,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,CLEVELAND_ACTION,MEMPHIS_SCORE,CLEVELAND_SCORE
379,4,6:11.0,J. Jackson makes 3-pt jump shot from 28 ft (assist by J. Morant),,103,96
380,4,5:58.0,,C. Sexton makes 2-pt jump shot from 7 ft,103,98
381,4,5:47.0,S. Hill misses 3-pt jump shot from 29 ft,,103,98
382,4,5:47.0,,Defensive rebound by K. Porter,103,98
383,4,5:32.0,,K. Porter misses 2-pt jump shot from 14 ft,103,98
384,4,5:32.0,Defensive rebound by D. Brooks,,103,98
385,4,5:23.0,Turnover by J. Morant (out of bounds lost ball),,103,98
386,4,5:23.0,B. Clarke enters the game for S. Hill,,103,98
387,4,5:23.0,,K. Love enters the game for J. Henson,103,98
388,4,5:23.0,,C. Osman enters the game for L. Nance,103,98
389,4,5:23.0,,T. Thompson enters the game for K. Porter,103,98
390,4,5:12.0,,J. Clarkson makes 2-pt jump shot from 23 ft,103,100
391,4,4:50.0,B. Clarke misses 3-pt jump shot from 23 ft,,103,100
392,4,4:48.0,,Defensive rebound by C. Osman,103,100
393,4,4:32.0,,C. Osman misses 2-pt jump shot from 18 ft,103,100
394,4,4:28.0,Defensive rebound by B. Clarke,,103,100
395,4,4:21.0,J. Morant misses 3-pt jump shot from 25 ft,,103,100
396,4,4:17.0,,Defensive rebound by J. Clarkson,103,100
397,4,4:01.0,,C. Sexton misses 2-pt jump shot from 6 ft,103,100
398,4,4:00.0,,Offensive rebound by T. Thompson,103,100
399,4,4:00.0,,T. Thompson makes 2-pt dunk from 1 ft,103,102
400,4,4:00.0,Memphis full timeout,,103,102
401,4,4:00.0,,D. Garland enters the game for C. Osman,103,102
402,4,3:42.0,D. Brooks misses 2-pt jump shot from 18 ft (block by C. Sexton),,103,102
403,4,3:38.0,Offensive rebound by D. Brooks,,103,102
404,4,3:38.0,D. Brooks misses 2-pt jump shot from 5 ft,,103,102
405,4,3:38.0,,Defensive rebound by T. Thompson,103,102
406,4,3:21.0,,D. Garland misses 2-pt layup from 1 ft,103,102
407,4,3:18.0,,Offensive rebound by D. Garland,103,102
408,4,3:15.0,,Shooting foul by J. Morant (drawn by K. Love),103,102
409,4,3:15.0,,K. Love makes free throw 1 of 2,103,103
410,4,3:15.0,J. Valančiūnas enters the game for B. Clarke,,103,103
411,4,3:15.0,,K. Love misses free throw 2 of 2,103,103
412,4,3:13.0,Defensive rebound by J. Valančiūnas,,103,103
413,4,2:58.0,D. Brooks misses 3-pt jump shot from 23 ft,,103,103
414,4,2:55.0,,Defensive rebound by C. Sexton,103,103
415,4,2:50.0,,K. Love makes 3-pt jump shot from 27 ft (assist by C. Sexton),103,106
416,4,2:26.0,D. Brooks misses 2-pt layup from 1 ft,,103,106
417,4,2:22.0,Offensive rebound by J. Valančiūnas,,103,106
418,4,2:22.0,J. Valančiūnas misses 2-pt layup at rim,,103,106
419,4,2:21.0,Offensive rebound by J. Crowder,,103,106
420,4,2:19.0,J. Crowder misses 2-pt hook shot from 1 ft,,103,106
421,4,2:16.0,Offensive rebound by J. Morant,,103,106
422,4,2:15.0,J. Crowder misses 3-pt jump shot from 26 ft,,103,106
423,4,2:07.0,,Defensive rebound by T. Thompson,103,106
424,4,2:00.0,,C. Sexton misses 2-pt jump shot from 13 ft,103,106
425,4,1:56.0,Defensive rebound by J. Valančiūnas,,103,106
426,4,1:53.0,J. Jackson makes 2-pt dunk from 2 ft (assist by J. Crowder),,105,106
427,4,1:37.0,,J. Clarkson misses 2-pt jump shot from 8 ft (block by J. Valančiūnas),105,106
428,4,1:33.0,,Offensive rebound by J. Clarkson,105,106
429,4,1:31.0,,D. Garland misses 3-pt jump shot from 23 ft,105,106
430,4,1:31.0,Defensive rebound by J. Jackson,,105,106
431,4,1:25.0,J. Morant makes 2-pt jump shot from 4 ft,,107,106
432,4,1:03.0,,K. Love makes 3-pt jump shot from 25 ft (assist by C. Sexton),107,109
433,4,1:03.0,,Instant Replay (Request: Ruling Stands),107,109
434,4,0:54.0,Turnover by J. Morant (bad pass; steal by D. Garland),,107,109
435,4,0:54.0,,Personal take foul by J. Crowder (drawn by C. Sexton),107,109
436,4,0:54.0,,Instant Replay (Request: Ruling Stands),107,109
437,4,0:54.0,,C. Sexton misses free throw 1 of 2,107,109
438,4,0:54.0,,Offensive rebound by Team,107,109
439,4,0:54.0,,C. Sexton makes free throw 2 of 2,107,110
440,4,0:40.0,J. Jackson misses 3-pt jump shot from 25 ft,,107,110
441,4,0:37.0,,Defensive rebound by K. Love,107,110
442,4,0:14.0,,J. Clarkson misses 3-pt jump shot from 26 ft,107,110
443,4,0:12.0,,Offensive rebound by C. Sexton,107,110
444,4,0:12.0,,Personal take foul by J. Morant (drawn by C. Sexton),107,110
445,4,0:12.0,,C. Sexton makes free throw 1 of 2,107,111
446,4,0:12.0,,L. Nance enters the game for K. Love,107,111
447,4,0:12.0,,C. Sexton makes free throw 2 of 2,107,112
448,4,0:12.0,Memphis full timeout,,107,112
449,4,0:12.0,B. Clarke enters the game for J. Valančiūnas,,107,112
450,4,0:06.0,J. Crowder misses 3-pt jump shot from 23 ft,,107,112
451,4,0:03.0,,Defensive rebound by J. Clarkson,107,112
452,4,0:02.0,,Personal foul by J. Jackson (drawn by D. Garland),107,112
453,4,0:02.0,,D. Garland makes free throw 1 of 2,107,113
454,4,0:02.0,,D. Garland makes free throw 2 of 2,107,114
455,4,0:02.0,Memphis full timeout,,107,114
456,4,0:00.0,J. Jackson misses 3-pt jump shot from 39 ft,,107,114
457,4,0:00.0,Offensive rebound by Team,,107,114
