,QUARTER,TIME_REMAINING,DALLAS_ACTION,WASHINGTON_ACTION,DALLAS_SCORE,WASHINGTON_SCORE
375,4,6:38.0,,B. Beal misses 3-pt jump shot from 26 ft,103,104
376,4,6:35.0,Defensive rebound by J. Brunson,,103,104
377,4,6:26.0,J. Brunson makes 3-pt jump shot from 26 ft (assist by T. Hardaway),,106,104
378,4,6:23.0,,Washington full timeout,106,104
379,4,6:23.0,,R. Hachimura enters the game for D. Bertāns,106,104
380,4,6:06.0,,I. Smith makes 3-pt jump shot from 26 ft (assist by B. Beal),106,107
381,4,5:45.0,S. Curry makes 3-pt jump shot from 28 ft,,109,107
382,4,5:26.0,,B. Beal misses 3-pt jump shot from 26 ft,109,107
383,4,5:23.0,Defensive rebound by J. Brunson,,109,107
384,4,5:12.0,J. Brunson makes 2-pt layup from 3 ft,,111,107
385,4,5:01.0,,Turnover by R. Hachimura (traveling),111,107
386,4,5:01.0,,D. Bertāns enters the game for M. Wagner,111,107
387,4,4:52.0,Turnover by D. Finney-Smith (bad pass; steal by I. Smith),,111,107
388,4,4:49.0,,I. Smith makes 2-pt layup from 2 ft,111,109
389,4,4:29.0,S. Curry misses 2-pt layup from 3 ft,,111,109
390,4,4:26.0,,Defensive rebound by T. Brown,111,109
391,4,4:21.0,,D. Bertāns misses 2-pt jump shot from 7 ft (block by M. Kleber),111,109
392,4,4:16.0,Defensive rebound by D. Finney-Smith,,111,109
393,4,4:15.0,J. Brunson makes 2-pt layup at rim,,113,109
394,4,4:00.0,,Turnover by B. Beal (out of bounds lost ball),113,109
395,4,4:00.0,K. Porziņģis enters the game for M. Kleber,,113,109
396,4,4:00.0,,I. Bonga enters the game for T. Brown,113,109
397,4,3:49.0,Personal foul by B. Beal (drawn by K. Porziņģis),,113,109
398,4,3:49.0,K. Porziņģis misses free throw 1 of 2,,113,109
399,4,3:49.0,Offensive rebound by Team,,113,109
400,4,3:49.0,K. Porziņģis makes free throw 2 of 2,,114,109
401,4,3:35.0,,B. Beal misses 2-pt jump shot from 13 ft,114,109
402,4,3:31.0,Defensive rebound by K. Porziņģis,,114,109
403,4,3:12.0,Turnover by T. Hardaway (bad pass; steal by R. Hachimura),,114,109
404,4,3:12.0,,Personal take foul by T. Hardaway (drawn by I. Bonga),114,109
405,4,3:02.0,,D. Bertāns makes 3-pt jump shot from 29 ft (assist by B. Beal),114,112
406,4,2:44.0,T. Hardaway misses 3-pt jump shot from 25 ft,,114,112
407,4,2:41.0,,Defensive rebound by D. Bertāns,114,112
408,4,2:36.0,,Turnover by I. Smith (bad pass; steal by S. Curry),114,112
409,4,2:31.0,S. Curry misses 3-pt jump shot from 26 ft,,114,112
410,4,2:29.0,,Defensive rebound by D. Bertāns,114,112
411,4,2:24.0,,B. Beal misses 3-pt jump shot from 27 ft,114,112
412,4,2:20.0,,Offensive rebound by R. Hachimura,114,112
413,4,2:20.0,,R. Hachimura misses 2-pt layup from 3 ft,114,112
414,4,2:20.0,,Offensive rebound by Team,114,112
415,4,2:20.0,Loose ball foul by S. Curry (drawn by I. Bonga),,114,112
416,4,2:11.0,,B. Beal misses 2-pt layup from 3 ft,114,112
417,4,2:09.0,Defensive rebound by K. Porziņģis,,114,112
418,4,1:49.0,D. Finney-Smith makes 3-pt jump shot from 24 ft (assist by J. Brunson),,117,112
419,4,1:48.0,,Washington full timeout,117,112
420,4,1:48.0,M. Kleber enters the game for K. Porziņģis,,117,112
421,4,1:39.0,,B. Beal misses 2-pt layup from 3 ft,117,112
422,4,1:37.0,Defensive rebound by M. Kleber,,117,112
423,4,1:29.0,Offensive foul by S. Curry (drawn by I. Bonga),,117,112
424,4,1:29.0,Turnover by S. Curry (offensive foul),,117,112
425,4,1:20.0,,I. Smith makes 3-pt jump shot from 26 ft (assist by B. Beal),117,115
426,4,1:05.0,J. Brunson misses 2-pt jump shot from 16 ft,,117,115
427,4,1:02.0,,Defensive rebound by D. Bertāns,117,115
428,4,0:45.0,,Shooting foul by M. Kleber (drawn by D. Bertāns),117,115
429,4,0:45.0,,D. Bertāns makes free throw 1 of 2,117,116
430,4,0:45.0,K. Porziņģis enters the game for J. Brunson,,117,116
431,4,0:45.0,,D. Bertāns makes free throw 2 of 2,117,117
432,4,0:45.0,Dallas full timeout,,117,117
433,4,0:45.0,J. Brunson enters the game for M. Kleber,,117,117
434,4,0:32.0,K. Porziņģis misses 2-pt jump shot from 5 ft (block by I. Bonga),,117,117
435,4,0:27.0,,Defensive rebound by I. Smith,117,117
436,4,0:06.0,,B. Beal misses 2-pt layup from 2 ft,117,117
437,4,0:03.0,Defensive rebound by D. Finney-Smith,,117,117
438,4,0:01.0,Personal foul by I. Bonga (drawn by T. Hardaway),,117,117
439,4,0:01.0,T. Hardaway misses free throw 1 of 2,,117,117
440,4,0:01.0,Offensive rebound by Team,,117,117
441,4,0:01.0,,M. Wagner enters the game for I. Smith,117,117
442,4,0:01.0,T. Hardaway makes free throw 2 of 2,,118,117
443,4,0:01.0,,Washington full timeout,118,117
444,4,0:01.0,M. Kleber enters the game for J. Brunson,,118,117
445,4,0:01.0,D. Wright enters the game for S. Curry,,118,117
446,4,0:01.0,,T. Brown enters the game for I. Bonga,118,117
447,4,0:01.0,,I. Smith enters the game for R. Hachimura,118,117
448,4,0:00.0,,B. Beal makes 2-pt layup from 3 ft (assist by T. Brown),118,119
449,4,0:00.0,,Instant Replay (Request: Ruling Stands),118,119
450,4,0:00.0,Dallas full timeout,,118,119
