,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,PORTLAND_ACTION,NEW ORLEANS_SCORE,PORTLAND_SCORE
386,4,6:45.0,,C. Anthony misses 2-pt jump shot from 22 ft,95,88
387,4,6:43.0,,Offensive rebound by H. Whiteside,95,88
388,4,6:39.0,,K. Bazemore makes 3-pt jump shot from 25 ft (assist by H. Whiteside),95,91
389,4,6:28.0,Personal foul by K. Bazemore (drawn by J. Holiday),,95,91
390,4,6:17.0,J. Holiday makes 2-pt jump shot from 11 ft,,97,91
391,4,6:04.0,,D. Lillard misses 3-pt jump shot from 26 ft,97,91
392,4,6:00.0,,Offensive rebound by Team,97,91
393,4,5:53.0,,C. McCollum misses 3-pt jump shot from 24 ft,97,91
394,4,5:49.0,Defensive rebound by B. Ingram,,97,91
395,4,5:42.0,Turnover by B. Ingram (traveling),,97,91
396,4,5:20.0,,Turnover by C. Anthony (out of bounds lost ball),97,91
397,4,5:12.0,J. Holiday misses 3-pt jump shot from 25 ft,,97,91
398,4,5:09.0,,Defensive rebound by H. Whiteside,97,91
399,4,4:59.0,,D. Lillard misses 3-pt jump shot from 25 ft,97,91
400,4,4:57.0,Defensive rebound by B. Ingram,,97,91
401,4,4:52.0,New Orleans full timeout,,97,91
402,4,4:52.0,D. Favors enters the game for J. Hayes,,97,91
403,4,4:33.0,E. Moore misses 3-pt jump shot from 26 ft,,97,91
404,4,4:30.0,Offensive rebound by K. Williams,,97,91
405,4,4:21.0,J. Holiday makes 2-pt jump shot from 12 ft,,99,91
406,4,3:56.0,,C. Anthony misses 2-pt jump shot from 4 ft,99,91
407,4,3:54.0,Defensive rebound by D. Favors,,99,91
408,4,3:36.0,K. Williams makes 2-pt dunk from 1 ft (assist by E. Moore),,101,91
409,4,3:34.0,,Portland full timeout,101,91
410,4,3:30.0,,Personal foul by B. Ingram (drawn by D. Lillard),101,91
411,4,3:23.0,,D. Lillard misses 3-pt jump shot from 27 ft,101,91
412,4,3:21.0,,Offensive rebound by C. Anthony,101,91
413,4,3:19.0,,C. McCollum misses 3-pt jump shot from 25 ft,101,91
414,4,3:16.0,Defensive rebound by B. Ingram,,101,91
415,4,3:14.0,Turnover by B. Ingram (lost ball; steal by D. Lillard),,101,91
416,4,3:14.0,,Shooting foul by D. Favors (drawn by H. Whiteside),101,91
417,4,3:14.0,,H. Whiteside makes free throw 1 of 2,101,92
418,4,3:14.0,,H. Whiteside misses free throw 2 of 2,101,92
419,4,3:12.0,Defensive rebound by E. Moore,,101,92
420,4,2:49.0,E. Moore misses 2-pt jump shot from 10 ft,,101,92
421,4,2:47.0,,Defensive rebound by H. Whiteside,101,92
422,4,2:34.0,,K. Bazemore misses 3-pt jump shot from 23 ft,101,92
423,4,2:32.0,Defensive rebound by B. Ingram,,101,92
424,4,2:16.0,B. Ingram misses 2-pt jump shot from 20 ft,,101,92
425,4,2:12.0,,Defensive rebound by H. Whiteside,101,92
426,4,2:03.0,,C. McCollum misses 2-pt layup from 1 ft,101,92
427,4,2:01.0,Defensive rebound by D. Favors,,101,92
428,4,1:43.0,J. Holiday misses 3-pt jump shot from 25 ft,,101,92
429,4,1:40.0,,Defensive rebound by H. Whiteside,101,92
430,4,1:30.0,,D. Lillard misses 3-pt jump shot from 25 ft,101,92
431,4,1:27.0,Defensive rebound by J. Holiday,,101,92
432,4,1:09.0,B. Ingram misses 2-pt jump shot from 14 ft,,101,92
433,4,1:05.0,,Defensive rebound by H. Whiteside,101,92
434,4,0:58.0,,D. Lillard makes 2-pt layup from 1 ft,101,94
435,4,0:34.0,J. Holiday misses 3-pt jump shot from 27 ft,,101,94
436,4,0:31.0,Offensive rebound by Team,,101,94
437,4,0:31.0,J. Redick enters the game for K. Williams,,101,94
438,4,0:31.0,,A. Simons enters the game for H. Whiteside,101,94
439,4,0:31.0,Personal take foul by K. Bazemore (drawn by B. Ingram),,101,94
440,4,0:31.0,K. Williams enters the game for D. Favors,,101,94
441,4,0:29.0,Personal take foul by A. Simons (drawn by J. Redick),,101,94
442,4,0:29.0,J. Redick misses free throw 1 of 2,,101,94
443,4,0:29.0,Offensive rebound by Team,,101,94
444,4,0:29.0,J. Redick makes free throw 2 of 2,,102,94
445,4,0:29.0,,Portland full timeout,102,94
446,4,0:29.0,J. Hart enters the game for J. Redick,,102,94
447,4,0:25.0,,D. Lillard misses 2-pt layup from 1 ft,102,94
448,4,0:23.0,Defensive rebound by J. Hart,,102,94
449,4,0:00.0,Turnover by Team (shot clock),,102,94
