,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,OKLAHOMA CITY_ACTION,PHILADELPHIA_SCORE,OKLAHOMA CITY_SCORE
380,4,6:38.0,F. Korkmaz misses 2-pt layup from 6 ft,,94,88
381,4,6:35.0,,Defensive rebound by T. Ferguson,94,88
382,4,6:25.0,,C. Paul makes 2-pt jump shot from 12 ft,94,90
383,4,6:24.0,Philadelphia full timeout,,94,90
384,4,6:06.0,F. Korkmaz misses 3-pt jump shot from 25 ft,,94,90
385,4,6:02.0,,Defensive rebound by S. Gilgeous-Alexander,94,90
386,4,5:41.0,,M. Muscala misses 2-pt jump shot from 13 ft,94,90
387,4,5:37.0,Defensive rebound by T. Harris,,94,90
388,4,5:20.0,A. Horford makes 2-pt jump shot from 6 ft,,96,90
389,4,5:03.0,,T. Ferguson makes 3-pt jump shot from 26 ft (assist by M. Muscala),96,93
390,4,4:38.0,Turnover by T. Harris (out of bounds lost ball),,96,93
391,4,4:38.0,Instant Replay (Challenge: Ruling Stands),,96,93
392,4,4:38.0,J. Embiid enters the game for J. Ennis,,96,93
393,4,4:38.0,,S. Adams enters the game for M. Muscala,96,93
394,4,4:19.0,,D. Gallinari makes 2-pt jump shot from 21 ft,96,95
395,4,3:55.0,J. Embiid misses 3-pt jump shot from 27 ft,,96,95
396,4,3:53.0,,Defensive rebound by D. Gallinari,96,95
397,4,3:38.0,,S. Gilgeous-Alexander makes 2-pt layup from 5 ft (assist by S. Adams),96,97
398,4,3:32.0,Philadelphia full timeout,,96,97
399,4,3:32.0,J. Richardson enters the game for F. Korkmaz,,96,97
400,4,3:12.0,Personal foul by C. Paul (drawn by T. Harris),,96,97
401,4,3:12.0,T. Harris makes free throw 1 of 2,,97,97
402,4,3:12.0,,Oklahoma City full timeout,97,97
403,4,3:12.0,T. Harris makes free throw 2 of 2,,98,97
404,4,3:02.0,,C. Paul makes 2-pt jump shot from 14 ft,98,99
405,4,2:46.0,J. Embiid misses 3-pt jump shot from 27 ft,,98,99
406,4,2:45.0,,Defensive rebound by C. Paul,98,99
407,4,2:45.0,,Personal foul by A. Horford (drawn by C. Paul),98,99
408,4,2:45.0,,C. Paul makes free throw 1 of 2,98,100
409,4,2:45.0,,C. Paul makes free throw 2 of 2,98,101
410,4,2:21.0,T. Harris makes 2-pt layup from 8 ft,,100,101
411,4,2:09.0,,Personal foul by B. Simmons (drawn by C. Paul),100,101
412,4,2:09.0,,C. Paul makes free throw 1 of 2,100,102
413,4,2:09.0,,C. Paul makes free throw 2 of 2,100,103
414,4,1:50.0,J. Embiid makes 2-pt jump shot from 7 ft,,102,103
415,4,1:29.0,,S. Gilgeous-Alexander makes 2-pt jump shot from 3 ft,102,105
416,4,1:07.0,J. Embiid makes 3-pt jump shot from 27 ft (assist by T. Harris),,105,105
417,4,0:48.0,,Personal foul by T. Harris (drawn by D. Gallinari),105,105
418,4,0:48.0,,D. Gallinari makes free throw 1 of 2,105,106
419,4,0:48.0,,D. Gallinari makes free throw 2 of 2,105,107
420,4,0:41.0,Personal foul by T. Ferguson (drawn by J. Richardson),,105,107
421,4,0:41.0,J. Richardson makes free throw 1 of 2,,106,107
422,4,0:41.0,J. Richardson makes free throw 2 of 2,,107,107
423,4,0:28.0,,C. Paul misses 2-pt jump shot from 7 ft,107,107
424,4,0:25.0,Defensive rebound by J. Embiid,,107,107
425,4,0:05.0,J. Embiid misses 2-pt jump shot from 20 ft,,107,107
426,4,0:03.0,Offensive rebound by Team,,107,107
427,4,0:03.0,Turnover by Team (shot clock),,107,107
428,4,0:03.0,,M. Muscala enters the game for S. Adams,107,107
429,4,0:00.0,,D. Gallinari misses 2-pt jump shot from 23 ft,107,107
430,4,0:00.0,,Offensive rebound by Team,107,107
431,1OT,4:42.0,,T. Ferguson makes 3-pt jump shot from 26 ft (assist by S. Adams),107,110
432,1OT,4:19.0,J. Richardson makes 2-pt layup from 1 ft,,109,110
433,1OT,4:02.0,,S. Gilgeous-Alexander makes 2-pt layup from 2 ft,109,112
434,1OT,3:41.0,T. Harris misses 2-pt jump shot from 15 ft,,109,112
435,1OT,3:38.0,,Defensive rebound by D. Gallinari,109,112
436,1OT,3:23.0,,D. Gallinari misses 2-pt jump shot from 22 ft,109,112
437,1OT,3:20.0,Defensive rebound by A. Horford,,109,112
438,1OT,3:05.0,J. Embiid makes 2-pt jump shot from 8 ft,,111,112
439,1OT,2:48.0,,Personal foul by T. Harris (drawn by D. Gallinari),111,112
440,1OT,2:48.0,F. Korkmaz enters the game for T. Harris,,111,112
441,1OT,2:37.0,,Shooting foul by F. Korkmaz (drawn by D. Gallinari),111,112
442,1OT,2:37.0,,D. Gallinari makes free throw 1 of 2,111,113
443,1OT,2:37.0,,D. Gallinari makes free throw 2 of 2,111,114
444,1OT,2:30.0,J. Embiid misses 2-pt jump shot from 16 ft,,111,114
445,1OT,2:27.0,,Defensive rebound by C. Paul,111,114
446,1OT,2:22.0,,D. Gallinari makes 3-pt jump shot from 26 ft (assist by C. Paul),111,117
447,1OT,2:21.0,Philadelphia full timeout,,111,117
448,1OT,2:10.0,A. Horford misses 3-pt jump shot from 26 ft,,111,117
449,1OT,2:06.0,,Defensive rebound by C. Paul,111,117
450,1OT,1:53.0,,S. Gilgeous-Alexander makes 2-pt jump shot from 18 ft,111,119
451,1OT,1:40.0,J. Richardson misses 2-pt jump shot from 12 ft,,111,119
452,1OT,1:38.0,,Defensive rebound by D. Gallinari,111,119
453,1OT,1:21.0,,S. Gilgeous-Alexander misses 2-pt jump shot from 8 ft,111,119
454,1OT,1:17.0,,Offensive rebound by S. Adams,111,119
455,1OT,1:07.0,,C. Paul makes 2-pt jump shot from 19 ft,111,121
456,1OT,1:06.0,Philadelphia full timeout,,111,121
457,1OT,1:04.0,J. Richardson makes 3-pt jump shot from 27 ft (assist by B. Simmons),,114,121
458,1OT,1:03.0,,Personal foul by B. Simmons (drawn by S. Gilgeous-Alexander),114,121
459,1OT,1:03.0,M. Scott enters the game for B. Simmons,,114,121
460,1OT,0:49.0,,Personal foul by A. Horford (drawn by C. Paul),114,121
461,1OT,0:49.0,,C. Paul makes free throw 1 of 2,114,122
462,1OT,0:49.0,,C. Paul makes free throw 2 of 2,114,123
463,1OT,0:41.0,J. Embiid makes 3-pt jump shot from 26 ft (assist by J. Richardson),,117,123
464,1OT,0:38.0,,Personal foul by A. Horford (drawn by S. Gilgeous-Alexander),117,123
465,1OT,0:38.0,,S. Gilgeous-Alexander makes free throw 1 of 2,117,124
466,1OT,0:38.0,,S. Gilgeous-Alexander makes free throw 2 of 2,117,125
467,1OT,0:28.0,J. Embiid makes 2-pt dunk from 1 ft (assist by F. Korkmaz),,119,125
468,1OT,0:27.0,,Personal foul by J. Embiid (drawn by D. Gallinari),119,125
469,1OT,0:27.0,,D. Gallinari makes free throw 1 of 2,119,126
470,1OT,0:27.0,,D. Gallinari makes free throw 2 of 2,119,127
471,1OT,0:22.0,J. Richardson misses 3-pt jump shot from 28 ft (block by S. Adams),,119,127
472,1OT,0:20.0,Offensive rebound by J. Embiid,,119,127
473,1OT,0:19.0,J. Embiid misses 2-pt layup from 2 ft,,119,127
474,1OT,0:18.0,,Defensive rebound by D. Gallinari,119,127
