,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,BROOKLYN_ACTION,SACRAMENTO_SCORE,BROOKLYN_SCORE
386,4,6:46.0,Turnover by J. James (lost ball; steal by S. Dinwiddie),,82,100
387,4,6:44.0,,S. Dinwiddie makes 2-pt dunk from 1 ft,82,102
388,4,6:28.0,Y. Ferrell misses 2-pt jump shot from 10 ft,,82,102
389,4,6:21.0,,Defensive rebound by G. Temple,82,102
390,4,6:18.0,,D. Jordan misses 2-pt hook shot from 4 ft,82,102
391,4,6:16.0,,Offensive rebound by I. Shumpert,82,102
392,4,6:04.0,,Personal foul by R. Holmes (drawn by S. Dinwiddie),82,102
393,4,5:56.0,,D. Jordan makes 2-pt dunk from 1 ft (assist by G. Temple),82,104
394,4,5:43.0,Shooting foul by D. Jordan (drawn by N. Bjelica),,82,104
395,4,5:43.0,N. Bjelica makes free throw 1 of 2,,83,104
396,4,5:43.0,D. Dedmon enters the game for H. Barnes,,83,104
397,4,5:43.0,W. Gabriel enters the game for R. Holmes,,83,104
398,4,5:43.0,,J. Allen enters the game for D. Jordan,83,104
399,4,5:43.0,N. Bjelica makes free throw 2 of 2,,84,104
400,4,5:31.0,,Turnover by S. Dinwiddie (bad pass; steal by D. Dedmon),84,104
401,4,5:22.0,D. Dedmon makes 2-pt jump shot from 17 ft (assist by J. James),,86,104
402,4,5:05.0,,Turnover by G. Temple (out of bounds lost ball),86,104
403,4,5:05.0,H. Giles enters the game for N. Bjelica,,86,104
404,4,4:58.0,Personal foul by S. Dinwiddie (drawn by J. James),,86,104
405,4,4:58.0,,T. Prince enters the game for J. Harris,86,104
406,4,4:52.0,Y. Ferrell misses 3-pt jump shot from 26 ft,,86,104
407,4,4:48.0,,Defensive rebound by I. Shumpert,86,104
408,4,4:36.0,,Shooting foul by H. Giles (drawn by S. Dinwiddie),86,104
409,4,4:36.0,,S. Dinwiddie makes free throw 1 of 2,86,105
410,4,4:36.0,,D. Musa enters the game for G. Temple,86,105
411,4,4:36.0,,S. Dinwiddie makes free throw 2 of 2,86,106
412,4,4:36.0,D. Jeffries enters the game for Y. Ferrell,,86,106
413,4,4:36.0,,T. Pinson enters the game for S. Dinwiddie,86,106
414,4,4:23.0,H. Giles makes 2-pt jump shot from 20 ft (assist by D. Jeffries),,88,106
415,4,4:07.0,,T. Pinson misses 3-pt jump shot from 25 ft,88,106
416,4,4:04.0,Defensive rebound by D. Dedmon,,88,106
417,4,3:52.0,J. James misses 2-pt layup from 3 ft (block by J. Allen),,88,106
418,4,3:49.0,,Defensive rebound by I. Shumpert,88,106
419,4,3:42.0,,I. Shumpert makes 3-pt jump shot from 25 ft,88,109
420,4,3:21.0,H. Giles misses 2-pt jump shot from 22 ft,,88,109
421,4,3:20.0,,Defensive rebound by Team,88,109
422,4,3:20.0,,Brooklyn full timeout,88,109
423,4,3:20.0,,N. Claxton enters the game for J. Allen,88,109
424,4,3:20.0,,H. Ellenson enters the game for T. Prince,88,109
425,4,3:20.0,,D. Nwaba enters the game for I. Shumpert,88,109
426,4,3:10.0,,Turnover by N. Claxton (lost ball; steal by D. Dedmon),88,109
427,4,3:07.0,J. James makes 2-pt layup from 1 ft,,90,109
428,4,2:51.0,,Turnover by N. Claxton (lost ball; steal by W. Gabriel),90,109
429,4,2:38.0,J. James misses 3-pt jump shot from 25 ft,,90,109
430,4,2:34.0,,Defensive rebound by D. Musa,90,109
431,4,2:23.0,,D. Musa misses 3-pt jump shot from 25 ft,90,109
432,4,2:20.0,Defensive rebound by W. Gabriel,,90,109
433,4,2:14.0,Personal foul by N. Claxton (drawn by W. Gabriel),,90,109
434,4,2:14.0,W. Gabriel makes free throw 1 of 2,,91,109
435,4,2:14.0,W. Gabriel misses free throw 2 of 2,,91,109
436,4,2:12.0,,Defensive rebound by N. Claxton,91,109
437,4,2:02.0,,Shooting foul by D. Jeffries (drawn by D. Nwaba),91,109
438,4,2:02.0,,D. Nwaba misses free throw 1 of 2,91,109
439,4,2:02.0,,Offensive rebound by Team,91,109
440,4,2:02.0,,D. Nwaba makes free throw 2 of 2,91,110
441,4,1:55.0,D. Jeffries makes 2-pt dunk from 1 ft (assist by J. James),,93,110
442,4,1:38.0,,Personal foul by W. Gabriel (drawn by N. Claxton),93,110
443,4,1:38.0,,N. Claxton makes free throw 1 of 2,93,111
444,4,1:38.0,,N. Claxton makes free throw 2 of 2,93,112
445,4,1:28.0,J. James misses 2-pt jump shot from 22 ft,,93,112
446,4,1:24.0,,Defensive rebound by N. Claxton,93,112
447,4,1:16.0,,D. Musa misses 2-pt layup from 3 ft (block by W. Gabriel),93,112
448,4,1:14.0,,Offensive rebound by D. Musa,93,112
449,4,1:14.0,,D. Musa makes 2-pt layup from 1 ft,93,114
450,4,1:05.0,D. Dedmon misses 3-pt jump shot from 25 ft,,93,114
451,4,1:01.0,Offensive rebound by H. Giles,,93,114
452,4,1:00.0,W. Gabriel makes 2-pt layup from 1 ft (assist by H. Giles),,95,114
453,4,0:44.0,,Personal foul by H. Giles (drawn by D. Musa),95,114
454,4,0:44.0,,D. Musa makes free throw 1 of 2,95,115
455,4,0:44.0,,D. Musa makes free throw 2 of 2,95,116
456,4,0:32.0,J. James makes 2-pt jump shot from 12 ft,,97,116
457,4,0:20.0,,Offensive foul by N. Claxton (drawn by D. Jeffries),97,116
458,4,0:20.0,,Turnover by N. Claxton (offensive foul),97,116
459,4,0:05.0,Turnover by D. Dedmon (lost ball; steal by D. Musa),,97,116
