,QUARTER,TIME_REMAINING,ATLANTA_ACTION,WASHINGTON_ACTION,ATLANTA_SCORE,WASHINGTON_SCORE
383,4,5:07.0,Defensive rebound by J. Collins,,93,107
384,4,5:00.0,D. Dedmon makes 2-pt dunk from 1 ft (assist by C. Reddish),,95,107
385,4,4:41.0,,D. Bertāns misses 3-pt jump shot from 33 ft,95,107
386,4,4:38.0,Defensive rebound by J. Collins,,95,107
387,4,4:33.0,J. Collins misses 3-pt jump shot from 27 ft,,95,107
388,4,4:30.0,Offensive rebound by T. Graham,,95,107
389,4,4:24.0,J. Collins misses 2-pt layup from 3 ft,,95,107
390,4,4:23.0,,Defensive rebound by R. Hachimura,95,107
391,4,4:06.0,,T. Brown misses 2-pt layup from 6 ft (block by C. Reddish),95,107
392,4,4:01.0,Defensive rebound by J. Teague,,95,107
393,4,3:58.0,C. Reddish makes 3-pt jump shot from 26 ft (assist by J. Teague),,98,107
394,4,3:48.0,,Washington full timeout,98,107
395,4,3:48.0,K. Huerter enters the game for D. Dedmon,,98,107
396,4,3:48.0,D. Hunter enters the game for T. Graham,,98,107
397,4,3:48.0,,J. Robinson enters the game for T. Bryant,98,107
398,4,3:31.0,,D. Bertāns misses 2-pt jump shot from 22 ft,98,107
399,4,3:29.0,Defensive rebound by C. Reddish,,98,107
400,4,3:08.0,J. Collins makes 2-pt dunk from 2 ft (assist by J. Teague),,100,107
401,4,2:51.0,,Turnover by B. Beal (lost ball; steal by J. Collins),100,107
402,4,2:46.0,J. Collins makes 2-pt layup from 2 ft (assist by D. Hunter),,102,107
403,4,2:38.0,,Personal foul by D. Hunter (drawn by D. Bertāns),102,107
404,4,2:38.0,,D. Bertāns makes free throw 1 of 2,102,108
405,4,2:38.0,,D. Bertāns makes free throw 2 of 2,102,109
406,4,2:27.0,C. Reddish makes 3-pt jump shot from 26 ft (assist by K. Huerter),,105,109
407,4,2:06.0,,B. Beal makes 2-pt jump shot from 5 ft,105,111
408,4,1:50.0,J. Teague misses 2-pt layup from 2 ft,,105,111
409,4,1:50.0,Offensive rebound by J. Collins,,105,111
410,4,1:50.0,J. Collins makes 2-pt layup at rim,,107,111
411,4,1:39.0,,D. Bertāns makes 3-pt jump shot from 25 ft (assist by T. Brown),107,114
412,4,1:28.0,C. Reddish makes 2-pt layup from 4 ft,,109,114
413,4,1:28.0,Shooting foul by T. Brown (drawn by C. Reddish),,109,114
414,4,1:28.0,T. Graham enters the game for J. Teague,,109,114
415,4,1:28.0,C. Reddish makes free throw 1 of 1,,110,114
416,4,1:08.0,,B. Beal misses 2-pt layup from 2 ft,110,114
417,4,1:07.0,,Offensive rebound by R. Hachimura,110,114
418,4,1:06.0,,R. Hachimura misses 2-pt layup from 3 ft,110,114
419,4,1:06.0,,Offensive rebound by R. Hachimura,110,114
420,4,0:53.0,,T. Brown misses 2-pt jump shot from 19 ft,110,114
421,4,0:51.0,,Offensive rebound by R. Hachimura,110,114
422,4,0:51.0,Loose ball foul by K. Huerter (drawn by R. Hachimura),,110,114
423,4,0:51.0,,R. Hachimura makes free throw 1 of 2,110,115
424,4,0:51.0,,R. Hachimura makes free throw 2 of 2,110,116
425,4,0:51.0,Atlanta full timeout,,110,116
426,4,0:51.0,V. Carter enters the game for T. Graham,,110,116
427,4,0:49.0,C. Reddish misses 3-pt jump shot from 29 ft,,110,116
428,4,0:44.0,,Defensive rebound by D. Bertāns,110,116
429,4,0:39.0,,Washington full timeout,110,116
430,4,0:39.0,T. Graham enters the game for V. Carter,,110,116
431,4,0:35.0,,Washington full timeout,110,116
432,4,0:21.0,,Turnover by Team (shot clock),110,116
433,4,0:21.0,J. Teague enters the game for T. Graham,,110,116
434,4,0:16.0,Shooting foul by R. Hachimura (drawn by J. Collins),,110,116
435,4,0:16.0,J. Collins makes free throw 1 of 2,,111,116
436,4,0:16.0,T. Graham enters the game for J. Teague,,111,116
437,4,0:16.0,J. Collins makes free throw 2 of 2,,112,116
438,4,0:15.0,,Personal take foul by K. Huerter (drawn by J. Robinson),112,116
439,4,0:15.0,,J. Robinson makes free throw 1 of 2,112,117
440,4,0:15.0,J. Teague enters the game for T. Graham,,112,117
441,4,0:15.0,,J. Robinson makes free throw 2 of 2,112,118
442,4,0:09.0,D. Hunter misses 3-pt jump shot from 28 ft,,112,118
443,4,0:06.0,,Defensive rebound by J. Robinson,112,118
