,QUARTER,TIME_REMAINING,ORLANDO_ACTION,LA CLIPPERS_ACTION,ORLANDO_SCORE,LA CLIPPERS_SCORE
384,4,6:12.0,Defensive rebound by N. Vučević,,86,104
385,4,6:11.0,Personal foul by L. Shamet (drawn by M. Fultz),,86,104
386,4,6:11.0,E. Fournier enters the game for W. Iwundu,,86,104
387,4,6:08.0,E. Fournier makes 2-pt layup from 3 ft (assist by T. Ross),,88,104
388,4,5:43.0,,L. Williams misses 2-pt jump shot from 11 ft,88,104
389,4,5:43.0,,Offensive rebound by M. Harrell,88,104
390,4,5:43.0,,M. Harrell makes 2-pt layup at rim,88,106
391,4,5:43.0,,Shooting foul by N. Vučević (drawn by M. Harrell),88,106
392,4,5:43.0,,M. Harrell makes free throw 1 of 1,88,107
393,4,5:24.0,N. Vučević makes 2-pt layup from 1 ft,,90,107
394,4,5:06.0,,Shooting foul by N. Vučević (drawn by J. Green),90,107
395,4,5:06.0,,J. Green makes free throw 1 of 2,90,108
396,4,5:06.0,,J. Green makes free throw 2 of 2,90,109
397,4,4:48.0,M. Fultz misses 3-pt jump shot from 25 ft,,90,109
398,4,4:46.0,,Defensive rebound by K. Leonard,90,109
399,4,4:35.0,,L. Shamet misses 2-pt dunk from 1 ft,90,109
400,4,4:34.0,,Offensive rebound by M. Harrell,90,109
401,4,4:32.0,,M. Harrell makes 2-pt layup from 2 ft,90,111
402,4,4:32.0,Orlando full timeout,,90,111
403,4,4:32.0,M. Bamba enters the game for E. Fournier,,90,111
404,4,4:32.0,G. Clark enters the game for M. Fultz,,90,111
405,4,4:32.0,W. Iwundu enters the game for A. Gordon,,90,111
406,4,4:32.0,A. Jefferson enters the game for T. Ross,,90,111
407,4,4:32.0,B. Johnson enters the game for N. Vučević,,90,111
408,4,4:32.0,,D. Walton enters the game for K. Leonard,90,111
409,4,4:16.0,G. Clark misses 3-pt jump shot from 25 ft,,90,111
410,4,4:14.0,,Defensive rebound by J. Green,90,111
411,4,4:08.0,,Shooting foul by M. Bamba (drawn by M. Harrell),90,111
412,4,4:08.0,,M. Harrell misses free throw 1 of 2,90,111
413,4,4:08.0,,Offensive rebound by Team,90,111
414,4,4:08.0,,T. Mann enters the game for L. Shamet,90,111
415,4,4:08.0,,J. Robinson enters the game for L. Williams,90,111
416,4,4:08.0,,M. Harrell misses free throw 2 of 2,90,111
417,4,4:05.0,Defensive rebound by G. Clark,,90,111
418,4,3:50.0,A. Jefferson makes 2-pt jump shot from 5 ft,,92,111
419,4,3:36.0,,J. Green misses 3-pt jump shot from 26 ft,92,111
420,4,3:34.0,Defensive rebound by W. Iwundu,,92,111
421,4,3:26.0,M. Bamba misses 3-pt jump shot from 25 ft,,92,111
422,4,3:24.0,,Defensive rebound by Team,92,111
423,4,3:24.0,,P. Patterson enters the game for M. Harrell,92,111
424,4,3:16.0,,J. Robinson makes 3-pt jump shot from 26 ft (assist by D. Walton),92,114
425,4,2:59.0,Personal foul by D. Walton (drawn by A. Jefferson),,92,114
426,4,2:49.0,A. Jefferson misses 2-pt hook shot from 8 ft,,92,114
427,4,2:48.0,,Defensive rebound by P. Patterson,92,114
428,4,2:39.0,,J. Robinson misses 2-pt jump shot from 15 ft,92,114
429,4,2:37.0,Defensive rebound by W. Iwundu,,92,114
430,4,2:30.0,B. Johnson misses 3-pt jump shot from 24 ft,,92,114
431,4,2:27.0,,Defensive rebound by D. Walton,92,114
432,4,2:22.0,,D. Walton misses 3-pt jump shot from 25 ft,92,114
433,4,2:21.0,,Offensive rebound by Team,92,114
434,4,2:17.0,,P. Patterson misses 3-pt jump shot from 25 ft,92,114
435,4,2:15.0,Defensive rebound by B. Johnson,,92,114
436,4,2:09.0,B. Johnson misses 2-pt jump shot from 21 ft,,92,114
437,4,2:04.0,,Defensive rebound by P. Patterson,92,114
438,4,1:57.0,,P. Patterson makes 3-pt jump shot from 23 ft (assist by T. Mann),92,117
439,4,1:45.0,Personal foul by J. Green (drawn by A. Jefferson),,92,117
440,4,1:45.0,A. Jefferson misses free throw 1 of 2,,92,117
441,4,1:45.0,Offensive rebound by Team,,92,117
442,4,1:45.0,,R. McGruder enters the game for J. Green,92,117
443,4,1:45.0,A. Jefferson misses free throw 2 of 2,,92,117
444,4,1:41.0,,Defensive rebound by T. Mann,92,117
445,4,1:30.0,,P. Patterson misses 2-pt jump shot from 21 ft,92,117
446,4,1:28.0,Defensive rebound by A. Jefferson,,92,117
447,4,1:22.0,W. Iwundu makes 3-pt jump shot from 25 ft,,95,117
448,4,1:09.0,,P. Patterson makes 2-pt layup at rim (assist by J. Robinson),95,119
449,4,0:52.0,W. Iwundu misses 3-pt jump shot from 25 ft,,95,119
450,4,0:50.0,,Defensive rebound by P. Patterson,95,119
451,4,0:45.0,,T. Mann misses 2-pt jump shot from 5 ft,95,119
452,4,0:42.0,Defensive rebound by W. Iwundu,,95,119
453,4,0:32.0,Shooting foul by P. Patterson (drawn by A. Jefferson),,95,119
454,4,0:32.0,A. Jefferson misses free throw 1 of 2,,95,119
455,4,0:32.0,Offensive rebound by Team,,95,119
456,4,0:32.0,A. Jefferson misses free throw 2 of 2,,95,119
457,4,0:29.0,,Defensive rebound by P. Patterson,95,119
458,4,0:20.0,,R. McGruder makes 3-pt jump shot from 25 ft (assist by P. Patterson),95,122
