,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,CLEVELAND_ACTION,CHARLOTTE_SCORE,CLEVELAND_SCORE
387,4,5:51.0,Offensive rebound by C. Zeller,,74,85
388,4,5:39.0,T. Rozier misses 3-pt jump shot from 25 ft,,74,85
389,4,5:30.0,,Defensive rebound by K. Love,74,85
390,4,5:30.0,,Personal foul by C. Zeller (drawn by C. Sexton),74,85
391,4,5:30.0,,C. Sexton makes free throw 1 of 2,74,86
392,4,5:30.0,,C. Sexton makes free throw 2 of 2,74,87
393,4,5:17.0,Turnover by D. Graham (bad pass; steal by K. Love),,74,87
394,4,5:01.0,,Turnover by T. Thompson (lost ball; steal by C. Zeller),74,87
395,4,4:58.0,C. Martin makes 2-pt layup from 1 ft (assist by T. Rozier),,76,87
396,4,4:58.0,Shooting foul by C. Sexton (drawn by C. Martin),,76,87
397,4,4:58.0,,D. Garland enters the game for C. Sexton,76,87
398,4,4:58.0,C. Martin makes free throw 1 of 1,,77,87
399,4,4:42.0,,J. Clarkson makes 2-pt layup from 1 ft (assist by K. Love),77,89
400,4,4:30.0,D. Graham misses 2-pt layup from 2 ft,,77,89
401,4,4:28.0,,Defensive rebound by K. Love,77,89
402,4,4:25.0,,Turnover by J. Clarkson (out of bounds lost ball),77,89
403,4,4:13.0,Personal foul by K. Love (drawn by T. Rozier),,77,89
404,4,4:13.0,T. Rozier makes free throw 1 of 2,,78,89
405,4,4:13.0,T. Rozier makes free throw 2 of 2,,79,89
406,4,3:52.0,,Turnover by D. Garland (step out of bounds),79,89
407,4,3:45.0,C. Zeller makes 2-pt layup from 1 ft (assist by D. Graham),,81,89
408,4,3:44.0,,Cleveland full timeout,81,89
409,4,3:44.0,,C. Sexton enters the game for D. Garland,81,89
410,4,3:27.0,,C. Sexton makes 2-pt layup from 2 ft (assist by K. Love),81,91
411,4,3:11.0,D. Graham misses 3-pt jump shot from 28 ft,,81,91
412,4,3:08.0,,Defensive rebound by T. Thompson,81,91
413,4,2:54.0,,T. Thompson makes 2-pt hook shot from 5 ft (assist by J. Clarkson),81,93
414,4,2:36.0,M. Williams makes 3-pt jump shot from 23 ft (assist by T. Rozier),,84,93
415,4,2:05.0,,J. Clarkson misses 2-pt jump shot from 12 ft,84,93
416,4,2:03.0,Defensive rebound by M. Williams,,84,93
417,4,1:59.0,T. Rozier makes 2-pt layup from 1 ft (assist by D. Graham),,86,93
418,4,1:43.0,,C. Sexton makes 2-pt jump shot from 15 ft,86,95
419,4,1:35.0,D. Graham misses 3-pt jump shot from 28 ft,,86,95
420,4,1:29.0,Offensive rebound by C. Zeller,,86,95
421,4,1:26.0,T. Rozier makes 3-pt jump shot from 26 ft (assist by M. Williams),,89,95
422,4,1:07.0,,J. Clarkson makes 2-pt jump shot from 6 ft,89,97
423,4,1:01.0,T. Rozier makes 3-pt jump shot from 29 ft (assist by D. Graham),,92,97
424,4,0:41.0,,Shooting foul by M. Williams (drawn by T. Thompson),92,97
425,4,0:41.0,,Instant Replay (Challenge: Ruling Stands),92,97
426,4,0:41.0,Charlotte full timeout,,92,97
427,4,0:41.0,,T. Thompson makes free throw 1 of 2,92,98
428,4,0:41.0,,T. Thompson makes free throw 2 of 2,92,99
429,4,0:36.0,T. Rozier makes 3-pt jump shot from 29 ft (assist by D. Graham),,95,99
430,4,0:35.0,,Cleveland full timeout,95,99
431,4,0:35.0,,L. Nance enters the game for T. Thompson,95,99
432,4,0:31.0,,Personal foul by M. Williams (drawn by L. Nance),95,99
433,4,0:31.0,D. Bacon enters the game for M. Williams,,95,99
434,4,0:31.0,,L. Nance makes free throw 1 of 2,95,100
435,4,0:31.0,,L. Nance misses free throw 2 of 2,95,100
436,4,0:29.0,Defensive rebound by C. Zeller,,95,100
437,4,0:21.0,T. Rozier makes 3-pt jump shot from 28 ft (assist by D. Graham),,98,100
438,4,0:21.0,,Cleveland full timeout,98,100
439,4,0:16.0,,Turnover by C. Sexton (out of bounds lost ball),98,100
440,4,0:16.0,,T. Thompson enters the game for K. Love,98,100
441,4,0:03.0,T. Rozier misses 3-pt jump shot from 27 ft,,98,100
442,4,0:03.0,,Defensive rebound by L. Nance,98,100
443,4,0:00.0,,Instant Replay (Request: Ruling Stands),98,100
