,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,CLEVELAND_ACTION,BROOKLYN_SCORE,CLEVELAND_SCORE
384,4,6:53.0,,Shooting foul by T. Prince (drawn by T. Thompson),92,87
385,4,6:53.0,,T. Thompson misses free throw 1 of 2,92,87
386,4,6:53.0,,Offensive rebound by Team,92,87
387,4,6:53.0,,T. Thompson makes free throw 2 of 2,92,88
388,4,6:40.0,J. Harris makes 3-pt jump shot from 26 ft (assist by S. Dinwiddie),,95,88
389,4,6:14.0,,C. Sexton makes 2-pt jump shot from 10 ft,95,90
390,4,6:08.0,T. Prince misses 3-pt jump shot from 25 ft,,95,90
391,4,6:04.0,,Defensive rebound by C. Sexton,95,90
392,4,5:57.0,,Offensive foul by T. Thompson (drawn by D. Musa),95,90
393,4,5:57.0,,Turnover by T. Thompson (offensive foul),95,90
394,4,5:57.0,,L. Nance enters the game for K. Porter,95,90
395,4,5:40.0,J. Harris misses 2-pt layup from 2 ft,,95,90
396,4,5:37.0,Offensive rebound by J. Allen,,95,90
397,4,5:34.0,J. Allen makes 2-pt layup from 1 ft,,97,90
398,4,5:25.0,,L. Nance makes 2-pt layup at rim (assist by J. Clarkson),97,92
399,4,5:07.0,S. Dinwiddie misses 2-pt layup from 2 ft,,97,92
400,4,5:05.0,,Defensive rebound by T. Thompson,97,92
401,4,4:52.0,,Personal foul by T. Prince (drawn by T. Thompson),97,92
402,4,4:52.0,G. Temple enters the game for D. Musa,,97,92
403,4,4:38.0,,C. Osman misses 3-pt jump shot from 29 ft,97,92
404,4,4:36.0,Defensive rebound by J. Allen,,97,92
405,4,4:15.0,S. Dinwiddie misses 2-pt layup from 2 ft,,97,92
406,4,4:12.0,,Defensive rebound by L. Nance,97,92
407,4,4:09.0,,J. Clarkson makes 3-pt jump shot from 27 ft,97,95
408,4,4:01.0,Brooklyn full timeout,,97,95
409,4,4:01.0,,Cleveland full timeout,97,95
410,4,3:54.0,J. Harris makes 2-pt layup from 3 ft (assist by S. Dinwiddie),,99,95
411,4,3:37.0,,L. Nance misses 2-pt layup from 1 ft,99,95
412,4,3:34.0,Defensive rebound by J. Allen,,99,95
413,4,3:23.0,J. Harris makes 2-pt layup from 1 ft (assist by S. Dinwiddie),,101,95
414,4,2:56.0,,C. Osman makes 2-pt layup from 1 ft,101,97
415,4,2:45.0,S. Dinwiddie makes 2-pt layup from 2 ft,,103,97
416,4,2:24.0,,L. Nance misses 3-pt jump shot from 25 ft,103,97
417,4,2:22.0,Defensive rebound by S. Dinwiddie,,103,97
418,4,2:12.0,T. Prince makes 3-pt jump shot from 28 ft (assist by J. Allen),,106,97
419,4,2:10.0,,Cleveland full timeout,106,97
420,4,2:03.0,,C. Sexton makes 2-pt jump shot from 5 ft,106,99
421,4,2:03.0,,Shooting foul by S. Dinwiddie (drawn by C. Sexton),106,99
422,4,2:03.0,,C. Sexton makes free throw 1 of 1,106,100
423,4,1:43.0,S. Dinwiddie misses 2-pt layup from 3 ft,,106,100
424,4,1:39.0,,Defensive rebound by J. Clarkson,106,100
425,4,1:34.0,,J. Clarkson makes 2-pt layup at rim,106,102
426,4,1:23.0,Personal foul by J. Clarkson (drawn by J. Harris),,106,102
427,4,1:16.0,J. Harris misses 2-pt layup from 4 ft (block by T. Thompson),,106,102
428,4,1:16.0,,Defensive rebound by Team,106,102
429,4,1:16.0,,Instant Replay (Request: Ruling Stands),106,102
430,4,1:10.0,,C. Sexton misses 2-pt layup from 1 ft,106,102
431,4,1:09.0,,Offensive rebound by T. Thompson,106,102
432,4,1:08.0,,T. Thompson misses 2-pt layup from 1 ft,106,102
433,4,1:07.0,,Offensive rebound by L. Nance,106,102
434,4,1:05.0,,L. Nance misses 2-pt layup from 1 ft,106,102
435,4,1:05.0,,Offensive rebound by Team,106,102
436,4,1:05.0,,Instant Replay (Request: Ruling Stands),106,102
437,4,1:03.0,,J. Clarkson makes 3-pt jump shot from 23 ft (assist by C. Osman),106,105
438,4,0:37.0,S. Dinwiddie misses 2-pt layup from 1 ft,,106,105
439,4,0:34.0,,Defensive rebound by L. Nance,106,105
440,4,0:27.0,,J. Clarkson misses 2-pt jump shot from 18 ft,106,105
441,4,0:25.0,,Offensive rebound by Team,106,105
442,4,0:25.0,,Instant Replay (Request: Ruling Stands),106,105
443,4,0:21.0,,Personal foul by S. Dinwiddie (drawn by C. Sexton),106,105
444,4,0:21.0,,C. Sexton makes free throw 1 of 2,106,106
445,4,0:21.0,,C. Sexton misses free throw 2 of 2,106,106
446,4,0:20.0,,Offensive rebound by Team,106,106
447,4,0:19.0,,Instant Replay (Request: Ruling Stands),106,106
448,4,0:08.0,,J. Clarkson misses 2-pt layup from 5 ft (block by J. Allen),106,106
449,4,0:08.0,,Offensive rebound by Team,106,106
450,4,0:08.0,,Cleveland full timeout,106,106
451,4,0:07.0,,C. Sexton misses 3-pt jump shot from 27 ft (block by S. Dinwiddie),106,106
452,4,0:06.0,,Offensive rebound by Team,106,106
453,4,0:06.0,,Turnover by Team (shot clock),106,106
454,4,0:06.0,Brooklyn full timeout,,106,106
455,4,0:01.0,S. Dinwiddie makes 2-pt jump shot from 22 ft,,108,106
