,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,DALLAS_ACTION,PHILADELPHIA_SCORE,DALLAS_SCORE
387,4,7:55.0,,S. Curry makes 3-pt jump shot from 25 ft (assist by L. Dončić),73,84
388,4,7:39.0,Turnover by J. Richardson (bad pass; steal by D. Wright),,73,84
389,4,7:36.0,,S. Curry makes 2-pt layup from 1 ft (assist by D. Wright),73,86
390,4,7:29.0,A. Horford makes 3-pt jump shot from 23 ft (assist by B. Simmons),,76,86
391,4,7:13.0,,J. Jackson makes 3-pt jump shot from 26 ft (assist by L. Dončić),76,89
392,4,7:02.0,A. Horford makes 3-pt jump shot from 25 ft (assist by B. Simmons),,79,89
393,4,6:47.0,,Personal foul by B. Simmons (drawn by L. Dončić),79,89
394,4,6:47.0,M. Thybulle enters the game for F. Korkmaz,,79,89
395,4,6:47.0,,D. Finney-Smith enters the game for S. Curry,79,89
396,4,6:47.0,,T. Hardaway enters the game for J. Jackson,79,89
397,4,6:47.0,,M. Kleber enters the game for D. Wright,79,89
398,4,6:34.0,,L. Dončić makes 2-pt jump shot from 7 ft (assist by D. Finney-Smith),79,91
399,4,6:04.0,M. Thybulle misses 3-pt jump shot from 25 ft,,79,91
400,4,6:01.0,,Defensive rebound by D. Powell,79,91
401,4,5:52.0,,Shooting foul by M. Thybulle (drawn by L. Dončić),79,91
402,4,5:52.0,,L. Dončić makes free throw 1 of 2,79,92
403,4,5:52.0,,L. Dončić misses free throw 2 of 2,79,92
404,4,5:49.0,Defensive rebound by B. Simmons,,79,92
405,4,5:36.0,T. Harris makes 3-pt jump shot from 23 ft (assist by A. Horford),,82,92
406,4,5:25.0,,D. Finney-Smith makes 3-pt jump shot from 24 ft (assist by L. Dončić),82,95
407,4,5:03.0,A. Horford makes 2-pt jump shot from 18 ft (assist by B. Simmons),,84,95
408,4,4:52.0,,Shooting foul by A. Horford (drawn by D. Powell),84,95
409,4,4:52.0,,D. Powell makes free throw 1 of 2,84,96
410,4,4:52.0,,D. Powell misses free throw 2 of 2,84,96
411,4,4:49.0,Defensive rebound by T. Harris,,84,96
412,4,4:32.0,T. Harris misses 2-pt dunk from 2 ft (block by D. Finney-Smith),,84,96
413,4,4:30.0,,Defensive rebound by L. Dončić,84,96
414,4,4:15.0,,M. Kleber makes 3-pt jump shot from 23 ft (assist by L. Dončić),84,99
415,4,4:13.0,Philadelphia full timeout,,84,99
416,4,3:58.0,T. Harris misses 2-pt layup from 2 ft (block by M. Kleber),,84,99
417,4,3:55.0,,Defensive rebound by M. Kleber,84,99
418,4,3:43.0,,L. Dončić misses 2-pt layup from 7 ft,84,99
419,4,3:41.0,,Offensive rebound by L. Dončić,84,99
420,4,3:40.0,,L. Dončić misses 2-pt layup from 1 ft,84,99
421,4,3:37.0,,Offensive rebound by D. Finney-Smith,84,99
422,4,3:35.0,,D. Finney-Smith makes 2-pt dunk from 1 ft,84,101
423,4,3:30.0,A. Horford misses 3-pt jump shot from 25 ft,,84,101
424,4,3:27.0,,Defensive rebound by T. Hardaway,84,101
425,4,3:05.0,,D. Powell makes 2-pt layup from 1 ft,84,103
426,4,2:50.0,J. Richardson misses 3-pt jump shot from 28 ft,,84,103
427,4,2:48.0,,Defensive rebound by M. Kleber,84,103
428,4,2:34.0,,Personal foul by B. Simmons (drawn by L. Dončić),84,103
429,4,2:34.0,,L. Dončić makes free throw 1 of 2,84,104
430,4,2:34.0,Philadelphia full timeout,,84,104
431,4,2:34.0,T. Burke enters the game for T. Harris,,84,104
432,4,2:34.0,J. Ennis enters the game for A. Horford,,84,104
433,4,2:34.0,S. Milton enters the game for J. Richardson,,84,104
434,4,2:34.0,R. Neto enters the game for B. Simmons,,84,104
435,4,2:34.0,N. Pelle enters the game for M. Thybulle,,84,104
436,4,2:34.0,,D. Wright enters the game for M. Kleber,84,104
437,4,2:34.0,,L. Dončić makes free throw 2 of 2,84,105
438,4,2:17.0,S. Milton makes 2-pt jump shot from 10 ft (assist by T. Burke),,86,105
439,4,1:56.0,,Shooting foul by N. Pelle (drawn by D. Powell),86,105
440,4,1:56.0,,D. Powell makes free throw 1 of 2,86,106
441,4,1:56.0,,A. Cleveland enters the game for L. Dončić,86,106
442,4,1:56.0,,S. Curry enters the game for D. Finney-Smith,86,106
443,4,1:56.0,,J. Jackson enters the game for T. Hardaway,86,106
444,4,1:56.0,,D. Powell misses free throw 2 of 2,86,106
445,4,1:54.0,Defensive rebound by N. Pelle,,86,106
446,4,1:41.0,R. Neto misses 3-pt jump shot from 25 ft,,86,106
447,4,1:38.0,,Defensive rebound by A. Cleveland,86,106
448,4,1:30.0,,Turnover by A. Cleveland (bad pass; steal by N. Pelle),86,106
449,4,1:25.0,T. Burke makes 3-pt jump shot from 26 ft (assist by S. Milton),,89,106
450,4,1:01.0,,Turnover by D. Powell (bad pass; steal by R. Neto),89,106
451,4,0:54.0,R. Neto makes 2-pt layup from 1 ft,,91,106
452,4,0:54.0,,Dallas full timeout,91,106
453,4,0:54.0,,B. Marjanović enters the game for D. Powell,91,106
454,4,0:37.0,,B. Marjanović misses 3-pt jump shot from 26 ft,91,106
455,4,0:33.0,,Offensive rebound by S. Curry,91,106
456,4,0:21.0,,B. Marjanović makes 3-pt jump shot from 26 ft (assist by S. Curry),91,109
