,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,CLEVELAND_ACTION,LA CLIPPERS_SCORE,CLEVELAND_SCORE
393,4,8:58.0,,Defensive rebound by L. Nance,113,77
394,4,8:51.0,,K. Porter makes 2-pt dunk from 2 ft (assist by D. Garland),113,79
395,4,8:34.0,R. McGruder makes 2-pt layup from 1 ft,,115,79
396,4,8:17.0,,Personal foul by M. Kabengele (drawn by T. Thompson),115,79
397,4,8:17.0,,C. Sexton enters the game for D. Garland,115,79
398,4,8:03.0,,Shooting foul by A. Coffey (drawn by T. Thompson),115,79
399,4,8:03.0,,T. Thompson makes free throw 1 of 2,115,80
400,4,8:03.0,,T. Thompson makes free throw 2 of 2,115,81
401,4,7:52.0,Shooting foul by A. McKinnie (drawn by M. Kabengele),,115,81
402,4,7:52.0,M. Kabengele makes free throw 1 of 2,,116,81
403,4,7:52.0,,A. Drummond enters the game for T. Thompson,116,81
404,4,7:52.0,M. Kabengele makes free throw 2 of 2,,117,81
405,4,7:31.0,,A. McKinnie misses 2-pt jump shot from 20 ft,117,81
406,4,7:28.0,Defensive rebound by M. Kabengele,,117,81
407,4,7:15.0,M. Kabengele misses 3-pt jump shot from 26 ft,,117,81
408,4,7:07.0,Offensive rebound by J. Motley,,117,81
409,4,7:07.0,J. Motley makes 2-pt dunk from 1 ft,,119,81
410,4,6:59.0,,C. Sexton misses 2-pt jump shot from 11 ft,119,81
411,4,6:58.0,Defensive rebound by Team,,119,81
412,4,6:58.0,,Cleveland full timeout,119,81
413,4,6:46.0,A. Coffey makes 2-pt layup from 1 ft,,121,81
414,4,6:29.0,,K. Porter misses 3-pt jump shot from 25 ft,121,81
415,4,6:26.0,,Offensive rebound by K. Porter,121,81
416,4,6:19.0,,C. Sexton makes 2-pt layup from 1 ft (assist by K. Porter),121,83
417,4,5:57.0,Turnover by M. Kabengele (lost ball; steal by C. Sexton),,121,83
418,4,5:56.0,,K. Porter makes 2-pt layup at rim (assist by C. Sexton),121,85
419,4,5:56.0,,Shooting foul by M. Kabengele (drawn by K. Porter),121,85
420,4,5:56.0,,K. Porter misses free throw 1 of 1,121,85
421,4,5:53.0,Defensive rebound by J. Motley,,121,85
422,4,5:41.0,M. Kabengele makes 3-pt jump shot from 23 ft (assist by A. Coffey),,124,85
423,4,5:20.0,,Shooting foul by M. Kabengele (drawn by A. McKinnie),124,85
424,4,5:20.0,,Violation by Team (delay of game),124,85
425,4,5:20.0,,A. McKinnie makes free throw 1 of 2,124,86
426,4,5:20.0,,A. McKinnie misses free throw 2 of 2,124,86
427,4,5:17.0,Defensive rebound by A. Coffey,,124,86
428,4,5:03.0,A. Coffey misses 3-pt jump shot from 25 ft,,124,86
429,4,5:00.0,,Defensive rebound by A. Drummond,124,86
430,4,4:50.0,,Turnover by A. Drummond (bad pass; steal by T. Mann),124,86
431,4,4:33.0,M. Kabengele misses 3-pt jump shot from 27 ft,,124,86
432,4,4:30.0,,Defensive rebound by A. Drummond,124,86
433,4,4:23.0,,Turnover by A. Drummond (bad pass; steal by M. Kabengele),124,86
434,4,4:16.0,A. Coffey makes 2-pt layup from 2 ft (assist by J. Motley),,126,86
435,4,3:57.0,,A. McKinnie makes 2-pt layup from 2 ft (assist by C. Sexton),126,88
436,4,3:41.0,Personal foul by K. Porter (drawn by J. Motley),,126,88
437,4,3:41.0,,M. Newman enters the game for A. Drummond,126,88
438,4,3:41.0,,T. Thompson enters the game for L. Nance,126,88
439,4,3:41.0,,D. Wade enters the game for K. Porter,126,88
440,4,3:32.0,J. Motley makes 2-pt layup from 1 ft (assist by T. Mann),,128,88
441,4,3:21.0,,Offensive foul by C. Sexton (drawn by R. McGruder),128,88
442,4,3:21.0,,Turnover by C. Sexton (offensive foul),128,88
443,4,3:09.0,T. Mann misses 2-pt layup from 10 ft,,128,88
444,4,3:06.0,,Defensive rebound by T. Thompson,128,88
445,4,3:00.0,,A. McKinnie misses 3-pt jump shot from 23 ft,128,88
446,4,2:55.0,Defensive rebound by T. Mann,,128,88
447,4,2:42.0,M. Kabengele misses 3-pt jump shot from 27 ft,,128,88
448,4,2:40.0,Offensive rebound by R. McGruder,,128,88
449,4,2:33.0,M. Kabengele makes 3-pt jump shot from 23 ft (assist by R. McGruder),,131,88
450,4,2:11.0,,M. Newman misses 3-pt jump shot from 25 ft,131,88
451,4,2:11.0,Defensive rebound by Team,,131,88
452,4,2:11.0,LA Clippers full timeout,,131,88
453,4,2:11.0,,D. Exum enters the game for C. Sexton,131,88
454,4,2:00.0,J. Motley misses 2-pt jump shot from 6 ft,,131,88
455,4,1:56.0,,Defensive rebound by D. Wade,131,88
456,4,1:50.0,,M. Newman misses 2-pt jump shot from 19 ft,131,88
457,4,1:47.0,Defensive rebound by T. Mann,,131,88
458,4,1:34.0,Turnover by J. Motley (lost ball; steal by A. McKinnie),,131,88
459,4,1:19.0,,Turnover by M. Newman (bad pass),131,88
460,4,0:56.0,J. Motley makes 2-pt hook shot from 2 ft,,133,88
461,4,0:40.0,,A. McKinnie makes 2-pt jump shot from 7 ft,133,90
462,4,0:16.0,Turnover by Team (shot clock),,133,90
463,4,0:05.0,,Personal foul by A. Coffey (drawn by M. Newman),133,90
464,4,0:05.0,,M. Newman makes free throw 1 of 2,133,91
465,4,0:05.0,,M. Newman makes free throw 2 of 2,133,92
