,QUARTER,TIME_REMAINING,PORTLAND_ACTION,HOUSTON_ACTION,PORTLAND_SCORE,HOUSTON_SCORE
387,4,9:43.0,,Turnover by R. Westbrook (bad pass; steal by N. Little),83,100
388,4,9:41.0,N. Little makes 2-pt layup from 4 ft (assist by K. Bazemore),,85,100
389,4,9:41.0,Shooting foul by D. House (drawn by N. Little),,85,100
390,4,9:41.0,,C. Capela enters the game for I. Hartenstein,85,100
391,4,9:41.0,,J. Harden enters the game for B. McLemore,85,100
392,4,9:41.0,N. Little misses free throw 1 of 1,,85,100
393,4,9:39.0,,Defensive rebound by C. Capela,85,100
394,4,9:30.0,,Offensive foul by J. Harden (drawn by K. Bazemore),85,100
395,4,9:30.0,,Turnover by J. Harden (offensive foul),85,100
396,4,9:22.0,K. Bazemore misses 2-pt layup from 3 ft (block by C. Capela),,85,100
397,4,9:20.0,,Defensive rebound by D. House,85,100
398,4,9:19.0,,Shooting foul by A. Simons (drawn by R. Westbrook),85,100
399,4,9:19.0,,R. Westbrook makes free throw 1 of 2,85,101
400,4,9:19.0,,R. Westbrook makes free throw 2 of 2,85,102
401,4,9:02.0,Turnover by S. Labissière (lost ball; steal by C. Capela),,85,102
402,4,8:58.0,,R. Westbrook makes 2-pt layup from 3 ft,85,104
403,4,8:58.0,,Shooting foul by N. Little (drawn by R. Westbrook),85,104
404,4,8:58.0,Portland full timeout,,85,104
405,4,8:58.0,,R. Westbrook makes free throw 1 of 1,85,105
406,4,8:42.0,C. McCollum misses 3-pt jump shot from 27 ft,,85,105
407,4,8:39.0,Offensive rebound by N. Little,,85,105
408,4,8:38.0,K. Bazemore makes 3-pt jump shot from 24 ft (assist by N. Little),,88,105
409,4,8:18.0,,C. Capela makes 2-pt layup from 3 ft (assist by D. House),88,107
410,4,8:18.0,,Shooting foul by S. Labissière (drawn by C. Capela),88,107
411,4,8:18.0,R. Hood enters the game for N. Little,,88,107
412,4,8:18.0,D. Lillard enters the game for A. Simons,,88,107
413,4,8:18.0,,C. Capela makes free throw 1 of 1,88,108
414,4,8:08.0,K. Bazemore misses 2-pt layup from 6 ft (block by R. Westbrook),,88,108
415,4,8:05.0,,Defensive rebound by R. Westbrook,88,108
416,4,7:57.0,,D. House misses 3-pt jump shot from 24 ft,88,108
417,4,7:52.0,,Offensive rebound by R. Westbrook,88,108
418,4,7:52.0,,R. Westbrook misses 2-pt layup from 1 ft,88,108
419,4,7:51.0,Defensive rebound by K. Bazemore,,88,108
420,4,7:44.0,D. Lillard makes 3-pt jump shot from 24 ft (assist by S. Labissière),,91,108
421,4,7:29.0,,D. House makes 3-pt jump shot from 27 ft (assist by J. Harden),91,111
422,4,7:08.0,K. Bazemore misses 3-pt jump shot from 28 ft,,91,111
423,4,7:08.0,,Defensive rebound by Team,91,111
424,4,7:08.0,,B. McLemore enters the game for A. Rivers,91,111
425,4,7:08.0,,P. Tucker enters the game for R. Westbrook,91,111
426,4,6:56.0,,J. Harden misses 2-pt layup from 8 ft (block by S. Labissière),91,111
427,4,6:55.0,Defensive rebound by Team,,91,111
428,4,6:47.0,Turnover by D. Lillard (bad pass; steal by D. House),,91,111
429,4,6:33.0,,P. Tucker makes 2-pt layup from 2 ft (assist by J. Harden),91,113
430,4,6:24.0,C. McCollum makes 2-pt jump shot from 4 ft,,93,113
431,4,6:10.0,,Personal foul by D. Lillard (drawn by J. Harden),93,113
432,4,6:10.0,,J. Harden makes free throw 1 of 2,93,114
433,4,6:10.0,,J. Harden makes free throw 2 of 2,93,115
434,4,5:51.0,K. Bazemore misses 2-pt jump shot from 15 ft,,93,115
435,4,5:50.0,Offensive rebound by S. Labissière,,93,115
436,4,5:50.0,Shooting foul by C. Capela (drawn by S. Labissière),,93,115
437,4,5:50.0,S. Labissière makes free throw 1 of 2,,94,115
438,4,5:50.0,,R. Westbrook enters the game for D. House,94,115
439,4,5:50.0,S. Labissière makes free throw 2 of 2,,95,115
440,4,5:48.0,,Turnover by P. Tucker (bad pass; steal by R. Hood),95,115
441,4,5:45.0,R. Hood makes 2-pt layup from 3 ft (assist by K. Bazemore),,97,115
442,4,5:27.0,,C. Capela makes 2-pt hook shot from 6 ft (assist by R. Westbrook),97,117
443,4,5:14.0,C. McCollum makes 2-pt jump shot from 8 ft,,99,117
444,4,5:02.0,,Turnover by R. Westbrook (bad pass; steal by C. McCollum),99,117
445,4,4:57.0,D. Lillard misses 3-pt jump shot from 28 ft,,99,117
446,4,4:54.0,,Defensive rebound by C. Capela,99,117
447,4,4:43.0,,J. Harden makes 3-pt jump shot from 29 ft,99,120
448,4,4:25.0,C. McCollum misses 2-pt jump shot from 15 ft,,99,120
449,4,4:23.0,,Defensive rebound by C. Capela,99,120
450,4,4:16.0,,B. McLemore misses 3-pt jump shot from 22 ft,99,120
451,4,4:15.0,,Offensive rebound by C. Capela,99,120
452,4,4:06.0,,R. Westbrook misses 3-pt jump shot from 25 ft,99,120
453,4,4:03.0,Defensive rebound by K. Bazemore,,99,120
454,4,3:49.0,Personal foul by C. Capela (drawn by D. Lillard),,99,120
455,4,3:49.0,Portland full timeout,,99,120
456,4,3:49.0,M. Hezonja enters the game for K. Bazemore,,99,120
457,4,3:49.0,N. Little enters the game for R. Hood,,99,120
458,4,3:49.0,A. Simons enters the game for S. Labissière,,99,120
459,4,3:49.0,A. Tolliver enters the game for D. Lillard,,99,120
460,4,3:49.0,G. Trent enters the game for C. McCollum,,99,120
461,4,3:49.0,,I. Hartenstein enters the game for C. Capela,99,120
462,4,3:40.0,Turnover by A. Tolliver (bad pass),,99,120
463,4,3:30.0,,J. Harden makes 2-pt layup from 3 ft (assist by R. Westbrook),99,122
464,4,3:25.0,Personal foul by J. Harden (drawn by A. Simons),,99,122
465,4,3:25.0,A. Simons misses free throw 1 of 2,,99,122
466,4,3:25.0,Offensive rebound by Team,,99,122
467,4,3:25.0,,G. Clark enters the game for J. Harden,99,122
468,4,3:25.0,,C. Clemons enters the game for P. Tucker,99,122
469,4,3:25.0,,D. House enters the game for R. Westbrook,99,122
470,4,3:25.0,A. Simons makes free throw 2 of 2,,100,122
471,4,3:17.0,,I. Hartenstein makes 2-pt layup from 3 ft (assist by C. Clemons),100,124
472,4,3:02.0,Offensive foul by N. Little (drawn by C. Clemons),,100,124
473,4,3:02.0,Turnover by N. Little (offensive foul),,100,124
474,4,3:02.0,S. Labissière enters the game for N. Little,,100,124
475,4,2:50.0,,D. House misses 2-pt jump shot from 9 ft,100,124
476,4,2:47.0,Defensive rebound by A. Simons,,100,124
477,4,2:43.0,A. Simons misses 2-pt layup from 4 ft (block by I. Hartenstein),,100,124
478,4,2:40.0,Offensive rebound by A. Tolliver,,100,124
479,4,2:31.0,G. Trent misses 3-pt jump shot from 27 ft,,100,124
480,4,2:29.0,,Defensive rebound by G. Clark,100,124
481,4,2:20.0,,C. Clemons makes 3-pt jump shot from 27 ft (assist by G. Clark),100,127
482,4,1:54.0,S. Labissière makes 2-pt jump shot from 19 ft,,102,127
483,4,1:43.0,,C. Clemons makes 3-pt jump shot from 27 ft,102,130
484,4,1:28.0,A. Simons misses 2-pt jump shot from 10 ft,,102,130
485,4,1:27.0,Offensive rebound by S. Labissière,,102,130
486,4,1:27.0,Shooting foul by G. Clark (drawn by A. Tolliver),,102,130
487,4,1:27.0,A. Tolliver makes free throw 1 of 2,,103,130
488,4,1:27.0,A. Tolliver makes free throw 2 of 2,,104,130
489,4,1:13.0,,C. Clemons misses 3-pt jump shot from 26 ft,104,130
490,4,1:13.0,Defensive rebound by Team,,104,130
491,4,0:54.0,A. Simons misses 3-pt jump shot from 26 ft,,104,130
492,4,0:53.0,Offensive rebound by Team,,104,130
493,4,0:53.0,,Loose ball foul by G. Clark (drawn by S. Labissière),104,130
494,4,0:53.0,S. Labissière makes free throw 1 of 2,,105,130
495,4,0:53.0,S. Labissière misses free throw 2 of 2,,105,130
496,4,0:53.0,,Defensive rebound by B. McLemore,105,130
497,4,0:39.0,,I. Hartenstein makes 2-pt dunk from 1 ft (assist by D. House),105,132
498,4,0:31.0,G. Trent makes 3-pt jump shot from 26 ft,,108,132
499,4,0:19.0,,G. Clark misses 3-pt jump shot from 25 ft,108,132
500,4,0:17.0,Defensive rebound by G. Trent,,108,132
501,4,0:13.0,G. Trent misses 2-pt layup from 3 ft (block by C. Clemons),,108,132
502,4,0:12.0,,Defensive rebound by Team,108,132
