,QUARTER,TIME_REMAINING,NEW YORK_ACTION,PORTLAND_ACTION,NEW YORK_SCORE,PORTLAND_SCORE
393,4,7:34.0,M. Robinson makes 2-pt dunk from 2 ft (assist by E. Payton),,67,97
394,4,7:12.0,,N. Little misses 2-pt layup from 1 ft,67,97
395,4,7:09.0,Defensive rebound by M. Robinson,,67,97
396,4,7:09.0,Turnover by M. Robinson (lost ball; steal by N. Little),,67,97
397,4,7:05.0,,S. Labissière misses 2-pt jump shot from 10 ft,67,97
398,4,7:01.0,,Offensive rebound by N. Little,67,97
399,4,7:01.0,,N. Little makes 2-pt layup at rim,67,99
400,4,6:45.0,M. Robinson makes 2-pt hook shot from 4 ft (assist by A. Trier),,69,99
401,4,6:29.0,,Turnover by K. Bazemore (bad pass),69,99
402,4,6:29.0,D. Smith enters the game for E. Payton,,69,99
403,4,6:29.0,,A. Tolliver enters the game for S. Labissière,69,99
404,4,6:23.0,B. Portis misses 3-pt jump shot from 25 ft,,69,99
405,4,6:21.0,,Defensive rebound by A. Tolliver,69,99
406,4,6:12.0,,A. Tolliver misses 3-pt jump shot from 26 ft,69,99
407,4,6:09.0,Defensive rebound by D. Smith,,69,99
408,4,5:58.0,B. Portis makes 2-pt hook shot from 4 ft,,71,99
409,4,5:46.0,,A. Tolliver misses 2-pt layup from 2 ft (block by K. Knox),71,99
410,4,5:46.0,,Offensive rebound by Team,71,99
411,4,5:46.0,,J. Hoard enters the game for K. Bazemore,71,99
412,4,5:35.0,,A. Simons misses 3-pt jump shot from 26 ft (block by B. Portis),71,99
413,4,5:33.0,,Offensive rebound by J. Hoard,71,99
414,4,5:31.0,,J. Hoard misses 2-pt jump shot from 11 ft,71,99
415,4,5:29.0,Defensive rebound by K. Knox,,71,99
416,4,5:25.0,Shooting foul by A. Simons (drawn by A. Trier),,71,99
417,4,5:25.0,A. Trier makes free throw 1 of 2,,72,99
418,4,5:25.0,I. Brazdeikis enters the game for B. Portis,,72,99
419,4,5:25.0,A. Trier makes free throw 2 of 2,,73,99
420,4,5:16.0,,Turnover by M. Hezonja (bad pass),73,99
421,4,5:03.0,K. Knox misses 2-pt layup from 3 ft,,73,99
422,4,5:02.0,,Defensive rebound by M. Hezonja,73,99
423,4,4:54.0,,M. Hezonja makes 2-pt jump shot from 6 ft,73,101
424,4,4:40.0,A. Trier misses 3-pt jump shot from 25 ft,,73,101
425,4,4:39.0,,Defensive rebound by N. Little,73,101
426,4,4:25.0,,J. Hoard misses 2-pt layup from 2 ft,73,101
427,4,4:21.0,,Offensive rebound by J. Hoard,73,101
428,4,4:21.0,,J. Hoard makes 2-pt layup at rim,73,103
429,4,4:06.0,K. Knox misses 3-pt jump shot from 26 ft,,73,103
430,4,4:03.0,,Defensive rebound by A. Tolliver,73,103
431,4,3:59.0,,Shooting foul by I. Brazdeikis (drawn by M. Hezonja),73,103
432,4,3:59.0,,M. Hezonja misses free throw 1 of 2,73,103
433,4,3:59.0,,Offensive rebound by Team,73,103
434,4,3:59.0,D. Dotson enters the game for D. Smith,,73,103
435,4,3:59.0,,M. Hezonja makes free throw 2 of 2,73,104
436,4,3:43.0,A. Trier makes 3-pt jump shot from 27 ft,,76,104
437,4,3:23.0,,Shooting foul by K. Knox (drawn by A. Simons),76,104
438,4,3:23.0,,A. Simons makes free throw 1 of 2,76,105
439,4,3:23.0,,A. Simons makes free throw 2 of 2,76,106
440,4,3:13.0,D. Dotson misses 3-pt jump shot from 23 ft,,76,106
441,4,3:10.0,Offensive rebound by D. Dotson,,76,106
442,4,3:07.0,I. Brazdeikis misses 3-pt jump shot from 25 ft,,76,106
443,4,3:05.0,,Defensive rebound by A. Simons,76,106
444,4,3:01.0,,N. Little makes 2-pt dunk from 1 ft (assist by A. Simons),76,108
445,4,2:46.0,Turnover by A. Trier (bad pass; steal by M. Hezonja),,76,108
446,4,2:43.0,,Portland full timeout,76,108
447,4,2:38.0,,N. Little misses 2-pt layup from 1 ft,76,108
448,4,2:36.0,Defensive rebound by I. Brazdeikis,,76,108
449,4,2:25.0,Personal foul by A. Simons (drawn by K. Knox),,76,108
450,4,2:12.0,K. Knox makes 2-pt layup from 1 ft (assist by I. Brazdeikis),,78,108
451,4,1:52.0,,J. Hoard makes 2-pt layup from 1 ft (assist by N. Little),78,110
452,4,1:42.0,M. Robinson makes 2-pt jump shot from 2 ft (assist by A. Trier),,80,110
453,4,1:42.0,Shooting foul by M. Hezonja (drawn by M. Robinson),,80,110
454,4,1:42.0,M. Robinson makes free throw 1 of 1,,81,110
455,4,1:30.0,,M. Hezonja makes 2-pt dunk at rim (assist by N. Little),81,112
456,4,1:30.0,Technical foul by M. Hezonja,,81,112
457,4,1:30.0,A. Trier misses technical free throw,,81,112
458,4,1:30.0,Offensive rebound by Team,,81,112
459,4,1:14.0,Shooting foul by N. Little (drawn by A. Trier),,81,112
460,4,1:14.0,A. Trier misses free throw 1 of 2,,81,112
461,4,1:14.0,Offensive rebound by Team,,81,112
462,4,1:14.0,A. Trier makes free throw 2 of 2,,82,112
463,4,0:56.0,,A. Simons misses 2-pt layup from 2 ft (block by M. Robinson),82,112
464,4,0:56.0,Defensive rebound by K. Knox,,82,112
465,4,0:50.0,D. Dotson makes 3-pt jump shot from 26 ft (assist by K. Knox),,85,112
466,4,0:34.0,,A. Tolliver makes 3-pt jump shot from 25 ft (assist by N. Little),85,115
467,4,0:23.0,A. Trier makes 2-pt jump shot from 18 ft,,87,115
