,QUARTER,TIME_REMAINING,DENVER_ACTION,MINNESOTA_ACTION,DENVER_SCORE,MINNESOTA_SCORE
384,4,4:33.0,,K. Towns makes 3-pt jump shot from 25 ft (assist by S. Napier),100,93
385,4,4:08.0,J. Grant misses 2-pt jump shot from 8 ft,,100,93
386,4,4:05.0,,Defensive rebound by J. Okogie,100,93
387,4,3:55.0,,S. Napier misses 2-pt layup from 3 ft,100,93
388,4,3:53.0,Defensive rebound by N. Jokić,,100,93
389,4,3:40.0,N. Jokić makes 2-pt hook shot from 6 ft,,102,93
390,4,3:27.0,,Personal foul by M. Beasley (drawn by A. Wiggins),102,93
391,4,3:27.0,W. Barton enters the game for M. Porter,,102,93
392,4,3:17.0,,A. Wiggins misses 2-pt layup from 5 ft,102,93
393,4,3:16.0,,Offensive rebound by R. Covington,102,93
394,4,3:14.0,,R. Covington makes 2-pt layup from 2 ft,102,95
395,4,3:14.0,Denver full timeout,,102,95
396,4,3:03.0,N. Jokić misses 2-pt jump shot from 17 ft,,102,95
397,4,2:59.0,,Defensive rebound by A. Wiggins,102,95
398,4,2:48.0,,K. Towns makes 2-pt layup from 1 ft (assist by A. Wiggins),102,97
399,4,2:48.0,,Shooting foul by N. Jokić (drawn by K. Towns),102,97
400,4,2:48.0,,K. Towns makes free throw 1 of 1,102,98
401,4,2:31.0,M. Morris makes 2-pt jump shot from 19 ft,,104,98
402,4,2:08.0,,A. Wiggins misses 2-pt hook shot from 11 ft,104,98
403,4,2:05.0,Defensive rebound by N. Jokić,,104,98
404,4,1:51.0,Turnover by N. Jokić (bad pass),,104,98
405,4,1:51.0,M. Porter enters the game for M. Beasley,,104,98
406,4,1:35.0,,K. Towns misses 2-pt jump shot from 22 ft,104,98
407,4,1:32.0,,Offensive rebound by R. Covington,104,98
408,4,1:28.0,,J. Okogie makes 2-pt dunk from 1 ft (assist by R. Covington),104,100
409,4,1:11.0,N. Jokić misses 3-pt jump shot from 27 ft,,104,100
410,4,1:06.0,,Defensive rebound by R. Covington,104,100
411,4,0:51.0,,K. Towns misses 2-pt layup from 7 ft,104,100
412,4,0:49.0,Defensive rebound by N. Jokić,,104,100
413,4,0:48.0,Personal foul by K. Towns (drawn by N. Jokić),,104,100
414,4,0:30.0,W. Barton makes 3-pt jump shot from 25 ft,,107,100
415,4,0:30.0,,Minnesota full timeout,107,100
416,4,0:30.0,M. Beasley enters the game for N. Jokić,,107,100
417,4,0:30.0,T. Craig enters the game for M. Morris,,107,100
418,4,0:30.0,P. Dozier enters the game for M. Porter,,107,100
419,4,0:30.0,,A. Crabbe enters the game for J. Okogie,107,100
420,4,0:24.0,,R. Covington misses 3-pt jump shot from 26 ft,107,100
421,4,0:21.0,Defensive rebound by Team,,107,100
