,QUARTER,TIME_REMAINING,INDIANA_ACTION,CHARLOTTE_ACTION,INDIANA_SCORE,CHARLOTTE_SCORE
385,4,2:58.0,,D. Graham makes 3-pt jump shot from 23 ft (assist by P. Washington),106,95
386,4,2:31.0,T. Warren misses 2-pt jump shot from 7 ft,,106,95
387,4,2:28.0,Offensive rebound by D. Sabonis,,106,95
388,4,2:27.0,Shooting foul by C. Zeller (drawn by D. Sabonis),,106,95
389,4,2:27.0,D. Sabonis makes free throw 1 of 2,,107,95
390,4,2:27.0,D. Sabonis misses free throw 2 of 2,,107,95
391,4,2:24.0,,Defensive rebound by D. Graham,107,95
392,4,2:21.0,Violation by Team (kicked ball),,107,95
393,4,2:14.0,,D. Graham makes 3-pt jump shot from 24 ft (assist by T. Rozier),107,98
394,4,1:52.0,T. Warren makes 2-pt dunk from 1 ft (assist by D. Sabonis),,109,98
395,4,1:42.0,,Personal foul by T. Warren (drawn by M. Bridges),109,98
396,4,1:42.0,,M. Bridges makes free throw 1 of 2,109,99
397,4,1:42.0,,C. Martin enters the game for C. Zeller,109,99
398,4,1:42.0,,M. Bridges makes free throw 2 of 2,109,100
399,4,1:36.0,T. Warren makes 2-pt layup from 2 ft (assist by D. Sabonis),,111,100
400,4,1:36.0,Shooting foul by P. Washington (drawn by T. Warren),,111,100
401,4,1:36.0,T. Warren makes free throw 1 of 1,,112,100
402,4,1:23.0,,Shooting foul by T. Warren (drawn by D. Graham),112,100
403,4,1:23.0,,D. Graham makes free throw 1 of 2,112,101
404,4,1:23.0,,D. Graham makes free throw 2 of 2,112,102
405,4,1:05.0,Shooting foul by M. Bridges (drawn by M. Turner),,112,102
406,4,1:05.0,M. Turner makes free throw 1 of 2,,113,102
407,4,1:05.0,M. Turner misses free throw 2 of 2,,113,102
408,4,1:01.0,,Defensive rebound by P. Washington,113,102
409,4,0:58.0,,D. Graham makes 2-pt layup from 1 ft,113,104
410,4,0:37.0,J. Lamb makes 2-pt jump shot from 11 ft,,115,104
411,4,0:29.0,,P. Washington misses 3-pt jump shot from 26 ft,115,104
412,4,0:25.0,Defensive rebound by J. Lamb,,115,104
413,4,0:03.0,Turnover by Team (shot clock),,115,104
414,4,0:00.0,,T. Rozier misses 3-pt jump shot from 24 ft,115,104
415,4,0:00.0,,Offensive rebound by Team,115,104
