,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,MINNESOTA_ACTION,LA CLIPPERS_SCORE,MINNESOTA_SCORE
396,4,8:55.0,K. Leonard misses 2-pt jump shot from 10 ft,,107,91
397,4,8:52.0,,Defensive rebound by J. Bell,107,91
398,4,8:49.0,,A. Wiggins makes 2-pt layup from 3 ft (assist by J. Bell),107,93
399,4,8:49.0,LA Clippers full timeout,,107,93
400,4,8:49.0,,R. Covington enters the game for J. Bell,107,93
401,4,8:39.0,Turnover by K. Leonard (bad pass),,107,93
402,4,8:39.0,Loose ball foul by P. George (drawn by J. Okogie),,107,93
403,4,8:39.0,Instant Replay (Request: Ruling Stands),,107,93
404,4,8:24.0,,R. Covington misses 3-pt jump shot from 28 ft,107,93
405,4,8:21.0,Defensive rebound by P. Patterson,,107,93
406,4,8:09.0,Turnover by K. Leonard (bad pass; steal by K. Towns),,107,93
407,4,8:02.0,,Shooting foul by M. Harrell (drawn by J. Teague),107,93
408,4,8:02.0,,J. Teague makes free throw 1 of 2,107,94
409,4,8:02.0,,J. Teague makes free throw 2 of 2,107,95
410,4,7:48.0,K. Leonard misses 2-pt jump shot from 20 ft,,107,95
411,4,7:45.0,,Defensive rebound by J. Okogie,107,95
412,4,7:28.0,,Turnover by K. Towns (bad pass; steal by P. George),107,95
413,4,7:16.0,K. Leonard makes 3-pt jump shot from 25 ft (assist by P. Patterson),,110,95
414,4,7:04.0,,K. Towns makes 3-pt jump shot from 25 ft (assist by J. Teague),110,98
415,4,6:48.0,P. George misses 3-pt jump shot from 26 ft,,110,98
416,4,6:43.0,,Defensive rebound by J. Okogie,110,98
417,4,6:41.0,,J. Okogie makes 2-pt layup from 1 ft,110,100
418,4,6:33.0,Turnover by K. Leonard (bad pass; steal by R. Covington),,110,100
419,4,6:30.0,,K. Towns misses 3-pt jump shot from 26 ft,110,100
420,4,6:24.0,Defensive rebound by P. George,,110,100
421,4,6:23.0,Turnover by P. George (bad pass; steal by K. Towns),,110,100
422,4,6:13.0,,J. Teague misses 3-pt jump shot from 26 ft,110,100
423,4,6:08.0,Defensive rebound by P. Patterson,,110,100
424,4,6:08.0,Technical foul by K. Towns,,110,100
425,4,6:08.0,P. George makes technical free throw,,111,100
426,4,6:08.0,M. Harkless enters the game for P. Patterson,,111,100
427,4,5:59.0,Offensive foul by K. Leonard (drawn by J. Okogie),,111,100
428,4,5:59.0,Turnover by K. Leonard (offensive foul),,111,100
429,4,5:46.0,,Turnover by J. Okogie (bad pass; steal by M. Harkless),111,100
430,4,5:37.0,P. George misses 2-pt layup from 2 ft,,111,100
431,4,5:32.0,,Defensive rebound by J. Okogie,111,100
432,4,5:28.0,,Personal foul by M. Harkless (drawn by K. Towns),111,100
433,4,5:28.0,,K. Towns makes free throw 1 of 2,111,101
434,4,5:28.0,,K. Towns makes free throw 2 of 2,111,102
435,4,5:09.0,K. Leonard misses 2-pt jump shot from 18 ft,,111,102
436,4,5:05.0,,Defensive rebound by K. Towns,111,102
437,4,4:55.0,,K. Towns makes 3-pt jump shot from 25 ft (assist by J. Teague),111,105
438,4,4:55.0,,Shooting foul by K. Leonard (drawn by K. Towns),111,105
439,4,4:55.0,,K. Towns makes free throw 1 of 1,111,106
440,4,4:55.0,LA Clippers full timeout,,111,106
441,4,4:43.0,P. George misses 3-pt jump shot from 24 ft,,111,106
442,4,4:35.0,Offensive rebound by M. Harrell,,111,106
443,4,4:35.0,M. Harrell makes 2-pt layup at rim,,113,106
444,4,4:16.0,,A. Wiggins misses 3-pt jump shot from 23 ft,113,106
445,4,4:13.0,Defensive rebound by M. Harkless,,113,106
446,4,4:05.0,M. Harrell makes 2-pt dunk from 1 ft (assist by P. George),,115,106
447,4,4:05.0,,Minnesota full timeout,115,106
448,4,3:56.0,,Personal foul by M. Harrell (drawn by J. Okogie),115,106
449,4,3:56.0,,J. Okogie makes free throw 1 of 2,115,107
450,4,3:56.0,,J. Okogie misses free throw 2 of 2,115,107
451,4,3:54.0,Defensive rebound by K. Leonard,,115,107
452,4,3:33.0,P. George misses 3-pt jump shot from 25 ft,,115,107
453,4,3:31.0,,Defensive rebound by R. Covington,115,107
454,4,3:16.0,,A. Wiggins makes 2-pt layup from 1 ft (assist by K. Towns),115,109
455,4,3:04.0,P. George makes 2-pt layup from 2 ft (assist by K. Leonard),,117,109
456,4,3:04.0,,Minnesota full timeout,117,109
457,4,2:45.0,,K. Towns misses 2-pt jump shot from 12 ft,117,109
458,4,2:42.0,Defensive rebound by D. Walton,,117,109
459,4,2:24.0,P. George misses 2-pt jump shot from 10 ft,,117,109
460,4,2:22.0,,Defensive rebound by A. Wiggins,117,109
461,4,2:15.0,,A. Wiggins makes 3-pt jump shot from 25 ft,117,112
462,4,1:59.0,M. Harrell makes 2-pt layup from 2 ft,,119,112
463,4,1:42.0,,Shooting foul by M. Harrell (drawn by K. Towns),119,112
464,4,1:42.0,LA Clippers full timeout,,119,112
465,4,1:42.0,Instant Replay (Challenge: Stands),,119,112
466,4,1:42.0,,K. Towns misses free throw 1 of 2,119,112
467,4,1:42.0,,Offensive rebound by Team,119,112
468,4,1:42.0,,K. Towns makes free throw 2 of 2,119,113
469,4,1:25.0,Turnover by K. Leonard (bad pass; steal by A. Wiggins),,119,113
470,4,1:24.0,,Turnover by A. Wiggins (traveling),119,113
471,4,1:24.0,,Minnesota full timeout,119,113
472,4,1:23.0,Personal foul by J. Teague (drawn by D. Walton),,119,113
473,4,1:15.0,Offensive foul by P. George (drawn by J. Teague),,119,113
474,4,1:15.0,Turnover by P. George (offensive foul),,119,113
475,4,1:04.0,,A. Wiggins makes 2-pt layup from 2 ft (assist by J. Okogie),119,115
476,4,0:42.0,K. Leonard misses 2-pt jump shot from 15 ft,,119,115
477,4,0:40.0,Offensive rebound by K. Leonard,,119,115
478,4,0:40.0,Shooting foul by R. Covington (drawn by K. Leonard),,119,115
479,4,0:40.0,K. Leonard makes free throw 1 of 2,,120,115
480,4,0:40.0,T. Mann enters the game for D. Walton,,120,115
481,4,0:40.0,K. Leonard makes free throw 2 of 2,,121,115
482,4,0:28.0,,Personal foul by P. George (drawn by J. Teague),121,115
483,4,0:28.0,,J. Teague makes free throw 1 of 2,121,116
484,4,0:28.0,D. Walton enters the game for T. Mann,,121,116
485,4,0:28.0,,J. Bell enters the game for K. Towns,121,116
486,4,0:28.0,,J. Teague makes free throw 2 of 2,121,117
487,4,0:21.0,Personal take foul by J. Okogie (drawn by D. Walton),,121,117
488,4,0:21.0,D. Walton makes free throw 1 of 2,,122,117
489,4,0:21.0,,K. Towns enters the game for J. Bell,122,117
490,4,0:21.0,D. Walton misses free throw 2 of 2,,122,117
491,4,0:19.0,,Defensive rebound by R. Covington,122,117
492,4,0:19.0,,Turnover by R. Covington (bad pass),122,117
493,4,0:19.0,,J. Bell enters the game for K. Towns,122,117
494,4,0:17.0,Personal take foul by J. Okogie (drawn by P. George),,122,117
495,4,0:17.0,P. George makes free throw 1 of 2,,123,117
496,4,0:17.0,T. Mann enters the game for D. Walton,,123,117
497,4,0:17.0,,K. Towns enters the game for J. Bell,123,117
498,4,0:17.0,P. George makes free throw 2 of 2,,124,117
499,4,0:17.0,,Minnesota full timeout,124,117
500,4,0:12.0,,R. Covington misses 3-pt jump shot from 24 ft,124,117
501,4,0:09.0,Defensive rebound by K. Leonard,,124,117
