,QUARTER,TIME_REMAINING,BOSTON_ACTION,INDIANA_ACTION,BOSTON_SCORE,INDIANA_SCORE
384,4,5:34.0,,T. Warren misses 2-pt jump shot from 17 ft,102,91
385,4,5:31.0,Defensive rebound by G. Hayward,,102,91
386,4,5:22.0,Offensive foul by G. Hayward (drawn by A. Holiday),,102,91
387,4,5:22.0,Turnover by G. Hayward (offensive foul),,102,91
388,4,5:10.0,,V. Oladipo makes 2-pt jump shot from 18 ft (assist by D. Sabonis),102,93
389,4,4:50.0,M. Smart misses 3-pt jump shot from 28 ft,,102,93
390,4,4:47.0,,Defensive rebound by Team,102,93
391,4,4:47.0,Loose ball foul by D. Theis (drawn by M. Turner),,102,93
392,4,4:35.0,,V. Oladipo makes 3-pt jump shot from 27 ft,102,96
393,4,4:22.0,,Violation by Team (kicked ball),102,96
394,4,4:15.0,J. Tatum makes 2-pt dunk from 1 ft (assist by G. Hayward),,104,96
395,4,3:58.0,,V. Oladipo makes 2-pt layup at rim,104,98
396,4,3:37.0,M. Smart misses 2-pt layup from 2 ft,,104,98
397,4,3:35.0,,Defensive rebound by A. Holiday,104,98
398,4,3:32.0,,V. Oladipo makes 3-pt jump shot from 27 ft,104,101
399,4,3:30.0,Boston full timeout,,104,101
400,4,3:15.0,G. Hayward misses 3-pt jump shot from 30 ft,,104,101
401,4,3:13.0,,Defensive rebound by M. Turner,104,101
402,4,3:00.0,,T. Warren makes 3-pt jump shot from 24 ft (assist by D. Sabonis),104,104
403,4,2:31.0,K. Walker misses 2-pt jump shot from 18 ft,,104,104
404,4,2:31.0,Offensive rebound by Team,,104,104
405,4,2:31.0,Turnover by Team (shot clock),,104,104
406,4,2:14.0,,D. Sabonis makes 2-pt layup from 4 ft (assist by V. Oladipo),104,106
407,4,2:14.0,,Shooting foul by D. Theis (drawn by D. Sabonis),104,106
408,4,2:14.0,,D. Sabonis makes free throw 1 of 1,104,107
409,4,1:58.0,J. Tatum misses 2-pt jump shot from 11 ft (block by M. Turner),,104,107
410,4,1:54.0,,Defensive rebound by V. Oladipo,104,107
411,4,1:53.0,,V. Oladipo misses 3-pt jump shot from 32 ft,104,107
412,4,1:50.0,Defensive rebound by D. Theis,,104,107
413,4,1:43.0,D. Theis makes 3-pt jump shot from 27 ft (assist by G. Hayward),,107,107
414,4,1:29.0,,Shooting foul by D. Theis (drawn by V. Oladipo),107,107
415,4,1:29.0,,V. Oladipo makes free throw 1 of 2,107,108
416,4,1:29.0,,V. Oladipo makes free throw 2 of 2,107,109
417,4,1:17.0,J. Tatum makes 2-pt dunk from 1 ft,,109,109
418,4,1:02.0,,M. Turner misses 3-pt jump shot from 24 ft,109,109
419,4,0:59.0,Defensive rebound by D. Theis,,109,109
420,4,0:49.0,M. Smart makes 2-pt layup from 3 ft,,111,109
421,4,0:26.0,,V. Oladipo misses 3-pt jump shot from 26 ft,111,109
422,4,0:24.0,Defensive rebound by M. Smart,,111,109
423,4,0:18.0,Personal take foul by V. Oladipo (drawn by K. Walker),,111,109
424,4,0:18.0,,J. Holiday enters the game for V. Oladipo,111,109
425,4,0:17.0,Personal take foul by A. Holiday (drawn by K. Walker),,111,109
426,4,0:17.0,K. Walker misses free throw 1 of 2,,111,109
427,4,0:17.0,Offensive rebound by Team,,111,109
428,4,0:17.0,K. Walker makes free throw 2 of 2,,112,109
429,4,0:17.0,,Indiana full timeout,112,109
430,4,0:17.0,,V. Oladipo enters the game for M. Turner,112,109
431,4,0:08.0,,V. Oladipo misses 2-pt layup from 2 ft,112,109
432,4,0:07.0,,Offensive rebound by D. Sabonis,112,109
433,4,0:07.0,,D. Sabonis makes 2-pt layup from 1 ft,112,111
434,4,0:07.0,Boston full timeout,,112,111
435,4,0:07.0,,M. Turner enters the game for J. Holiday,112,111
436,4,0:07.0,Personal take foul by D. Sabonis (drawn by M. Smart),,112,111
437,4,0:07.0,M. Smart makes free throw 1 of 2,,113,111
438,4,0:07.0,M. Smart makes free throw 2 of 2,,114,111
439,4,0:07.0,,Indiana full timeout,114,111
440,4,0:07.0,,J. Holiday enters the game for M. Turner,114,111
441,4,0:02.0,,J. Holiday misses 3-pt jump shot from 31 ft,114,111
442,4,0:00.0,Defensive rebound by M. Smart,,114,111
443,4,0:02.0,Instant Replay (Request: Ruling Stands),,114,111
