,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,NEW ORLEANS_ACTION,MILWAUKEE_SCORE,NEW ORLEANS_SCORE
369,3,0:42.0,S. Brown misses 2-pt layup from 2 ft (block by N. Melli),,98,83
370,3,0:42.0,Offensive rebound by Team,,98,83
371,3,0:42.0,B. Lopez enters the game for G. Antetokounmpo,,98,83
372,3,0:38.0,Turnover by D. DiVincenzo (bad pass; steal by N. Melli),,98,83
373,3,0:38.0,,Personal foul by B. Lopez (drawn by N. Melli),98,83
374,3,0:28.0,,J. Redick makes 2-pt jump shot from 19 ft (assist by N. Melli),98,85
375,3,0:07.0,D. DiVincenzo makes 2-pt jump shot from 1 ft,,100,85
376,3,0:00.0,,B. Ingram misses 2-pt jump shot from 5 ft,100,85
377,3,0:00.0,,Offensive rebound by Team,100,85
378,4,11:46.0,,Z. Williamson makes 2-pt layup from 1 ft,100,87
379,4,11:32.0,D. DiVincenzo misses 2-pt jump shot from 4 ft,,100,87
380,4,11:30.0,,Defensive rebound by Z. Williamson,100,87
381,4,11:24.0,,Z. Williamson misses 2-pt layup from 4 ft (block by R. Lopez),100,87
382,4,11:24.0,Defensive rebound by Team,,100,87
383,4,11:24.0,,Violation by Team (kicked ball),100,87
384,4,11:11.0,K. Korver misses 3-pt jump shot from 26 ft,,100,87
385,4,11:08.0,,Defensive rebound by J. Hart,100,87
386,4,11:03.0,,J. Hart makes 2-pt layup from 2 ft,100,89
387,4,11:03.0,,Shooting foul by K. Korver (drawn by J. Hart),100,89
388,4,11:03.0,,J. Hart makes free throw 1 of 1,100,90
389,4,10:56.0,K. Korver makes 3-pt jump shot from 25 ft (assist by D. DiVincenzo),,103,90
390,4,10:46.0,,Z. Williamson misses 2-pt layup from 2 ft,103,90
391,4,10:46.0,Defensive rebound by Team,,103,90
392,4,10:46.0,E. Bledsoe enters the game for D. DiVincenzo,,103,90
393,4,10:33.0,Turnover by K. Korver (traveling),,103,90
394,4,10:26.0,,Shooting foul by R. Lopez (drawn by Z. Williamson),103,90
395,4,10:26.0,,Z. Williamson misses free throw 1 of 2,103,90
396,4,10:26.0,,Offensive rebound by Team,103,90
397,4,10:26.0,,Z. Williamson makes free throw 2 of 2,103,91
398,4,10:24.0,,Loose ball foul by N. Melli (drawn by R. Lopez),103,91
399,4,10:12.0,K. Middleton misses 2-pt jump shot from 14 ft,,103,91
400,4,10:09.0,,Defensive rebound by N. Melli,103,91
401,4,9:59.0,,N. Melli makes 3-pt jump shot from 22 ft (assist by L. Ball),103,94
402,4,9:39.0,E. Bledsoe misses 2-pt jump shot from 12 ft,,103,94
403,4,9:36.0,,Defensive rebound by L. Ball,103,94
404,4,9:26.0,,Z. Williamson makes 2-pt layup from 3 ft (assist by J. Hart),103,96
405,4,9:26.0,Milwaukee full timeout,,103,96
406,4,9:26.0,G. Antetokounmpo enters the game for K. Korver,,103,96
407,4,9:26.0,B. Lopez enters the game for R. Lopez,,103,96
408,4,9:07.0,E. Bledsoe misses 2-pt jump shot from 10 ft,,103,96
409,4,9:05.0,,Defensive rebound by J. Hart,103,96
410,4,8:58.0,,Turnover by L. Ball (lost ball; steal by K. Middleton),103,96
411,4,8:39.0,P. Connaughton makes 2-pt layup from 2 ft (assist by B. Lopez),,105,96
412,4,8:19.0,,Z. Williamson misses 2-pt hook shot from 3 ft,105,96
413,4,8:17.0,Defensive rebound by G. Antetokounmpo,,105,96
414,4,8:11.0,G. Antetokounmpo makes 2-pt layup from 2 ft (assist by K. Middleton),,107,96
415,4,8:11.0,Shooting foul by N. Melli (drawn by G. Antetokounmpo),,107,96
416,4,8:11.0,G. Antetokounmpo misses free throw 1 of 1,,107,96
417,4,8:11.0,,Defensive rebound by Z. Williamson,107,96
418,4,7:57.0,,Shooting foul by P. Connaughton (drawn by J. Redick),107,96
419,4,7:57.0,,J. Redick makes free throw 1 of 2,107,97
420,4,7:57.0,,J. Redick misses free throw 2 of 2,107,97
421,4,7:54.0,Defensive rebound by G. Antetokounmpo,,107,97
422,4,7:42.0,K. Middleton misses 2-pt jump shot from 9 ft,,107,97
423,4,7:40.0,Offensive rebound by Team,,107,97
424,4,7:34.0,E. Bledsoe misses 2-pt jump shot from 15 ft,,107,97
425,4,7:29.0,,Defensive rebound by L. Ball,107,97
426,4,7:26.0,,J. Hart misses 3-pt jump shot from 28 ft,107,97
427,4,7:23.0,Defensive rebound by G. Antetokounmpo,,107,97
428,4,7:18.0,Turnover by E. Bledsoe (lost ball; steal by J. Redick),,107,97
429,4,7:13.0,,N. Melli misses 3-pt jump shot from 26 ft,107,97
430,4,7:10.0,,Offensive rebound by L. Ball,107,97
431,4,7:10.0,,Shooting foul by G. Antetokounmpo (drawn by Z. Williamson),107,97
432,4,7:10.0,,Z. Williamson misses free throw 1 of 2,107,97
433,4,7:10.0,,Offensive rebound by Team,107,97
434,4,7:10.0,W. Matthews enters the game for P. Connaughton,,107,97
435,4,7:10.0,,Z. Williamson makes free throw 2 of 2,107,98
436,4,6:55.0,K. Middleton misses 2-pt layup from 2 ft,,107,98
437,4,6:53.0,,Defensive rebound by J. Hart,107,98
438,4,6:50.0,,L. Ball misses 3-pt jump shot from 23 ft,107,98
439,4,6:48.0,Defensive rebound by G. Antetokounmpo,,107,98
440,4,6:47.0,Turnover by G. Antetokounmpo (lost ball; steal by Z. Williamson),,107,98
441,4,6:47.0,,Personal foul by B. Lopez (drawn by Z. Williamson),107,98
442,4,6:47.0,,Z. Williamson makes free throw 1 of 2,107,99
443,4,6:47.0,,Z. Williamson makes free throw 2 of 2,107,100
444,4,6:24.0,E. Bledsoe misses 2-pt layup from 3 ft (block by L. Ball),,107,100
445,4,6:20.0,Offensive rebound by E. Bledsoe,,107,100
446,4,6:19.0,E. Bledsoe misses 2-pt layup from 3 ft,,107,100
447,4,6:18.0,,Defensive rebound by L. Ball,107,100
448,4,6:10.0,,L. Ball misses 3-pt jump shot from 25 ft,107,100
449,4,6:06.0,Defensive rebound by W. Matthews,,107,100
450,4,5:51.0,W. Matthews misses 3-pt jump shot from 25 ft,,107,100
451,4,5:50.0,Offensive rebound by Team,,107,100
452,4,5:50.0,,D. Favors enters the game for N. Melli,107,100
453,4,5:50.0,,B. Ingram enters the game for Z. Williamson,107,100
454,4,5:43.0,B. Lopez makes 2-pt layup from 2 ft (assist by E. Bledsoe),,109,100
455,4,5:23.0,,B. Ingram misses 3-pt jump shot from 27 ft,109,100
456,4,5:20.0,Defensive rebound by E. Bledsoe,,109,100
457,4,5:17.0,W. Matthews makes 3-pt jump shot from 23 ft (assist by E. Bledsoe),,112,100
458,4,5:02.0,,Turnover by J. Redick (lost ball; steal by B. Lopez),112,100
459,4,4:55.0,E. Bledsoe makes 2-pt layup from 2 ft,,114,100
460,4,4:47.0,,New Orleans full timeout,114,100
461,4,4:47.0,P. Connaughton enters the game for G. Antetokounmpo,,114,100
462,4,4:47.0,,J. Holiday enters the game for J. Redick,114,100
463,4,4:32.0,,J. Holiday misses 2-pt jump shot from 9 ft,114,100
464,4,4:29.0,Defensive rebound by B. Lopez,,114,100
465,4,4:14.0,E. Bledsoe misses 2-pt layup from 2 ft,,114,100
466,4,4:12.0,,Defensive rebound by L. Ball,114,100
467,4,4:08.0,,J. Hart misses 3-pt jump shot from 22 ft,114,100
468,4,4:08.0,Defensive rebound by K. Middleton,,114,100
469,4,3:50.0,K. Middleton misses 2-pt jump shot from 13 ft,,114,100
470,4,3:47.0,,Defensive rebound by J. Holiday,114,100
471,4,3:43.0,,L. Ball makes 2-pt layup from 2 ft (assist by J. Holiday),114,102
472,4,3:22.0,B. Lopez makes 2-pt jump shot from 11 ft (assist by E. Bledsoe),,116,102
473,4,3:08.0,,L. Ball misses 3-pt jump shot from 24 ft,116,102
474,4,3:05.0,Defensive rebound by K. Middleton,,116,102
475,4,3:05.0,Milwaukee full timeout,,116,102
476,4,3:05.0,G. Antetokounmpo enters the game for K. Middleton,,116,102
477,4,3:05.0,,Z. Williamson enters the game for D. Favors,116,102
478,4,2:45.0,P. Connaughton makes 2-pt dunk from 1 ft (assist by G. Antetokounmpo),,118,102
479,4,2:35.0,,Turnover by Z. Williamson (bad pass),118,102
480,4,2:25.0,Turnover by G. Antetokounmpo (traveling),,118,102
481,4,2:25.0,D. DiVincenzo enters the game for E. Bledsoe,,118,102
482,4,2:12.0,,B. Ingram makes 2-pt layup from 1 ft (assist by Z. Williamson),118,104
483,4,1:58.0,B. Lopez makes 2-pt layup from 2 ft (assist by G. Antetokounmpo),,120,104
484,4,1:45.0,,J. Holiday makes 2-pt layup from 2 ft (assist by B. Ingram),120,106
485,4,1:33.0,Offensive foul by B. Lopez (drawn by J. Holiday),,120,106
486,4,1:33.0,Turnover by B. Lopez (offensive foul),,120,106
487,4,1:27.0,,B. Ingram makes 2-pt layup from 1 ft,120,108
488,4,1:04.0,B. Lopez misses 3-pt jump shot from 27 ft,,120,108
489,4,1:00.0,Offensive rebound by D. DiVincenzo,,120,108
490,4,0:59.0,P. Connaughton misses 3-pt jump shot from 25 ft,,120,108
491,4,0:56.0,,Defensive rebound by J. Holiday,120,108
492,4,0:48.0,,J. Holiday misses 3-pt jump shot from 25 ft,120,108
493,4,0:44.0,Defensive rebound by G. Antetokounmpo,,120,108
494,4,0:26.0,Turnover by G. Antetokounmpo (bad pass; steal by J. Hart),,120,108
495,4,0:20.0,,J. Holiday misses 3-pt jump shot from 26 ft,120,108
496,4,0:17.0,Defensive rebound by B. Lopez,,120,108
