,QUARTER,TIME_REMAINING,BOSTON_ACTION,ATLANTA_ACTION,BOSTON_SCORE,ATLANTA_SCORE
239,3,10:45.0,J. Brown makes 2-pt layup from 1 ft,,67,62
240,3,10:31.0,,D. Jones makes 2-pt dunk from 1 ft (assist by T. Young),67,64
241,3,10:10.0,J. Tatum makes 2-pt jump shot from 15 ft,,69,64
242,3,9:50.0,,J. Collins makes 2-pt jump shot from 15 ft,69,66
243,3,9:33.0,J. Tatum makes 3-pt jump shot from 26 ft (assist by B. Wanamaker),,72,66
244,3,9:16.0,,Offensive foul by D. Jones (drawn by D. Theis),72,66
245,3,9:16.0,,Turnover by D. Jones (offensive foul),72,66
246,3,9:16.0,,V. Carter enters the game for D. Jones,72,66
247,3,9:02.0,J. Brown makes 2-pt layup from 1 ft (assist by B. Wanamaker),,74,66
248,3,8:47.0,,V. Carter misses 2-pt jump shot from 14 ft (block by G. Hayward),74,66
249,3,8:44.0,,Offensive rebound by J. Collins,74,66
250,3,8:41.0,,J. Collins makes 2-pt layup from 1 ft,74,68
251,3,8:18.0,J. Tatum misses 3-pt jump shot from 27 ft,,74,68
252,3,8:15.0,,Defensive rebound by T. Young,74,68
253,3,8:02.0,,J. Teague makes 2-pt layup from 2 ft,74,70
254,3,7:45.0,D. Theis makes 3-pt jump shot from 25 ft (assist by G. Hayward),,77,70
255,3,7:33.0,,K. Huerter misses 2-pt jump shot from 10 ft,77,70
256,3,7:31.0,Defensive rebound by J. Tatum,,77,70
257,3,7:26.0,J. Brown makes 2-pt dunk from 2 ft (assist by J. Tatum),,79,70
258,3,7:26.0,,Atlanta full timeout,79,70
259,3,7:26.0,,B. Goodwin enters the game for J. Teague,79,70
260,3,7:06.0,,V. Carter makes 2-pt jump shot from 15 ft (assist by T. Young),79,72
261,3,6:55.0,Shooting foul by V. Carter (drawn by J. Brown),,79,72
262,3,6:55.0,J. Brown makes free throw 1 of 2,,80,72
263,3,6:55.0,J. Brown makes free throw 2 of 2,,81,72
264,3,6:43.0,,Offensive foul by J. Collins (drawn by B. Wanamaker),81,72
265,3,6:43.0,,Turnover by J. Collins (offensive foul),81,72
266,3,6:31.0,J. Tatum misses 2-pt layup from 2 ft,,81,72
267,3,6:28.0,Offensive rebound by D. Theis,,81,72
268,3,6:28.0,D. Theis makes 2-pt layup at rim,,83,72
269,3,6:21.0,,Shooting foul by J. Brown (drawn by T. Young),83,72
270,3,6:21.0,,T. Young makes free throw 1 of 2,83,73
271,3,6:21.0,J. Green enters the game for J. Brown,,83,73
272,3,6:21.0,,T. Graham enters the game for J. Collins,83,73
273,3,6:21.0,,T. Young makes free throw 2 of 2,83,74
274,3,6:01.0,B. Wanamaker misses 3-pt jump shot from 26 ft,,83,74
275,3,5:57.0,,Defensive rebound by B. Goodwin,83,74
276,3,5:55.0,,T. Young misses 3-pt jump shot from 26 ft,83,74
277,3,5:53.0,Defensive rebound by J. Green,,83,74
278,3,5:43.0,G. Hayward makes 3-pt jump shot from 25 ft (assist by J. Green),,86,74
279,3,5:16.0,,T. Graham misses 2-pt layup from 1 ft,86,74
280,3,5:14.0,Defensive rebound by B. Wanamaker,,86,74
281,3,5:10.0,Personal foul by T. Young (drawn by G. Hayward),,86,74
282,3,5:10.0,G. Williams enters the game for D. Theis,,86,74
283,3,5:00.0,J. Green misses 3-pt jump shot from 25 ft,,86,74
284,3,4:57.0,,Defensive rebound by B. Goodwin,86,74
285,3,4:50.0,,T. Young makes 2-pt layup from 1 ft,86,76
286,3,4:34.0,Turnover by G. Hayward (bad pass; steal by T. Young),,86,76
287,3,4:30.0,,T. Young misses 2-pt layup from 1 ft,86,76
288,3,4:28.0,Defensive rebound by G. Hayward,,86,76
289,3,4:24.0,B. Wanamaker makes 2-pt layup from 3 ft (assist by G. Hayward),,88,76
290,3,4:02.0,,V. Carter makes 2-pt hook shot from 5 ft,88,78
291,3,3:40.0,Offensive foul by G. Williams (drawn by T. Young),,88,78
292,3,3:40.0,Turnover by G. Williams (offensive foul),,88,78
293,3,3:40.0,Boston full timeout,,88,78
294,3,3:40.0,Instant Replay (Challenge: Ruling Stands),,88,78
295,3,3:40.0,T. Waters enters the game for G. Hayward,,88,78
296,3,3:40.0,,J. Collins enters the game for K. Huerter,88,78
297,3,3:40.0,,J. Teague enters the game for T. Young,88,78
298,3,3:18.0,,J. Teague misses 2-pt jump shot from 13 ft,88,78
299,3,3:14.0,Defensive rebound by B. Wanamaker,,88,78
300,3,3:02.0,J. Tatum makes 2-pt layup from 1 ft (assist by T. Waters),,90,78
301,3,3:02.0,E. Freedom enters the game for B. Wanamaker,,90,78
302,3,2:43.0,,Turnover by J. Teague (bad pass; steal by J. Green),90,78
303,3,2:39.0,Turnover by T. Waters (lost ball; steal by J. Teague),,90,78
304,3,2:36.0,,J. Teague makes 2-pt dunk at rim,90,80
305,3,2:15.0,J. Tatum misses 3-pt jump shot from 27 ft,,90,80
306,3,2:12.0,Offensive rebound by G. Williams,,90,80
307,3,2:08.0,J. Tatum makes 3-pt jump shot from 23 ft,,93,80
308,3,2:01.0,,J. Teague makes 2-pt layup from 8 ft,93,82
309,3,1:39.0,J. Tatum makes 2-pt jump shot from 13 ft,,95,82
310,3,1:25.0,,Personal foul by G. Williams (drawn by J. Teague),95,82
311,3,1:13.0,,V. Carter misses 3-pt jump shot from 26 ft,95,82
312,3,1:09.0,Defensive rebound by E. Freedom,,95,82
313,3,0:48.0,J. Green misses 3-pt jump shot from 26 ft,,95,82
314,3,0:45.0,,Defensive rebound by B. Goodwin,95,82
315,3,0:35.0,,J. Collins makes 2-pt layup from 6 ft (assist by B. Goodwin),95,84
316,3,0:14.0,G. Williams misses 3-pt jump shot from 24 ft,,95,84
317,3,0:11.0,,Defensive rebound by T. Graham,95,84
318,4,11:51.0,Turnover by T. Waters (bad pass),,95,84
319,4,11:39.0,,K. Huerter makes 2-pt jump shot from 20 ft,95,86
320,4,11:25.0,Turnover by T. Waters (bad pass; steal by J. Teague),,95,86
321,4,11:20.0,,K. Huerter misses 3-pt jump shot from 25 ft,95,86
322,4,11:16.0,Defensive rebound by J. Green,,95,86
323,4,11:05.0,J. Brown makes 2-pt layup from 2 ft,,97,86
324,4,10:54.0,,Turnover by T. Young (lost ball; steal by T. Waters),97,86
325,4,10:51.0,T. Waters makes 2-pt layup from 1 ft,,99,86
326,4,10:40.0,,K. Huerter misses 3-pt jump shot from 25 ft,99,86
327,4,10:37.0,Defensive rebound by S. Ojeleye,,99,86
328,4,10:28.0,Turnover by J. Green (lost ball; steal by J. Collins),,99,86
329,4,10:24.0,,J. Teague makes 2-pt layup at rim (assist by J. Collins),99,88
330,4,10:06.0,S. Ojeleye misses 3-pt jump shot from 25 ft,,99,88
331,4,10:05.0,,Defensive rebound by Team,99,88
332,4,10:05.0,G. Williams enters the game for E. Freedom,,99,88
333,4,9:54.0,,T. Young makes 2-pt layup from 1 ft,99,90
334,4,9:54.0,,Shooting foul by T. Waters (drawn by T. Young),99,90
335,4,9:54.0,,T. Young makes free throw 1 of 1,99,91
336,4,9:39.0,Turnover by J. Green (bad pass; steal by J. Teague),,99,91
337,4,9:39.0,,Personal take foul by G. Williams (drawn by J. Teague),99,91
338,4,9:26.0,,Turnover by T. Young (lost ball; steal by G. Williams),99,91
339,4,9:19.0,J. Brown misses 2-pt layup from 8 ft (block by J. Collins),,99,91
340,4,9:15.0,Offensive rebound by J. Brown,,99,91
341,4,9:14.0,J. Brown misses 2-pt layup from 4 ft,,99,91
342,4,9:13.0,,Defensive rebound by J. Collins,99,91
343,4,9:04.0,,J. Collins misses 2-pt layup from 2 ft (block by S. Ojeleye),99,91
344,4,9:04.0,,Offensive rebound by Team,99,91
345,4,8:56.0,,Personal foul by S. Ojeleye (drawn by T. Young),99,91
346,4,8:56.0,G. Hayward enters the game for J. Green,,99,91
347,4,8:44.0,,K. Huerter misses 2-pt jump shot from 8 ft,99,91
348,4,8:40.0,Defensive rebound by J. Brown,,99,91
349,4,8:30.0,J. Brown misses 2-pt jump shot from 10 ft,,99,91
350,4,8:28.0,,Defensive rebound by J. Collins,99,91
351,4,8:24.0,,T. Young misses 3-pt jump shot from 27 ft,99,91
352,4,8:20.0,Defensive rebound by T. Waters,,99,91
353,4,8:11.0,S. Ojeleye misses 2-pt jump shot from 8 ft,,99,91
354,4,8:09.0,Offensive rebound by G. Williams,,99,91
355,4,8:07.0,G. Williams makes 2-pt dunk from 2 ft,,101,91
356,4,7:59.0,,J. Teague makes 2-pt dunk from 1 ft,101,93
357,4,7:59.0,Boston full timeout,,101,93
358,4,7:59.0,,B. Goodwin enters the game for J. Collins,101,93
359,4,7:59.0,,D. Jones enters the game for T. Young,101,93
360,4,7:50.0,Personal foul by B. Goodwin (drawn by J. Brown),,101,93
361,4,7:45.0,G. Hayward makes 2-pt dunk from 1 ft (assist by G. Williams),,103,93
362,4,7:29.0,,J. Teague misses 2-pt layup from 1 ft (block by G. Williams),103,93
363,4,7:29.0,,Offensive rebound by Team,103,93
364,4,7:23.0,,Shooting foul by T. Waters (drawn by J. Teague),103,93
365,4,7:23.0,,J. Teague makes free throw 1 of 2,103,94
366,4,7:23.0,,J. Teague makes free throw 2 of 2,103,95
367,4,7:07.0,Turnover by G. Williams (bad pass),,103,95
368,4,6:58.0,,J. Teague misses 2-pt jump shot from 20 ft,103,95
369,4,6:56.0,Defensive rebound by G. Hayward,,103,95
370,4,6:53.0,Turnover by G. Hayward (bad pass),,103,95
371,4,6:44.0,,K. Huerter misses 2-pt layup from 8 ft,103,95
372,4,6:43.0,,Offensive rebound by Team,103,95
373,4,6:43.0,Loose ball foul by G. Hayward (drawn by D. Jones),,103,95
374,4,6:43.0,,D. Jones makes free throw 1 of 2,103,96
375,4,6:43.0,E. Freedom enters the game for T. Waters,,103,96
376,4,6:43.0,B. Wanamaker enters the game for G. Williams,,103,96
377,4,6:43.0,,J. Collins enters the game for B. Goodwin,103,96
378,4,6:43.0,,D. Jones makes free throw 2 of 2,103,97
379,4,6:31.0,Turnover by J. Brown (lost ball; steal by E. Turner),,103,97
380,4,6:28.0,,J. Teague makes 2-pt layup from 1 ft (assist by E. Turner),103,99
381,4,6:14.0,Offensive foul by B. Wanamaker (drawn by J. Teague),,103,99
382,4,6:14.0,Turnover by B. Wanamaker (offensive foul),,103,99
383,4,6:14.0,J. Tatum enters the game for S. Ojeleye,,103,99
384,4,6:03.0,,K. Huerter makes 2-pt jump shot from 15 ft (assist by J. Teague),103,101
385,4,5:47.0,G. Hayward makes 2-pt jump shot from 16 ft,,105,101
386,4,5:27.0,,J. Teague misses 2-pt layup from 2 ft,105,101
387,4,5:24.0,Defensive rebound by J. Tatum,,105,101
388,4,5:08.0,G. Hayward makes 2-pt jump shot from 13 ft,,107,101
389,4,4:41.0,,E. Turner misses 2-pt jump shot from 12 ft,107,101
390,4,4:39.0,,Offensive rebound by J. Collins,107,101
