,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,LA CLIPPERS_ACTION,MILWAUKEE_SCORE,LA CLIPPERS_SCORE
378,3,1:33.0,K. Middleton makes free throw 2 of 2,,94,85
379,3,1:11.0,,Shooting foul by R. Lopez (drawn by M. Harrell),94,85
380,3,1:11.0,,M. Harrell makes free throw 1 of 2,94,86
381,3,1:11.0,,M. Harrell makes free throw 2 of 2,94,87
382,3,1:05.0,Personal foul by M. Harkless (drawn by K. Middleton),,94,87
383,3,1:05.0,K. Middleton makes free throw 1 of 2,,95,87
384,3,1:05.0,K. Middleton makes free throw 2 of 2,,96,87
385,3,0:45.0,,M. Harrell makes 2-pt jump shot from 3 ft,96,89
386,3,0:36.0,G. Hill misses 2-pt layup from 3 ft,,96,89
387,3,0:34.0,,Defensive rebound by J. Robinson,96,89
388,3,0:29.0,,J. Green misses 2-pt jump shot from 7 ft,96,89
389,3,0:29.0,Defensive rebound by Team,,96,89
390,3,0:10.0,K. Middleton makes 2-pt layup from 1 ft,,98,89
391,3,0:03.0,,M. Harrell misses 2-pt layup from 1 ft,98,89
392,3,0:03.0,,Offensive rebound by M. Harrell,98,89
393,3,0:02.0,,M. Harrell misses 2-pt layup from 1 ft,98,89
394,3,0:01.0,Defensive rebound by E. İlyasova,,98,89
395,4,11:46.0,,M. Harkless misses 2-pt layup from 2 ft,98,89
396,4,11:43.0,,Offensive rebound by I. Zubac,98,89
397,4,11:43.0,,I. Zubac makes 2-pt layup from 1 ft,98,91
398,4,11:31.0,K. Middleton misses 2-pt jump shot from 10 ft,,98,91
399,4,11:26.0,,Defensive rebound by J. Green,98,91
400,4,11:26.0,,L. Williams makes 2-pt layup from 4 ft,98,93
401,4,11:26.0,,Shooting foul by K. Korver (drawn by L. Williams),98,93
402,4,11:26.0,,L. Williams misses free throw 1 of 1,98,93
403,4,11:23.0,Defensive rebound by E. İlyasova,,98,93
404,4,11:15.0,K. Korver makes 3-pt jump shot from 26 ft (assist by G. Antetokounmpo),,101,93
405,4,11:00.0,,L. Williams misses 3-pt jump shot from 25 ft,101,93
406,4,10:54.0,,Offensive rebound by J. Green,101,93
407,4,10:54.0,,J. Green misses 2-pt layup from 1 ft,101,93
408,4,10:54.0,Defensive rebound by E. İlyasova,,101,93
409,4,10:44.0,E. İlyasova misses 3-pt jump shot from 25 ft,,101,93
410,4,10:40.0,,Defensive rebound by J. Green,101,93
411,4,10:31.0,,J. Green misses 3-pt jump shot from 27 ft,101,93
412,4,10:28.0,,Offensive rebound by I. Zubac,101,93
413,4,10:24.0,,Shooting foul by E. İlyasova (drawn by J. Green),101,93
414,4,10:24.0,,J. Green misses free throw 1 of 2,101,93
415,4,10:24.0,,Offensive rebound by Team,101,93
416,4,10:24.0,E. Bledsoe enters the game for G. Hill,,101,93
417,4,10:24.0,B. Lopez enters the game for E. İlyasova,,101,93
418,4,10:24.0,,P. Beverley enters the game for M. Harkless,101,93
419,4,10:24.0,,J. Green makes free throw 2 of 2,101,94
420,4,10:15.0,K. Korver misses 3-pt jump shot from 25 ft,,101,94
421,4,10:12.0,,Defensive rebound by I. Zubac,101,94
422,4,10:04.0,,Offensive foul by R. McGruder (drawn by E. Bledsoe),101,94
423,4,10:04.0,,Turnover by R. McGruder (offensive foul),101,94
424,4,10:04.0,D. DiVincenzo enters the game for K. Middleton,,101,94
425,4,10:04.0,Turnover by E. Bledsoe (inbound),,101,94
426,4,9:59.0,,P. Beverley makes 2-pt layup from 3 ft,101,96
427,4,9:59.0,,Shooting foul by D. DiVincenzo (drawn by P. Beverley),101,96
428,4,9:59.0,,P. Beverley makes free throw 1 of 1,101,97
429,4,9:52.0,G. Antetokounmpo misses 2-pt jump shot from 19 ft,,101,97
430,4,9:48.0,,Defensive rebound by P. Beverley,101,97
431,4,9:43.0,,Turnover by L. Williams (bad pass; steal by G. Antetokounmpo),101,97
432,4,9:43.0,Personal take foul by P. Beverley (drawn by G. Antetokounmpo),,101,97
433,4,9:27.0,B. Lopez misses 2-pt layup from 7 ft,,101,97
434,4,9:19.0,,Defensive rebound by P. Beverley,101,97
435,4,9:19.0,,Turnover by P. Beverley (lost ball; steal by B. Lopez),101,97
436,4,9:16.0,B. Lopez makes 2-pt layup from 2 ft,,103,97
437,4,9:01.0,,I. Zubac misses 2-pt layup from 3 ft (block by B. Lopez),103,97
438,4,8:58.0,Defensive rebound by K. Korver,,103,97
439,4,8:47.0,Shooting foul by I. Zubac (drawn by B. Lopez),,103,97
440,4,8:47.0,B. Lopez makes free throw 1 of 2,,104,97
441,4,8:47.0,,M. Harrell enters the game for R. McGruder,104,97
442,4,8:47.0,,L. Shamet enters the game for I. Zubac,104,97
443,4,8:47.0,B. Lopez makes free throw 2 of 2,,105,97
444,4,8:38.0,,L. Williams misses 2-pt jump shot from 3 ft,105,97
445,4,8:36.0,Defensive rebound by B. Lopez,,105,97
446,4,8:31.0,K. Korver misses 3-pt jump shot from 24 ft,,105,97
447,4,8:27.0,,Defensive rebound by L. Williams,105,97
448,4,8:23.0,,Shooting foul by D. DiVincenzo (drawn by L. Williams),105,97
449,4,8:23.0,,L. Williams makes free throw 1 of 2,105,98
450,4,8:23.0,,L. Williams makes free throw 2 of 2,105,99
451,4,8:11.0,K. Korver makes 3-pt jump shot from 27 ft (assist by G. Antetokounmpo),,108,99
452,4,8:09.0,,LA Clippers full timeout,108,99
453,4,8:00.0,,J. Green misses 3-pt jump shot from 24 ft,108,99
454,4,7:56.0,Defensive rebound by E. Bledsoe,,108,99
455,4,7:44.0,Turnover by B. Lopez (lost ball; steal by M. Harrell),,108,99
456,4,7:38.0,,Shooting foul by E. Bledsoe (drawn by L. Williams),108,99
457,4,7:38.0,,L. Williams makes free throw 1 of 2,108,100
458,4,7:38.0,,L. Williams makes free throw 2 of 2,108,101
459,4,7:26.0,D. DiVincenzo misses 3-pt jump shot from 26 ft,,108,101
460,4,7:22.0,,Defensive rebound by J. Green,108,101
461,4,7:18.0,,Offensive foul by L. Williams (drawn by E. Bledsoe),108,101
462,4,7:18.0,,Turnover by L. Williams (offensive foul),108,101
463,4,7:18.0,,LA Clippers full timeout,108,101
464,4,7:18.0,,Instant Replay (Challenge: Ruling Stands),108,101
465,4,7:18.0,K. Middleton enters the game for D. DiVincenzo,,108,101
466,4,7:04.0,G. Antetokounmpo makes 2-pt layup from 2 ft (assist by K. Middleton),,110,101
467,4,6:50.0,,L. Shamet makes 2-pt layup from 1 ft,110,103
468,4,6:38.0,G. Antetokounmpo misses 3-pt jump shot from 27 ft,,110,103
469,4,6:35.0,,Defensive rebound by P. Beverley,110,103
470,4,6:30.0,Violation by Team (kicked ball),,110,103
471,4,6:30.0,G. Hill enters the game for E. Bledsoe,,110,103
472,4,6:18.0,,L. Shamet misses 3-pt jump shot from 25 ft,110,103
473,4,6:13.0,,Offensive rebound by M. Harrell,110,103
474,4,6:12.0,,M. Harrell misses 2-pt layup from 2 ft,110,103
475,4,6:10.0,Defensive rebound by B. Lopez,,110,103
476,4,6:04.0,K. Middleton misses 2-pt layup from 2 ft,,110,103
477,4,5:59.0,Offensive rebound by G. Antetokounmpo,,110,103
478,4,5:59.0,G. Antetokounmpo makes 2-pt dunk at rim,,112,103
479,4,5:48.0,,L. Williams misses 2-pt jump shot from 4 ft,112,103
480,4,5:44.0,,Offensive rebound by M. Harrell,112,103
481,4,5:43.0,,M. Harrell misses 2-pt layup from 2 ft,112,103
482,4,5:43.0,Defensive rebound by B. Lopez,,112,103
483,4,5:38.0,G. Antetokounmpo makes 3-pt jump shot from 26 ft,,115,103
484,4,5:37.0,,LA Clippers full timeout,115,103
485,4,5:24.0,,M. Harrell misses 2-pt layup at rim,115,103
486,4,5:22.0,Defensive rebound by G. Antetokounmpo,,115,103
487,4,5:17.0,K. Korver misses 3-pt jump shot from 26 ft,,115,103
488,4,5:13.0,,Defensive rebound by L. Williams,115,103
489,4,5:06.0,,P. Beverley misses 2-pt layup from 2 ft,115,103
490,4,5:03.0,Defensive rebound by B. Lopez,,115,103
491,4,4:57.0,Personal foul by L. Williams (drawn by K. Middleton),,115,103
492,4,4:54.0,Personal foul by L. Williams (drawn by K. Middleton),,115,103
493,4,4:41.0,K. Korver makes 2-pt jump shot from 14 ft (assist by G. Antetokounmpo),,117,103
494,4,4:35.0,,L. Williams misses 2-pt jump shot from 8 ft,117,103
495,4,4:35.0,,Offensive rebound by Team,117,103
496,4,4:35.0,Loose ball foul by K. Middleton (drawn by M. Harrell),,117,103
497,4,4:35.0,,M. Harrell misses free throw 1 of 2,117,103
498,4,4:35.0,,Offensive rebound by Team,117,103
499,4,4:35.0,Milwaukee full timeout,,117,103
500,4,4:35.0,,M. Harrell makes free throw 2 of 2,117,104
501,4,4:15.0,Offensive foul by G. Antetokounmpo (drawn by M. Harrell),,117,104
502,4,4:15.0,Turnover by G. Antetokounmpo (offensive foul),,117,104
503,4,4:10.0,,L. Shamet makes 3-pt jump shot from 26 ft (assist by L. Williams),117,107
504,4,3:52.0,Turnover by B. Lopez (traveling),,117,107
505,4,3:43.0,,L. Shamet makes 3-pt jump shot from 25 ft (assist by L. Williams),117,110
506,4,3:35.0,Milwaukee full timeout,,117,110
507,4,3:35.0,E. Bledsoe enters the game for K. Korver,,117,110
508,4,3:21.0,G. Antetokounmpo makes 2-pt layup from 3 ft,,119,110
509,4,3:08.0,,L. Williams misses 2-pt dunk from 3 ft (block by B. Lopez),119,110
510,4,3:08.0,,Offensive rebound by Team,119,110
511,4,3:05.0,,M. Harrell makes 2-pt jump shot from 12 ft (assist by P. Beverley),119,112
512,4,2:47.0,K. Middleton misses 3-pt jump shot from 25 ft,,119,112
513,4,2:43.0,,Defensive rebound by M. Harrell,119,112
514,4,2:35.0,,M. Harrell misses 2-pt jump shot from 1 ft,119,112
515,4,2:32.0,,Offensive rebound by M. Harrell,119,112
516,4,2:32.0,,M. Harrell misses 2-pt layup from 1 ft,119,112
517,4,2:31.0,Defensive rebound by B. Lopez,,119,112
518,4,2:27.0,Offensive foul by E. Bledsoe (drawn by P. Beverley),,119,112
519,4,2:27.0,Turnover by E. Bledsoe (offensive foul),,119,112
520,4,2:27.0,Milwaukee full timeout,,119,112
521,4,2:27.0,Instant Replay (Challenge: Ruling Stands),,119,112
522,4,2:17.0,,L. Shamet makes 3-pt jump shot from 25 ft (assist by L. Williams),119,115
523,4,1:54.0,E. Bledsoe makes 2-pt jump shot from 6 ft,,121,115
524,4,1:40.0,,Shooting foul by B. Lopez (drawn by M. Harrell),121,115
525,4,1:40.0,,M. Harrell misses free throw 1 of 2,121,115
526,4,1:40.0,,Offensive rebound by Team,121,115
527,4,1:40.0,,M. Harrell makes free throw 2 of 2,121,116
528,4,1:21.0,E. Bledsoe misses 2-pt jump shot from 18 ft,,121,116
529,4,1:20.0,Offensive rebound by G. Hill,,121,116
530,4,1:20.0,G. Hill makes 2-pt dunk at rim,,123,116
531,4,1:20.0,,LA Clippers full timeout,123,116
532,4,1:12.0,,L. Williams makes 3-pt jump shot from 26 ft (assist by M. Harrell),123,119
533,4,1:07.0,Milwaukee full timeout,,123,119
534,4,1:07.0,D. DiVincenzo enters the game for G. Hill,,123,119
535,4,0:56.0,K. Middleton misses 2-pt jump shot from 15 ft,,123,119
536,4,0:54.0,Offensive rebound by G. Antetokounmpo,,123,119
537,4,0:54.0,Personal foul by J. Green (drawn by G. Antetokounmpo),,123,119
538,4,0:54.0,G. Antetokounmpo makes free throw 1 of 2,,124,119
539,4,0:54.0,G. Antetokounmpo makes free throw 2 of 2,,125,119
540,4,0:44.0,,J. Green makes 2-pt jump shot from 17 ft (assist by L. Williams),125,121
541,4,0:33.0,Personal take foul by M. Harrell (drawn by G. Antetokounmpo),,125,121
542,4,0:33.0,G. Antetokounmpo misses free throw 1 of 2,,125,121
543,4,0:33.0,Offensive rebound by Team,,125,121
544,4,0:33.0,G. Antetokounmpo makes free throw 2 of 2,,126,121
545,4,0:23.0,,L. Shamet makes 3-pt jump shot from 26 ft (assist by L. Williams),126,124
546,4,0:12.0,Personal take foul by L. Shamet (drawn by K. Middleton),,126,124
547,4,0:12.0,K. Middleton makes free throw 1 of 2,,127,124
548,4,0:12.0,K. Middleton makes free throw 2 of 2,,128,124
549,4,0:06.0,,J. Green misses 3-pt jump shot from 22 ft (block by G. Antetokounmpo),128,124
550,4,0:02.0,,Offensive rebound by P. Beverley,128,124
551,4,0:00.0,,L. Williams misses 3-pt jump shot from 25 ft,128,124
552,4,0:00.0,Defensive rebound by G. Antetokounmpo,,128,124
553,4,0:00.0,Personal take foul by J. Green (drawn by G. Antetokounmpo),,128,124
554,4,0:00.0,G. Antetokounmpo makes free throw 1 of 2,,129,124
555,4,0:00.0,,J. Robinson enters the game for L. Williams,129,124
556,4,0:00.0,G. Antetokounmpo misses free throw 2 of 2,,129,124
557,4,0:00.0,,Defensive rebound by M. Harrell,129,124
