,QUARTER,TIME_REMAINING,ORLANDO_ACTION,MILWAUKEE_ACTION,ORLANDO_SCORE,MILWAUKEE_SCORE
378,4,6:43.0,,Defensive rebound by K. Korver,81,94
379,4,6:33.0,,D. DiVincenzo misses 3-pt jump shot from 26 ft,81,94
380,4,6:30.0,Defensive rebound by N. Vučević,,81,94
381,4,6:22.0,N. Vučević misses 2-pt layup from 2 ft (block by B. Lopez),,81,94
382,4,6:17.0,,Defensive rebound by D. DiVincenzo,81,94
383,4,6:15.0,,P. Connaughton makes 2-pt layup from 2 ft (assist by D. DiVincenzo),81,96
384,4,6:15.0,Orlando full timeout,,81,96
385,4,6:15.0,E. Fournier enters the game for M. Fultz,,81,96
386,4,6:15.0,,R. Lopez enters the game for P. Connaughton,81,96
387,4,6:15.0,,K. Middleton enters the game for E. İlyasova,81,96
388,4,6:01.0,N. Vučević misses 3-pt jump shot from 26 ft,,81,96
389,4,5:56.0,,Defensive rebound by K. Korver,81,96
390,4,5:47.0,,D. DiVincenzo makes 2-pt layup from 1 ft (assist by K. Middleton),81,98
391,4,5:30.0,J. Isaac makes 2-pt layup from 1 ft (assist by N. Vučević),,83,98
392,4,5:17.0,,K. Middleton misses 2-pt layup from 7 ft,83,98
393,4,5:16.0,,Offensive rebound by R. Lopez,83,98
394,4,5:11.0,,R. Lopez misses 2-pt layup from 1 ft,83,98
395,4,5:11.0,,Offensive rebound by R. Lopez,83,98
396,4,5:07.0,,Turnover by R. Lopez (lost ball; steal by E. Fournier),83,98
397,4,5:02.0,N. Vučević misses 3-pt jump shot from 26 ft,,83,98
398,4,4:59.0,,Defensive rebound by D. DiVincenzo,83,98
399,4,4:48.0,,Turnover by B. Lopez (bad pass; steal by T. Ross),83,98
400,4,4:43.0,T. Ross makes 2-pt layup at rim,,85,98
401,4,4:16.0,,R. Lopez makes 2-pt jump shot from 4 ft (assist by K. Korver),85,100
402,4,3:59.0,J. Isaac misses 3-pt jump shot from 25 ft,,85,100
403,4,3:55.0,,Defensive rebound by D. DiVincenzo,85,100
404,4,3:42.0,,B. Lopez misses 2-pt layup from 2 ft (block by N. Vučević),85,100
405,4,3:39.0,Defensive rebound by D. Augustin,,85,100
406,4,3:35.0,Shooting foul by B. Lopez (drawn by E. Fournier),,85,100
407,4,3:35.0,,Milwaukee full timeout,85,100
408,4,3:35.0,,P. Connaughton enters the game for D. DiVincenzo,85,100
409,4,3:35.0,,G. Hill enters the game for K. Korver,85,100
410,4,3:35.0,,E. İlyasova enters the game for B. Lopez,85,100
411,4,3:35.0,E. Fournier makes free throw 1 of 2,,86,100
412,4,3:35.0,,Violation by Team (delay of game),86,100
413,4,3:35.0,E. Fournier makes free throw 2 of 2,,87,100
414,4,3:15.0,,K. Middleton makes 2-pt jump shot from 19 ft,87,102
415,4,2:57.0,N. Vučević makes 3-pt jump shot from 23 ft (assist by D. Augustin),,90,102
416,4,2:42.0,,R. Lopez makes 3-pt jump shot from 23 ft (assist by E. İlyasova),90,105
417,4,2:26.0,J. Isaac makes 2-pt layup at rim (assist by D. Augustin),,92,105
418,4,2:14.0,,Turnover by K. Middleton (bad pass; steal by N. Vučević),92,105
419,4,2:08.0,E. Fournier makes 3-pt jump shot from 25 ft,,95,105
420,4,1:54.0,,G. Hill makes 3-pt jump shot from 25 ft,95,108
421,4,1:54.0,,Shooting foul by D. Augustin (drawn by G. Hill),95,108
422,4,1:54.0,,B. Lopez enters the game for R. Lopez,95,108
423,4,1:54.0,,G. Hill misses free throw 1 of 1,95,108
424,4,1:48.0,,Offensive rebound by E. İlyasova,95,108
425,4,1:48.0,,G. Hill makes 3-pt jump shot from 25 ft (assist by E. İlyasova),95,111
426,4,1:48.0,Orlando full timeout,,95,111
427,4,1:48.0,K. Birch enters the game for D. Augustin,,95,111
428,4,1:48.0,M. Frazier enters the game for E. Fournier,,95,111
429,4,1:48.0,W. Iwundu enters the game for J. Isaac,,95,111
430,4,1:48.0,A. Jefferson enters the game for T. Ross,,95,111
431,4,1:48.0,J. Magette enters the game for N. Vučević,,95,111
432,4,1:48.0,,K. Korver enters the game for B. Lopez,95,111
433,4,1:48.0,,R. Lopez enters the game for K. Middleton,95,111
434,4,1:28.0,W. Iwundu makes 2-pt jump shot from 22 ft,,97,111
435,4,1:13.0,,P. Connaughton misses 3-pt jump shot from 28 ft,97,111
436,4,1:10.0,Defensive rebound by W. Iwundu,,97,111
437,4,1:04.0,W. Iwundu misses 3-pt jump shot from 26 ft,,97,111
438,4,1:01.0,,Defensive rebound by P. Connaughton,97,111
439,4,0:55.0,,Turnover by G. Hill (step out of bounds),97,111
440,4,0:55.0,,T. Antetokounmpo enters the game for G. Hill,97,111
441,4,0:55.0,,D. Wilson enters the game for E. İlyasova,97,111
442,4,0:39.0,J. Magette makes 2-pt jump shot from 13 ft,,99,111
443,4,0:28.0,,Turnover by T. Antetokounmpo (lost ball; steal by M. Frazier),99,111
444,4,0:20.0,Shooting foul by P. Connaughton (drawn by M. Frazier),,99,111
445,4,0:20.0,M. Frazier misses free throw 1 of 2,,99,111
446,4,0:20.0,Offensive rebound by Team,,99,111
447,4,0:20.0,M. Frazier makes free throw 2 of 2,,100,111
