,QUARTER,TIME_REMAINING,PHOENIX_ACTION,HOUSTON_ACTION,PHOENIX_SCORE,HOUSTON_SCORE
385,4,10:22.0,K. Oubre misses free throw 1 of 2,,80,85
386,4,10:22.0,Offensive rebound by Team,,80,85
387,4,10:22.0,,D. House enters the game for B. McLemore,80,85
388,4,10:22.0,K. Oubre makes free throw 2 of 2,,81,85
389,4,10:13.0,,Turnover by T. Sefolosha (traveling),81,85
390,4,10:03.0,R. Rubio misses 2-pt jump shot from 20 ft,,81,85
391,4,10:00.0,,Defensive rebound by T. Sefolosha,81,85
392,4,9:54.0,,D. House misses 2-pt layup from 3 ft,81,85
393,4,9:52.0,Defensive rebound by M. Bridges,,81,85
394,4,9:48.0,Offensive foul by M. Bridges (drawn by C. Capela),,81,85
395,4,9:48.0,Turnover by M. Bridges (offensive foul),,81,85
396,4,9:48.0,,J. Harden enters the game for T. Sefolosha,81,85
397,4,9:43.0,,Offensive foul by C. Capela (drawn by M. Bridges),81,85
398,4,9:43.0,,Turnover by C. Capela (offensive foul),81,85
399,4,9:33.0,M. Bridges makes 2-pt layup from 2 ft (assist by R. Rubio),,83,85
400,4,9:11.0,,J. Harden misses 3-pt jump shot from 26 ft,83,85
401,4,9:08.0,Defensive rebound by K. Oubre,,83,85
402,4,9:02.0,K. Oubre makes 2-pt dunk from 1 ft,,85,85
403,4,9:01.0,,Houston full timeout,85,85
404,4,9:01.0,,P. Tucker enters the game for D. House,85,85
405,4,8:39.0,,J. Harden makes 2-pt layup from 1 ft,85,87
406,4,8:16.0,M. Bridges makes 2-pt dunk from 2 ft (assist by R. Rubio),,87,87
407,4,8:03.0,,R. Westbrook misses 2-pt jump shot from 12 ft,87,87
408,4,8:02.0,Defensive rebound by C. Diallo,,87,87
409,4,7:53.0,Turnover by R. Rubio (bad pass; steal by J. Harden),,87,87
410,4,7:50.0,,Shooting foul by C. Johnson (drawn by J. Harden),87,87
411,4,7:50.0,,J. Harden makes free throw 1 of 2,87,88
412,4,7:50.0,D. Booker enters the game for C. Johnson,,87,88
413,4,7:50.0,,J. Harden makes free throw 2 of 2,87,89
414,4,7:50.0,,B. McLemore enters the game for R. Westbrook,87,89
415,4,7:35.0,Shooting foul by B. McLemore (drawn by M. Bridges),,87,89
416,4,7:35.0,M. Bridges makes free throw 1 of 2,,88,89
417,4,7:35.0,M. Bridges makes free throw 2 of 2,,89,89
418,4,7:17.0,,J. Harden makes 3-pt jump shot from 26 ft,89,92
419,4,7:01.0,R. Rubio misses 3-pt jump shot from 26 ft,,89,92
420,4,6:58.0,Offensive rebound by C. Diallo,,89,92
421,4,6:56.0,K. Oubre misses 3-pt jump shot from 26 ft,,89,92
422,4,6:53.0,,Defensive rebound by P. Tucker,89,92
423,4,6:45.0,,J. Harden misses 3-pt jump shot from 28 ft,89,92
424,4,6:44.0,Defensive rebound by Team,,89,92
425,4,6:44.0,,Loose ball foul by P. Tucker (drawn by K. Oubre),89,92
426,4,6:44.0,,D. House enters the game for C. Capela,89,92
427,4,6:19.0,C. Diallo misses 2-pt layup from 3 ft,,89,92
428,4,6:18.0,,Defensive rebound by J. Harden,89,92
429,4,6:13.0,,Shooting foul by C. Diallo (drawn by J. Harden),89,92
430,4,6:13.0,Phoenix full timeout,,89,92
431,4,6:13.0,T. Jerome enters the game for C. Diallo,,89,92
432,4,6:13.0,D. Šarić enters the game for R. Rubio,,89,92
433,4,6:13.0,,J. Harden makes free throw 1 of 2,89,93
434,4,6:13.0,,J. Harden makes free throw 2 of 2,89,94
435,4,5:57.0,Turnover by T. Jerome (bad pass; steal by J. Harden),,89,94
436,4,5:56.0,,Shooting foul by D. Booker (drawn by J. Harden),89,94
437,4,5:56.0,,Technical foul by D. Booker,89,94
438,4,5:56.0,Technical foul by J. Harden,,89,94
439,4,5:56.0,Instant Replay (Request: Ruling Stands),,89,94
440,4,5:56.0,,J. Harden makes free throw 1 of 2,89,95
441,4,5:56.0,,J. Harden makes free throw 2 of 2,89,96
442,4,5:33.0,D. Booker misses 2-pt jump shot from 22 ft,,89,96
443,4,5:26.0,Offensive rebound by D. Booker,,89,96
444,4,5:26.0,Turnover by M. Bridges (bad pass; steal by J. Harden),,89,96
445,4,5:26.0,,Shooting foul by T. Jerome (drawn by J. Harden),89,96
446,4,5:26.0,,J. Harden makes free throw 1 of 2,89,97
447,4,5:26.0,C. Johnson enters the game for M. Bridges,,89,97
448,4,5:26.0,R. Rubio enters the game for T. Jerome,,89,97
449,4,5:26.0,,J. Harden misses free throw 2 of 2,89,97
450,4,5:26.0,Defensive rebound by C. Johnson,,89,97
451,4,5:10.0,C. Johnson makes 3-pt jump shot from 22 ft (assist by R. Rubio),,92,97
452,4,4:53.0,,J. Harden makes 3-pt jump shot from 28 ft,92,100
453,4,4:28.0,R. Rubio misses 2-pt jump shot from 2 ft,,92,100
454,4,4:28.0,Offensive rebound by C. Johnson,,92,100
455,4,4:26.0,C. Johnson misses 2-pt layup from 4 ft,,92,100
456,4,4:24.0,Offensive rebound by D. Šarić,,92,100
457,4,4:19.0,K. Oubre misses 2-pt layup from 4 ft,,92,100
458,4,4:16.0,,Defensive rebound by P. Tucker,92,100
459,4,4:08.0,,J. Harden misses 3-pt jump shot from 28 ft,92,100
460,4,4:06.0,Defensive rebound by D. Šarić,,92,100
461,4,4:04.0,D. Booker makes 2-pt jump shot from 2 ft (assist by R. Rubio),,94,100
462,4,3:59.0,,Personal foul by C. Johnson (drawn by J. Harden),94,100
463,4,3:59.0,,J. Harden makes free throw 1 of 2,94,101
464,4,3:59.0,,R. Westbrook enters the game for A. Rivers,94,101
465,4,3:59.0,Technical foul by M. D'Antoni,,94,101
466,4,3:59.0,D. Booker makes technical free throw,,95,101
467,4,3:59.0,,J. Harden makes free throw 2 of 2,95,102
468,4,3:43.0,K. Oubre misses 2-pt jump shot from 9 ft,,95,102
469,4,3:41.0,,Defensive rebound by P. Tucker,95,102
470,4,3:38.0,,B. McLemore makes 2-pt layup from 1 ft (assist by R. Westbrook),95,104
471,4,3:38.0,Phoenix full timeout,,95,104
472,4,3:22.0,C. Johnson misses 3-pt jump shot from 23 ft,,95,104
473,4,3:20.0,,Defensive rebound by B. McLemore,95,104
474,4,3:16.0,,J. Harden misses 3-pt jump shot from 27 ft,95,104
475,4,3:12.0,Defensive rebound by R. Rubio,,95,104
476,4,3:00.0,Shooting foul by B. McLemore (drawn by D. Booker),,95,104
477,4,3:00.0,D. Booker makes free throw 1 of 2,,96,104
478,4,3:00.0,D. Booker makes free throw 2 of 2,,97,104
479,4,2:51.0,,R. Westbrook makes 2-pt layup from 1 ft,97,106
480,4,2:51.0,,Shooting foul by R. Rubio (drawn by R. Westbrook),97,106
481,4,2:51.0,,R. Westbrook makes free throw 1 of 1,97,107
482,4,2:40.0,D. Booker misses 2-pt jump shot from 17 ft,,97,107
483,4,2:37.0,,Defensive rebound by P. Tucker,97,107
484,4,2:34.0,,B. McLemore makes 2-pt layup from 2 ft (assist by R. Westbrook),97,109
485,4,2:21.0,Turnover by R. Rubio (bad pass; steal by D. House),,97,109
486,4,2:09.0,,J. Harden misses 3-pt jump shot from 27 ft,97,109
487,4,2:07.0,Defensive rebound by K. Oubre,,97,109
488,4,1:56.0,D. Šarić makes 3-pt jump shot from 25 ft (assist by D. Booker),,100,109
489,4,1:42.0,,R. Westbrook misses 3-pt jump shot from 25 ft,100,109
490,4,1:40.0,Defensive rebound by D. Booker,,100,109
491,4,1:34.0,D. Booker makes 2-pt jump shot from 14 ft,,102,109
492,4,1:16.0,,D. House misses 3-pt jump shot from 23 ft,102,109
493,4,1:14.0,Defensive rebound by R. Rubio,,102,109
494,4,1:10.0,D. Šarić makes 2-pt layup from 1 ft (assist by R. Rubio),,104,109
495,4,0:48.0,,R. Westbrook makes 2-pt layup from 1 ft,104,111
496,4,0:39.0,R. Rubio makes 2-pt layup from 3 ft (assist by D. Booker),,106,111
497,4,0:39.0,Shooting foul by J. Harden (drawn by D. Booker),,106,111
498,4,0:39.0,Technical foul by B. McLemore,,106,111
499,4,0:39.0,D. Booker misses technical free throw,,106,111
500,4,0:39.0,Offensive rebound by Team,,106,111
501,4,0:39.0,M. Bridges enters the game for D. Šarić,,106,111
502,4,0:39.0,R. Rubio misses free throw 1 of 1,,106,111
503,4,0:39.0,,Defensive rebound by P. Tucker,106,111
504,4,0:17.0,,R. Westbrook makes 2-pt layup from 3 ft,106,113
505,4,0:17.0,,Shooting foul by M. Bridges (drawn by R. Westbrook),106,113
506,4,0:17.0,,R. Westbrook makes free throw 1 of 1,106,114
507,4,0:17.0,Phoenix full timeout,,106,114
508,4,0:17.0,D. Šarić enters the game for M. Bridges,,106,114
509,4,0:13.0,Shooting foul by P. Tucker (drawn by D. Booker),,106,114
510,4,0:13.0,D. Booker makes free throw 1 of 3,,107,114
511,4,0:13.0,D. Booker makes free throw 2 of 3,,108,114
512,4,0:13.0,D. Booker makes free throw 3 of 3,,109,114
513,4,0:08.0,,Personal take foul by K. Oubre (drawn by J. Harden),109,114
514,4,0:08.0,,J. Harden makes free throw 1 of 2,109,115
515,4,0:08.0,,J. Harden misses free throw 2 of 2,109,115
516,4,0:06.0,Defensive rebound by D. Šarić,,109,115
517,4,0:06.0,Phoenix full timeout,,109,115
518,4,0:06.0,Violation by Team (delay of game),,109,115
519,4,0:03.0,R. Rubio misses 3-pt jump shot from 23 ft,,109,115
520,4,0:00.0,,Defensive rebound by P. Tucker,109,115
