,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,OKLAHOMA CITY_ACTION,MEMPHIS_SCORE,OKLAHOMA CITY_SCORE
374,4,5:24.0,J. Crowder enters the game for S. Hill,,104,91
375,4,5:24.0,J. Jackson enters the game for J. Morant,,104,91
376,4,5:24.0,T. Jones enters the game for J. Valančiūnas,,104,91
377,4,5:24.0,,N. Noel enters the game for S. Adams,104,91
378,4,5:06.0,J. Jackson misses 3-pt jump shot from 23 ft,,104,91
379,4,5:04.0,,Defensive rebound by Team,104,91
380,4,4:56.0,,S. Gilgeous-Alexander makes 2-pt jump shot from 14 ft,104,93
381,4,4:30.0,J. Jackson makes 2-pt layup from 4 ft,,106,93
382,4,4:18.0,,Turnover by C. Paul (bad pass),106,93
383,4,4:18.0,,Loose ball foul by C. Paul (drawn by J. Jackson),106,93
384,4,4:03.0,D. Brooks misses 2-pt jump shot from 15 ft,,106,93
385,4,4:01.0,,Defensive rebound by C. Paul,106,93
386,4,3:53.0,,D. Schröder misses 2-pt layup from 2 ft,106,93
387,4,3:51.0,Defensive rebound by B. Clarke,,106,93
388,4,3:39.0,J. Crowder misses 3-pt jump shot from 25 ft,,106,93
389,4,3:35.0,,Defensive rebound by Team,106,93
390,4,3:25.0,,C. Paul misses 3-pt jump shot from 26 ft,106,93
391,4,3:24.0,Defensive rebound by Team,,106,93
392,4,3:24.0,Memphis full timeout,,106,93
393,4,3:24.0,D. Melton enters the game for D. Brooks,,106,93
394,4,3:24.0,J. Morant enters the game for T. Jones,,106,93
395,4,3:24.0,,S. Adams enters the game for N. Noel,106,93
396,4,2:59.0,B. Clarke misses 2-pt jump shot from 19 ft,,106,93
397,4,2:56.0,,Defensive rebound by S. Adams,106,93
398,4,2:54.0,,Shooting foul by J. Crowder (drawn by D. Schröder),106,93
399,4,2:54.0,,D. Schröder makes free throw 1 of 2,106,94
400,4,2:54.0,J. Valančiūnas enters the game for B. Clarke,,106,94
401,4,2:54.0,,D. Schröder makes free throw 2 of 2,106,95
402,4,2:33.0,Turnover by J. Valančiūnas (bad pass; steal by D. Schröder),,106,95
403,4,2:15.0,,C. Paul makes 2-pt jump shot from 12 ft,106,97
404,4,1:49.0,J. Jackson misses 3-pt jump shot from 31 ft,,106,97
405,4,1:46.0,,Defensive rebound by C. Paul,106,97
406,4,1:38.0,,D. Schröder misses 3-pt jump shot from 25 ft,106,97
407,4,1:34.0,Defensive rebound by J. Morant,,106,97
408,4,1:25.0,J. Valančiūnas makes 2-pt dunk from 1 ft (assist by J. Jackson),,108,97
409,4,1:25.0,,Oklahoma City full timeout,108,97
410,4,1:20.0,,D. Schröder misses 3-pt jump shot from 27 ft,108,97
411,4,1:18.0,Defensive rebound by J. Crowder,,108,97
412,4,1:18.0,Personal take foul by T. Ferguson (drawn by J. Crowder),,108,97
413,4,1:18.0,,D. Bazley enters the game for S. Adams,108,97
414,4,1:18.0,,D. Burton enters the game for T. Ferguson,108,97
415,4,1:18.0,,K. Hervey enters the game for S. Gilgeous-Alexander,108,97
416,4,1:18.0,,M. Muscala enters the game for C. Paul,108,97
417,4,1:18.0,,A. Nader enters the game for D. Schröder,108,97
418,4,0:58.0,Turnover by J. Morant (bad pass),,108,97
419,4,0:46.0,,K. Hervey misses 2-pt jump shot from 11 ft,108,97
420,4,0:44.0,Defensive rebound by J. Morant,,108,97
421,4,0:26.0,J. Morant makes 2-pt layup from 6 ft,,110,97
422,4,0:11.0,,A. Nader misses 3-pt jump shot from 25 ft,110,97
423,4,0:08.0,Defensive rebound by D. Melton,,110,97
