,QUARTER,TIME_REMAINING,ORLANDO_ACTION,CLEVELAND_ACTION,ORLANDO_SCORE,CLEVELAND_SCORE
387,4,4:38.0,,C. Sexton makes 2-pt jump shot from 9 ft,104,92
388,4,4:22.0,J. Isaac misses 3-pt jump shot from 24 ft,,104,92
389,4,4:19.0,,Defensive rebound by T. Thompson,104,92
390,4,4:08.0,,K. Love misses 3-pt jump shot from 26 ft,104,92
391,4,4:05.0,Defensive rebound by E. Fournier,,104,92
392,4,3:53.0,M. Fultz makes 2-pt layup from 1 ft,,106,92
393,4,3:53.0,,Violation by Team (def goaltending),106,92
394,4,3:40.0,,Shooting foul by M. Fultz (drawn by D. Garland),106,92
395,4,3:40.0,,D. Garland makes free throw 1 of 2,106,93
396,4,3:40.0,,L. Nance enters the game for K. Love,106,93
397,4,3:40.0,,D. Garland makes free throw 2 of 2,106,94
398,4,3:22.0,J. Isaac misses 2-pt layup at rim,,106,94
399,4,3:16.0,Offensive rebound by J. Isaac,,106,94
400,4,3:16.0,J. Isaac makes 2-pt layup from 1 ft,,108,94
401,4,2:57.0,,C. Osman misses 3-pt jump shot from 26 ft,108,94
402,4,2:55.0,Defensive rebound by E. Fournier,,108,94
403,4,2:47.0,Turnover by E. Fournier (bad pass; steal by C. Osman),,108,94
404,4,2:45.0,,Shooting foul by D. Augustin (drawn by C. Osman),108,94
405,4,2:45.0,,C. Osman makes free throw 1 of 2,108,95
406,4,2:45.0,,C. Osman makes free throw 2 of 2,108,96
407,4,2:33.0,Turnover by M. Fultz (bad pass),,108,96
408,4,2:24.0,,D. Garland makes 3-pt jump shot from 24 ft (assist by C. Sexton),108,99
409,4,2:03.0,Turnover by E. Fournier (bad pass; steal by T. Thompson),,108,99
410,4,1:58.0,,C. Osman misses 2-pt layup from 1 ft,108,99
411,4,1:55.0,,Offensive rebound by T. Thompson,108,99
412,4,1:55.0,,T. Thompson misses 2-pt layup at rim,108,99
413,4,1:55.0,Defensive rebound by E. Fournier,,108,99
414,4,1:55.0,Personal take foul by C. Osman (drawn by E. Fournier),,108,99
415,4,1:41.0,J. Isaac misses 3-pt jump shot from 25 ft,,108,99
416,4,1:37.0,,Defensive rebound by T. Thompson,108,99
417,4,1:29.0,,C. Sexton misses 2-pt jump shot from 12 ft,108,99
418,4,1:26.0,Defensive rebound by E. Fournier,,108,99
419,4,1:10.0,E. Fournier misses 3-pt jump shot from 27 ft,,108,99
420,4,1:09.0,Offensive rebound by Team,,108,99
421,4,1:09.0,,Loose ball foul by D. Garland (drawn by K. Birch),108,99
422,4,1:09.0,K. Birch makes free throw 1 of 2,,109,99
423,4,1:09.0,K. Birch makes free throw 2 of 2,,110,99
424,4,0:58.0,,C. Sexton makes 3-pt jump shot from 22 ft (assist by C. Osman),110,102
425,4,0:46.0,Personal take foul by C. Osman (drawn by E. Fournier),,110,102
426,4,0:46.0,E. Fournier makes free throw 1 of 2,,111,102
427,4,0:46.0,E. Fournier makes free throw 2 of 2,,112,102
428,4,0:36.0,,Personal foul by M. Fultz (drawn by D. Garland),112,102
429,4,0:36.0,,D. Garland makes free throw 1 of 2,112,103
430,4,0:36.0,,D. Garland makes free throw 2 of 2,112,104
431,4,0:32.0,Personal foul by D. Garland (drawn by D. Augustin),,112,104
432,4,0:32.0,D. Augustin makes free throw 1 of 2,,113,104
433,4,0:32.0,D. Augustin makes free throw 2 of 2,,114,104
434,4,0:28.0,,Turnover by C. Sexton (bad pass; steal by J. Isaac),114,104
435,4,0:25.0,J. Isaac makes 2-pt layup from 1 ft,,116,104
436,4,0:16.0,,L. Nance misses 3-pt jump shot from 26 ft,116,104
437,4,0:13.0,Defensive rebound by M. Fultz,,116,104
