,QUARTER,TIME_REMAINING,DENVER_ACTION,MEMPHIS_ACTION,DENVER_SCORE,MEMPHIS_SCORE
378,4,7:23.0,Defensive rebound by M. Plumlee,,118,91
379,4,7:11.0,Turnover by M. Porter (3 sec),,118,91
380,4,7:11.0,M. Beasley enters the game for M. Plumlee,,118,91
381,4,7:11.0,,K. Anderson enters the game for S. Hill,118,91
382,4,6:58.0,,Shooting foul by M. Porter (drawn by B. Clarke),118,91
383,4,6:58.0,,B. Clarke misses free throw 1 of 2,118,91
384,4,6:58.0,,Offensive rebound by Team,118,91
385,4,6:58.0,,B. Clarke makes free throw 2 of 2,118,92
386,4,6:44.0,J. Grant misses 2-pt jump shot from 17 ft,,118,92
387,4,6:39.0,,Defensive rebound by B. Caboclo,118,92
388,4,6:32.0,,M. Guduric misses 2-pt layup from 5 ft (block by M. Beasley),118,92
389,4,6:32.0,Defensive rebound by Team,,118,92
390,4,6:18.0,M. Porter misses 2-pt jump shot from 21 ft,,118,92
391,4,6:15.0,Offensive rebound by M. Morris,,118,92
392,4,6:14.0,J. Hernangómez makes 3-pt jump shot from 26 ft (assist by M. Morris),,121,92
393,4,6:02.0,,B. Clarke makes 2-pt dunk at rim (assist by D. Melton),121,94
394,4,6:02.0,Denver full timeout,,121,94
395,4,6:02.0,T. Craig enters the game for M. Porter,,121,94
396,4,5:53.0,Turnover by M. Morris (bad pass),,121,94
397,4,5:35.0,,D. Melton makes 3-pt jump shot from 26 ft (assist by M. Guduric),121,97
398,4,5:21.0,J. Hernangómez makes 3-pt jump shot from 26 ft (assist by M. Beasley),,124,97
399,4,5:06.0,,B. Clarke makes 3-pt jump shot from 27 ft (assist by B. Caboclo),124,100
400,4,4:54.0,Turnover by J. Hernangómez (out of bounds lost ball),,124,100
401,4,4:46.0,,Personal foul by M. Morris (drawn by D. Melton),124,100
402,4,4:46.0,,D. Melton makes free throw 1 of 2,124,101
403,4,4:46.0,,D. Melton makes free throw 2 of 2,124,102
404,4,4:35.0,M. Morris misses 2-pt layup from 8 ft (block by D. Melton),,124,102
405,4,4:32.0,,Defensive rebound by D. Melton,124,102
406,4,4:30.0,,D. Melton makes 2-pt layup at rim,124,104
407,4,4:03.0,M. Beasley misses 2-pt jump shot from 8 ft,,124,104
408,4,3:59.0,,Defensive rebound by D. Melton,124,104
409,4,3:55.0,,K. Anderson makes 3-pt jump shot from 27 ft (assist by M. Guduric),124,107
410,4,3:52.0,Denver full timeout,,124,107
411,4,3:27.0,T. Craig misses 2-pt jump shot from 13 ft,,124,107
412,4,3:25.0,Offensive rebound by J. Hernangómez,,124,107
413,4,3:25.0,Personal foul by D. Melton (drawn by J. Hernangómez),,124,107
414,4,3:25.0,,S. Hill enters the game for K. Anderson,124,107
415,4,3:18.0,J. Grant misses 2-pt jump shot from 10 ft,,124,107
416,4,3:15.0,,Defensive rebound by S. Hill,124,107
417,4,3:06.0,,Turnover by B. Caboclo (bad pass),124,107
418,4,2:54.0,M. Morris makes 3-pt jump shot from 25 ft (assist by J. Grant),,127,107
419,4,2:28.0,,M. Guduric misses 3-pt jump shot from 23 ft,127,107
420,4,2:26.0,Defensive rebound by T. Craig,,127,107
421,4,2:10.0,M. Beasley misses 3-pt jump shot from 25 ft,,127,107
422,4,2:08.0,,Defensive rebound by D. Melton,127,107
423,4,2:03.0,,D. Melton misses 2-pt jump shot from 21 ft,127,107
424,4,2:03.0,Defensive rebound by Team,,127,107
425,4,2:03.0,J. Vanderbilt enters the game for J. Grant,,127,107
426,4,1:43.0,M. Beasley makes 2-pt layup from 1 ft (assist by M. Morris),,129,107
427,4,1:33.0,,D. Melton makes 3-pt jump shot from 26 ft (assist by S. Hill),129,110
428,4,1:19.0,M. Morris makes 2-pt jump shot from 9 ft,,131,110
429,4,1:04.0,,B. Clarke makes 2-pt jump shot from 10 ft (assist by S. Hill),131,112
430,4,0:51.0,T. Craig misses 2-pt jump shot from 11 ft,,131,112
431,4,0:49.0,,Defensive rebound by D. Melton,131,112
432,4,0:43.0,,D. Melton misses 3-pt jump shot from 26 ft,131,112
433,4,0:40.0,Defensive rebound by J. Vanderbilt,,131,112
434,4,0:27.0,M. Beasley misses 2-pt jump shot from 15 ft,,131,112
435,4,0:24.0,,Defensive rebound by S. Hill,131,112
436,4,0:19.0,,B. Clarke makes 2-pt dunk at rim (assist by D. Melton),131,114
