,QUARTER,TIME_REMAINING,DETROIT_ACTION,MILWAUKEE_ACTION,DETROIT_SCORE,MILWAUKEE_SCORE
380,4,7:27.0,L. Kennard misses 3-pt jump shot from 28 ft,,69,87
381,4,7:26.0,Offensive rebound by Team,,69,87
382,4,7:26.0,Turnover by Team (shot clock),,69,87
383,4,7:26.0,,B. Lopez enters the game for G. Antetokounmpo,69,87
384,4,7:14.0,,K. Korver misses 3-pt jump shot from 27 ft,69,87
385,4,7:11.0,Defensive rebound by A. Drummond,,69,87
386,4,7:02.0,M. Morris misses 3-pt jump shot from 26 ft,,69,87
387,4,6:58.0,,Defensive rebound by D. DiVincenzo,69,87
388,4,6:52.0,,D. DiVincenzo misses 3-pt jump shot from 26 ft,69,87
389,4,6:49.0,,Offensive rebound by E. Bledsoe,69,87
390,4,6:43.0,,D. DiVincenzo makes 2-pt jump shot from 15 ft (assist by E. Bledsoe),69,89
391,4,6:29.0,L. Galloway misses 3-pt jump shot from 26 ft,,69,89
392,4,6:26.0,,Defensive rebound by S. Brown,69,89
393,4,6:20.0,,E. Bledsoe misses 2-pt layup from 5 ft,69,89
394,4,6:20.0,,Offensive rebound by Team,69,89
395,4,6:20.0,,Personal foul by L. Kennard (drawn by D. DiVincenzo),69,89
396,4,6:20.0,,W. Matthews enters the game for K. Korver,69,89
397,4,6:08.0,,B. Lopez misses 3-pt jump shot from 27 ft,69,89
398,4,6:05.0,Defensive rebound by D. Rose,,69,89
399,4,5:59.0,A. Drummond misses 2-pt layup from 4 ft (block by B. Lopez),,69,89
400,4,5:59.0,Offensive rebound by Team,,69,89
401,4,5:47.0,L. Galloway makes 3-pt jump shot from 24 ft (assist by D. Rose),,72,89
402,4,5:27.0,,W. Matthews makes 3-pt jump shot from 26 ft (assist by E. Bledsoe),72,92
403,4,5:15.0,Turnover by A. Drummond (bad pass; steal by S. Brown),,72,92
404,4,5:09.0,,D. DiVincenzo misses 2-pt layup from 2 ft,72,92
405,4,5:09.0,,Offensive rebound by S. Brown,72,92
406,4,5:09.0,,S. Brown makes 2-pt layup from 2 ft,72,94
407,4,5:09.0,Detroit full timeout,,72,94
408,4,5:09.0,,P. Connaughton enters the game for E. Bledsoe,72,94
409,4,5:09.0,,K. Korver enters the game for S. Brown,72,94
410,4,5:09.0,,R. Lopez enters the game for B. Lopez,72,94
411,4,5:09.0,,D. Wilson enters the game for W. Matthews,72,94
412,4,4:52.0,M. Morris misses 3-pt jump shot from 27 ft,,72,94
413,4,4:49.0,,Defensive rebound by D. DiVincenzo,72,94
414,4,4:41.0,,K. Korver misses 3-pt jump shot from 28 ft,72,94
415,4,4:37.0,Defensive rebound by L. Kennard,,72,94
416,4,4:34.0,L. Galloway makes 3-pt jump shot from 23 ft (assist by L. Kennard),,75,94
417,4,4:16.0,,P. Connaughton makes 2-pt layup from 1 ft (assist by D. Wilson),75,96
418,4,4:03.0,D. Rose makes 2-pt layup from 1 ft,,77,96
419,4,3:42.0,,D. Wilson makes 2-pt layup from 1 ft (assist by K. Korver),77,98
420,4,3:25.0,A. Drummond makes 2-pt layup from 4 ft (assist by D. Rose),,79,98
421,4,3:10.0,,D. DiVincenzo misses 3-pt jump shot from 26 ft,79,98
422,4,3:07.0,Defensive rebound by M. Morris,,79,98
423,4,2:53.0,Turnover by D. Rose (bad pass; steal by D. DiVincenzo),,79,98
424,4,2:47.0,,K. Korver misses 3-pt jump shot from 23 ft,79,98
425,4,2:43.0,,Offensive rebound by D. Wilson,79,98
426,4,2:41.0,,K. Korver misses 3-pt jump shot from 24 ft,79,98
427,4,2:38.0,Defensive rebound by A. Drummond,,79,98
428,4,2:31.0,L. Kennard makes 2-pt jump shot from 15 ft (assist by A. Drummond),,81,98
429,4,2:14.0,,Turnover by R. Lopez (3 sec),81,98
430,4,2:14.0,S. Doumbouya enters the game for L. Kennard,,81,98
431,4,2:14.0,T. Frazier enters the game for M. Morris,,81,98
432,4,2:14.0,S. Mykhailiuk enters the game for D. Rose,,81,98
433,4,2:14.0,,T. Antetokounmpo enters the game for D. DiVincenzo,81,98
434,4,2:14.0,,D. Bender enters the game for R. Lopez,81,98
435,4,2:00.0,L. Galloway misses 2-pt jump shot from 19 ft,,81,98
436,4,1:57.0,,Defensive rebound by P. Connaughton,81,98
437,4,1:51.0,,D. Wilson misses 3-pt jump shot from 26 ft,81,98
438,4,1:48.0,Defensive rebound by A. Drummond,,81,98
439,4,1:45.0,Personal foul by D. Bender (drawn by L. Galloway),,81,98
440,4,1:45.0,J. Bone enters the game for A. Drummond,,81,98
441,4,1:45.0,T. Maker enters the game for L. Galloway,,81,98
442,4,1:41.0,J. Bone makes 2-pt layup at rim (assist by S. Mykhailiuk),,83,98
443,4,1:29.0,,K. Korver makes 3-pt jump shot from 27 ft (assist by D. Wilson),83,101
444,4,1:20.0,T. Maker misses 2-pt layup from 6 ft (block by D. Bender),,83,101
445,4,1:20.0,Offensive rebound by Team,,83,101
446,4,1:17.0,S. Mykhailiuk makes 3-pt jump shot from 27 ft (assist by T. Frazier),,86,101
447,4,1:08.0,,Offensive foul by T. Antetokounmpo (drawn by T. Frazier),86,101
448,4,1:08.0,,Turnover by T. Antetokounmpo (offensive foul),86,101
449,4,0:56.0,Personal foul by T. Antetokounmpo (drawn by T. Frazier),,86,101
450,4,0:56.0,T. Frazier makes free throw 1 of 2,,87,101
451,4,0:56.0,T. Frazier makes free throw 2 of 2,,88,101
452,4,0:44.0,,Turnover by D. Bender (bad pass),88,101
453,4,0:36.0,J. Bone makes 2-pt jump shot from 14 ft,,90,101
454,4,0:30.0,,Personal foul by T. Frazier (drawn by T. Antetokounmpo),90,101
455,4,0:25.0,,P. Connaughton makes 3-pt jump shot from 27 ft (assist by D. Bender),90,104
456,4,0:17.0,S. Doumbouya misses 3-pt jump shot from 27 ft,,90,104
457,4,0:13.0,,Defensive rebound by K. Korver,90,104
