,QUARTER,TIME_REMAINING,CHICAGO_ACTION,DETROIT_ACTION,CHICAGO_SCORE,DETROIT_SCORE
381,4,5:26.0,L. Markkanen makes 3-pt jump shot from 26 ft (assist by T. Satoranský),,94,87
382,4,5:02.0,,Shooting foul by L. Kornet (drawn by C. Wood),94,87
383,4,5:02.0,,C. Wood misses free throw 1 of 2,94,87
384,4,5:02.0,,Offensive rebound by Team,94,87
385,4,5:02.0,D. Gafford enters the game for L. Kornet,,94,87
386,4,5:02.0,,C. Wood makes free throw 2 of 2,94,88
387,4,4:45.0,T. Satoranský makes 2-pt jump shot from 6 ft,,96,88
388,4,4:31.0,,D. Rose misses 2-pt layup from 2 ft,96,88
389,4,4:30.0,,Offensive rebound by C. Wood,96,88
390,4,4:30.0,,C. Wood makes 2-pt dunk from 1 ft,96,90
391,4,4:11.0,Personal foul by S. Doumbouya (drawn by L. Markkanen),,96,90
392,4,3:56.0,L. Markkanen makes 2-pt jump shot from 11 ft,,98,90
393,4,3:43.0,,C. Wood misses 2-pt layup from 4 ft,98,90
394,4,3:39.0,,Offensive rebound by C. Wood,98,90
395,4,3:39.0,,C. Wood misses 2-pt layup at rim,98,90
396,4,3:38.0,Defensive rebound by T. Satoranský,,98,90
397,4,3:29.0,Chicago full timeout,,98,90
398,4,3:29.0,,T. Maker enters the game for S. Doumbouya,98,90
399,4,3:25.0,Turnover by D. Gafford (out of bounds lost ball),,98,90
400,4,3:09.0,,D. Rose misses 2-pt layup from 8 ft,98,90
401,4,3:06.0,Defensive rebound by L. Markkanen,,98,90
402,4,2:54.0,L. Markkanen misses 2-pt layup from 4 ft,,98,90
403,4,2:51.0,Offensive rebound by D. Gafford,,98,90
404,4,2:51.0,D. Gafford makes 2-pt layup at rim,,100,90
405,4,2:39.0,,T. Maker misses 3-pt jump shot from 22 ft,100,90
406,4,2:36.0,Defensive rebound by L. Markkanen,,100,90
407,4,2:22.0,Turnover by T. Satoranský (bad pass),,100,90
408,4,2:15.0,Violation by Team (kicked ball),,100,90
409,4,2:10.0,,Shooting foul by D. Gafford (drawn by D. Rose),100,90
410,4,2:10.0,L. Kornet enters the game for T. Satoranský,,100,90
411,4,2:10.0,,D. Rose makes free throw 1 of 2,100,91
412,4,2:10.0,,S. Mykhailiuk enters the game for T. Maker,100,91
413,4,2:10.0,,D. Rose makes free throw 2 of 2,100,92
414,4,1:47.0,Z. LaVine misses 3-pt jump shot from 26 ft,,100,92
415,4,1:45.0,Offensive rebound by L. Kornet,,100,92
416,4,1:33.0,Z. LaVine makes 2-pt hook shot from 3 ft,,102,92
417,4,1:20.0,,S. Mykhailiuk makes 3-pt jump shot from 26 ft (assist by C. Wood),102,95
418,4,1:09.0,Chicago full timeout,,102,95
419,4,1:09.0,T. Satoranský enters the game for D. Gafford,,102,95
420,4,1:01.0,Turnover by Z. LaVine (bad pass; steal by S. Mykhailiuk),,102,95
421,4,0:53.0,,Turnover by C. Wood (lost ball; steal by K. Dunn),102,95
422,4,0:50.0,K. Dunn makes 2-pt layup from 2 ft (assist by Z. LaVine),,104,95
423,4,0:50.0,,Detroit full timeout,104,95
424,4,0:50.0,R. Arcidiacono enters the game for L. Kornet,,104,95
425,4,0:50.0,,T. Maker enters the game for B. Brown,104,95
426,4,0:45.0,,T. Maker makes 2-pt dunk from 2 ft (assist by S. Mykhailiuk),104,97
427,4,0:37.0,Personal take foul by D. Rose (drawn by K. Dunn),,104,97
428,4,0:36.0,Personal take foul by S. Mykhailiuk (drawn by T. Satoranský),,104,97
429,4,0:36.0,T. Satoranský makes free throw 1 of 2,,105,97
430,4,0:36.0,T. Satoranský makes free throw 2 of 2,,106,97
431,4,0:25.0,,S. Mykhailiuk misses 3-pt jump shot from 25 ft,106,97
432,4,0:24.0,Defensive rebound by Z. LaVine,,106,97
433,4,0:24.0,Personal take foul by C. Wood (drawn by Z. LaVine),,106,97
434,4,0:24.0,Z. LaVine makes free throw 1 of 2,,107,97
435,4,0:24.0,Z. LaVine makes free throw 2 of 2,,108,97
436,4,0:18.0,,T. Maker makes 2-pt dunk from 2 ft (assist by C. Wood),108,99
