,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,MEMPHIS_ACTION,MINNESOTA_SCORE,MEMPHIS_SCORE
385,4,7:42.0,,D. Brooks makes 2-pt layup from 1 ft,94,88
386,4,7:42.0,,Shooting foul by J. Culver (drawn by D. Brooks),94,88
387,4,7:42.0,R. Covington enters the game for J. Culver,,94,88
388,4,7:42.0,A. Wiggins enters the game for K. Martin,,94,88
389,4,7:42.0,,D. Brooks makes free throw 1 of 1,94,89
390,4,7:33.0,Turnover by A. Wiggins (bad pass; steal by D. Melton),,94,89
391,4,7:30.0,,Personal foul by J. Teague (drawn by J. Morant),94,89
392,4,7:30.0,S. Napier enters the game for J. Teague,,94,89
393,4,7:19.0,,D. Brooks misses 2-pt jump shot from 18 ft,94,89
394,4,7:17.0,,Offensive rebound by J. Jackson,94,89
395,4,7:12.0,,J. Jackson makes 3-pt jump shot from 24 ft (assist by S. Hill),94,92
396,4,6:53.0,R. Covington makes 3-pt jump shot from 28 ft,,97,92
397,4,6:42.0,,J. Morant misses 2-pt jump shot from 7 ft,97,92
398,4,6:38.0,,Offensive rebound by J. Morant,97,92
399,4,6:38.0,,J. Morant makes 2-pt layup from 1 ft,97,94
400,4,6:28.0,K. Bates-Diop misses 3-pt jump shot from 28 ft,,97,94
401,4,6:25.0,,Defensive rebound by J. Jackson,97,94
402,4,6:18.0,,J. Jackson makes 3-pt jump shot from 26 ft (assist by J. Morant),97,97
403,4,6:18.0,Minnesota full timeout,,97,97
404,4,6:18.0,G. Dieng enters the game for K. Bates-Diop,,97,97
405,4,6:18.0,J. Teague enters the game for N. Vonleh,,97,97
406,4,6:18.0,,J. Crowder enters the game for S. Hill,97,97
407,4,5:54.0,J. Teague misses 3-pt jump shot from 28 ft,,97,97
408,4,5:54.0,Offensive rebound by Team,,97,97
409,4,5:54.0,Turnover by Team (shot clock),,97,97
410,4,5:37.0,,D. Melton misses 2-pt layup from 4 ft,97,97
411,4,5:35.0,,Offensive rebound by D. Melton,97,97
412,4,5:35.0,,D. Melton makes 2-pt layup from 1 ft,97,99
413,4,5:25.0,R. Covington makes 2-pt layup from 5 ft (assist by J. Teague),,99,99
414,4,5:07.0,,D. Brooks makes 3-pt jump shot from 25 ft (assist by J. Morant),99,102
415,4,4:47.0,Shooting foul by D. Brooks (drawn by G. Dieng),,99,102
416,4,4:47.0,G. Dieng misses free throw 1 of 2,,99,102
417,4,4:47.0,Offensive rebound by Team,,99,102
418,4,4:47.0,G. Dieng makes free throw 2 of 2,,100,102
419,4,4:30.0,,J. Crowder misses 3-pt jump shot from 26 ft,100,102
420,4,4:27.0,,Offensive rebound by D. Brooks,100,102
421,4,4:26.0,,D. Brooks makes 2-pt layup at rim,100,104
422,4,4:11.0,Turnover by R. Covington (bad pass; steal by J. Crowder),,100,104
423,4,4:02.0,,D. Brooks misses 3-pt jump shot from 26 ft,100,104
424,4,4:02.0,Defensive rebound by Team,,100,104
425,4,3:50.0,S. Napier misses 2-pt jump shot from 15 ft,,100,104
426,4,3:47.0,,Defensive rebound by D. Brooks,100,104
427,4,3:28.0,,J. Morant makes 2-pt jump shot from 18 ft,100,106
428,4,3:28.0,Minnesota full timeout,,100,106
429,4,3:28.0,J. Culver enters the game for S. Napier,,100,106
430,4,3:09.0,Shooting foul by J. Jackson (drawn by J. Culver),,100,106
431,4,3:09.0,J. Culver makes free throw 1 of 2,,101,106
432,4,3:09.0,J. Culver makes free throw 2 of 2,,102,106
433,4,2:55.0,,J. Morant makes 2-pt jump shot from 12 ft,102,108
434,4,2:38.0,G. Dieng makes 2-pt jump shot from 7 ft (assist by J. Teague),,104,108
435,4,2:23.0,,Personal foul by R. Covington (drawn by J. Morant),104,108
436,4,2:09.0,,D. Melton makes 2-pt jump shot from 8 ft,104,110
437,4,1:52.0,R. Covington makes 3-pt jump shot from 26 ft (assist by G. Dieng),,107,110
438,4,1:35.0,,J. Jackson makes 3-pt jump shot from 28 ft (assist by J. Morant),107,113
439,4,1:25.0,Shooting foul by J. Jackson (drawn by J. Teague),,107,113
440,4,1:25.0,J. Teague makes free throw 1 of 2,,108,113
441,4,1:25.0,J. Teague makes free throw 2 of 2,,109,113
442,4,1:14.0,,D. Brooks misses 2-pt jump shot from 20 ft,109,113
443,4,1:11.0,Defensive rebound by R. Covington,,109,113
444,4,1:06.0,R. Covington makes 2-pt layup from 2 ft,,111,113
445,4,1:06.0,Shooting foul by D. Brooks (drawn by R. Covington),,111,113
446,4,1:06.0,R. Covington makes free throw 1 of 1,,112,113
447,4,0:52.0,,J. Morant makes 2-pt layup at rim,112,115
448,4,0:42.0,J. Culver misses 3-pt jump shot from 25 ft,,112,115
449,4,0:38.0,,Defensive rebound by D. Melton,112,115
450,4,0:38.0,,Personal foul by G. Dieng (drawn by D. Melton),112,115
451,4,0:24.0,,J. Jackson makes 2-pt jump shot from 12 ft (assist by J. Morant),112,117
452,4,0:24.0,Minnesota full timeout,,112,117
453,4,0:21.0,A. Wiggins misses 3-pt jump shot from 26 ft,,112,117
454,4,0:18.0,,Defensive rebound by J. Morant,112,117
455,4,0:13.0,,Personal take foul by J. Teague (drawn by J. Crowder),112,117
456,4,0:13.0,,J. Crowder makes free throw 1 of 2,112,118
457,4,0:13.0,,J. Crowder makes free throw 2 of 2,112,119
458,4,0:11.0,Turnover by R. Covington (bad pass; steal by J. Morant),,112,119
