,QUARTER,TIME_REMAINING,PHOENIX_ACTION,LA LAKERS_ACTION,PHOENIX_SCORE,LA LAKERS_SCORE
386,4,6:12.0,,Personal foul by M. Bridges (drawn by A. Davis),90,110
387,4,6:12.0,Phoenix full timeout,,90,110
388,4,6:12.0,Instant Replay (Challenge: Ruling Stands),,90,110
389,4,6:12.0,,A. Davis makes free throw 1 of 2,90,111
390,4,6:12.0,,A. Davis misses free throw 2 of 2,90,111
391,4,6:08.0,,Offensive rebound by D. Howard,90,111
392,4,6:08.0,,D. Howard makes 2-pt layup from 1 ft,90,113
393,4,5:50.0,K. Oubre makes 2-pt dunk from 3 ft (assist by D. Booker),,92,113
394,4,5:32.0,,K. Caldwell-Pope makes 2-pt hook shot from 3 ft (assist by R. Rondo),92,115
395,4,5:32.0,,Loose ball foul by D. Howard (drawn by C. Diallo),92,115
396,4,5:32.0,,Instant Replay (Request: Ruling Stands),92,115
397,4,5:12.0,D. Booker misses 2-pt jump shot from 6 ft,,92,115
398,4,5:11.0,,Defensive rebound by A. Davis,92,115
399,4,4:55.0,,D. Howard makes 2-pt layup from 2 ft (assist by A. Davis),92,117
400,4,4:48.0,Shooting foul by R. Rondo (drawn by R. Rubio),,92,117
401,4,4:48.0,R. Rubio makes free throw 1 of 2,,93,117
402,4,4:48.0,J. Carter enters the game for D. Booker,,93,117
403,4,4:48.0,T. Jerome enters the game for M. Bridges,,93,117
404,4,4:48.0,J. Lecque enters the game for C. Diallo,,93,117
405,4,4:48.0,T. Owens enters the game for K. Oubre,,93,117
406,4,4:48.0,,A. Caruso enters the game for A. Bradley,93,117
407,4,4:48.0,,Q. Cook enters the game for K. Caldwell-Pope,93,117
408,4,4:48.0,,T. Daniels enters the game for A. Davis,93,117
409,4,4:48.0,,J. Dudley enters the game for R. Rondo,93,117
410,4,4:48.0,R. Rubio makes free throw 2 of 2,,94,117
411,4,4:31.0,,T. Daniels makes 3-pt jump shot from 27 ft (assist by Q. Cook),94,120
412,4,4:21.0,T. Jerome misses 3-pt jump shot from 27 ft,,94,120
413,4,4:19.0,,Defensive rebound by T. Daniels,94,120
414,4,4:13.0,,T. Daniels misses 3-pt jump shot from 26 ft,94,120
415,4,4:10.0,Defensive rebound by R. Rubio,,94,120
416,4,4:04.0,R. Rubio misses 2-pt jump shot from 16 ft,,94,120
417,4,4:03.0,,Defensive rebound by T. Daniels,94,120
418,4,3:55.0,,A. Caruso misses 3-pt jump shot from 26 ft,94,120
419,4,3:52.0,Defensive rebound by T. Owens,,94,120
420,4,3:48.0,J. Lecque makes 2-pt dunk from 1 ft (assist by R. Rubio),,96,120
421,4,3:36.0,,Personal foul by T. Owens (drawn by D. Howard),96,120
422,4,3:36.0,,D. Howard misses free throw 1 of 2,96,120
423,4,3:36.0,,Offensive rebound by Team,96,120
424,4,3:36.0,E. Okobo enters the game for R. Rubio,,96,120
425,4,3:36.0,,D. Howard makes free throw 2 of 2,96,121
426,4,3:19.0,T. Owens misses 3-pt jump shot from 26 ft,,96,121
427,4,3:16.0,,Defensive rebound by D. Howard,96,121
428,4,3:03.0,,T. Daniels misses 3-pt jump shot from 25 ft,96,121
429,4,3:01.0,Defensive rebound by E. Okobo,,96,121
430,4,2:53.0,J. Lecque misses 3-pt jump shot from 26 ft,,96,121
431,4,2:50.0,,Defensive rebound by D. Howard,96,121
432,4,2:38.0,,Q. Cook misses 3-pt jump shot from 27 ft,96,121
433,4,2:35.0,,Offensive rebound by D. Howard,96,121
434,4,2:35.0,,D. Howard makes 2-pt layup from 1 ft,96,123
435,4,2:35.0,Phoenix full timeout,,96,123
436,4,2:16.0,J. Carter makes 2-pt layup from 4 ft (assist by J. Lecque),,98,123
437,4,1:57.0,,T. Daniels misses 3-pt jump shot from 23 ft,98,123
438,4,1:54.0,,Offensive rebound by J. Dudley,98,123
439,4,1:52.0,,J. Dudley misses 3-pt jump shot from 26 ft,98,123
440,4,1:48.0,Defensive rebound by T. Jerome,,98,123
441,4,1:43.0,T. Jerome misses 2-pt jump shot from 4 ft,,98,123
442,4,1:43.0,Offensive rebound by Team,,98,123
443,4,1:43.0,,Loose ball foul by J. Dudley (drawn by T. Owens),98,123
444,4,1:43.0,,Violation by Team (delay of game),98,123
445,4,1:43.0,T. Owens makes free throw 1 of 2,,99,123
446,4,1:43.0,T. Owens makes free throw 2 of 2,,100,123
447,4,1:20.0,,J. Dudley misses 2-pt layup from 4 ft,100,123
448,4,1:18.0,,Offensive rebound by Q. Cook,100,123
449,4,1:05.0,,T. Daniels misses 3-pt jump shot from 27 ft,100,123
450,4,1:03.0,Defensive rebound by T. Jerome,,100,123
451,4,0:54.0,T. Jerome misses 3-pt jump shot from 28 ft,,100,123
452,4,0:54.0,,Defensive rebound by Team,100,123
453,4,0:35.0,,Q. Cook misses 3-pt jump shot from 26 ft,100,123
454,4,0:34.0,,Offensive rebound by D. Howard,100,123
455,4,0:34.0,,D. Howard makes 2-pt dunk from 2 ft,100,125
456,4,0:17.0,J. Lecque misses 2-pt jump shot from 17 ft,,100,125
457,4,0:14.0,,Defensive rebound by J. Dudley,100,125
