,QUARTER,TIME_REMAINING,DENVER_ACTION,MEMPHIS_ACTION,DENVER_SCORE,MEMPHIS_SCORE
380,4,4:02.0,Defensive rebound by G. Harris,,83,98
381,4,3:57.0,G. Harris misses 2-pt jump shot from 4 ft,,83,98
382,4,3:56.0,Offensive rebound by N. Jokić,,83,98
383,4,3:56.0,N. Jokić makes 2-pt layup at rim,,85,98
384,4,3:56.0,,Memphis full timeout,85,98
385,4,3:56.0,,J. Jackson enters the game for B. Clarke,85,98
386,4,3:34.0,,J. Morant makes 2-pt jump shot from 11 ft (assist by J. Valančiūnas),85,100
387,4,3:15.0,J. Grant makes 3-pt jump shot from 26 ft (assist by M. Morris),,88,100
388,4,2:53.0,,Shooting foul by J. Grant (drawn by D. Brooks),88,100
389,4,2:53.0,,D. Brooks misses free throw 1 of 2,88,100
390,4,2:53.0,,Offensive rebound by Team,88,100
391,4,2:53.0,,D. Brooks misses free throw 2 of 2,88,100
392,4,2:51.0,Defensive rebound by W. Barton,,88,100
393,4,2:47.0,Turnover by W. Barton (out of bounds lost ball),,88,100
394,4,2:34.0,,K. Anderson makes 2-pt jump shot from 20 ft (assist by J. Morant),88,102
395,4,2:18.0,J. Grant makes 3-pt jump shot from 25 ft (assist by W. Barton),,91,102
396,4,1:59.0,,J. Morant misses 2-pt jump shot from 13 ft,91,102
397,4,1:57.0,Defensive rebound by G. Harris,,91,102
398,4,1:48.0,W. Barton misses 3-pt jump shot from 25 ft,,91,102
399,4,1:46.0,,Defensive rebound by Team,91,102
400,4,1:22.0,,J. Valančiūnas misses 2-pt jump shot from 6 ft,91,102
401,4,1:22.0,Defensive rebound by N. Jokić,,91,102
402,4,1:22.0,Personal foul by J. Valančiūnas (drawn by N. Jokić),,91,102
403,4,1:22.0,N. Jokić makes free throw 1 of 2,,92,102
404,4,1:22.0,T. Craig enters the game for M. Morris,,92,102
405,4,1:22.0,N. Jokić makes free throw 2 of 2,,93,102
406,4,1:14.0,,Personal take foul by W. Barton (drawn by K. Anderson),93,102
407,4,1:11.0,,Turnover by D. Brooks (traveling),93,102
408,4,1:11.0,M. Morris enters the game for T. Craig,,93,102
409,4,1:03.0,J. Grant misses 3-pt jump shot from 25 ft,,93,102
410,4,1:01.0,Offensive rebound by W. Barton,,93,102
411,4,1:00.0,Turnover by W. Barton (traveling),,93,102
412,4,1:00.0,,Technical foul by W. Barton,93,102
413,4,1:00.0,,D. Brooks misses technical free throw,93,102
414,4,1:00.0,,Offensive rebound by Team,93,102
415,4,1:00.0,M. Beasley enters the game for N. Jokić,,93,102
416,4,1:00.0,T. Craig enters the game for M. Morris,,93,102
417,4,0:50.0,,D. Brooks misses 2-pt dunk from 2 ft (block by W. Barton),93,102
418,4,0:50.0,Defensive rebound by M. Beasley,,93,102
419,4,0:50.0,Personal foul by D. Brooks (drawn by M. Beasley),,93,102
420,4,0:50.0,M. Beasley makes free throw 1 of 2,,94,102
421,4,0:50.0,,T. Jones enters the game for J. Valančiūnas,94,102
422,4,0:50.0,M. Beasley makes free throw 2 of 2,,95,102
423,4,0:49.0,,Personal foul by T. Craig (drawn by J. Morant),95,102
424,4,0:49.0,,J. Morant makes free throw 1 of 2,95,103
425,4,0:49.0,N. Jokić enters the game for M. Beasley,,95,103
426,4,0:49.0,M. Morris enters the game for T. Craig,,95,103
427,4,0:49.0,,J. Valančiūnas enters the game for T. Jones,95,103
428,4,0:49.0,,J. Morant makes free throw 2 of 2,95,104
429,4,0:42.0,J. Grant misses 3-pt jump shot from 25 ft (block by J. Jackson),,95,104
430,4,0:39.0,,Defensive rebound by J. Valančiūnas,95,104
431,4,0:18.0,,Turnover by J. Morant (lost ball; steal by M. Morris),95,104
432,4,0:18.0,Personal foul by J. Morant (drawn by M. Morris),,95,104
433,4,0:18.0,M. Morris misses free throw 1 of 2,,95,104
434,4,0:18.0,Offensive rebound by Team,,95,104
435,4,0:18.0,M. Morris makes free throw 2 of 2,,96,104
