,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,CLEVELAND_ACTION,OKLAHOMA CITY_SCORE,CLEVELAND_SCORE
381,4,6:58.0,,Turnover by D. Garland (bad pass; steal by S. Gilgeous-Alexander),103,90
382,4,6:48.0,S. Gilgeous-Alexander makes 2-pt layup at rim,,105,90
383,4,6:48.0,,Cleveland full timeout,105,90
384,4,6:25.0,,C. Osman makes 3-pt jump shot from 32 ft (assist by T. Thompson),105,93
385,4,6:06.0,D. Schröder misses 2-pt jump shot from 18 ft,,105,93
386,4,6:06.0,Offensive rebound by S. Adams,,105,93
387,4,6:01.0,S. Adams makes 2-pt layup from 1 ft,,107,93
388,4,5:48.0,,Offensive foul by T. Thompson (drawn by S. Gilgeous-Alexander),107,93
389,4,5:48.0,,Turnover by T. Thompson (offensive foul),107,93
390,4,5:29.0,S. Adams misses 2-pt jump shot from 4 ft,,107,93
391,4,5:27.0,Offensive rebound by D. Gallinari,,107,93
392,4,5:26.0,D. Gallinari misses 2-pt layup at rim,,107,93
393,4,5:26.0,,Defensive rebound by C. Osman,107,93
394,4,5:12.0,,D. Garland misses 2-pt layup from 1 ft,107,93
395,4,5:09.0,Defensive rebound by S. Adams,,107,93
396,4,5:04.0,Shooting foul by C. Osman (drawn by D. Schröder),,107,93
397,4,5:04.0,D. Schröder makes free throw 1 of 2,,108,93
398,4,5:04.0,C. Paul enters the game for T. Ferguson,,108,93
399,4,5:04.0,D. Schröder misses free throw 2 of 2,,108,93
400,4,5:01.0,Offensive rebound by S. Adams,,108,93
401,4,4:53.0,D. Schröder misses 2-pt layup from 1 ft,,108,93
402,4,4:53.0,Offensive rebound by S. Adams,,108,93
403,4,4:53.0,Shooting foul by C. Osman (drawn by S. Adams),,108,93
404,4,4:53.0,S. Adams makes free throw 1 of 2,,109,93
405,4,4:53.0,S. Adams makes free throw 2 of 2,,110,93
406,4,4:38.0,,D. Garland misses 3-pt jump shot from 26 ft,110,93
407,4,4:35.0,Defensive rebound by C. Paul,,110,93
408,4,4:31.0,C. Paul misses 2-pt jump shot from 14 ft,,110,93
409,4,4:26.0,,Defensive rebound by T. Thompson,110,93
410,4,4:20.0,,C. Sexton misses 2-pt jump shot from 8 ft,110,93
411,4,4:16.0,Defensive rebound by S. Adams,,110,93
412,4,4:14.0,S. Gilgeous-Alexander makes 2-pt layup from 1 ft,,112,93
413,4,3:56.0,,C. Sexton makes 2-pt jump shot from 4 ft,112,95
414,4,3:45.0,D. Gallinari misses 3-pt jump shot from 25 ft,,112,95
415,4,3:43.0,,Defensive rebound by T. Thompson,112,95
416,4,3:35.0,,T. Thompson misses 2-pt jump shot from 4 ft (block by S. Adams),112,95
417,4,3:31.0,,Offensive rebound by C. Sexton,112,95
418,4,3:29.0,,C. Sexton makes 2-pt jump shot from 3 ft,112,97
419,4,3:23.0,D. Schröder makes 2-pt layup from 1 ft,,114,97
420,4,3:09.0,,Shooting foul by D. Schröder (drawn by D. Garland),114,97
421,4,3:09.0,,D. Garland misses free throw 1 of 2,114,97
422,4,3:09.0,,Offensive rebound by Team,114,97
423,4,3:09.0,Oklahoma City full timeout,,114,97
424,4,3:09.0,,A. McKinnie enters the game for K. Love,114,97
425,4,3:09.0,,D. Wade enters the game for C. Osman,114,97
426,4,3:09.0,,A. Žižić enters the game for T. Thompson,114,97
427,4,3:09.0,,D. Garland makes free throw 2 of 2,114,98
428,4,2:57.0,D. Gallinari misses 3-pt jump shot from 34 ft,,114,98
429,4,2:56.0,Offensive rebound by Team,,114,98
430,4,2:56.0,,Loose ball foul by D. Wade (drawn by S. Adams),114,98
431,4,2:56.0,S. Adams makes free throw 1 of 2,,115,98
432,4,2:56.0,S. Adams misses free throw 2 of 2,,115,98
433,4,2:54.0,,Defensive rebound by D. Wade,115,98
434,4,2:41.0,,Turnover by D. Wade (bad pass; steal by S. Gilgeous-Alexander),115,98
435,4,2:31.0,Personal foul by A. McKinnie (drawn by C. Paul),,115,98
436,4,2:31.0,C. Paul misses free throw 1 of 2,,115,98
437,4,2:31.0,Offensive rebound by Team,,115,98
438,4,2:31.0,D. Bazley enters the game for D. Gallinari,,115,98
439,4,2:31.0,C. Paul makes free throw 2 of 2,,116,98
440,4,2:20.0,,D. Garland makes 2-pt layup from 1 ft,116,100
441,4,1:58.0,C. Paul misses 3-pt jump shot from 25 ft,,116,100
442,4,1:55.0,,Defensive rebound by A. Žižić,116,100
443,4,1:50.0,,A. McKinnie misses 3-pt jump shot from 26 ft,116,100
444,4,1:46.0,Defensive rebound by C. Paul,,116,100
445,4,1:44.0,Oklahoma City full timeout,,116,100
446,4,1:44.0,D. Burton enters the game for S. Adams,,116,100
447,4,1:44.0,H. Diallo enters the game for S. Gilgeous-Alexander,,116,100
448,4,1:44.0,M. Muscala enters the game for C. Paul,,116,100
449,4,1:44.0,A. Nader enters the game for D. Schröder,,116,100
450,4,1:35.0,Turnover by D. Burton (bad pass; steal by A. Žižić),,116,100
451,4,1:28.0,,Shooting foul by M. Muscala (drawn by C. Sexton),116,100
452,4,1:28.0,,C. Sexton makes free throw 1 of 2,116,101
453,4,1:28.0,,C. Sexton makes free throw 2 of 2,116,102
454,4,1:11.0,D. Burton misses 3-pt jump shot from 33 ft,,116,102
455,4,1:09.0,,Defensive rebound by Team,116,102
456,4,0:56.0,,A. McKinnie makes 2-pt dunk from 1 ft (assist by D. Garland),116,104
457,4,0:44.0,Shooting foul by A. Žižić (drawn by H. Diallo),,116,104
458,4,0:44.0,H. Diallo makes free throw 1 of 2,,117,104
459,4,0:44.0,H. Diallo makes free throw 2 of 2,,118,104
460,4,0:29.0,,A. Žižić misses 2-pt layup from 1 ft,118,104
461,4,0:26.0,Defensive rebound by H. Diallo,,118,104
462,4,0:19.0,A. Nader makes 3-pt jump shot from 27 ft (assist by D. Bazley),,121,104
463,4,0:09.0,,D. Garland misses 3-pt jump shot from 24 ft,121,104
464,4,0:07.0,,Offensive rebound by A. Žižić,121,104
465,4,0:05.0,,A. Žižić misses 2-pt hook shot from 2 ft,121,104
466,4,0:04.0,,Offensive rebound by D. Wade,121,104
467,4,0:04.0,,D. Wade makes 2-pt layup at rim,121,106
