,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,TORONTO_ACTION,CLEVELAND_SCORE,TORONTO_SCORE
380,4,6:17.0,K. Porter misses 3-pt jump shot from 23 ft,,83,101
381,4,6:14.0,,Defensive rebound by T. Davis,83,101
382,4,6:08.0,,F. VanVleet misses 2-pt jump shot from 10 ft,83,101
383,4,6:06.0,Defensive rebound by K. Love,,83,101
384,4,6:02.0,K. Porter makes 2-pt layup from 2 ft (assist by K. Love),,85,101
385,4,5:49.0,,K. Lowry misses 3-pt jump shot from 30 ft,85,101
386,4,5:45.0,Defensive rebound by Team,,85,101
387,4,5:23.0,K. Love misses 3-pt jump shot from 23 ft (block by F. VanVleet),,85,101
388,4,5:20.0,,Defensive rebound by F. VanVleet,85,101
389,4,5:18.0,,F. VanVleet misses 2-pt layup from 1 ft,85,101
390,4,5:15.0,Defensive rebound by K. Porter,,85,101
391,4,5:13.0,Turnover by K. Porter (bad pass),,85,101
392,4,5:13.0,Technical foul by F. VanVleet,,85,101
393,4,5:13.0,K. Love makes technical free throw,,86,101
394,4,5:13.0,C. Osman enters the game for K. Love,,86,101
395,4,5:02.0,,T. Davis makes 2-pt dunk from 1 ft (assist by K. Lowry),86,103
396,4,5:02.0,,Shooting foul by C. Osman (drawn by T. Davis),86,103
397,4,5:02.0,,T. Davis makes free throw 1 of 1,86,104
398,4,5:02.0,,O. Anunoby enters the game for R. Hollis-Jefferson,86,104
399,4,4:38.0,D. Garland makes 2-pt jump shot from 6 ft,,88,104
400,4,4:18.0,,S. Ibaka makes 2-pt hook shot from 1 ft (assist by F. VanVleet),88,106
401,4,3:58.0,T. Thompson makes 2-pt hook shot from 11 ft,,90,106
402,4,3:46.0,,Turnover by S. Ibaka (traveling),90,106
403,4,3:20.0,K. Porter misses 2-pt layup from 1 ft,,90,106
404,4,3:17.0,Offensive rebound by T. Thompson,,90,106
405,4,3:14.0,C. Osman misses 3-pt jump shot from 26 ft,,90,106
406,4,3:09.0,Offensive rebound by K. Porter,,90,106
407,4,3:09.0,K. Porter makes 2-pt layup at rim,,92,106
408,4,2:47.0,Cleveland full timeout,,92,106
409,4,2:47.0,A. Žižić enters the game for T. Thompson,,92,106
410,4,2:44.0,,S. Ibaka makes 2-pt dunk at rim (assist by K. Lowry),92,108
411,4,2:17.0,C. Sexton misses 3-pt jump shot from 26 ft,,92,108
412,4,2:14.0,,Defensive rebound by S. Ibaka,92,108
413,4,2:07.0,,K. Lowry misses 3-pt jump shot from 27 ft,92,108
414,4,2:02.0,,Offensive rebound by S. Ibaka,92,108
415,4,2:02.0,,S. Ibaka makes 2-pt layup from 1 ft,92,110
416,4,1:57.0,Personal take foul by F. VanVleet (drawn by D. Garland),,92,110
417,4,1:57.0,,C. Boucher enters the game for O. Anunoby,92,110
418,4,1:57.0,,O. Brissett enters the game for T. Davis,92,110
419,4,1:57.0,,S. Johnson enters the game for S. Ibaka,92,110
420,4,1:57.0,,M. Miller enters the game for K. Lowry,92,110
421,4,1:57.0,,S. Ponds enters the game for F. VanVleet,92,110
422,4,1:49.0,C. Osman makes 3-pt jump shot from 26 ft (assist by D. Garland),,95,110
423,4,1:32.0,,S. Ponds makes 3-pt jump shot from 27 ft (assist by M. Miller),95,113
424,4,1:19.0,K. Porter misses 3-pt jump shot from 26 ft,,95,113
425,4,1:16.0,,Defensive rebound by C. Boucher,95,113
426,4,1:06.0,,Shooting foul by C. Sexton (drawn by S. Johnson),95,113
427,4,1:06.0,,S. Johnson makes free throw 1 of 2,95,114
428,4,1:06.0,,S. Johnson makes free throw 2 of 2,95,115
429,4,0:45.0,Turnover by C. Sexton (bad pass; steal by C. Boucher),,95,115
430,4,0:36.0,,O. Brissett misses 3-pt jump shot from 24 ft,95,115
431,4,0:34.0,Defensive rebound by C. Osman,,95,115
432,4,0:30.0,D. Garland makes 2-pt layup from 1 ft (assist by C. Osman),,97,115
433,4,0:08.0,,Shooting foul by K. Porter (drawn by S. Ponds),97,115
434,4,0:08.0,,S. Ponds makes free throw 1 of 2,97,116
435,4,0:08.0,,S. Ponds makes free throw 2 of 2,97,117
