,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,OKLAHOMA CITY_ACTION,NEW ORLEANS_SCORE,OKLAHOMA CITY_SCORE
380,4,6:03.0,,D. Schröder makes 3-pt jump shot from 28 ft (assist by A. Nader),97,100
381,4,5:36.0,B. Ingram makes 2-pt jump shot from 11 ft,,99,100
382,4,5:17.0,,D. Schröder misses 2-pt layup from 3 ft,99,100
383,4,5:15.0,Defensive rebound by J. Hart,,99,100
384,4,5:11.0,J. Redick makes 3-pt jump shot from 24 ft (assist by J. Holiday),,102,100
385,4,4:50.0,,A. Nader misses 2-pt layup from 7 ft,102,100
386,4,4:49.0,Defensive rebound by J. Okafor,,102,100
387,4,4:28.0,J. Hart misses 3-pt jump shot from 24 ft,,102,100
388,4,4:25.0,,Defensive rebound by N. Noel,102,100
389,4,4:21.0,,Shooting foul by B. Ingram (drawn by D. Burton),102,100
390,4,4:21.0,,D. Burton makes free throw 1 of 2,102,101
391,4,4:21.0,,S. Adams enters the game for S. Gilgeous-Alexander,102,101
392,4,4:21.0,,C. Paul enters the game for N. Noel,102,101
393,4,4:21.0,,D. Burton misses free throw 2 of 2,102,101
394,4,4:19.0,Defensive rebound by J. Okafor,,102,101
395,4,4:05.0,J. Redick misses 3-pt jump shot from 25 ft,,102,101
396,4,4:01.0,,Defensive rebound by D. Burton,102,101
397,4,3:50.0,,D. Schröder makes 2-pt jump shot from 21 ft,102,103
398,4,3:37.0,J. Redick misses 2-pt jump shot from 14 ft,,102,103
399,4,3:34.0,,Defensive rebound by D. Burton,102,103
400,4,3:27.0,,D. Schröder misses 2-pt jump shot from 19 ft (block by J. Holiday),102,103
401,4,3:26.0,Defensive rebound by J. Hart,,102,103
402,4,3:22.0,J. Holiday misses 2-pt layup from 3 ft (block by D. Burton),,102,103
403,4,3:22.0,,Defensive rebound by Team,102,103
404,4,3:22.0,E. Moore enters the game for J. Hart,,102,103
405,4,3:22.0,,D. Gallinari enters the game for D. Burton,102,103
406,4,3:12.0,,S. Adams misses 2-pt jump shot from 9 ft,102,103
407,4,3:08.0,Defensive rebound by J. Redick,,102,103
408,4,2:48.0,B. Ingram makes 2-pt layup from 1 ft,,104,103
409,4,2:31.0,,D. Schröder misses 2-pt jump shot from 15 ft,104,103
410,4,2:28.0,Defensive rebound by J. Okafor,,104,103
411,4,2:06.0,E. Moore misses 3-pt jump shot from 25 ft,,104,103
412,4,2:02.0,,Defensive rebound by C. Paul,104,103
413,4,1:58.0,,D. Schröder misses 3-pt jump shot from 29 ft,104,103
414,4,1:55.0,Defensive rebound by B. Ingram,,104,103
415,4,1:51.0,New Orleans full timeout,,104,103
416,4,1:51.0,,S. Gilgeous-Alexander enters the game for A. Nader,104,103
417,4,1:43.0,J. Holiday misses 2-pt jump shot from 13 ft (block by S. Adams),,104,103
418,4,1:40.0,,Defensive rebound by S. Adams,104,103
419,4,1:24.0,,C. Paul makes 2-pt jump shot from 6 ft,104,105
420,4,1:12.0,J. Redick misses 3-pt jump shot from 26 ft,,104,105
421,4,1:10.0,,Defensive rebound by S. Adams,104,105
422,4,0:55.0,,C. Paul misses 2-pt jump shot from 15 ft,104,105
423,4,0:53.0,,Offensive rebound by S. Adams,104,105
424,4,0:53.0,,S. Adams makes 2-pt layup from 1 ft,104,107
425,4,0:37.0,B. Ingram misses 3-pt jump shot from 27 ft,,104,107
426,4,0:34.0,,Defensive rebound by S. Adams,104,107
427,4,0:15.0,,S. Adams makes 2-pt dunk from 2 ft (assist by D. Schröder),104,109
428,4,0:15.0,New Orleans full timeout,,104,109
429,4,0:15.0,,T. Ferguson enters the game for D. Gallinari,104,109
430,4,0:11.0,J. Redick misses 3-pt jump shot from 27 ft,,104,109
431,4,0:07.0,Offensive rebound by B. Ingram,,104,109
432,4,0:06.0,J. Redick misses 3-pt jump shot from 25 ft,,104,109
433,4,0:06.0,,Defensive rebound by Team,104,109
