,QUARTER,TIME_REMAINING,MIAMI_ACTION,SACRAMENTO_ACTION,MIAMI_SCORE,SACRAMENTO_SCORE
379,4,4:56.0,,B. Hield misses 3-pt jump shot from 26 ft,88,103
380,4,4:53.0,Defensive rebound by K. Nunn,,88,103
381,4,4:46.0,G. Vincent misses 3-pt jump shot from 27 ft,,88,103
382,4,4:42.0,,Defensive rebound by B. Bogdanović,88,103
383,4,4:28.0,,Shooting foul by B. Adebayo (drawn by D. Fox),88,103
384,4,4:28.0,,D. Fox makes free throw 1 of 2,88,104
385,4,4:28.0,,D. Fox misses free throw 2 of 2,88,104
386,4,4:24.0,Defensive rebound by G. Vincent,,88,104
387,4,4:17.0,Personal foul by N. Bjelica (drawn by B. Adebayo),,88,104
388,4,4:11.0,Turnover by B. Adebayo (traveling),,88,104
389,4,3:53.0,,Shooting foul by D. Robinson (drawn by D. Fox),88,104
390,4,3:53.0,Miami full timeout,,88,104
391,4,3:53.0,Instant Replay (Challenge: Ruling Stands),,88,104
392,4,3:53.0,,D. Fox misses free throw 1 of 2,88,104
393,4,3:53.0,,Offensive rebound by Team,88,104
394,4,3:53.0,,D. Fox makes free throw 2 of 2,88,105
395,4,3:41.0,B. Adebayo makes 2-pt dunk from 1 ft (assist by K. Nunn),,90,105
396,4,3:41.0,Shooting foul by K. Bazemore (drawn by B. Adebayo),,90,105
397,4,3:41.0,B. Adebayo makes free throw 1 of 1,,91,105
398,4,3:27.0,,B. Hield misses 3-pt jump shot from 23 ft,91,105
399,4,3:24.0,Defensive rebound by K. Nunn,,91,105
400,4,3:18.0,K. Nunn misses 2-pt jump shot from 2 ft (block by B. Bogdanović),,91,105
401,4,3:18.0,Offensive rebound by Team,,91,105
402,4,3:10.0,G. Vincent misses 3-pt jump shot from 25 ft,,91,105
403,4,3:07.0,Offensive rebound by D. Jones,,91,105
404,4,3:07.0,Shooting foul by N. Bjelica (drawn by D. Jones),,91,105
405,4,3:07.0,D. Jones misses free throw 1 of 2,,91,105
406,4,3:07.0,Offensive rebound by Team,,91,105
407,4,3:07.0,,Sacramento full timeout,91,105
408,4,3:07.0,D. Jones makes free throw 2 of 2,,92,105
409,4,2:48.0,,K. Bazemore misses 2-pt jump shot from 18 ft,92,105
410,4,2:44.0,Defensive rebound by B. Adebayo,,92,105
411,4,2:38.0,G. Vincent misses 2-pt layup from 4 ft (block by K. Bazemore),,92,105
412,4,2:34.0,,Defensive rebound by B. Bogdanović,92,105
413,4,2:17.0,,D. Fox misses 2-pt jump shot from 8 ft,92,105
414,4,2:14.0,Defensive rebound by D. Jones,,92,105
415,4,1:59.0,Turnover by D. Jones (step out of bounds),,92,105
416,4,1:38.0,,D. Fox misses 2-pt layup from 4 ft,92,105
417,4,1:35.0,Defensive rebound by B. Adebayo,,92,105
418,4,1:31.0,Turnover by D. Robinson (bad pass; steal by B. Bogdanović),,92,105
419,4,1:12.0,,B. Bogdanović misses 3-pt jump shot from 28 ft,92,105
420,4,1:10.0,Defensive rebound by D. Robinson,,92,105
421,4,1:08.0,B. Adebayo makes 2-pt dunk from 1 ft (assist by D. Robinson),,94,105
422,4,1:08.0,,Sacramento full timeout,94,105
423,4,1:08.0,K. Okpala enters the game for B. Adebayo,,94,105
424,4,1:08.0,C. Silva enters the game for D. Jones,,94,105
425,4,0:47.0,,K. Bazemore misses 3-pt jump shot from 23 ft,94,105
426,4,0:43.0,Defensive rebound by K. Okpala,,94,105
427,4,0:32.0,D. Robinson makes 3-pt jump shot from 23 ft (assist by G. Vincent),,97,105
428,4,0:08.0,,B. Hield misses 3-pt jump shot from 25 ft,97,105
429,4,0:05.0,Defensive rebound by K. Okpala,,97,105
430,4,0:00.0,K. Nunn misses 3-pt jump shot from 41 ft,,97,105
431,4,0:00.0,Offensive rebound by Team,,97,105
