,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,ATLANTA_ACTION,SACRAMENTO_SCORE,ATLANTA_SCORE
386,4,4:31.0,,K. Huerter misses 3-pt jump shot from 33 ft,113,98
387,4,4:26.0,Defensive rebound by B. Bogdanović,,113,98
388,4,4:22.0,T. Ariza makes 3-pt jump shot from 25 ft (assist by B. Bogdanović),,116,98
389,4,4:19.0,,Atlanta full timeout,116,98
390,4,4:05.0,,K. Huerter makes 2-pt jump shot from 8 ft,116,100
391,4,3:42.0,C. Joseph misses 3-pt jump shot from 26 ft,,116,100
392,4,3:41.0,,Defensive rebound by Team,116,100
393,4,3:34.0,,K. Huerter makes 3-pt jump shot from 26 ft (assist by T. Young),116,103
394,4,3:21.0,Personal foul by V. Carter (drawn by H. Barnes),,116,103
395,4,3:14.0,Personal foul by V. Carter (drawn by H. Barnes),,116,103
396,4,3:14.0,H. Barnes makes free throw 1 of 2,,117,103
397,4,3:14.0,H. Barnes makes free throw 2 of 2,,118,103
398,4,2:59.0,,D. Jones makes 2-pt dunk from 2 ft (assist by K. Huerter),118,105
399,4,2:34.0,Turnover by T. Ariza (step out of bounds),,118,105
400,4,2:13.0,,Personal foul by H. Barnes (drawn by D. Jones),118,105
401,4,2:06.0,,Turnover by D. Jones (out of bounds lost ball),118,105
402,4,1:44.0,B. Bogdanović makes 2-pt layup from 1 ft,,120,105
403,4,1:44.0,Shooting foul by V. Carter (drawn by B. Bogdanović),,120,105
404,4,1:44.0,,J. Parker enters the game for D. Jones,120,105
405,4,1:44.0,B. Bogdanović makes free throw 1 of 1,,121,105
406,4,1:34.0,,J. Parker makes 2-pt hook shot from 6 ft,121,107
407,4,1:13.0,Turnover by B. Bogdanović (lost ball; steal by J. Parker),,121,107
408,4,1:09.0,,J. Parker makes 2-pt layup from 1 ft (assist by T. Young),121,109
409,4,0:50.0,Turnover by T. Ariza (bad pass; steal by T. Young),,121,109
410,4,0:45.0,,T. Young misses 3-pt jump shot from 32 ft,121,109
411,4,0:41.0,Defensive rebound by T. Ariza,,121,109
412,4,0:21.0,B. Bogdanović misses 3-pt jump shot from 33 ft,,121,109
413,4,0:17.0,,Defensive rebound by D. Bembry,121,109
