,QUARTER,TIME_REMAINING,DETROIT_ACTION,ATLANTA_ACTION,DETROIT_SCORE,ATLANTA_SCORE
387,4,6:53.0,,Defensive rebound by V. Carter,115,87
388,4,6:50.0,,D. Hunter misses 3-pt jump shot from 23 ft,115,87
389,4,6:46.0,,Offensive rebound by B. Fernando,115,87
390,4,6:46.0,,B. Fernando makes 2-pt dunk at rim,115,89
391,4,6:46.0,Detroit full timeout,,115,89
392,4,6:28.0,D. Rose makes 2-pt layup from 1 ft,,117,89
393,4,6:16.0,,T. Young misses 2-pt jump shot from 10 ft,117,89
394,4,6:13.0,Defensive rebound by A. Drummond,,117,89
395,4,6:08.0,S. Mykhailiuk makes 3-pt jump shot from 25 ft (assist by L. Galloway),,120,89
396,4,6:04.0,,Atlanta full timeout,120,89
397,4,6:04.0,Technical foul by B. Fernando,,120,89
398,4,6:04.0,,D. Bembry enters the game for B. Fernando,120,89
399,4,6:04.0,,T. Graham enters the game for K. Huerter,120,89
400,4,6:04.0,,D. Jones enters the game for D. Hunter,120,89
401,4,6:04.0,,J. Teague enters the game for T. Young,120,89
402,4,6:04.0,S. Mykhailiuk makes technical free throw,,121,89
403,4,5:52.0,,V. Carter misses 3-pt jump shot from 25 ft,121,89
404,4,5:49.0,Defensive rebound by A. Drummond,,121,89
405,4,5:33.0,Shooting foul by D. Jones (drawn by A. Drummond),,121,89
406,4,5:33.0,A. Drummond misses free throw 1 of 2,,121,89
407,4,5:33.0,Offensive rebound by Team,,121,89
408,4,5:33.0,A. Drummond makes free throw 2 of 2,,122,89
409,4,5:13.0,,V. Carter misses 2-pt layup from 1 ft,122,89
410,4,5:09.0,Defensive rebound by A. Drummond,,122,89
411,4,5:05.0,D. Rose makes 3-pt jump shot from 26 ft,,125,89
412,4,4:55.0,,Offensive foul by J. Teague (drawn by D. Rose),125,89
413,4,4:55.0,,Turnover by J. Teague (offensive foul),125,89
414,4,4:55.0,T. Frazier enters the game for A. Drummond,,125,89
415,4,4:55.0,T. Maker enters the game for D. Rose,,125,89
416,4,4:40.0,Turnover by S. Mykhailiuk (bad pass; steal by D. Bembry),,125,89
417,4,4:32.0,,T. Graham makes 2-pt layup from 1 ft,125,91
418,4,4:19.0,Turnover by T. Frazier (traveling),,125,91
419,4,4:19.0,,B. Goodwin enters the game for V. Carter,125,91
420,4,4:06.0,,T. Graham misses 2-pt jump shot from 12 ft,125,91
421,4,4:05.0,Defensive rebound by Team,,125,91
422,4,4:05.0,,Loose ball foul by D. Jones (drawn by T. Maker),125,91
423,4,3:49.0,S. Mykhailiuk makes 2-pt jump shot from 21 ft (assist by T. Maker),,127,91
424,4,3:30.0,,B. Goodwin misses 3-pt jump shot from 25 ft,127,91
425,4,3:26.0,Defensive rebound by T. Maker,,127,91
426,4,3:16.0,S. Mykhailiuk misses 3-pt jump shot from 26 ft,,127,91
427,4,3:12.0,Offensive rebound by S. Doumbouya,,127,91
428,4,3:01.0,Turnover by T. Frazier (traveling),,127,91
429,4,2:52.0,,Personal foul by S. Mykhailiuk (drawn by J. Teague),127,91
430,4,2:44.0,,T. Graham makes 3-pt jump shot from 25 ft (assist by J. Teague),127,94
431,4,2:29.0,L. Galloway makes 3-pt jump shot from 26 ft (assist by T. Frazier),,130,94
432,4,2:10.0,,J. Teague makes 2-pt jump shot from 10 ft,130,96
433,4,1:46.0,T. Frazier misses 3-pt jump shot from 24 ft,,130,96
434,4,1:44.0,,Defensive rebound by D. Bembry,130,96
435,4,1:42.0,,J. Teague makes 2-pt layup from 1 ft (assist by D. Bembry),130,98
436,4,1:42.0,,Shooting foul by S. Mykhailiuk (drawn by J. Teague),130,98
437,4,1:42.0,,J. Teague makes free throw 1 of 1,130,99
438,4,1:26.0,S. Doumbouya misses 2-pt layup from 2 ft (block by D. Jones),,130,99
439,4,1:23.0,Offensive rebound by L. Galloway,,130,99
440,4,1:23.0,S. Mykhailiuk makes 3-pt jump shot from 24 ft (assist by L. Galloway),,133,99
441,4,1:11.0,,D. Jones makes 2-pt layup from 1 ft (assist by J. Teague),133,101
442,4,0:56.0,S. Doumbouya misses 3-pt jump shot from 25 ft,,133,101
443,4,0:52.0,,Defensive rebound by D. Bembry,133,101
444,4,0:49.0,,B. Goodwin misses 3-pt jump shot from 25 ft,133,101
445,4,0:47.0,Defensive rebound by Team,,133,101
446,4,0:32.0,T. Maker makes 3-pt jump shot from 26 ft (assist by S. Mykhailiuk),,136,101
447,4,0:16.0,,Shooting foul by T. Maker (drawn by B. Goodwin),136,101
448,4,0:16.0,,B. Goodwin makes free throw 1 of 2,136,102
449,4,0:16.0,,B. Goodwin makes free throw 2 of 2,136,103
