,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,PHOENIX_ACTION,LA CLIPPERS_SCORE,PHOENIX_SCORE
387,4,3:55.0,,R. Rubio makes 2-pt jump shot from 13 ft,89,79
388,4,3:45.0,Turnover by K. Leonard (lost ball; steal by R. Rubio),,89,79
389,4,3:45.0,,Personal take foul by K. Leonard (drawn by M. Bridges),89,79
390,4,3:32.0,,R. Rubio makes 3-pt jump shot from 25 ft (assist by D. Booker),89,82
391,4,3:31.0,LA Clippers full timeout,,89,82
392,4,3:20.0,Personal foul by C. Johnson (drawn by K. Leonard),,89,82
393,4,3:20.0,K. Leonard makes free throw 1 of 2,,90,82
394,4,3:20.0,K. Leonard makes free throw 2 of 2,,91,82
395,4,3:08.0,,D. Booker misses 3-pt jump shot from 26 ft,91,82
396,4,3:03.0,,Offensive rebound by R. Rubio,91,82
397,4,3:01.0,,R. Rubio makes 2-pt jump shot from 16 ft,91,84
398,4,2:47.0,K. Leonard misses 2-pt jump shot from 22 ft,,91,84
399,4,2:44.0,Offensive rebound by K. Leonard,,91,84
400,4,2:36.0,P. Beverley misses 3-pt jump shot from 26 ft,,91,84
401,4,2:33.0,,Defensive rebound by D. Ayton,91,84
402,4,2:23.0,,Turnover by R. Rubio (bad pass; steal by P. George),91,84
403,4,2:17.0,Shooting foul by D. Ayton (drawn by M. Morris),,91,84
404,4,2:17.0,M. Morris makes free throw 1 of 2,,92,84
405,4,2:17.0,L. Williams enters the game for P. George,,92,84
406,4,2:17.0,M. Morris makes free throw 2 of 2,,93,84
407,4,2:08.0,,Personal foul by K. Leonard (drawn by R. Rubio),93,84
408,4,2:08.0,,R. Rubio misses free throw 1 of 2,93,84
409,4,2:08.0,,Offensive rebound by Team,93,84
410,4,2:08.0,M. Harrell enters the game for I. Zubac,,93,84
411,4,2:08.0,,R. Rubio makes free throw 2 of 2,93,85
412,4,1:54.0,Shooting foul by D. Booker (drawn by K. Leonard),,93,85
413,4,1:54.0,K. Leonard makes free throw 1 of 2,,94,85
414,4,1:54.0,K. Leonard makes free throw 2 of 2,,95,85
415,4,1:44.0,,D. Ayton misses 2-pt layup from 1 ft,95,85
416,4,1:42.0,,Offensive rebound by R. Rubio,95,85
417,4,1:39.0,,R. Rubio misses 3-pt jump shot from 28 ft,95,85
418,4,1:36.0,,Offensive rebound by C. Johnson,95,85
419,4,1:31.0,,Turnover by D. Ayton (bad pass; steal by K. Leonard),95,85
420,4,1:27.0,K. Leonard misses 2-pt dunk from 3 ft,,95,85
421,4,1:24.0,Offensive rebound by K. Leonard,,95,85
422,4,1:23.0,Turnover by K. Leonard (lost ball; steal by R. Rubio),,95,85
423,4,1:19.0,,D. Booker misses 3-pt jump shot from 26 ft,95,85
424,4,1:16.0,Defensive rebound by P. Beverley,,95,85
425,4,1:12.0,K. Leonard misses 2-pt layup from 3 ft,,95,85
426,4,1:10.0,,Defensive rebound by C. Johnson,95,85
427,4,1:07.0,,Shooting foul by P. Beverley (drawn by D. Booker),95,85
428,4,1:07.0,,D. Booker makes free throw 1 of 2,95,86
429,4,1:07.0,,J. Carter enters the game for R. Rubio,95,86
430,4,1:07.0,,D. Booker makes free throw 2 of 2,95,87
431,4,0:44.0,M. Morris makes 3-pt jump shot from 26 ft,,98,87
432,4,0:44.0,,Phoenix full timeout,98,87
433,4,0:44.0,R. Jackson enters the game for L. Williams,,98,87
434,4,0:44.0,,R. Rubio enters the game for J. Carter,98,87
435,4,0:43.0,,C. Johnson makes 3-pt jump shot from 27 ft (assist by M. Bridges),98,90
436,4,0:35.0,M. Harrell makes 2-pt dunk from 1 ft (assist by P. Beverley),,100,90
437,4,0:22.0,,D. Ayton makes 2-pt dunk from 1 ft (assist by D. Booker),100,92
438,4,0:21.0,Personal foul by C. Johnson (drawn by R. Jackson),,100,92
439,4,0:21.0,R. Jackson makes free throw 1 of 2,,101,92
440,4,0:21.0,R. Jackson makes free throw 2 of 2,,102,92
441,4,0:21.0,,Phoenix full timeout,102,92
442,4,0:16.0,,D. Ayton misses 3-pt jump shot from 26 ft,102,92
443,4,0:13.0,Defensive rebound by P. Beverley,,102,92
