,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,GOLDEN STATE_ACTION,SACRAMENTO_SCORE,GOLDEN STATE_SCORE
384,4,7:19.0,,Personal foul by C. Joseph (drawn by K. Bowman),92,79
385,4,7:10.0,,J. Poole misses 3-pt jump shot from 22 ft,92,79
386,4,7:08.0,Defensive rebound by B. Hield,,92,79
387,4,6:53.0,B. Bogdanović makes 2-pt layup from 3 ft (assist by H. Giles),,94,79
388,4,6:35.0,,D. Lee makes 3-pt jump shot from 22 ft (assist by J. Poole),94,82
389,4,6:23.0,B. Bogdanović misses 3-pt jump shot from 27 ft,,94,82
390,4,6:21.0,,Defensive rebound by D. Lee,94,82
391,4,6:11.0,,D. Lee makes 3-pt jump shot from 27 ft (assist by K. Bowman),94,85
392,4,6:07.0,Sacramento full timeout,,94,85
393,4,6:07.0,D. Fox enters the game for C. Joseph,,94,85
394,4,5:57.0,H. Giles misses 2-pt hook shot from 9 ft,,94,85
395,4,5:52.0,,Defensive rebound by D. Lee,94,85
396,4,5:33.0,,K. Bowman misses 2-pt jump shot from 18 ft,94,85
397,4,5:28.0,Defensive rebound by B. Hield,,94,85
398,4,5:11.0,D. Fox makes 2-pt jump shot from 7 ft,,96,85
399,4,5:01.0,,J. Poole makes 2-pt layup from 5 ft,96,87
400,4,5:01.0,,Shooting foul by H. Giles (drawn by J. Poole),96,87
401,4,5:01.0,K. Bazemore enters the game for H. Giles,,96,87
402,4,5:01.0,,J. Poole makes free throw 1 of 1,96,88
403,4,4:46.0,D. Fox makes 2-pt layup from 5 ft,,98,88
404,4,4:34.0,Flagrant foul type 1 by J. Poole (drawn by K. Bazemore),,98,88
405,4,4:34.0,,Turnover by J. Poole (turnover),98,88
406,4,4:34.0,,Instant Replay (Request: Ruling Stands),98,88
407,4,4:34.0,K. Bazemore misses flagrant free throw 1 of 2,,98,88
408,4,4:34.0,Offensive rebound by Team,,98,88
409,4,4:34.0,K. Bazemore misses flagrant free throw 2 of 2,,98,88
410,4,4:29.0,Offensive rebound by Team,,98,88
411,4,4:22.0,H. Barnes misses 3-pt jump shot from 32 ft,,98,88
412,4,4:19.0,,Defensive rebound by D. Bender,98,88
413,4,4:08.0,,K. Bowman makes 2-pt layup from 3 ft,98,90
414,4,3:50.0,B. Hield makes 3-pt jump shot from 26 ft (assist by B. Bogdanović),,101,90
415,4,3:35.0,,J. Poole misses 2-pt layup from 1 ft (block by D. Fox),101,90
416,4,3:34.0,Defensive rebound by B. Hield,,101,90
417,4,3:34.0,Instant Replay (Challenge: Ruling Stands),,101,90
418,4,3:19.0,D. Fox makes 2-pt jump shot from 8 ft,,103,90
419,4,3:02.0,,Turnover by D. Bender (traveling),103,90
420,4,2:45.0,D. Fox misses 2-pt layup from 3 ft,,103,90
421,4,2:42.0,,Defensive rebound by D. Lee,103,90
422,4,2:36.0,,K. Bowman makes 2-pt layup from 2 ft,103,92
423,4,2:19.0,Shooting foul by E. Paschall (drawn by D. Fox),,103,92
424,4,2:19.0,Instant Replay (Challenge: Stands),,103,92
425,4,2:19.0,D. Fox misses free throw 1 of 2,,103,92
426,4,2:19.0,Offensive rebound by Team,,103,92
427,4,2:19.0,D. Fox makes free throw 2 of 2,,104,92
428,4,2:06.0,,Turnover by D. Bender (bad pass; steal by K. Bazemore),104,92
429,4,1:48.0,H. Barnes makes 2-pt layup from 8 ft (assist by D. Fox),,106,92
430,4,1:33.0,,J. Poole misses 3-pt jump shot from 23 ft,106,92
431,4,1:29.0,Defensive rebound by K. Bazemore,,106,92
432,4,1:09.0,B. Hield makes 3-pt jump shot from 26 ft,,109,92
433,4,1:05.0,Violation by Team (delay of game),,109,92
434,4,0:54.0,,E. Paschall misses 3-pt jump shot from 26 ft,109,92
435,4,0:51.0,,Offensive rebound by D. Lee,109,92
436,4,0:49.0,,D. Lee misses 3-pt jump shot from 26 ft,109,92
437,4,0:47.0,Defensive rebound by H. Barnes,,109,92
438,4,0:29.0,D. Fox makes 3-pt jump shot from 27 ft,,112,92
439,4,0:08.0,,J. Poole misses 2-pt layup from 3 ft (block by K. Bazemore),112,92
440,4,0:06.0,,Offensive rebound by D. Bender,112,92
441,4,0:04.0,,Shooting foul by K. Bazemore (drawn by E. Paschall),112,92
442,4,0:04.0,,E. Paschall makes free throw 1 of 2,112,93
443,4,0:04.0,,E. Paschall makes free throw 2 of 2,112,94
