,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,LA LAKERS_ACTION,WASHINGTON_SCORE,LA LAKERS_SCORE
386,4,8:28.0,,Instant Replay (Request: Ruling Stands),83,108
387,4,8:28.0,,D. Howard makes flagrant free throw 1 of 2,83,109
388,4,8:28.0,,D. Howard makes flagrant free throw 2 of 2,83,110
389,4,8:18.0,,D. Howard makes 2-pt dunk from 2 ft (assist by A. Caruso),83,112
390,4,8:17.0,Technical foul by D. Howard,,83,112
391,4,8:17.0,M. Wagner makes technical free throw,,84,112
392,4,8:08.0,M. Wagner makes 2-pt layup from 2 ft,,86,112
393,4,8:08.0,,Violation by Team (def goaltending),86,112
394,4,7:53.0,,Q. Cook makes 2-pt layup from 3 ft,86,114
395,4,7:37.0,J. McRae makes 2-pt jump shot from 14 ft,,88,114
396,4,7:18.0,,Turnover by Q. Cook (out of bounds lost ball),88,114
397,4,7:12.0,M. Wagner misses 3-pt jump shot from 27 ft,,88,114
398,4,7:08.0,,Defensive rebound by Q. Cook,88,114
399,4,6:56.0,,Offensive foul by D. Howard (drawn by M. Wagner),88,114
400,4,6:56.0,,Turnover by D. Howard (offensive foul),88,114
401,4,6:56.0,,J. McGee enters the game for D. Howard,88,114
402,4,6:45.0,D. Bertāns misses 3-pt jump shot from 28 ft,,88,114
403,4,6:41.0,,Defensive rebound by A. Caruso,88,114
404,4,6:36.0,,Q. Cook makes 3-pt jump shot from 23 ft (assist by A. Caruso),88,117
405,4,6:22.0,J. McRae makes 2-pt layup from 3 ft,,90,117
406,4,6:07.0,,A. Caruso misses 2-pt layup from 4 ft (block by M. Wagner),90,117
407,4,6:03.0,Defensive rebound by D. Bertāns,,90,117
408,4,5:57.0,J. McRae misses 3-pt jump shot from 24 ft,,90,117
409,4,5:57.0,Offensive rebound by M. Wagner,,90,117
410,4,5:57.0,M. Wagner misses 2-pt layup from 2 ft,,90,117
411,4,5:57.0,Offensive rebound by M. Wagner,,90,117
412,4,5:52.0,M. Wagner misses 2-pt layup from 1 ft,,90,117
413,4,5:50.0,Offensive rebound by I. Smith,,90,117
414,4,5:45.0,I. Bonga makes 3-pt jump shot from 24 ft (assist by I. Smith),,93,117
415,4,5:22.0,,Turnover by J. McGee (lost ball),93,117
416,4,5:22.0,,Loose ball foul by J. McGee (drawn by M. Wagner),93,117
417,4,5:22.0,C. Chiozza enters the game for D. Bertāns,,93,117
418,4,5:06.0,C. Chiozza misses 2-pt layup from 4 ft,,93,117
419,4,5:04.0,Offensive rebound by M. Wagner,,93,117
420,4,5:02.0,Turnover by M. Wagner (bad pass; steal by J. Dudley),,93,117
421,4,4:55.0,,T. Daniels misses 3-pt jump shot from 24 ft,93,117
422,4,4:53.0,Defensive rebound by I. Bonga,,93,117
423,4,4:49.0,I. Smith misses 2-pt jump shot from 2 ft,,93,117
424,4,4:47.0,Offensive rebound by I. Bonga,,93,117
425,4,4:47.0,I. Bonga misses 2-pt layup from 3 ft,,93,117
426,4,4:47.0,,Defensive rebound by J. McGee,93,117
427,4,4:25.0,,Q. Cook makes 2-pt jump shot from 6 ft,93,119
428,4,4:13.0,J. McRae makes 2-pt layup from 2 ft,,95,119
429,4,4:07.0,,Personal foul by M. Wagner (drawn by J. Dudley),95,119
430,4,4:07.0,T. Brown enters the game for M. Wagner,,95,119
431,4,4:07.0,,J. Dudley makes free throw 1 of 2,95,120
432,4,4:07.0,,J. Dudley makes free throw 2 of 2,95,121
433,4,3:52.0,T. Brown misses 2-pt jump shot from 16 ft,,95,121
434,4,3:50.0,,Defensive rebound by T. Daniels,95,121
435,4,3:43.0,,T. Daniels misses 3-pt jump shot from 29 ft,95,121
436,4,3:39.0,Defensive rebound by T. Brown,,95,121
437,4,3:34.0,I. Smith misses 3-pt jump shot from 26 ft,,95,121
438,4,3:31.0,,Defensive rebound by J. McGee,95,121
439,4,3:18.0,,J. McGee makes 2-pt dunk from 1 ft (assist by J. Dudley),95,123
440,4,3:05.0,J. McRae makes 3-pt jump shot from 27 ft,,98,123
441,4,2:39.0,,Q. Cook makes 2-pt layup from 2 ft,98,125
442,4,2:29.0,T. Brown makes 2-pt layup from 2 ft (assist by I. Smith),,100,125
443,4,2:13.0,,Turnover by J. Dudley (bad pass; steal by J. McRae),100,125
444,4,2:13.0,Personal take foul by Q. Cook (drawn by J. McRae),,100,125
445,4,2:13.0,,LA Lakers full timeout,100,125
446,4,1:59.0,T. Brown makes 2-pt layup from 3 ft (assist by J. McRae),,102,125
447,4,1:52.0,,Turnover by J. McGee (lost ball; steal by T. Brown),102,125
448,4,1:52.0,Personal take foul by J. McGee (drawn by T. Brown),,102,125
449,4,1:52.0,T. Brown misses free throw 1 of 2,,102,125
450,4,1:52.0,Offensive rebound by Team,,102,125
451,4,1:52.0,T. Brown makes free throw 2 of 2,,103,125
452,4,1:37.0,,T. Daniels misses 3-pt jump shot from 28 ft,103,125
453,4,1:31.0,Defensive rebound by I. Bonga,,103,125
454,4,1:27.0,T. Brown misses 2-pt layup from 3 ft (block by J. McGee),,103,125
455,4,1:27.0,Offensive rebound by Team,,103,125
456,4,1:22.0,Turnover by C. Chiozza (lost ball; steal by T. Daniels),,103,125
457,4,1:04.0,,Offensive foul by J. McGee (drawn by I. Smith),103,125
458,4,1:04.0,,Turnover by J. McGee (offensive foul),103,125
459,4,0:49.0,C. Chiozza misses 2-pt jump shot from 14 ft,,103,125
460,4,0:45.0,Offensive rebound by T. Brown,,103,125
461,4,0:45.0,Turnover by T. Brown (bad pass; steal by A. Caruso),,103,125
462,4,0:28.0,,A. Caruso misses 3-pt jump shot from 25 ft,103,125
463,4,0:25.0,Defensive rebound by J. McRae,,103,125
464,4,0:20.0,J. McRae misses 3-pt jump shot from 26 ft,,103,125
465,4,0:17.0,,Defensive rebound by J. McGee,103,125
