,QUARTER,TIME_REMAINING,ORLANDO_ACTION,PORTLAND_ACTION,ORLANDO_SCORE,PORTLAND_SCORE
382,4,10:23.0,Turnover by T. Ross (traveling),,80,98
383,4,10:08.0,,Turnover by G. Trent (lost ball; steal by M. Bamba),80,98
384,4,9:50.0,D. Augustin makes 2-pt layup from 1 ft,,82,98
385,4,9:35.0,,C. McCollum misses 2-pt jump shot from 15 ft,82,98
386,4,9:33.0,Defensive rebound by M. Bamba,,82,98
387,4,9:21.0,A. Gordon makes 2-pt layup from 2 ft (assist by M. Bamba),,84,98
388,4,9:21.0,,Portland full timeout,84,98
389,4,9:21.0,,K. Bazemore enters the game for A. Simons,84,98
390,4,9:21.0,,D. Lillard enters the game for G. Trent,84,98
391,4,9:00.0,,K. Bazemore misses 2-pt jump shot from 10 ft,84,98
392,4,8:58.0,,Offensive rebound by A. Tolliver,84,98
393,4,8:55.0,,Shooting foul by T. Ross (drawn by D. Lillard),84,98
394,4,8:55.0,,D. Lillard makes free throw 1 of 3,84,99
395,4,8:55.0,,D. Lillard makes free throw 2 of 3,84,100
396,4,8:55.0,,D. Lillard makes free throw 3 of 3,84,101
397,4,8:39.0,D. Augustin misses 2-pt jump shot from 8 ft,,84,101
398,4,8:37.0,,Defensive rebound by C. McCollum,84,101
399,4,8:32.0,,Personal foul by W. Iwundu (drawn by S. Labissière),84,101
400,4,8:32.0,,H. Whiteside enters the game for S. Labissière,84,101
401,4,8:23.0,,H. Whiteside misses 2-pt jump shot from 9 ft,84,101
402,4,8:20.0,Defensive rebound by T. Ross,,84,101
403,4,8:13.0,Def 3 sec tech foul by Team,,84,101
404,4,8:13.0,D. Augustin makes technical free throw,,85,101
405,4,8:13.0,J. Isaac enters the game for M. Bamba,,85,101
406,4,8:13.0,N. Vučević enters the game for A. Gordon,,85,101
407,4,8:03.0,N. Vučević misses 2-pt jump shot from 14 ft,,85,101
408,4,8:01.0,Offensive rebound by W. Iwundu,,85,101
409,4,7:56.0,J. Isaac misses 2-pt layup from 3 ft,,85,101
410,4,7:56.0,,Defensive rebound by H. Whiteside,85,101
411,4,7:56.0,,Personal foul by J. Isaac (drawn by H. Whiteside),85,101
412,4,7:40.0,,D. Lillard misses 2-pt layup from 2 ft,85,101
413,4,7:38.0,,Offensive rebound by H. Whiteside,85,101
414,4,7:38.0,,Shooting foul by N. Vučević (drawn by H. Whiteside),85,101
415,4,7:38.0,,H. Whiteside misses free throw 1 of 2,85,101
416,4,7:38.0,,Offensive rebound by Team,85,101
417,4,7:38.0,E. Fournier enters the game for W. Iwundu,,85,101
418,4,7:38.0,,H. Whiteside misses free throw 2 of 2,85,101
419,4,7:35.0,Defensive rebound by D. Augustin,,85,101
420,4,7:22.0,T. Ross misses 2-pt jump shot from 22 ft,,85,101
421,4,7:19.0,,Defensive rebound by H. Whiteside,85,101
422,4,7:08.0,,H. Whiteside misses 2-pt layup from 2 ft,85,101
423,4,7:07.0,Defensive rebound by E. Fournier,,85,101
424,4,7:02.0,N. Vučević makes 2-pt layup from 1 ft (assist by D. Augustin),,87,101
425,4,7:02.0,Shooting foul by A. Tolliver (drawn by N. Vučević),,87,101
426,4,7:02.0,N. Vučević makes free throw 1 of 1,,88,101
427,4,6:48.0,,C. McCollum makes 3-pt jump shot from 25 ft,88,104
428,4,6:29.0,D. Augustin misses 3-pt jump shot from 26 ft,,88,104
429,4,6:26.0,Offensive rebound by N. Vučević,,88,104
430,4,6:26.0,Shooting foul by H. Whiteside (drawn by D. Augustin),,88,104
431,4,6:26.0,D. Augustin makes free throw 1 of 2,,89,104
432,4,6:26.0,M. Fultz enters the game for T. Ross,,89,104
433,4,6:26.0,D. Augustin makes free throw 2 of 2,,90,104
434,4,6:06.0,,Turnover by K. Bazemore (bad pass; steal by N. Vučević),90,104
435,4,5:57.0,Turnover by J. Isaac (3 sec),,90,104
436,4,5:47.0,,D. Lillard makes 2-pt layup from 2 ft,90,106
437,4,5:35.0,Turnover by D. Augustin (bad pass; steal by K. Bazemore),,90,106
438,4,5:31.0,,K. Bazemore makes 3-pt jump shot from 24 ft,90,109
439,4,5:30.0,Orlando full timeout,,90,109
440,4,5:19.0,E. Fournier misses 3-pt jump shot from 26 ft,,90,109
441,4,5:16.0,Offensive rebound by N. Vučević,,90,109
442,4,5:15.0,N. Vučević makes 2-pt layup from 3 ft,,92,109
443,4,4:58.0,,Shooting foul by N. Vučević (drawn by H. Whiteside),92,109
444,4,4:58.0,,H. Whiteside makes free throw 1 of 2,92,110
445,4,4:58.0,,H. Whiteside makes free throw 2 of 2,92,111
446,4,4:45.0,E. Fournier misses 2-pt jump shot from 12 ft,,92,111
447,4,4:42.0,,Defensive rebound by H. Whiteside,92,111
448,4,4:22.0,,Turnover by H. Whiteside (lost ball; steal by N. Vučević),92,111
449,4,4:18.0,M. Fultz makes 2-pt dunk from 1 ft (assist by D. Augustin),,94,111
450,4,3:54.0,,K. Bazemore misses 2-pt hook shot from 3 ft,94,111
451,4,3:53.0,,Offensive rebound by H. Whiteside,94,111
452,4,3:52.0,,H. Whiteside misses 2-pt layup from 1 ft (block by J. Isaac),94,111
453,4,3:52.0,Defensive rebound by M. Fultz,,94,111
454,4,3:51.0,Personal foul by H. Whiteside (drawn by M. Fultz),,94,111
455,4,3:51.0,Instant Replay (Request: Ruling Stands),,94,111
456,4,3:51.0,M. Fultz misses free throw 1 of 2,,94,111
457,4,3:51.0,Offensive rebound by Team,,94,111
458,4,3:51.0,,S. Labissière enters the game for H. Whiteside,94,111
459,4,3:51.0,M. Fultz makes free throw 2 of 2,,95,111
460,4,3:34.0,,A. Tolliver makes 3-pt jump shot from 23 ft (assist by D. Lillard),95,114
461,4,3:23.0,M. Fultz makes 2-pt dunk at rim,,97,114
462,4,2:58.0,,C. McCollum makes 2-pt jump shot from 10 ft,97,116
463,4,2:44.0,E. Fournier makes 3-pt jump shot from 25 ft (assist by N. Vučević),,100,116
464,4,2:28.0,,C. McCollum misses 3-pt jump shot from 25 ft,100,116
465,4,2:25.0,Defensive rebound by J. Isaac,,100,116
466,4,2:16.0,N. Vučević misses 2-pt hook shot from 9 ft,,100,116
467,4,2:12.0,,Defensive rebound by K. Bazemore,100,116
468,4,2:09.0,,Personal foul by M. Fultz (drawn by C. McCollum),100,116
469,4,2:09.0,,C. McCollum makes free throw 1 of 2,100,117
470,4,2:09.0,K. Birch enters the game for D. Augustin,,100,117
471,4,2:09.0,M. Frazier enters the game for E. Fournier,,100,117
472,4,2:09.0,W. Iwundu enters the game for J. Isaac,,100,117
473,4,2:09.0,A. Jefferson enters the game for N. Vučević,,100,117
474,4,2:09.0,,M. Hezonja enters the game for D. Lillard,100,117
475,4,2:09.0,,A. Simons enters the game for A. Tolliver,100,117
476,4,2:09.0,,C. McCollum makes free throw 2 of 2,100,118
477,4,1:55.0,M. Fultz misses 2-pt jump shot from 8 ft,,100,118
478,4,1:55.0,,Defensive rebound by M. Hezonja,100,118
479,4,1:48.0,,Portland full timeout,100,118
480,4,1:48.0,,G. Trent enters the game for C. McCollum,100,118
481,4,1:41.0,,A. Simons misses 2-pt jump shot from 18 ft,100,118
482,4,1:37.0,Defensive rebound by A. Jefferson,,100,118
483,4,1:20.0,K. Birch misses 2-pt jump shot from 15 ft,,100,118
484,4,1:18.0,,Defensive rebound by M. Hezonja,100,118
485,4,1:08.0,,M. Hezonja misses 2-pt jump shot from 12 ft,100,118
486,4,1:06.0,Defensive rebound by M. Frazier,,100,118
487,4,0:55.0,M. Frazier makes 3-pt jump shot from 23 ft (assist by W. Iwundu),,103,118
488,4,0:35.0,,G. Trent misses 3-pt jump shot from 26 ft,103,118
489,4,0:33.0,Defensive rebound by A. Jefferson,,103,118
490,4,0:24.0,Turnover by A. Jefferson (palming),,103,118
491,4,0:00.0,,Turnover by Team (shot clock),103,118
