,QUARTER,TIME_REMAINING,BOSTON_ACTION,PHOENIX_ACTION,BOSTON_SCORE,PHOENIX_SCORE
389,4,7:30.0,,Defensive rebound by Team,85,73
390,4,7:30.0,K. Walker enters the game for C. Edwards,,85,73
391,4,7:20.0,,Turnover by T. Johnson (bad pass; steal by B. Wanamaker),85,73
392,4,7:15.0,Turnover by J. Brown (bad pass; steal by D. Šarić),,85,73
393,4,7:12.0,,Personal foul by K. Walker (drawn by K. Oubre),85,73
394,4,6:59.0,,D. Šarić misses 3-pt jump shot from 24 ft,85,73
395,4,6:55.0,Defensive rebound by K. Walker,,85,73
396,4,6:42.0,B. Wanamaker makes 2-pt jump shot from 13 ft (assist by J. Brown),,87,73
397,4,6:33.0,,Turnover by D. Booker (bad pass; steal by J. Brown),87,73
398,4,6:13.0,B. Wanamaker makes 3-pt jump shot from 25 ft (assist by K. Walker),,90,73
399,4,6:12.0,,Phoenix full timeout,90,73
400,4,5:59.0,,Turnover by T. Johnson (bad pass; steal by S. Ojeleye),90,73
401,4,5:55.0,K. Walker makes 2-pt layup from 1 ft (assist by B. Wanamaker),,92,73
402,4,5:43.0,,Turnover by D. Šarić (bad pass; steal by B. Wanamaker),92,73
403,4,5:37.0,J. Brown makes 2-pt jump shot from 13 ft,,94,73
404,4,5:20.0,,Turnover by A. Baynes (traveling),94,73
405,4,5:20.0,,M. Bridges enters the game for A. Baynes,94,73
406,4,5:20.0,,J. Carter enters the game for D. Booker,94,73
407,4,5:20.0,,C. Diallo enters the game for T. Johnson,94,73
408,4,5:20.0,,C. Johnson enters the game for K. Oubre,94,73
409,4,5:20.0,,E. Okobo enters the game for D. Šarić,94,73
410,4,5:04.0,K. Walker misses 2-pt jump shot from 11 ft (block by J. Carter),,94,73
411,4,5:01.0,,Defensive rebound by C. Diallo,94,73
412,4,4:58.0,,C. Diallo makes 2-pt dunk at rim (assist by E. Okobo),94,75
413,4,4:33.0,B. Wanamaker misses 3-pt jump shot from 25 ft,,94,75
414,4,4:31.0,,Defensive rebound by C. Johnson,94,75
415,4,4:13.0,,E. Okobo misses 3-pt jump shot from 24 ft,94,75
416,4,4:09.0,Defensive rebound by J. Brown,,94,75
417,4,4:04.0,K. Walker misses 3-pt jump shot from 26 ft,,94,75
418,4,3:59.0,,Defensive rebound by C. Diallo,94,75
419,4,3:55.0,,C. Johnson makes 3-pt jump shot from 25 ft (assist by E. Okobo),94,78
420,4,3:33.0,J. Brown makes 3-pt jump shot from 26 ft (assist by B. Wanamaker),,97,78
421,4,3:26.0,,Personal take foul by K. Walker (drawn by J. Carter),97,78
422,4,3:26.0,C. Edwards enters the game for J. Brown,,97,78
423,4,3:26.0,G. Williams enters the game for D. Theis,,97,78
424,4,3:26.0,R. Williams enters the game for K. Walker,,97,78
425,4,3:15.0,,C. Diallo makes 2-pt layup from 2 ft (assist by E. Okobo),97,80
426,4,2:52.0,G. Williams makes 2-pt jump shot from 5 ft,,99,80
427,4,2:33.0,,E. Okobo misses 2-pt jump shot from 4 ft,99,80
428,4,2:32.0,Defensive rebound by R. Williams,,99,80
429,4,2:14.0,C. Edwards misses 2-pt jump shot from 10 ft,,99,80
430,4,2:10.0,,Defensive rebound by C. Diallo,99,80
431,4,2:04.0,,C. Johnson makes 3-pt jump shot from 25 ft (assist by E. Okobo),99,83
432,4,1:46.0,B. Wanamaker misses 2-pt layup from 9 ft (block by C. Johnson),,99,83
433,4,1:44.0,,Defensive rebound by C. Johnson,99,83
434,4,1:44.0,,C. Johnson makes 2-pt dunk at rim,99,85
435,4,1:25.0,G. Williams misses 3-pt jump shot from 25 ft,,99,85
436,4,1:21.0,Offensive rebound by R. Williams,,99,85
437,4,1:10.0,G. Williams misses 2-pt jump shot from 17 ft,,99,85
438,4,1:08.0,,Defensive rebound by C. Diallo,99,85
439,4,0:58.0,,C. Johnson misses 2-pt jump shot from 17 ft,99,85
440,4,0:56.0,Defensive rebound by R. Williams,,99,85
441,4,0:48.0,C. Edwards misses 3-pt jump shot from 26 ft,,99,85
442,4,0:45.0,,Defensive rebound by C. Diallo,99,85
443,4,0:31.0,,C. Johnson misses 3-pt jump shot from 25 ft,99,85
444,4,0:28.0,,Offensive rebound by C. Johnson,99,85
445,4,0:22.0,,Turnover by J. Carter (bad pass; steal by C. Edwards),99,85
