,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,DETROIT_ACTION,BROOKLYN_SCORE,DETROIT_SCORE
389,4,4:19.0,,Offensive rebound by B. Brown,93,96
390,4,4:18.0,,B. Brown makes 2-pt layup from 4 ft,93,98
391,4,4:10.0,Personal foul by L. Galloway (drawn by K. Irving),,93,98
392,4,4:10.0,,D. Rose enters the game for S. Mykhailiuk,93,98
393,4,3:56.0,W. Chandler misses 2-pt jump shot from 6 ft,,93,98
394,4,3:54.0,Offensive rebound by J. Allen,,93,98
395,4,3:54.0,Shooting foul by B. Brown (drawn by J. Allen),,93,98
396,4,3:54.0,J. Allen makes free throw 1 of 2,,94,98
397,4,3:54.0,J. Allen makes free throw 2 of 2,,95,98
398,4,3:49.0,,Detroit full timeout,95,98
399,4,3:42.0,,L. Galloway misses 3-pt jump shot from 27 ft,95,98
400,4,3:38.0,Defensive rebound by J. Allen,,95,98
401,4,3:29.0,S. Dinwiddie makes 2-pt layup from 3 ft (assist by K. Irving),,97,98
402,4,3:17.0,,B. Brown misses 2-pt dunk from 2 ft,97,98
403,4,3:14.0,,Offensive rebound by A. Drummond,97,98
404,4,3:14.0,,Shooting foul by J. Harris (drawn by A. Drummond),97,98
405,4,3:14.0,,A. Drummond makes free throw 1 of 2,97,99
406,4,3:14.0,,A. Drummond makes free throw 2 of 2,97,100
407,4,3:00.0,K. Irving makes 2-pt jump shot from 11 ft,,99,100
408,4,2:41.0,,D. Rose misses 2-pt layup from 3 ft,99,100
409,4,2:38.0,,Offensive rebound by D. Rose,99,100
410,4,2:36.0,,B. Brown misses 3-pt jump shot from 27 ft,99,100
411,4,2:33.0,Defensive rebound by W. Chandler,,99,100
412,4,2:25.0,K. Irving makes 2-pt layup from 2 ft (assist by S. Dinwiddie),,101,100
413,4,2:00.0,,A. Drummond misses 2-pt layup from 3 ft (block by J. Allen),101,100
414,4,1:59.0,,Offensive rebound by Team,101,100
415,4,1:56.0,,A. Drummond misses 3-pt jump shot from 27 ft,101,100
416,4,1:52.0,Defensive rebound by S. Dinwiddie,,101,100
417,4,1:50.0,J. Allen makes 2-pt layup from 3 ft (assist by K. Irving),,103,100
418,4,1:45.0,,Detroit full timeout,103,100
419,4,1:45.0,,S. Mykhailiuk enters the game for B. Brown,103,100
420,4,1:38.0,,D. Rose misses 2-pt jump shot from 8 ft,103,100
421,4,1:38.0,Defensive rebound by Team,,103,100
422,4,1:38.0,,Loose ball foul by A. Drummond (drawn by J. Allen),103,100
423,4,1:38.0,J. Allen misses free throw 1 of 2,,103,100
424,4,1:38.0,Offensive rebound by Team,,103,100
425,4,1:38.0,J. Allen makes free throw 2 of 2,,104,100
426,4,1:17.0,,C. Wood makes 2-pt layup from 2 ft (assist by L. Galloway),104,102
427,4,1:17.0,Violation by Team (def goaltending),,104,102
428,4,1:08.0,K. Irving misses 3-pt jump shot from 29 ft,,104,102
429,4,1:05.0,,Defensive rebound by D. Rose,104,102
430,4,0:59.0,,L. Galloway makes 2-pt layup from 3 ft (assist by D. Rose),104,104
431,4,0:59.0,Violation by Team (def goaltending),,104,104
432,4,0:59.0,Instant Replay (Request: Stands),,104,104
433,4,0:38.0,K. Irving misses 2-pt jump shot from 14 ft,,104,104
434,4,0:38.0,Offensive rebound by W. Chandler,,104,104
435,4,0:38.0,W. Chandler makes 2-pt layup from 1 ft,,106,104
436,4,0:38.0,,Violation by Team (def goaltending),106,104
437,4,0:38.0,,Instant Replay (Request: Stands),106,104
438,4,0:27.0,,Turnover by D. Rose (lost ball; steal by W. Chandler),106,104
439,4,0:10.0,K. Irving misses 3-pt jump shot from 28 ft,,106,104
440,4,0:07.0,Offensive rebound by S. Dinwiddie,,106,104
441,4,0:06.0,Turnover by S. Dinwiddie (bad pass; steal by D. Rose),,106,104
442,4,0:01.0,,D. Rose makes 2-pt layup from 2 ft,106,106
443,4,0:01.0,Brooklyn full timeout,,106,106
444,1OT,4:38.0,,D. Rose misses 2-pt jump shot from 12 ft,106,106
445,1OT,4:35.0,Defensive rebound by W. Chandler,,106,106
446,1OT,4:27.0,Shooting foul by A. Drummond (drawn by K. Irving),,106,106
447,1OT,4:27.0,K. Irving makes free throw 1 of 2,,107,106
448,1OT,4:27.0,K. Irving makes free throw 2 of 2,,108,106
449,1OT,4:04.0,,D. Rose misses 2-pt jump shot from 7 ft,108,106
450,1OT,4:01.0,Defensive rebound by Team,,108,106
451,1OT,3:39.0,S. Dinwiddie makes 2-pt layup from 2 ft,,110,106
452,1OT,3:24.0,,Offensive foul by M. Morris (drawn by S. Dinwiddie),110,106
453,1OT,3:24.0,,Turnover by M. Morris (offensive foul),110,106
454,1OT,3:11.0,J. Harris misses 3-pt jump shot from 24 ft,,110,106
455,1OT,3:11.0,Offensive rebound by Team,,110,106
456,1OT,3:11.0,,Loose ball foul by L. Galloway (drawn by K. Irving),110,106
457,1OT,3:07.0,Shooting foul by L. Galloway (drawn by K. Irving),,110,106
458,1OT,3:07.0,K. Irving makes free throw 1 of 2,,111,106
459,1OT,3:07.0,K. Irving makes free throw 2 of 2,,112,106
460,1OT,2:57.0,,Shooting foul by K. Irving (drawn by D. Rose),112,106
461,1OT,2:57.0,,D. Rose makes free throw 1 of 2,112,107
462,1OT,2:57.0,,B. Brown enters the game for M. Morris,112,107
463,1OT,2:57.0,,C. Wood enters the game for S. Mykhailiuk,112,107
464,1OT,2:57.0,,D. Rose makes free throw 2 of 2,112,108
465,1OT,2:40.0,J. Harris makes 3-pt jump shot from 25 ft (assist by W. Chandler),,115,108
466,1OT,2:28.0,,L. Galloway misses 3-pt jump shot from 26 ft,115,108
467,1OT,2:25.0,Defensive rebound by J. Allen,,115,108
468,1OT,2:08.0,J. Allen makes 2-pt dunk from 3 ft (assist by K. Irving),,117,108
469,1OT,2:01.0,,Detroit full timeout,117,108
470,1OT,1:54.0,,C. Wood misses 3-pt jump shot from 23 ft,117,108
471,1OT,1:51.0,Defensive rebound by S. Dinwiddie,,117,108
472,1OT,1:31.0,J. Allen makes 2-pt dunk from 4 ft (assist by K. Irving),,119,108
473,1OT,1:23.0,,D. Rose makes 3-pt jump shot from 27 ft,119,111
474,1OT,0:57.0,S. Dinwiddie misses 3-pt jump shot from 39 ft,,119,111
475,1OT,0:54.0,Offensive rebound by J. Allen,,119,111
476,1OT,0:44.0,Shooting foul by B. Brown (drawn by S. Dinwiddie),,119,111
477,1OT,0:44.0,S. Dinwiddie makes free throw 1 of 2,,120,111
478,1OT,0:44.0,S. Dinwiddie makes free throw 2 of 2,,121,111
479,1OT,0:30.0,,Turnover by B. Brown (bad pass; steal by J. Allen),121,111
480,1OT,0:06.0,Turnover by Team (shot clock),,121,111
