,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,CHARLOTTE_ACTION,GOLDEN STATE_SCORE,CHARLOTTE_SCORE
385,4,3:10.0,,Offensive rebound by N. Batum,87,103
386,4,3:08.0,,D. Graham misses 3-pt jump shot from 26 ft,87,103
387,4,3:05.0,Defensive rebound by D. Green,,87,103
388,4,2:49.0,D. Russell misses 3-pt jump shot from 24 ft,,87,103
389,4,2:46.0,,Defensive rebound by B. Biyombo,87,103
390,4,2:26.0,,M. Williams misses 3-pt jump shot from 23 ft,87,103
391,4,2:25.0,,Offensive rebound by Team,87,103
392,4,2:25.0,,Turnover by Team (shot clock),87,103
393,4,2:25.0,Golden State full timeout,,87,103
394,4,2:25.0,K. Bowman enters the game for A. Burks,,87,103
395,4,2:25.0,K. Looney enters the game for D. Green,,87,103
396,4,2:25.0,J. Poole enters the game for G. Robinson,,87,103
397,4,2:25.0,O. Spellman enters the game for D. Russell,,87,103
398,4,2:25.0,,P. Washington enters the game for B. Biyombo,87,103
399,4,2:10.0,K. Looney makes 2-pt layup from 2 ft (assist by O. Spellman),,89,103
400,4,2:10.0,Shooting foul by P. Washington (drawn by K. Looney),,89,103
401,4,2:10.0,K. Looney misses free throw 1 of 1,,89,103
402,4,2:06.0,,Defensive rebound by N. Batum,89,103
403,4,1:55.0,,P. Washington misses 2-pt layup from 5 ft (block by O. Spellman),89,103
404,4,1:54.0,Defensive rebound by K. Bowman,,89,103
405,4,1:51.0,Turnover by K. Bowman (lost ball; steal by T. Rozier),,89,103
406,4,1:27.0,,T. Rozier makes 3-pt jump shot from 25 ft (assist by D. Graham),89,106
407,4,1:17.0,K. Bowman misses 2-pt layup from 4 ft,,89,106
408,4,1:14.0,,Defensive rebound by P. Washington,89,106
409,4,0:53.0,,T. Rozier misses 3-pt jump shot from 26 ft,89,106
410,4,0:49.0,Defensive rebound by E. Paschall,,89,106
411,4,0:41.0,K. Looney misses 2-pt jump shot from 3 ft (block by P. Washington),,89,106
412,4,0:41.0,,Defensive rebound by T. Rozier,89,106
413,4,0:18.0,,Turnover by Team (shot clock),89,106
414,4,0:05.0,K. Bowman makes 2-pt layup from 1 ft (assist by O. Spellman),,91,106
