,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,UTAH_ACTION,MINNESOTA_SCORE,UTAH_SCORE
386,4,9:12.0,,R. O'Neale enters the game for D. Mitchell,82,86
387,4,9:12.0,K. Bates-Diop makes free throw 1 of 1,,83,86
388,4,8:59.0,,B. Bogdanović misses 2-pt jump shot from 14 ft (block by J. Culver),83,86
389,4,8:59.0,Defensive rebound by R. Covington,,83,86
390,4,8:59.0,Personal foul by B. Bogdanović (drawn by R. Covington),,83,86
391,4,8:59.0,,M. Conley enters the game for B. Bogdanović,83,86
392,4,8:50.0,Turnover by J. Culver (bad pass),,83,86
393,4,8:50.0,,J. Ingles enters the game for E. Mudiay,83,86
394,4,8:41.0,,J. Green misses 3-pt jump shot from 25 ft,83,86
395,4,8:38.0,Defensive rebound by K. Towns,,83,86
396,4,8:31.0,K. Towns misses 3-pt jump shot from 25 ft,,83,86
397,4,8:29.0,,Defensive rebound by R. Gobert,83,86
398,4,8:21.0,,R. Gobert misses 2-pt layup from 3 ft,83,86
399,4,8:18.0,Defensive rebound by J. Culver,,83,86
400,4,8:11.0,Personal foul by J. Ingles (drawn by K. Towns),,83,86
401,4,8:11.0,T. Graham enters the game for R. Covington,,83,86
402,4,8:02.0,Turnover by T. Graham (out of bounds lost ball),,83,86
403,4,7:52.0,,M. Conley misses 2-pt layup from 3 ft,83,86
404,4,7:49.0,Defensive rebound by K. Towns,,83,86
405,4,7:29.0,J. Okogie makes 2-pt jump shot from 8 ft,,85,86
406,4,7:15.0,,M. Conley misses 2-pt jump shot from 13 ft,85,86
407,4,7:10.0,Defensive rebound by K. Bates-Diop,,85,86
408,4,6:50.0,Turnover by K. Towns (bad pass; steal by R. O'Neale),,85,86
409,4,6:44.0,,Shooting foul by T. Graham (drawn by J. Green),85,86
410,4,6:44.0,,J. Green makes free throw 1 of 2,85,87
411,4,6:44.0,K. Martin enters the game for J. Culver,,85,87
412,4,6:44.0,J. Teague enters the game for T. Graham,,85,87
413,4,6:44.0,,J. Green makes free throw 2 of 2,85,88
414,4,6:31.0,K. Towns makes 3-pt jump shot from 25 ft,,88,88
415,4,6:29.0,,Utah full timeout,88,88
416,4,6:29.0,,B. Bogdanović enters the game for J. Green,88,88
417,4,6:29.0,,D. Mitchell enters the game for R. O'Neale,88,88
418,4,6:18.0,,B. Bogdanović misses 3-pt jump shot from 25 ft,88,88
419,4,6:13.0,,Offensive rebound by M. Conley,88,88
420,4,6:09.0,,D. Mitchell misses 2-pt jump shot from 11 ft,88,88
421,4,6:06.0,Defensive rebound by K. Martin,,88,88
422,4,5:49.0,K. Towns makes 3-pt jump shot from 26 ft (assist by J. Teague),,91,88
423,4,5:24.0,,D. Mitchell makes 2-pt jump shot from 16 ft (assist by J. Ingles),91,90
424,4,5:09.0,Personal foul by M. Conley (drawn by J. Teague),,91,90
425,4,5:09.0,J. Teague makes free throw 1 of 2,,92,90
426,4,5:09.0,R. Covington enters the game for K. Bates-Diop,,92,90
427,4,5:09.0,J. Teague makes free throw 2 of 2,,93,90
428,4,4:54.0,,B. Bogdanović misses 2-pt layup from 4 ft,93,90
429,4,4:52.0,Defensive rebound by K. Towns,,93,90
430,4,4:45.0,K. Towns makes 3-pt jump shot from 29 ft (assist by J. Teague),,96,90
431,4,4:44.0,,Utah full timeout,96,90
432,4,4:39.0,,D. Mitchell misses 3-pt jump shot from 25 ft,96,90
433,4,4:35.0,,Offensive rebound by J. Ingles,96,90
434,4,4:33.0,,B. Bogdanović misses 3-pt jump shot from 24 ft,96,90
435,4,4:33.0,Defensive rebound by J. Okogie,,96,90
436,4,4:12.0,J. Teague makes 2-pt jump shot from 3 ft (assist by K. Towns),,98,90
437,4,4:02.0,,D. Mitchell misses 2-pt jump shot from 6 ft,98,90
438,4,4:00.0,Defensive rebound by K. Martin,,98,90
439,4,3:52.0,Shooting foul by M. Conley (drawn by J. Teague),,98,90
440,4,3:52.0,J. Teague makes free throw 1 of 2,,99,90
441,4,3:52.0,J. Teague makes free throw 2 of 2,,100,90
442,4,3:40.0,,D. Mitchell misses 2-pt jump shot from 5 ft (block by K. Towns),100,90
443,4,3:36.0,Defensive rebound by K. Martin,,100,90
444,4,3:23.0,K. Martin makes 3-pt jump shot from 24 ft (assist by J. Teague),,103,90
445,4,3:00.0,,M. Conley makes 2-pt layup from 3 ft,103,92
446,4,2:57.0,Minnesota full timeout,,103,92
447,4,2:57.0,T. Graham enters the game for J. Okogie,,103,92
448,4,2:42.0,K. Martin makes 2-pt jump shot from 14 ft,,105,92
449,4,2:29.0,,Shooting foul by J. Teague (drawn by R. Gobert),105,92
450,4,2:29.0,,R. Gobert makes free throw 1 of 2,105,93
451,4,2:29.0,,R. Gobert makes free throw 2 of 2,105,94
452,4,2:04.0,J. Teague misses 2-pt jump shot from 8 ft,,105,94
453,4,2:00.0,,Defensive rebound by J. Ingles,105,94
454,4,1:59.0,,M. Conley misses 3-pt jump shot from 25 ft,105,94
455,4,1:55.0,Defensive rebound by R. Covington,,105,94
456,4,1:36.0,K. Martin makes 2-pt jump shot from 12 ft (assist by K. Towns),,107,94
457,4,1:30.0,,M. Conley makes 2-pt jump shot from 8 ft,107,96
458,4,1:30.0,,Shooting foul by T. Graham (drawn by M. Conley),107,96
459,4,1:30.0,J. Okogie enters the game for T. Graham,,107,96
460,4,1:30.0,,M. Conley makes free throw 1 of 1,107,97
461,4,1:10.0,Shooting foul by R. Gobert (drawn by J. Okogie),,107,97
462,4,1:10.0,Technical foul by R. Gobert,,107,97
463,4,1:10.0,J. Teague misses technical free throw,,107,97
464,4,1:10.0,Offensive rebound by Team,,107,97
465,4,1:10.0,J. Okogie misses free throw 1 of 2,,107,97
466,4,1:10.0,Offensive rebound by Team,,107,97
467,4,1:10.0,J. Okogie makes free throw 2 of 2,,108,97
468,4,1:03.0,,D. Mitchell misses 2-pt layup from 5 ft,108,97
469,4,1:02.0,,Offensive rebound by R. Gobert,108,97
470,4,1:02.0,,R. Gobert makes 2-pt layup from 2 ft,108,99
471,4,1:02.0,,Shooting foul by R. Covington (drawn by R. Gobert),108,99
472,4,1:01.0,,R. Gobert misses free throw 1 of 1,108,99
473,4,1:01.0,,Offensive rebound by Team,108,99
474,4,1:01.0,K. Bates-Diop enters the game for J. Okogie,,108,99
475,4,1:01.0,Loose ball foul by K. Towns (drawn by J. Ingles),,108,99
476,4,1:01.0,,J. Ingles misses free throw 1 of 2,108,99
477,4,1:01.0,,Offensive rebound by Team,108,99
478,4,1:01.0,,J. Ingles makes free throw 2 of 2,108,100
479,4,0:41.0,K. Towns misses 3-pt jump shot from 23 ft,,108,100
480,4,0:38.0,,Defensive rebound by D. Mitchell,108,100
481,4,0:34.0,,D. Mitchell misses 2-pt layup from 4 ft,108,100
482,4,0:33.0,,Offensive rebound by R. Gobert,108,100
483,4,0:33.0,,R. Gobert makes 2-pt dunk from 1 ft,108,102
484,4,0:31.0,Personal take foul by B. Bogdanović (drawn by J. Teague),,108,102
485,4,0:31.0,,R. O'Neale enters the game for B. Bogdanović,108,102
486,4,0:31.0,J. Teague makes free throw 1 of 2,,109,102
487,4,0:31.0,J. Teague makes free throw 2 of 2,,110,102
488,4,0:31.0,,Utah full timeout,110,102
489,4,0:20.0,,Turnover by J. Ingles (bad pass; steal by R. Covington),110,102
490,4,0:19.0,Personal foul by R. Gobert (drawn by R. Covington),,110,102
491,4,0:19.0,R. Covington makes free throw 1 of 2,,111,102
492,4,0:19.0,R. Covington makes free throw 2 of 2,,112,102
493,4,0:14.0,,J. Ingles misses 3-pt jump shot from 25 ft,112,102
494,4,0:10.0,Defensive rebound by K. Bates-Diop,,112,102
