,QUARTER,TIME_REMAINING,DENVER_ACTION,DETROIT_ACTION,DENVER_SCORE,DETROIT_SCORE
379,4,4:01.0,,Defensive rebound by A. Drummond,105,109
380,4,3:41.0,,R. Jackson misses 3-pt jump shot from 23 ft,105,109
381,4,3:36.0,Defensive rebound by N. Jokić,,105,109
382,4,3:29.0,Personal foul by R. Jackson (drawn by W. Barton),,105,109
383,4,3:17.0,N. Jokić makes 2-pt layup from 5 ft (assist by W. Barton),,107,109
384,4,3:17.0,,Detroit full timeout,107,109
385,4,3:17.0,,S. Mykhailiuk enters the game for T. Snell,107,109
386,4,3:04.0,,R. Jackson misses 2-pt jump shot from 12 ft,107,109
387,4,3:01.0,,Offensive rebound by A. Drummond,107,109
388,4,2:51.0,,B. Brown misses 2-pt jump shot from 8 ft,107,109
389,4,2:49.0,Defensive rebound by W. Barton,,107,109
390,4,2:47.0,Personal foul by B. Brown (drawn by W. Barton),,107,109
391,4,2:28.0,N. Jokić makes 2-pt jump shot from 16 ft (assist by W. Barton),,109,109
392,4,2:05.0,,B. Brown misses 2-pt layup from 5 ft,109,109
393,4,2:02.0,Defensive rebound by M. Morris,,109,109
394,4,1:46.0,Personal foul by S. Doumbouya (drawn by M. Morris),,109,109
395,4,1:39.0,W. Barton misses 2-pt jump shot from 13 ft,,109,109
396,4,1:38.0,Offensive rebound by W. Barton,,109,109
397,4,1:38.0,Shooting foul by B. Brown (drawn by W. Barton),,109,109
398,4,1:38.0,W. Barton makes free throw 1 of 2,,110,109
399,4,1:38.0,W. Barton makes free throw 2 of 2,,111,109
400,4,1:38.0,,Detroit full timeout,111,109
401,4,1:38.0,,T. Snell enters the game for S. Doumbouya,111,109
402,4,1:18.0,,R. Jackson makes 2-pt layup from 2 ft,111,111
403,4,0:57.0,N. Jokić misses 3-pt jump shot from 29 ft,,111,111
404,4,0:52.0,,Defensive rebound by B. Brown,111,111
405,4,0:29.0,,R. Jackson misses 2-pt jump shot from 10 ft,111,111
406,4,0:27.0,Defensive rebound by M. Morris,,111,111
407,4,0:26.0,Denver full timeout,,111,111
408,4,0:14.0,W. Barton misses 2-pt jump shot from 13 ft,,111,111
409,4,0:13.0,,Defensive rebound by A. Drummond,111,111
410,4,0:13.0,,Detroit full timeout,111,111
411,4,0:13.0,T. Craig enters the game for M. Morris,,111,111
412,4,0:03.0,,Personal foul by N. Jokić (drawn by R. Jackson),111,111
413,4,0:00.0,,R. Jackson misses 2-pt jump shot from 12 ft,111,111
414,4,0:00.0,,Offensive rebound by Team,111,111
415,1OT,4:43.0,,T. Snell misses 3-pt jump shot from 24 ft,111,111
416,1OT,4:39.0,Defensive rebound by W. Barton,,111,111
417,1OT,4:26.0,Shooting foul by A. Drummond (drawn by N. Jokić),,111,111
418,1OT,4:26.0,N. Jokić misses free throw 1 of 2,,111,111
419,1OT,4:26.0,Offensive rebound by Team,,111,111
420,1OT,4:26.0,N. Jokić makes free throw 2 of 2,,112,111
421,1OT,4:11.0,,Turnover by S. Mykhailiuk (bad pass; steal by N. Jokić),112,111
422,1OT,3:58.0,N. Jokić misses 2-pt jump shot from 16 ft,,112,111
423,1OT,3:55.0,,Defensive rebound by B. Brown,112,111
424,1OT,3:55.0,,Personal foul by N. Jokić (drawn by B. Brown),112,111
425,1OT,3:42.0,,A. Drummond makes 2-pt dunk from 1 ft (assist by R. Jackson),112,113
426,1OT,3:21.0,N. Jokić misses 3-pt jump shot from 25 ft,,112,113
427,1OT,3:18.0,Offensive rebound by M. Morris,,112,113
428,1OT,3:14.0,W. Barton misses 3-pt jump shot from 26 ft,,112,113
429,1OT,3:10.0,,Defensive rebound by A. Drummond,112,113
430,1OT,3:02.0,,R. Jackson misses 2-pt jump shot from 9 ft,112,113
431,1OT,3:00.0,,Offensive rebound by A. Drummond,112,113
432,1OT,2:58.0,,B. Brown makes 3-pt jump shot from 23 ft (assist by A. Drummond),112,116
433,1OT,2:48.0,Personal foul by S. Mykhailiuk (drawn by N. Jokić),,112,116
434,1OT,2:43.0,Shooting foul by A. Drummond (drawn by G. Harris),,112,116
435,1OT,2:43.0,,T. Maker enters the game for A. Drummond,112,116
436,1OT,2:43.0,G. Harris misses free throw 1 of 2,,112,116
437,1OT,2:43.0,Offensive rebound by Team,,112,116
438,1OT,2:43.0,G. Harris makes free throw 2 of 2,,113,116
439,1OT,2:24.0,,T. Maker makes 2-pt jump shot from 9 ft (assist by R. Jackson),113,118
440,1OT,2:02.0,N. Jokić misses 2-pt hook shot from 7 ft,,113,118
441,1OT,1:59.0,,Defensive rebound by B. Brown,113,118
442,1OT,1:44.0,,Personal foul by W. Barton (drawn by R. Jackson),113,118
443,1OT,1:33.0,,R. Jackson makes 2-pt jump shot from 16 ft,113,120
444,1OT,1:32.0,Denver full timeout,,113,120
445,1OT,1:27.0,Shooting foul by B. Brown (drawn by N. Jokić),,113,120
446,1OT,1:27.0,N. Jokić makes free throw 1 of 2,,114,120
447,1OT,1:27.0,N. Jokić makes free throw 2 of 2,,115,120
448,1OT,1:10.0,,R. Jackson makes 2-pt jump shot from 10 ft,115,122
449,1OT,1:01.0,J. Grant makes 3-pt jump shot from 26 ft (assist by N. Jokić),,118,122
450,1OT,0:57.0,,Personal foul by J. Grant (drawn by T. Snell),118,122
451,1OT,0:57.0,,T. Snell makes free throw 1 of 2,118,123
452,1OT,0:57.0,,T. Snell makes free throw 2 of 2,118,124
453,1OT,0:44.0,J. Grant makes 2-pt layup from 2 ft (assist by N. Jokić),,120,124
454,1OT,0:37.0,,Personal foul by M. Morris (drawn by B. Brown),120,124
455,1OT,0:37.0,,B. Brown makes free throw 1 of 2,120,125
456,1OT,0:37.0,,B. Brown makes free throw 2 of 2,120,126
457,1OT,0:37.0,Denver full timeout,,120,126
458,1OT,0:30.0,N. Jokić makes 3-pt jump shot from 27 ft,,123,126
459,1OT,0:16.0,,T. Maker makes 2-pt dunk at rim (assist by T. Snell),123,128
460,1OT,0:04.0,M. Morris misses 3-pt jump shot from 24 ft,,123,128
461,1OT,0:00.0,Offensive rebound by M. Morris,,123,128
