,QUARTER,TIME_REMAINING,PHOENIX_ACTION,DALLAS_ACTION,PHOENIX_SCORE,DALLAS_SCORE
379,4,7:24.0,T. Johnson makes 3-pt jump shot from 26 ft (assist by R. Rubio),,125,86
380,4,7:06.0,,J. Brunson misses 2-pt jump shot from 19 ft,125,86
381,4,7:02.0,,Offensive rebound by W. Cauley-Stein,125,86
382,4,6:58.0,,R. Broekhoff misses 3-pt jump shot from 27 ft,125,86
383,4,6:55.0,Defensive rebound by D. Ayton,,125,86
384,4,6:33.0,R. Rubio misses 3-pt jump shot from 26 ft,,125,86
385,4,6:31.0,,Defensive rebound by J. Jackson,125,86
386,4,6:16.0,,J. Barea makes 2-pt layup from 1 ft,125,88
387,4,5:54.0,D. Ayton makes 2-pt jump shot from 8 ft,,127,88
388,4,5:42.0,,J. Brunson misses 2-pt jump shot from 17 ft,127,88
389,4,5:39.0,Defensive rebound by R. Rubio,,127,88
390,4,5:31.0,Turnover by R. Rubio (bad pass; steal by W. Cauley-Stein),,127,88
391,4,5:24.0,,Personal foul by M. Bridges (drawn by J. Barea),127,88
392,4,5:24.0,J. Carter enters the game for D. Ayton,,127,88
393,4,5:24.0,T. Jerome enters the game for K. Oubre,,127,88
394,4,5:24.0,D. Šarić enters the game for R. Rubio,,127,88
395,4,5:14.0,,J. Barea misses 3-pt jump shot from 26 ft,127,88
396,4,5:11.0,,Offensive rebound by W. Cauley-Stein,127,88
397,4,5:09.0,,J. Jackson misses 3-pt jump shot from 26 ft,127,88
398,4,5:04.0,Defensive rebound by M. Bridges,,127,88
399,4,4:49.0,D. Šarić misses 3-pt jump shot from 24 ft,,127,88
400,4,4:49.0,,Defensive rebound by R. Broekhoff,127,88
401,4,4:44.0,,J. Brunson makes 2-pt jump shot from 4 ft,127,90
402,4,4:44.0,,Shooting foul by T. Johnson (drawn by J. Brunson),127,90
403,4,4:44.0,Violation by J. Carter (double lane),,127,90
404,4,4:44.0,,Violation by D. Šarić (double lane),127,90
405,4,4:44.0,C. Diallo enters the game for M. Bridges,,127,90
406,4,4:44.0,E. Okobo enters the game for T. Johnson,,127,90
407,4,4:44.0,,B. Marjanović enters the game for J. Jackson,127,90
408,4,4:25.0,,B. Marjanović makes 2-pt jump shot from 10 ft,127,92
409,4,4:02.0,J. Carter misses 2-pt layup from 2 ft,,127,92
410,4,4:00.0,,Defensive rebound by B. Marjanović,127,92
411,4,3:56.0,,R. Broekhoff makes 3-pt jump shot from 26 ft (assist by J. Barea),127,95
412,4,3:36.0,T. Jerome misses 3-pt jump shot from 26 ft,,127,95
413,4,3:33.0,Offensive rebound by D. Šarić,,127,95
414,4,3:29.0,J. Carter makes 3-pt jump shot from 25 ft (assist by E. Okobo),,130,95
415,4,3:22.0,,Personal foul by D. Šarić (drawn by B. Marjanović),130,95
416,4,3:22.0,,B. Marjanović makes free throw 1 of 2,130,96
417,4,3:22.0,,B. Marjanović makes free throw 2 of 2,130,97
418,4,3:04.0,Turnover by C. Diallo (3 sec),,130,97
419,4,2:48.0,,W. Cauley-Stein makes 2-pt dunk from 2 ft (assist by J. Brunson),130,99
420,4,2:38.0,Offensive foul by D. Šarić (drawn by J. Barea),,130,99
421,4,2:38.0,Turnover by D. Šarić (offensive foul),,130,99
422,4,2:23.0,,B. Marjanović misses 3-pt jump shot from 27 ft,130,99
423,4,2:20.0,Defensive rebound by C. Diallo,,130,99
424,4,2:06.0,,Flagrant foul type 1 by J. Carter (drawn by J. Brunson),130,99
425,4,2:06.0,Turnover by J. Carter (turnover),,130,99
426,4,2:06.0,Instant Replay (Request: Ruling Stands),,130,99
427,4,2:06.0,,J. Brunson makes flagrant free throw 1 of 2,130,100
428,4,2:06.0,,J. Brunson makes flagrant free throw 2 of 2,130,101
429,4,1:54.0,,R. Broekhoff makes 2-pt jump shot from 2 ft,130,103
430,4,1:34.0,J. Carter misses 3-pt jump shot from 26 ft,,130,103
431,4,1:30.0,,Defensive rebound by J. Brunson,130,103
432,4,1:24.0,,W. Cauley-Stein misses 2-pt layup from 2 ft,130,103
433,4,1:21.0,Defensive rebound by T. Jerome,,130,103
434,4,1:11.0,Personal foul by J. Brunson (drawn by E. Okobo),,130,103
435,4,1:02.0,T. Jerome makes 3-pt jump shot from 23 ft (assist by J. Carter),,133,103
436,4,0:48.0,,Personal foul by E. Okobo (drawn by B. Marjanović),133,103
437,4,0:48.0,,B. Marjanović misses free throw 1 of 2,133,103
438,4,0:48.0,,Offensive rebound by Team,133,103
439,4,0:48.0,,B. Marjanović makes free throw 2 of 2,133,104
440,4,0:27.0,J. Carter misses 2-pt jump shot from 12 ft,,133,104
441,4,0:22.0,Offensive rebound by E. Okobo,,133,104
442,4,0:09.0,Turnover by Team (shot clock),,133,104
