,QUARTER,TIME_REMAINING,NEW YORK_ACTION,SACRAMENTO_ACTION,NEW YORK_SCORE,SACRAMENTO_SCORE
386,4,2:15.0,Offensive rebound by Team,,97,95
387,4,2:15.0,,Loose ball foul by H. Barnes (drawn by T. Gibson),97,95
388,4,2:13.0,Offensive foul by T. Gibson (drawn by H. Barnes),,97,95
389,4,2:13.0,Turnover by T. Gibson (offensive foul),,97,95
390,4,2:05.0,,B. Hield misses 3-pt jump shot from 26 ft,97,95
391,4,2:00.0,Defensive rebound by J. Randle,,97,95
392,4,1:43.0,New York full timeout,,97,95
393,4,1:39.0,J. Randle makes 2-pt jump shot from 16 ft (assist by M. Morris),,99,95
394,4,1:22.0,,Shooting foul by J. Randle (drawn by H. Barnes),99,95
395,4,1:22.0,,H. Barnes makes free throw 1 of 2,99,96
396,4,1:22.0,,T. Ariza enters the game for B. Hield,99,96
397,4,1:22.0,,H. Barnes misses free throw 2 of 2,99,96
398,4,1:19.0,Defensive rebound by J. Randle,,99,96
399,4,0:54.0,J. Randle misses 2-pt jump shot from 22 ft,,99,96
400,4,0:50.0,,Defensive rebound by B. Bogdanović,99,96
401,4,0:45.0,,C. Joseph misses 3-pt jump shot from 22 ft,99,96
402,4,0:41.0,Defensive rebound by T. Gibson,,99,96
403,4,0:22.0,E. Payton misses 2-pt jump shot from 10 ft,,99,96
404,4,0:20.0,Offensive rebound by E. Payton,,99,96
405,4,0:09.0,R. Barrett misses 2-pt layup from 2 ft,,99,96
406,4,0:09.0,Offensive rebound by M. Morris,,99,96
407,4,0:09.0,M. Morris makes 2-pt layup at rim,,101,96
408,4,0:09.0,,Sacramento full timeout,101,96
409,4,0:09.0,F. Ntilikina enters the game for R. Barrett,,101,96
410,4,0:09.0,,B. Hield enters the game for T. Ariza,101,96
411,4,0:07.0,,B. Hield misses 3-pt jump shot from 25 ft,101,96
412,4,0:01.0,,Offensive rebound by B. Hield,101,96
413,4,0:01.0,,B. Hield makes 2-pt layup from 2 ft,101,98
414,4,0:01.0,New York full timeout,,101,98
415,4,0:01.0,R. Barrett enters the game for T. Gibson,,101,98
416,4,0:01.0,D. Dotson enters the game for F. Ntilikina,,101,98
417,4,0:01.0,,T. Ariza enters the game for B. Hield,101,98
418,4,0:01.0,Personal take foul by R. Holmes (drawn by M. Morris),,101,98
419,4,0:01.0,Personal take foul by H. Barnes (drawn by J. Randle),,101,98
420,4,0:01.0,J. Randle makes free throw 1 of 2,,102,98
421,4,0:01.0,F. Ntilikina enters the game for D. Dotson,,102,98
422,4,0:01.0,,M. Bagley enters the game for C. Joseph,102,98
423,4,0:01.0,J. Randle makes free throw 2 of 2,,103,98
424,4,0:01.0,,Sacramento full timeout,103,98
425,4,0:01.0,,B. Hield enters the game for T. Ariza,103,98
426,4,0:01.0,,C. Joseph enters the game for M. Bagley,103,98
427,4,0:00.0,,H. Barnes makes 3-pt jump shot from 27 ft (assist by C. Joseph),103,101
428,4,0:00.0,,Instant Replay (Request: Ruling Stands),103,101
