,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,PHILADELPHIA_ACTION,WASHINGTON_SCORE,PHILADELPHIA_SCORE
384,4,10:16.0,D. Bertāns misses 2-pt layup from 3 ft (block by J. Embiid),,82,93
385,4,10:11.0,,Defensive rebound by J. Embiid,82,93
386,4,9:53.0,,T. Burke makes 2-pt layup from 3 ft,82,95
387,4,9:38.0,D. Bertāns misses 3-pt jump shot from 26 ft,,82,95
388,4,9:37.0,Offensive rebound by Team,,82,95
389,4,9:37.0,,Loose ball foul by J. Embiid (drawn by A. Pasečņiks),82,95
390,4,9:28.0,I. Smith misses 3-pt jump shot from 26 ft,,82,95
391,4,9:26.0,,Defensive rebound by Team,82,95
392,4,9:04.0,,Shooting foul by A. Schofield (drawn by M. Thybulle),82,95
393,4,9:04.0,,M. Thybulle misses free throw 1 of 2,82,95
394,4,9:04.0,,Offensive rebound by Team,82,95
395,4,9:04.0,B. Beal enters the game for A. Schofield,,82,95
396,4,9:04.0,,B. Simmons enters the game for T. Burke,82,95
397,4,9:04.0,,M. Thybulle makes free throw 2 of 2,82,96
398,4,8:54.0,Shooting foul by M. Scott (drawn by A. Pasečņiks),,82,96
399,4,8:54.0,A. Pasečņiks makes free throw 1 of 2,,83,96
400,4,8:54.0,A. Pasečņiks makes free throw 2 of 2,,84,96
401,4,8:42.0,,J. Embiid makes 2-pt layup from 1 ft (assist by J. Richardson),84,98
402,4,8:35.0,Offensive foul by D. Bertāns (drawn by M. Thybulle),,84,98
403,4,8:35.0,Turnover by D. Bertāns (offensive foul),,84,98
404,4,8:35.0,,Philadelphia full timeout,84,98
405,4,8:35.0,,Instant Replay (Challenge: Ruling Stands),84,98
406,4,8:35.0,,T. Harris enters the game for M. Scott,84,98
407,4,8:25.0,,J. Richardson misses 2-pt jump shot from 15 ft,84,98
408,4,8:19.0,Defensive rebound by B. Beal,,84,98
409,4,8:16.0,B. Beal makes 3-pt jump shot from 27 ft,,87,98
410,4,7:57.0,,M. Thybulle makes 3-pt jump shot from 26 ft (assist by J. Embiid),87,101
411,4,7:49.0,Personal foul by M. Thybulle (drawn by D. Bertāns),,87,101
412,4,7:39.0,T. Brown makes 2-pt layup from 2 ft (assist by A. Pasečņiks),,89,101
413,4,7:24.0,,T. Harris misses 3-pt jump shot from 28 ft,89,101
414,4,7:21.0,Defensive rebound by B. Beal,,89,101
415,4,7:15.0,A. Pasečņiks makes 2-pt hook shot from 6 ft (assist by B. Beal),,91,101
416,4,6:53.0,,J. Embiid makes 2-pt jump shot from 9 ft,91,103
417,4,6:33.0,Shooting foul by M. Thybulle (drawn by A. Pasečņiks),,91,103
418,4,6:33.0,A. Pasečņiks makes free throw 1 of 2,,92,103
419,4,6:33.0,,A. Horford enters the game for J. Embiid,92,103
420,4,6:33.0,,F. Korkmaz enters the game for J. Richardson,92,103
421,4,6:33.0,A. Pasečņiks misses free throw 2 of 2,,92,103
422,4,6:31.0,,Defensive rebound by B. Simmons,92,103
423,4,6:20.0,,A. Horford misses 2-pt jump shot from 21 ft,92,103
424,4,6:16.0,Defensive rebound by I. Smith,,92,103
425,4,6:13.0,D. Bertāns makes 2-pt layup from 1 ft (assist by I. Smith),,94,103
426,4,6:02.0,,F. Korkmaz makes 3-pt jump shot from 26 ft (assist by B. Simmons),94,106
427,4,6:00.0,Washington full timeout,,94,106
428,4,6:00.0,A. Schofield enters the game for D. Bertāns,,94,106
429,4,6:00.0,I. Thomas enters the game for I. Smith,,94,106
430,4,5:51.0,Turnover by B. Beal (bad pass; steal by M. Thybulle),,94,106
431,4,5:46.0,,M. Thybulle makes 2-pt dunk from 1 ft,94,108
432,4,5:35.0,A. Pasečņiks misses 2-pt jump shot from 20 ft,,94,108
433,4,5:32.0,,Defensive rebound by T. Harris,94,108
434,4,5:22.0,,F. Korkmaz makes 3-pt jump shot from 26 ft (assist by T. Harris),94,111
435,4,5:13.0,Personal foul by M. Thybulle (drawn by I. Thomas),,94,111
436,4,5:13.0,I. Thomas makes free throw 1 of 2,,95,111
437,4,5:13.0,I. Thomas makes free throw 2 of 2,,96,111
438,4,4:53.0,,M. Thybulle makes 3-pt jump shot from 27 ft (assist by T. Harris),96,114
439,4,4:33.0,B. Beal makes 2-pt layup from 1 ft (assist by A. Schofield),,98,114
440,4,4:19.0,,Turnover by B. Simmons (traveling),98,114
441,4,4:11.0,I. Thomas misses 2-pt jump shot from 15 ft,,98,114
442,4,4:08.0,,Defensive rebound by T. Harris,98,114
443,4,3:50.0,,A. Horford misses 2-pt hook shot from 3 ft,98,114
444,4,3:48.0,Defensive rebound by T. Brown,,98,114
445,4,3:43.0,Turnover by I. Thomas (traveling),,98,114
446,4,3:28.0,,Turnover by B. Simmons (lost ball; steal by A. Schofield),98,114
447,4,3:25.0,T. Brown makes 2-pt layup from 1 ft,,100,114
448,4,3:25.0,Shooting foul by B. Simmons (drawn by T. Brown),,100,114
449,4,3:25.0,T. Brown makes free throw 1 of 1,,101,114
450,4,3:15.0,,T. Harris makes 2-pt jump shot from 10 ft (assist by B. Simmons),101,116
451,4,3:06.0,Shooting foul by T. Harris (drawn by I. Thomas),,101,116
452,4,3:06.0,I. Thomas misses free throw 1 of 2,,101,116
453,4,3:06.0,Offensive rebound by Team,,101,116
454,4,3:06.0,I. Thomas makes free throw 2 of 2,,102,116
455,4,2:55.0,,T. Harris makes 3-pt jump shot from 27 ft (assist by B. Simmons),102,119
456,4,2:53.0,Washington full timeout,,102,119
457,4,2:53.0,I. Thomas ejected from game,,102,119
458,4,2:53.0,I. Bonga enters the game for B. Beal,,102,119
459,4,2:53.0,G. Mathews enters the game for I. Thomas,,102,119
460,4,2:53.0,,T. Burke enters the game for T. Harris,102,119
461,4,2:53.0,,J. Ennis enters the game for B. Simmons,102,119
462,4,2:53.0,,M. Scott enters the game for M. Thybulle,102,119
463,4,2:35.0,T. Brown makes 2-pt jump shot from 7 ft,,104,119
464,4,2:13.0,,T. Burke makes 2-pt jump shot from 17 ft,104,121
465,4,1:59.0,T. Brown makes 2-pt jump shot from 18 ft,,106,121
466,4,1:49.0,,T. Burke makes 2-pt jump shot from 17 ft,106,123
467,4,1:32.0,T. Brown misses 2-pt jump shot from 21 ft,,106,123
468,4,1:28.0,,Defensive rebound by M. Scott,106,123
469,4,1:23.0,,Philadelphia full timeout,106,123
470,4,1:23.0,,N. Pelle enters the game for A. Horford,106,123
471,4,1:16.0,,T. Burke misses 3-pt jump shot from 25 ft,106,123
472,4,1:12.0,Defensive rebound by I. Bonga,,106,123
473,4,1:02.0,A. Pasečņiks makes 2-pt layup from 3 ft,,108,123
474,4,0:49.0,,F. Korkmaz misses 3-pt jump shot from 26 ft,108,123
475,4,0:46.0,,Offensive rebound by J. Ennis,108,123
476,4,0:44.0,,J. Ennis makes 2-pt jump shot from 7 ft,108,125
477,4,0:26.0,A. Schofield misses 2-pt jump shot from 11 ft,,108,125
478,4,0:24.0,Offensive rebound by Team,,108,125
479,4,0:21.0,T. Brown misses 2-pt jump shot from 8 ft,,108,125
480,4,0:20.0,,Defensive rebound by Team,108,125
481,4,0:20.0,Loose ball foul by T. Brown (drawn by N. Pelle),,108,125
