,QUARTER,TIME_REMAINING,DETROIT_ACTION,CLEVELAND_ACTION,DETROIT_SCORE,CLEVELAND_SCORE
383,4,3:19.0,T. Maker makes 2-pt hook shot from 7 ft (assist by C. Wood),,123,88
384,4,3:07.0,,D. Garland misses 2-pt jump shot from 10 ft (block by T. Frazier),123,88
385,4,3:06.0,,Offensive rebound by A. Žižić,123,88
386,4,3:02.0,,A. Žižić misses 2-pt hook shot from 1 ft (block by T. Maker),123,88
387,4,2:59.0,Defensive rebound by T. Frazier,,123,88
388,4,2:45.0,Turnover by C. Wood (out of bounds lost ball),,123,88
389,4,2:24.0,,C. Osman makes 3-pt jump shot from 25 ft (assist by L. Nance),123,91
390,4,2:04.0,Personal foul by L. Nance (drawn by C. Wood),,123,91
391,4,1:50.0,S. Doumbouya misses 2-pt jump shot from 15 ft,,123,91
392,4,1:48.0,,Defensive rebound by A. Žižić,123,91
393,4,1:39.0,,L. Nance misses 3-pt jump shot from 26 ft,123,91
394,4,1:35.0,Defensive rebound by C. Wood,,123,91
395,4,1:30.0,T. Frazier makes 2-pt jump shot from 10 ft,,125,91
396,4,1:18.0,,Personal foul by S. Doumbouya (drawn by A. Žižić),125,91
397,4,1:04.0,,L. Nance misses 2-pt hook shot from 12 ft,125,91
398,4,1:02.0,Defensive rebound by S. Doumbouya,,125,91
399,4,0:56.0,S. Doumbouya misses 2-pt dunk at rim,,125,91
400,4,0:53.0,,Defensive rebound by C. Sexton,125,91
401,4,0:39.0,,C. Sexton misses 2-pt jump shot from 9 ft,125,91
402,4,0:36.0,,Offensive rebound by L. Nance,125,91
403,4,0:36.0,,L. Nance misses 2-pt layup at rim,125,91
404,4,0:35.0,,Offensive rebound by C. Sexton,125,91
405,4,0:34.0,,A. Žižić makes 2-pt hook shot from 8 ft (assist by C. Sexton),125,93
406,4,0:14.0,S. Mykhailiuk misses 3-pt jump shot from 26 ft,,125,93
407,4,0:08.0,Offensive rebound by T. Frazier,,125,93
408,4,0:08.0,S. Doumbouya makes 2-pt dunk from 1 ft (assist by T. Frazier),,127,93
409,4,0:06.0,,Personal foul by S. Doumbouya (drawn by C. Sexton),127,93
410,4,0:06.0,,C. Sexton misses free throw 1 of 2,127,93
411,4,0:06.0,,Offensive rebound by Team,127,93
412,4,0:06.0,,C. Sexton makes free throw 2 of 2,127,94
