,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,SACRAMENTO_ACTION,OKLAHOMA CITY_SCORE,SACRAMENTO_SCORE
372,4,6:56.0,,B. Bogdanović makes 2-pt layup from 1 ft (assist by A. Tolliver),109,82
373,4,6:42.0,H. Diallo misses 3-pt jump shot from 24 ft,,109,82
374,4,6:39.0,,Defensive rebound by B. Bogdanović,109,82
375,4,6:26.0,,D. Fox misses 2-pt layup from 4 ft,109,82
376,4,6:25.0,Defensive rebound by H. Diallo,,109,82
377,4,6:04.0,Turnover by S. Gilgeous-Alexander (bad pass; steal by D. Fox),,109,82
378,4,5:56.0,,N. Bjelica misses 2-pt jump shot from 21 ft,109,82
379,4,5:53.0,Defensive rebound by D. Gallinari,,109,82
380,4,5:35.0,Personal foul by A. Tolliver (drawn by D. Schröder),,109,82
381,4,5:35.0,,Sacramento full timeout,109,82
382,4,5:35.0,N. Noel enters the game for S. Adams,,109,82
383,4,5:35.0,,Y. Ferrell enters the game for N. Bjelica,109,82
384,4,5:35.0,,H. Giles enters the game for B. Bogdanović,109,82
385,4,5:35.0,,C. Joseph enters the game for D. Fox,109,82
386,4,5:21.0,D. Gallinari makes 2-pt jump shot from 12 ft,,111,82
387,4,5:05.0,,H. Giles makes 2-pt layup from 2 ft (assist by B. Hield),111,84
388,4,4:52.0,Personal foul by Y. Ferrell (drawn by D. Gallinari),,111,84
389,4,4:52.0,L. Dort enters the game for H. Diallo,,111,84
390,4,4:52.0,D. Gallinari misses free throw 1 of 2,,111,84
391,4,4:52.0,Offensive rebound by Team,,111,84
392,4,4:52.0,D. Gallinari makes free throw 2 of 2,,112,84
393,4,4:34.0,,Y. Ferrell makes 3-pt jump shot from 23 ft (assist by C. Joseph),112,87
394,4,4:18.0,L. Dort makes 2-pt layup from 2 ft (assist by D. Schröder),,114,87
395,4,4:03.0,,B. Hield makes 2-pt jump shot from 17 ft,114,89
396,4,3:54.0,S. Gilgeous-Alexander misses 2-pt layup from 2 ft (block by H. Giles),,114,89
397,4,3:53.0,Offensive rebound by Team,,114,89
398,4,3:53.0,D. Bazley enters the game for D. Gallinari,,114,89
399,4,3:53.0,,J. James enters the game for B. Hield,114,89
400,4,3:51.0,D. Schröder makes 2-pt jump shot from 15 ft (assist by S. Gilgeous-Alexander),,116,89
401,4,3:31.0,,Y. Ferrell misses 3-pt jump shot from 26 ft,116,89
402,4,3:28.0,,Offensive rebound by J. James,116,89
403,4,3:23.0,,C. Joseph makes 3-pt jump shot from 25 ft (assist by J. James),116,92
404,4,3:06.0,D. Bazley misses 2-pt jump shot from 7 ft,,116,92
405,4,3:03.0,,Defensive rebound by H. Giles,116,92
406,4,2:58.0,,A. Tolliver misses 3-pt jump shot from 27 ft,116,92
407,4,2:57.0,Defensive rebound by S. Gilgeous-Alexander,,116,92
408,4,2:57.0,Oklahoma City full timeout,,116,92
409,4,2:33.0,L. Dort misses 2-pt jump shot from 15 ft,,116,92
410,4,2:30.0,,Defensive rebound by A. Tolliver,116,92
411,4,2:23.0,,H. Giles misses 2-pt jump shot from 20 ft,116,92
412,4,2:20.0,,Offensive rebound by A. Tolliver,116,92
413,4,2:20.0,,Turnover by A. Tolliver (bad pass),116,92
414,4,2:20.0,A. Nader enters the game for D. Schröder,,116,92
415,4,2:10.0,L. Dort misses 2-pt layup from 3 ft,,116,92
416,4,2:08.0,,Defensive rebound by H. Giles,116,92
417,4,2:01.0,,Y. Ferrell makes 2-pt layup from 2 ft,116,94
418,4,1:49.0,S. Gilgeous-Alexander makes 2-pt layup from 4 ft,,118,94
419,4,1:39.0,,J. James misses 2-pt jump shot from 9 ft,118,94
420,4,1:36.0,Defensive rebound by D. Bazley,,118,94
421,4,1:32.0,N. Noel makes 2-pt dunk from 1 ft (assist by S. Gilgeous-Alexander),,120,94
422,4,1:31.0,,Personal take foul by L. Dort (drawn by Y. Ferrell),120,94
423,4,1:31.0,D. Burton enters the game for D. Bazley,,120,94
424,4,1:31.0,H. Diallo enters the game for L. Dort,,120,94
425,4,1:31.0,M. Muscala enters the game for S. Gilgeous-Alexander,,120,94
426,4,1:31.0,I. Roby enters the game for N. Noel,,120,94
427,4,1:26.0,,Shooting foul by A. Nader (drawn by J. James),120,94
428,4,1:26.0,,J. James makes free throw 1 of 2,120,95
429,4,1:26.0,,J. James makes free throw 2 of 2,120,96
430,4,1:15.0,D. Burton misses 2-pt layup from 2 ft,,120,96
431,4,1:11.0,,Defensive rebound by Y. Ferrell,120,96
432,4,1:09.0,,Y. Ferrell misses 3-pt jump shot from 26 ft,120,96
433,4,1:05.0,,Offensive rebound by J. James,120,96
434,4,1:03.0,,J. James makes 2-pt layup from 2 ft,120,98
435,4,0:54.0,Turnover by H. Diallo (lost ball; steal by H. Giles),,120,98
436,4,0:44.0,,H. Giles makes 2-pt dunk from 2 ft (assist by Y. Ferrell),120,100
437,4,0:30.0,I. Roby misses 2-pt jump shot from 4 ft,,120,100
438,4,0:27.0,,Defensive rebound by H. Giles,120,100
439,4,0:18.0,,A. Tolliver misses 3-pt jump shot from 26 ft,120,100
440,4,0:14.0,Defensive rebound by H. Diallo,,120,100
