,QUARTER,TIME_REMAINING,NEW YORK_ACTION,LA CLIPPERS_ACTION,NEW YORK_SCORE,LA CLIPPERS_SCORE
393,4,8:32.0,K. Allen misses 2-pt jump shot from 8 ft,,108,117
394,4,8:29.0,,Defensive rebound by P. Beverley,108,117
395,4,8:20.0,,M. Harrell misses 2-pt layup from 5 ft,108,117
396,4,8:17.0,,Offensive rebound by J. Green,108,117
397,4,8:17.0,,J. Green misses 2-pt layup from 4 ft (block by M. Robinson),108,117
398,4,8:17.0,Defensive rebound by R. Barrett,,108,117
399,4,8:13.0,Turnover by B. Portis (traveling),,108,117
400,4,8:13.0,,J. Robinson enters the game for L. Williams,108,117
401,4,8:06.0,,P. Beverley makes 2-pt layup from 2 ft,108,119
402,4,7:44.0,B. Portis misses 3-pt jump shot from 27 ft,,108,119
403,4,7:41.0,,Defensive rebound by J. Robinson,108,119
404,4,7:26.0,,M. Harrell makes 2-pt jump shot from 13 ft (assist by P. George),108,121
405,4,7:25.0,New York full timeout,,108,121
406,4,7:25.0,F. Ntilikina enters the game for K. Allen,,108,121
407,4,7:25.0,J. Randle enters the game for M. Robinson,,108,121
408,4,7:14.0,Shooting foul by P. George (drawn by R. Barrett),,108,121
409,4,7:14.0,R. Barrett makes free throw 1 of 2,,109,121
410,4,7:14.0,R. Barrett makes free throw 2 of 2,,110,121
411,4,7:06.0,,Offensive foul by P. George (drawn by F. Ntilikina),110,121
412,4,7:06.0,,Turnover by P. George (offensive foul),110,121
413,4,7:06.0,,LA Clippers full timeout,110,121
414,4,7:06.0,,Instant Replay (Challenge: Ruling Stands),110,121
415,4,7:06.0,,L. Williams enters the game for P. George,110,121
416,4,6:54.0,J. Randle makes 2-pt jump shot from 12 ft,,112,121
417,4,6:41.0,,Shooting foul by R. Barrett (drawn by M. Harrell),112,121
418,4,6:41.0,,M. Harrell misses free throw 1 of 2,112,121
419,4,6:41.0,,Offensive rebound by Team,112,121
420,4,6:41.0,,M. Harrell misses free throw 2 of 2,112,121
421,4,6:38.0,Defensive rebound by R. Barrett,,112,121
422,4,6:21.0,J. Randle makes 2-pt layup from 1 ft,,114,121
423,4,6:05.0,,J. Green misses 3-pt jump shot from 27 ft,114,121
424,4,6:03.0,,Offensive rebound by J. Green,114,121
425,4,5:54.0,,M. Harrell misses 2-pt layup from 2 ft,114,121
426,4,5:52.0,Defensive rebound by B. Portis,,114,121
427,4,5:43.0,B. Portis misses 3-pt jump shot from 25 ft,,114,121
428,4,5:40.0,,Defensive rebound by P. Beverley,114,121
429,4,5:24.0,,P. Beverley misses 3-pt jump shot from 23 ft,114,121
430,4,5:20.0,Defensive rebound by R. Barrett,,114,121
431,4,5:18.0,Shooting foul by L. Williams (drawn by R. Barrett),,114,121
432,4,5:18.0,R. Barrett makes free throw 1 of 2,,115,121
433,4,5:18.0,M. Morris enters the game for B. Portis,,115,121
434,4,5:18.0,R. Barrett misses free throw 2 of 2,,115,121
435,4,5:15.0,,Defensive rebound by J. Green,115,121
436,4,4:59.0,,L. Williams misses 2-pt jump shot from 7 ft,115,121
437,4,4:57.0,Defensive rebound by J. Randle,,115,121
438,4,4:51.0,R. Bullock makes 3-pt jump shot from 24 ft (assist by J. Randle),,118,121
439,4,4:51.0,,M. Harkless enters the game for J. Robinson,118,121
440,4,4:31.0,,M. Harrell misses 2-pt hook shot from 7 ft,118,121
441,4,4:29.0,,Offensive rebound by M. Harkless,118,121
442,4,4:28.0,,M. Harkless misses 2-pt layup from 1 ft (block by R. Barrett),118,121
443,4,4:28.0,,Offensive rebound by M. Harkless,118,121
444,4,4:18.0,,M. Harrell makes 2-pt dunk from 1 ft (assist by L. Williams),118,123
445,4,4:01.0,R. Barrett misses 2-pt layup from 2 ft,,118,123
446,4,3:57.0,Offensive rebound by R. Barrett,,118,123
447,4,3:57.0,R. Barrett makes 2-pt layup from 1 ft,,120,123
448,4,3:43.0,,J. Green makes 3-pt jump shot from 24 ft (assist by L. Williams),120,126
449,4,3:19.0,J. Randle misses 3-pt jump shot from 27 ft,,120,126
450,4,3:16.0,,Defensive rebound by L. Williams,120,126
451,4,2:59.0,,L. Williams misses 3-pt jump shot from 26 ft,120,126
452,4,2:56.0,Defensive rebound by J. Randle,,120,126
453,4,2:50.0,M. Morris misses 2-pt jump shot from 18 ft,,120,126
454,4,2:45.0,,Defensive rebound by J. Green,120,126
455,4,2:28.0,,M. Harrell makes 2-pt dunk from 1 ft (assist by L. Williams),120,128
456,4,2:09.0,Shooting foul by M. Harkless (drawn by M. Morris),,120,128
457,4,2:09.0,M. Morris makes free throw 1 of 2,,121,128
458,4,2:09.0,M. Morris misses free throw 2 of 2,,121,128
459,4,2:06.0,,Defensive rebound by J. Green,121,128
460,4,1:47.0,,Turnover by L. Williams (bad pass),121,128
461,4,1:42.0,Personal foul by P. Beverley (drawn by R. Barrett),,121,128
462,4,1:42.0,R. Barrett makes free throw 1 of 2,,122,128
463,4,1:42.0,R. Barrett makes free throw 2 of 2,,123,128
464,4,1:28.0,,Shooting foul by J. Randle (drawn by M. Harrell),123,128
465,4,1:28.0,,M. Harrell misses free throw 1 of 2,123,128
466,4,1:28.0,,Offensive rebound by Team,123,128
467,4,1:28.0,,M. Harrell makes free throw 2 of 2,123,129
468,4,1:19.0,F. Ntilikina makes 2-pt layup from 1 ft,,125,129
469,4,1:19.0,Shooting foul by M. Harkless (drawn by F. Ntilikina),,125,129
470,4,1:19.0,F. Ntilikina misses free throw 1 of 1,,125,129
471,4,1:17.0,,Defensive rebound by M. Harkless,125,129
472,4,0:59.0,,L. Williams makes 2-pt jump shot from 23 ft,125,131
473,4,0:42.0,M. Morris makes 3-pt jump shot from 25 ft,,128,131
474,4,0:18.0,,L. Williams makes 2-pt jump shot from 5 ft,128,133
475,4,0:18.0,New York full timeout,,128,133
476,4,0:18.0,,J. Robinson enters the game for L. Williams,128,133
477,4,0:10.0,M. Morris makes 2-pt jump shot from 15 ft,,130,133
478,4,0:10.0,,LA Clippers full timeout,130,133
479,4,0:10.0,,L. Williams enters the game for J. Robinson,130,133
480,4,0:09.0,,Personal take foul by R. Barrett (drawn by L. Williams),130,133
481,4,0:09.0,,L. Williams makes free throw 1 of 2,130,134
482,4,0:09.0,,L. Williams makes free throw 2 of 2,130,135
483,4,0:02.0,M. Morris misses 2-pt layup from 2 ft (block by M. Harkless),,130,135
484,4,0:02.0,Offensive rebound by R. Bullock,,130,135
485,4,0:02.0,R. Bullock makes 2-pt layup from 1 ft,,132,135
