,QUARTER,TIME_REMAINING,TORONTO_ACTION,CLEVELAND_ACTION,TORONTO_SCORE,CLEVELAND_SCORE
387,4,5:18.0,,Shooting foul by S. Ibaka (drawn by L. Nance),100,90
388,4,5:18.0,,L. Nance makes free throw 1 of 2,100,91
389,4,5:18.0,,L. Nance makes free throw 2 of 2,100,92
390,4,4:58.0,Turnover by F. VanVleet (bad pass; steal by K. Porter),,100,92
391,4,4:54.0,,C. Sexton makes 2-pt layup from 1 ft,100,94
392,4,4:43.0,Turnover by F. VanVleet (bad pass; steal by C. Sexton),,100,94
393,4,4:28.0,,D. Garland misses 3-pt jump shot from 27 ft,100,94
394,4,4:25.0,,Offensive rebound by C. Sexton,100,94
395,4,4:24.0,,C. Sexton makes 2-pt jump shot from 19 ft,100,96
396,4,4:04.0,F. VanVleet misses 3-pt jump shot from 24 ft,,100,96
397,4,4:00.0,,Defensive rebound by K. Love,100,96
398,4,3:52.0,,K. Love makes 3-pt jump shot from 28 ft (assist by C. Sexton),100,99
399,4,3:50.0,Toronto full timeout,,100,99
400,4,3:39.0,Shooting foul by D. Garland (drawn by P. Siakam),,100,99
401,4,3:39.0,P. Siakam makes free throw 1 of 2,,101,99
402,4,3:39.0,P. Siakam makes free throw 2 of 2,,102,99
403,4,3:18.0,,L. Nance misses 2-pt jump shot from 18 ft,102,99
404,4,3:15.0,Defensive rebound by K. Lowry,,102,99
405,4,3:03.0,P. Siakam misses 2-pt jump shot from 8 ft,,102,99
406,4,3:01.0,Offensive rebound by N. Powell,,102,99
407,4,2:50.0,P. Siakam misses 2-pt jump shot from 3 ft (block by L. Nance),,102,99
408,4,2:50.0,Offensive rebound by Team,,102,99
409,4,2:48.0,N. Powell misses 3-pt jump shot from 23 ft,,102,99
410,4,2:44.0,,Defensive rebound by L. Nance,102,99
411,4,2:34.0,,L. Nance makes 2-pt dunk from 1 ft (assist by D. Garland),102,101
412,4,2:15.0,P. Siakam misses 2-pt jump shot from 6 ft,,102,101
413,4,2:10.0,Offensive rebound by K. Lowry,,102,101
414,4,2:06.0,S. Ibaka makes 3-pt jump shot from 26 ft (assist by F. VanVleet),,105,101
415,4,1:49.0,,C. Sexton makes 2-pt jump shot from 5 ft,105,103
416,4,1:28.0,Offensive foul by P. Siakam (drawn by L. Nance),,105,103
417,4,1:28.0,Turnover by P. Siakam (offensive foul),,105,103
418,4,1:28.0,Instant Replay (Challenge: Ruling Stands),,105,103
419,4,1:18.0,,Shooting foul by K. Lowry (drawn by D. Garland),105,103
420,4,1:18.0,,D. Garland makes free throw 1 of 2,105,104
421,4,1:18.0,,D. Garland misses free throw 2 of 2,105,104
422,4,1:15.0,Defensive rebound by N. Powell,,105,104
423,4,1:02.0,N. Powell makes 3-pt jump shot from 23 ft (assist by K. Lowry),,108,104
424,4,0:47.0,,C. Sexton misses 2-pt jump shot from 16 ft,108,104
425,4,0:45.0,,Offensive rebound by K. Love,108,104
426,4,0:36.0,,Turnover by K. Porter (bad pass; steal by N. Powell),108,104
427,4,0:35.0,N. Powell makes 2-pt dunk from 1 ft,,110,104
428,4,0:35.0,,Cleveland full timeout,110,104
429,4,0:24.0,,K. Love misses 3-pt jump shot from 32 ft,110,104
430,4,0:22.0,,Offensive rebound by C. Sexton,110,104
431,4,0:22.0,,C. Sexton makes 2-pt layup at rim,110,106
432,4,0:20.0,Personal foul by C. Sexton (drawn by N. Powell),,110,106
433,4,0:20.0,N. Powell makes free throw 1 of 2,,111,106
434,4,0:20.0,N. Powell makes free throw 2 of 2,,112,106
435,4,0:20.0,,Cleveland full timeout,112,106
436,4,0:20.0,,Turnover by K. Porter (bad pass),112,106
437,4,0:16.0,Personal take foul by K. Porter (drawn by N. Powell),,112,106
438,4,0:16.0,N. Powell makes free throw 1 of 2,,113,106
439,4,0:16.0,N. Powell misses free throw 2 of 2,,113,106
440,4,0:13.0,,Defensive rebound by L. Nance,113,106
441,4,0:09.0,,D. Garland makes 3-pt jump shot from 29 ft (assist by C. Sexton),113,109
442,4,0:07.0,Personal foul by C. Sexton (drawn by P. Siakam),,113,109
443,4,0:07.0,P. Siakam makes free throw 1 of 2,,114,109
444,4,0:07.0,P. Siakam makes free throw 2 of 2,,115,109
445,4,0:05.0,,Turnover by C. Sexton (out of bounds lost ball),115,109
