,QUARTER,TIME_REMAINING,MIAMI_ACTION,ORLANDO_ACTION,MIAMI_SCORE,ORLANDO_SCORE
389,4,7:38.0,B. Adebayo misses 2-pt jump shot from 5 ft,,81,92
390,4,7:35.0,,Defensive rebound by A. Gordon,81,92
391,4,7:14.0,,M. Fultz makes 2-pt layup from 2 ft,81,94
392,4,6:49.0,T. Herro makes 2-pt jump shot from 12 ft (assist by D. Robinson),,83,94
393,4,6:27.0,,A. Gordon makes 3-pt jump shot from 27 ft (assist by N. Vučević),83,97
394,4,6:08.0,D. Robinson misses 3-pt jump shot from 26 ft,,83,97
395,4,6:05.0,,Defensive rebound by W. Iwundu,83,97
396,4,5:55.0,,D. Augustin misses 2-pt layup from 4 ft (block by B. Adebayo),83,97
397,4,5:53.0,Defensive rebound by J. Butler,,83,97
398,4,5:48.0,T. Herro misses 3-pt jump shot from 25 ft,,83,97
399,4,5:45.0,,Defensive rebound by N. Vučević,83,97
400,4,5:23.0,,M. Fultz misses 3-pt jump shot from 25 ft,83,97
401,4,5:19.0,Defensive rebound by D. Robinson,,83,97
402,4,5:07.0,D. Jones misses 2-pt layup from 2 ft (block by N. Vučević),,83,97
403,4,5:07.0,,Defensive rebound by Team,83,97
404,4,5:07.0,M. Leonard enters the game for B. Adebayo,,83,97
405,4,5:07.0,,E. Fournier enters the game for W. Iwundu,83,97
406,4,4:52.0,,M. Fultz makes 2-pt layup from 3 ft (assist by N. Vučević),83,99
407,4,4:35.0,Turnover by D. Robinson (bad pass; steal by M. Fultz),,83,99
408,4,4:27.0,,N. Vučević makes 2-pt hook shot from 7 ft (assist by D. Augustin),83,101
409,4,4:27.0,Miami full timeout,,83,101
410,4,4:14.0,M. Leonard misses 3-pt jump shot from 25 ft,,83,101
411,4,4:11.0,,Defensive rebound by A. Gordon,83,101
412,4,3:51.0,,Turnover by A. Gordon (bad pass; steal by D. Jones),83,101
413,4,3:44.0,D. Robinson misses 3-pt jump shot from 25 ft,,83,101
414,4,3:41.0,,Defensive rebound by N. Vučević,83,101
415,4,3:32.0,,A. Gordon misses 3-pt jump shot from 26 ft,83,101
416,4,3:29.0,Defensive rebound by M. Leonard,,83,101
417,4,3:15.0,T. Herro misses 2-pt jump shot from 14 ft,,83,101
418,4,3:11.0,,Defensive rebound by E. Fournier,83,101
419,4,2:57.0,,E. Fournier makes 2-pt layup from 2 ft (assist by N. Vučević),83,103
420,4,2:41.0,Turnover by J. Butler (bad pass; steal by D. Augustin),,83,103
421,4,2:37.0,,D. Augustin misses 2-pt layup from 3 ft,83,103
422,4,2:35.0,Defensive rebound by T. Herro,,83,103
423,4,2:30.0,D. Robinson misses 3-pt jump shot from 26 ft,,83,103
424,4,2:28.0,,Defensive rebound by D. Augustin,83,103
425,4,2:05.0,,M. Fultz misses 3-pt jump shot from 23 ft,83,103
426,4,2:00.0,Defensive rebound by J. Butler,,83,103
427,4,1:50.0,J. Butler misses 3-pt jump shot from 26 ft,,83,103
428,4,1:48.0,Offensive rebound by T. Herro,,83,103
429,4,1:46.0,T. Herro misses 3-pt jump shot from 26 ft,,83,103
430,4,1:43.0,,Defensive rebound by M. Fultz,83,103
431,4,1:30.0,,A. Gordon makes 2-pt jump shot from 16 ft (assist by D. Augustin),83,105
432,4,1:12.0,D. Jones misses 2-pt jump shot from 15 ft,,83,105
433,4,1:08.0,,Defensive rebound by A. Gordon,83,105
434,4,0:53.0,,A. Gordon misses 3-pt jump shot from 26 ft,83,105
435,4,0:51.0,,Offensive rebound by N. Vučević,83,105
436,4,0:45.0,Violation by Team (kicked ball),,83,105
437,4,0:45.0,K. Nunn enters the game for J. Butler,,83,105
438,4,0:45.0,C. Silva enters the game for M. Leonard,,83,105
439,4,0:29.0,,Turnover by Team (shot clock),83,105
440,4,0:23.0,C. Silva makes 2-pt layup from 2 ft (assist by K. Nunn),,85,105
