,QUARTER,TIME_REMAINING,MIAMI_ACTION,PORTLAND_ACTION,MIAMI_SCORE,PORTLAND_SCORE
377,4,6:24.0,,Offensive rebound by G. Trent,93,99
378,4,6:08.0,,C. Anthony misses 2-pt jump shot from 11 ft,93,99
379,4,6:07.0,Defensive rebound by J. Crowder,,93,99
380,4,6:03.0,Personal foul by G. Trent (drawn by G. Dragić),,93,99
381,4,6:03.0,,H. Whiteside enters the game for T. Ariza,93,99
382,4,6:03.0,Technical foul by C. Anthony,,93,99
383,4,6:03.0,D. Robinson makes technical free throw,,94,99
384,4,5:56.0,D. Robinson misses 3-pt jump shot from 25 ft,,94,99
385,4,5:54.0,,Defensive rebound by C. Anthony,94,99
386,4,5:32.0,,G. Trent misses 3-pt jump shot from 25 ft,94,99
387,4,5:26.0,Defensive rebound by J. Crowder,,94,99
388,4,5:21.0,G. Dragić makes 3-pt jump shot from 24 ft (assist by J. Crowder),,97,99
389,4,5:06.0,,G. Trent makes 3-pt jump shot from 25 ft (assist by D. Lillard),97,102
390,4,4:48.0,B. Adebayo misses 2-pt layup from 2 ft,,97,102
391,4,4:47.0,,Defensive rebound by C. McCollum,97,102
392,4,4:43.0,,D. Lillard makes 2-pt jump shot from 12 ft,97,104
393,4,4:43.0,,Shooting foul by A. Iguodala (drawn by D. Lillard),97,104
394,4,4:43.0,,T. Ariza enters the game for C. Anthony,97,104
395,4,4:43.0,,D. Lillard makes free throw 1 of 1,97,105
396,4,4:43.0,Miami full timeout,,97,105
397,4,4:34.0,Turnover by A. Iguodala (bad pass; steal by H. Whiteside),,97,105
398,4,4:28.0,,D. Lillard misses 3-pt jump shot from 31 ft,97,105
399,4,4:25.0,,Offensive rebound by H. Whiteside,97,105
400,4,4:23.0,,H. Whiteside misses 2-pt jump shot from 9 ft (block by B. Adebayo),97,105
401,4,4:22.0,Defensive rebound by A. Iguodala,,97,105
402,4,4:10.0,J. Crowder makes 3-pt jump shot from 23 ft (assist by G. Dragić),,100,105
403,4,3:43.0,,C. McCollum misses 2-pt jump shot from 19 ft,100,105
404,4,3:41.0,Defensive rebound by J. Crowder,,100,105
405,4,3:24.0,B. Adebayo misses 2-pt layup from 3 ft,,100,105
406,4,3:23.0,Offensive rebound by B. Adebayo,,100,105
407,4,3:22.0,Turnover by B. Adebayo (lost ball; steal by G. Trent),,100,105
408,4,3:22.0,,Portland full timeout,100,105
409,4,3:05.0,,Shooting foul by D. Robinson (drawn by T. Ariza),100,105
410,4,3:05.0,,T. Ariza makes free throw 1 of 2,100,106
411,4,3:05.0,,T. Ariza makes free throw 2 of 2,100,107
412,4,2:51.0,G. Dragić makes 3-pt jump shot from 24 ft (assist by D. Robinson),,103,107
413,4,2:34.0,,D. Lillard misses 3-pt jump shot from 33 ft,103,107
414,4,2:31.0,,Offensive rebound by D. Lillard,103,107
415,4,2:30.0,,Offensive foul by D. Lillard (drawn by D. Robinson),103,107
416,4,2:30.0,,Turnover by D. Lillard (offensive foul),103,107
417,4,2:15.0,B. Adebayo misses 2-pt jump shot from 5 ft,,103,107
418,4,2:13.0,,Defensive rebound by D. Lillard,103,107
419,4,2:08.0,,G. Trent makes 3-pt jump shot from 23 ft (assist by C. McCollum),103,110
420,4,1:57.0,Personal foul by C. McCollum (drawn by G. Dragić),,103,110
421,4,1:54.0,D. Robinson misses 3-pt jump shot from 25 ft,,103,110
422,4,1:49.0,,Defensive rebound by H. Whiteside,103,110
423,4,1:30.0,,Personal foul by B. Adebayo (drawn by H. Whiteside),103,110
424,4,1:30.0,,H. Whiteside misses free throw 1 of 2,103,110
425,4,1:30.0,,Offensive rebound by Team,103,110
426,4,1:30.0,,H. Whiteside makes free throw 2 of 2,103,111
427,4,1:13.0,G. Dragić makes 3-pt jump shot from 25 ft,,106,111
428,4,0:56.0,,D. Lillard misses 2-pt layup from 4 ft (block by J. Crowder),106,111
429,4,0:56.0,Defensive rebound by Team,,106,111
430,4,0:46.0,B. Adebayo makes 2-pt layup from 2 ft (assist by D. Robinson),,108,111
431,4,0:25.0,,D. Lillard makes 2-pt layup at rim,108,113
432,4,0:25.0,Miami full timeout,,108,113
433,4,0:23.0,D. Robinson misses 3-pt jump shot from 23 ft,,108,113
434,4,0:20.0,Offensive rebound by A. Iguodala,,108,113
435,4,0:19.0,G. Dragić misses 3-pt jump shot from 23 ft,,108,113
436,4,0:15.0,Offensive rebound by B. Adebayo,,108,113
437,4,0:14.0,D. Robinson misses 3-pt jump shot from 25 ft,,108,113
438,4,0:14.0,,Defensive rebound by H. Whiteside,108,113
439,4,0:11.0,,Personal foul by B. Adebayo (drawn by H. Whiteside),108,113
440,4,0:11.0,,H. Whiteside makes free throw 1 of 2,108,114
441,4,0:11.0,,H. Whiteside makes free throw 2 of 2,108,115
442,4,0:11.0,Miami full timeout,,108,115
443,4,0:11.0,K. Nunn enters the game for B. Adebayo,,108,115
444,4,0:07.0,K. Nunn misses 3-pt jump shot from 24 ft,,108,115
445,4,0:06.0,Offensive rebound by Team,,108,115
446,4,0:06.0,,Loose ball foul by C. McCollum (drawn by J. Crowder),108,115
447,4,0:06.0,J. Crowder misses free throw 1 of 2,,108,115
448,4,0:06.0,Offensive rebound by Team,,108,115
449,4,0:06.0,J. Crowder makes free throw 2 of 2,,109,115
