,QUARTER,TIME_REMAINING,UTAH_ACTION,MIAMI_ACTION,UTAH_SCORE,MIAMI_SCORE
384,4,7:19.0,J. Ingles enters the game for D. Mitchell,,85,90
385,4,7:14.0,B. Bogdanović misses 3-pt jump shot from 26 ft,,85,90
386,4,7:09.0,,Defensive rebound by D. Jones,85,90
387,4,6:58.0,,G. Dragić misses 2-pt layup from 2 ft,85,90
388,4,6:57.0,,Offensive rebound by B. Adebayo,85,90
389,4,6:56.0,,Miami full timeout,85,90
390,4,6:46.0,,G. Dragić makes 3-pt jump shot from 23 ft,85,93
391,4,6:32.0,Turnover by J. Ingles (bad pass; steal by D. Jones),,85,93
392,4,6:28.0,,D. Jones makes 2-pt layup from 2 ft,85,95
393,4,6:28.0,Utah full timeout,,85,95
394,4,6:28.0,D. Mitchell enters the game for E. Mudiay,,85,95
395,4,6:14.0,B. Bogdanović misses 3-pt jump shot from 27 ft,,85,95
396,4,6:10.0,,Defensive rebound by T. Herro,85,95
397,4,6:06.0,,Offensive foul by T. Herro (drawn by J. Ingles),85,95
398,4,6:06.0,,Turnover by T. Herro (offensive foul),85,95
399,4,5:57.0,R. O'Neale makes 3-pt jump shot from 23 ft (assist by D. Mitchell),,88,95
400,4,5:40.0,,G. Dragić makes 2-pt layup from 3 ft,88,97
401,4,5:26.0,B. Bogdanović makes 2-pt layup from 4 ft (assist by D. Mitchell),,90,97
402,4,5:26.0,,Violation by Team (def goaltending),90,97
403,4,5:26.0,,Miami full timeout,90,97
404,4,5:26.0,,Instant Replay (Challenge: Stands),90,97
405,4,5:16.0,,B. Adebayo misses 2-pt layup from 2 ft,90,97
406,4,5:13.0,Defensive rebound by R. Gobert,,90,97
407,4,5:07.0,Turnover by J. Ingles (bad pass),,90,97
408,4,5:07.0,,J. Butler enters the game for K. Nunn,90,97
409,4,4:58.0,,G. Dragić misses 2-pt jump shot from 8 ft,90,97
410,4,4:55.0,Defensive rebound by B. Bogdanović,,90,97
411,4,4:45.0,D. Mitchell misses 2-pt layup from 6 ft,,90,97
412,4,4:42.0,,Defensive rebound by J. Butler,90,97
413,4,4:36.0,,J. Butler misses 2-pt jump shot from 9 ft,90,97
414,4,4:33.0,Defensive rebound by R. Gobert,,90,97
415,4,4:22.0,J. Ingles makes 3-pt jump shot from 23 ft (assist by B. Bogdanović),,93,97
416,4,3:57.0,,T. Herro makes 2-pt jump shot from 10 ft,93,99
417,4,3:33.0,J. Ingles makes 2-pt jump shot from 10 ft,,95,99
418,4,3:20.0,,Miami full timeout,95,99
419,4,3:08.0,,T. Herro makes 2-pt jump shot from 6 ft,95,101
420,4,2:47.0,R. O'Neale misses 3-pt jump shot from 23 ft,,95,101
421,4,2:45.0,,Defensive rebound by B. Adebayo,95,101
422,4,2:43.0,,Personal foul by B. Bogdanović (drawn by J. Butler),95,101
423,4,2:28.0,,T. Herro makes 2-pt jump shot from 7 ft (assist by B. Adebayo),95,103
424,4,2:13.0,J. Ingles misses 3-pt jump shot from 26 ft,,95,103
425,4,2:10.0,,Defensive rebound by D. Jones,95,103
426,4,2:02.0,,Personal foul by D. Mitchell (drawn by B. Adebayo),95,103
427,4,1:46.0,,T. Herro misses 2-pt jump shot from 16 ft,95,103
428,4,1:43.0,Defensive rebound by R. O'Neale,,95,103
429,4,1:31.0,R. O'Neale misses 3-pt jump shot from 23 ft,,95,103
430,4,1:27.0,,Defensive rebound by T. Herro,95,103
431,4,1:05.0,,G. Dragić misses 2-pt jump shot from 17 ft,95,103
432,4,1:02.0,Defensive rebound by R. Gobert,,95,103
433,4,0:52.0,D. Mitchell misses 2-pt jump shot from 22 ft,,95,103
434,4,0:52.0,,Defensive rebound by Team,95,103
435,4,0:34.0,,J. Butler misses 2-pt jump shot from 7 ft,95,103
436,4,0:31.0,Defensive rebound by R. O'Neale,,95,103
437,4,0:24.0,J. Ingles makes 3-pt jump shot from 24 ft,,98,103
438,4,0:22.0,,Personal foul by J. Ingles (drawn by T. Herro),98,103
439,4,0:14.0,,Turnover by T. Herro (bad pass; steal by D. Mitchell),98,103
440,4,0:10.0,J. Ingles misses 3-pt jump shot from 23 ft,,98,103
441,4,0:10.0,Offensive rebound by R. Gobert,,98,103
442,4,0:10.0,R. Gobert makes 2-pt dunk from 1 ft,,100,103
443,4,0:10.0,,Miami full timeout,100,103
444,4,0:10.0,,D. Robinson enters the game for D. Jones,100,103
445,4,0:08.0,,Personal take foul by B. Bogdanović (drawn by D. Robinson),100,103
446,4,0:08.0,,D. Robinson makes free throw 1 of 2,100,104
447,4,0:08.0,,D. Jones enters the game for T. Herro,100,104
448,4,0:08.0,,D. Robinson makes free throw 2 of 2,100,105
449,4,0:08.0,Utah full timeout,,100,105
450,4,0:08.0,,T. Herro enters the game for D. Robinson,100,105
451,4,0:07.0,D. Mitchell misses 3-pt jump shot from 29 ft,,100,105
452,4,0:05.0,Offensive rebound by R. Gobert,,100,105
453,4,0:05.0,R. Gobert makes 2-pt dunk from 1 ft,,102,105
454,4,0:05.0,,Personal take foul by J. Ingles (drawn by J. Butler),102,105
455,4,0:05.0,,J. Butler makes free throw 1 of 2,102,106
456,4,0:05.0,,J. Butler makes free throw 2 of 2,102,107
457,4,0:05.0,Utah full timeout,,102,107
458,4,0:04.0,B. Bogdanović misses 3-pt jump shot from 23 ft (block by B. Adebayo),,102,107
459,4,0:02.0,Offensive rebound by R. Gobert,,102,107
460,4,0:00.0,R. Gobert makes 2-pt layup from 4 ft,,104,107
