,QUARTER,TIME_REMAINING,CHICAGO_ACTION,ORLANDO_ACTION,CHICAGO_SCORE,ORLANDO_SCORE
382,4,5:29.0,Z. LaVine makes 2-pt jump shot from 18 ft,,91,95
383,4,5:11.0,,M. Fultz misses 2-pt jump shot from 14 ft,91,95
384,4,5:09.0,Defensive rebound by L. Markkanen,,91,95
385,4,4:57.0,Z. LaVine misses 3-pt jump shot from 24 ft,,91,95
386,4,4:52.0,,Defensive rebound by E. Fournier,91,95
387,4,4:45.0,,M. Fultz makes 2-pt layup from 1 ft,91,97
388,4,4:28.0,L. Markkanen misses 3-pt jump shot from 26 ft,,91,97
389,4,4:25.0,,Defensive rebound by N. Vučević,91,97
390,4,4:12.0,,J. Isaac misses 3-pt jump shot from 24 ft,91,97
391,4,4:10.0,Defensive rebound by Z. LaVine,,91,97
392,4,3:50.0,T. Satoranský misses 2-pt jump shot from 14 ft,,91,97
393,4,3:48.0,Offensive rebound by T. Satoranský,,91,97
394,4,3:48.0,T. Satoranský misses 2-pt layup from 3 ft (block by N. Vučević),,91,97
395,4,3:47.0,Offensive rebound by T. Satoranský,,91,97
396,4,3:46.0,Z. LaVine misses 3-pt jump shot from 23 ft,,91,97
397,4,3:46.0,,Defensive rebound by E. Fournier,91,97
398,4,3:39.0,,Orlando full timeout,91,97
399,4,3:19.0,,N. Vučević makes 2-pt jump shot from 12 ft (assist by J. Isaac),91,99
400,4,3:01.0,K. Dunn makes 2-pt layup from 3 ft,,93,99
401,4,2:42.0,,T. Ross misses 3-pt jump shot from 26 ft,93,99
402,4,2:40.0,Defensive rebound by Z. LaVine,,93,99
403,4,2:36.0,Z. LaVine makes 2-pt dunk from 1 ft,,95,99
404,4,2:15.0,,M. Fultz makes 2-pt layup from 2 ft (assist by N. Vučević),95,101
405,4,1:54.0,W. Carter misses 2-pt layup from 1 ft,,95,101
406,4,1:51.0,,Defensive rebound by M. Fultz,95,101
407,4,1:50.0,,Offensive foul by M. Fultz (drawn by T. Satoranský),95,101
408,4,1:50.0,,Turnover by M. Fultz (offensive foul),95,101
409,4,1:35.0,Z. LaVine misses 2-pt jump shot from 8 ft,,95,101
410,4,1:29.0,,Defensive rebound by M. Fultz,95,101
411,4,1:12.0,,Turnover by M. Fultz (bad pass; steal by K. Dunn),95,101
412,4,1:12.0,,A. Gordon enters the game for T. Ross,95,101
413,4,0:57.0,Z. LaVine misses 2-pt layup from 3 ft,,95,101
414,4,0:54.0,,Defensive rebound by M. Fultz,95,101
415,4,0:36.0,,N. Vučević misses 2-pt hook shot from 2 ft,95,101
416,4,0:36.0,,Offensive rebound by A. Gordon,95,101
417,4,0:36.0,,A. Gordon makes 2-pt dunk from 1 ft,95,103
418,4,0:36.0,Chicago full timeout,,95,103
419,4,0:27.0,Turnover by Z. LaVine (lost ball; steal by J. Isaac),,95,103
420,4,0:25.0,,Offensive foul by E. Fournier (drawn by L. Markkanen),95,103
421,4,0:25.0,,Turnover by E. Fournier (offensive foul),95,103
422,4,0:21.0,Z. LaVine misses 3-pt jump shot from 30 ft,,95,103
423,4,0:16.0,Offensive rebound by W. Carter,,95,103
424,4,0:13.0,Z. LaVine misses 2-pt jump shot from 24 ft (block by N. Vučević),,95,103
425,4,0:09.0,,Defensive rebound by A. Gordon,95,103
