,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,MEMPHIS_ACTION,SACRAMENTO_SCORE,MEMPHIS_SCORE
383,4,7:10.0,B. Bogdanović enters the game for B. Hield,,91,84
384,4,7:10.0,D. Fox enters the game for C. Joseph,,91,84
385,4,7:10.0,,J. Morant enters the game for G. Dieng,91,84
386,4,7:10.0,,J. Valančiūnas enters the game for T. Jones,91,84
387,4,7:10.0,,D. Brooks makes free throw 1 of 1,91,85
388,4,6:54.0,B. Bogdanović misses 3-pt jump shot from 23 ft,,91,85
389,4,6:52.0,,Defensive rebound by J. Valančiūnas,91,85
390,4,6:38.0,,D. Melton misses 3-pt jump shot from 25 ft,91,85
391,4,6:34.0,Defensive rebound by B. Bogdanović,,91,85
392,4,6:22.0,D. Fox misses 2-pt jump shot from 2 ft,,91,85
393,4,6:18.0,,Defensive rebound by J. Valančiūnas,91,85
394,4,6:09.0,,D. Melton makes 2-pt jump shot from 12 ft (assist by J. Morant),91,87
395,4,5:45.0,H. Giles makes 2-pt jump shot from 7 ft (assist by B. Bogdanović),,93,87
396,4,5:35.0,,J. Morant misses 3-pt jump shot from 29 ft,93,87
397,4,5:31.0,,Offensive rebound by J. Valančiūnas,93,87
398,4,5:31.0,,J. Valančiūnas makes 2-pt layup from 1 ft,93,89
399,4,5:31.0,Technical foul by J. Valančiūnas,,93,89
400,4,5:31.0,,Technical foul by H. Giles,93,89
401,4,5:14.0,N. Bjelica makes 2-pt jump shot from 6 ft (assist by H. Giles),,95,89
402,4,4:53.0,,Personal foul by B. Bogdanović (drawn by D. Brooks),95,89
403,4,4:41.0,,D. Brooks misses 2-pt jump shot from 6 ft (block by K. Bazemore),95,89
404,4,4:41.0,,Offensive rebound by Team,95,89
405,4,4:39.0,,Turnover by Team (shot clock),95,89
406,4,4:37.0,Personal foul by D. Brooks (drawn by N. Bjelica),,95,89
407,4,4:19.0,H. Giles makes 2-pt layup from 2 ft (assist by B. Bogdanović),,97,89
408,4,3:58.0,,J. Morant misses 2-pt jump shot from 9 ft,97,89
409,4,3:55.0,Defensive rebound by B. Bogdanović,,97,89
410,4,3:46.0,H. Giles misses 2-pt layup from 1 ft,,97,89
411,4,3:43.0,,Defensive rebound by J. Valančiūnas,97,89
412,4,3:43.0,,J. Jackson enters the game for K. Anderson,97,89
413,4,3:35.0,,Shooting foul by K. Bazemore (drawn by D. Brooks),97,89
414,4,3:35.0,,D. Brooks makes free throw 1 of 2,97,90
415,4,3:35.0,Sacramento full timeout,,97,90
416,4,3:35.0,,D. Brooks makes free throw 2 of 2,97,91
417,4,3:15.0,B. Bogdanović misses 3-pt jump shot from 26 ft,,97,91
418,4,3:12.0,,Defensive rebound by D. Melton,97,91
419,4,3:07.0,,J. Jackson misses 2-pt layup from 1 ft,97,91
420,4,3:03.0,Defensive rebound by N. Bjelica,,97,91
421,4,2:48.0,D. Fox makes 3-pt jump shot from 26 ft,,100,91
422,4,2:30.0,,Turnover by J. Jackson (bad pass; steal by N. Bjelica),100,91
423,4,2:06.0,H. Giles misses 2-pt jump shot from 17 ft,,100,91
424,4,2:03.0,,Defensive rebound by J. Morant,100,91
425,4,1:57.0,,D. Brooks misses 3-pt jump shot from 24 ft,100,91
426,4,1:54.0,Defensive rebound by N. Bjelica,,100,91
427,4,1:51.0,D. Fox misses 2-pt layup from 1 ft,,100,91
428,4,1:49.0,,Defensive rebound by J. Jackson,100,91
429,4,1:45.0,,J. Jackson makes 2-pt layup from 1 ft,100,93
430,4,1:27.0,Sacramento full timeout,,100,93
431,4,1:27.0,H. Barnes enters the game for N. Bjelica,,100,93
432,4,1:22.0,B. Bogdanović misses 3-pt jump shot from 32 ft,,100,93
433,4,1:19.0,,Defensive rebound by J. Valančiūnas,100,93
434,4,1:16.0,,D. Melton makes 3-pt jump shot from 26 ft (assist by J. Morant),100,96
435,4,0:54.0,D. Fox makes 2-pt jump shot from 12 ft,,102,96
436,4,0:54.0,,Memphis full timeout,102,96
437,4,0:52.0,,J. Jackson misses 3-pt jump shot from 24 ft,102,96
438,4,0:51.0,,Offensive rebound by Team,102,96
439,4,0:51.0,,Instant Replay (Request: Ruling Stands),102,96
440,4,0:50.0,,J. Morant makes 2-pt dunk from 1 ft (assist by D. Melton),102,98
441,4,0:31.0,Turnover by D. Fox (lost ball; steal by J. Jackson),,102,98
442,4,0:27.0,,D. Melton misses 2-pt jump shot from 1 ft,102,98
443,4,0:23.0,Defensive rebound by K. Bazemore,,102,98
444,4,0:21.0,Personal take foul by D. Brooks (drawn by B. Bogdanović),,102,98
445,4,0:16.0,Turnover by H. Barnes (lost ball; steal by J. Jackson),,102,98
446,4,0:10.0,,J. Morant makes 2-pt layup at rim,102,100
447,4,0:10.0,,Shooting foul by K. Bazemore (drawn by J. Morant),102,100
448,4,0:10.0,A. Len enters the game for B. Bogdanović,,102,100
449,4,0:10.0,,J. Morant makes free throw 1 of 1,102,101
450,4,0:10.0,Sacramento full timeout,,102,101
451,4,0:10.0,N. Bjelica enters the game for K. Bazemore,,102,101
452,4,0:10.0,B. Bogdanović enters the game for H. Giles,,102,101
453,4,0:10.0,B. Hield enters the game for A. Len,,102,101
454,4,0:04.0,Personal take foul by D. Brooks (drawn by B. Hield),,102,101
455,4,0:04.0,K. Bazemore enters the game for N. Bjelica,,102,101
456,4,0:04.0,,T. Jones enters the game for D. Brooks,102,101
457,4,0:04.0,B. Hield makes free throw 1 of 2,,103,101
458,4,0:04.0,B. Hield makes free throw 2 of 2,,104,101
459,4,0:04.0,,Memphis full timeout,104,101
460,4,0:04.0,C. Joseph enters the game for B. Hield,,104,101
461,4,0:04.0,,K. Anderson enters the game for J. Jackson,104,101
462,4,0:00.0,,T. Jones misses 3-pt jump shot from 26 ft,104,101
463,4,0:00.0,,Offensive rebound by Team,104,101
