,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,HOUSTON_ACTION,GOLDEN STATE_SCORE,HOUSTON_SCORE
390,4,9:32.0,K. Bowman enters the game for A. Burks,,86,104
391,4,9:32.0,,J. Harden makes free throw 2 of 2,86,105
392,4,9:16.0,K. Bowman misses 3-pt jump shot from 23 ft,,86,105
393,4,9:15.0,,Defensive rebound by C. Capela,86,105
394,4,9:05.0,,C. Capela makes 2-pt dunk from 1 ft (assist by J. Harden),86,107
395,4,9:05.0,Golden State full timeout,,86,107
396,4,9:05.0,E. Paschall enters the game for G. Robinson,,86,107
397,4,8:54.0,Turnover by J. Poole (bad pass; steal by R. Westbrook),,86,107
398,4,8:50.0,,C. Capela misses 2-pt hook shot from 5 ft,86,107
399,4,8:49.0,Defensive rebound by D. Lee,,86,107
400,4,8:35.0,D. Lee misses 3-pt jump shot from 25 ft,,86,107
401,4,8:34.0,,Defensive rebound by P. Tucker,86,107
402,4,8:15.0,,J. Harden misses 3-pt jump shot from 26 ft,86,107
403,4,8:14.0,Defensive rebound by D. Lee,,86,107
404,4,8:11.0,E. Paschall misses 2-pt layup from 4 ft (block by J. Harden),,86,107
405,4,8:10.0,Offensive rebound by Team,,86,107
406,4,8:10.0,,Houston full timeout,86,107
407,4,8:10.0,,Instant Replay (Challenge: Ruling Stands),86,107
408,4,8:02.0,K. Bowman misses 2-pt jump shot from 6 ft,,86,107
409,4,7:59.0,Offensive rebound by O. Spellman,,86,107
410,4,7:59.0,O. Spellman makes 2-pt layup from 1 ft,,88,107
411,4,7:53.0,,Offensive foul by R. Westbrook (drawn by E. Paschall),88,107
412,4,7:53.0,,Turnover by R. Westbrook (offensive foul),88,107
413,4,7:53.0,,A. Rivers enters the game for R. Westbrook,88,107
414,4,7:45.0,Personal foul by C. Capela (drawn by O. Spellman),,88,107
415,4,7:45.0,G. Robinson enters the game for D. Lee,,88,107
416,4,7:33.0,E. Paschall makes 2-pt layup from 2 ft (assist by J. Poole),,90,107
417,4,7:13.0,,P. Tucker makes 3-pt jump shot from 26 ft (assist by J. Harden),90,110
418,4,7:02.0,J. Poole makes 3-pt jump shot from 27 ft,,93,110
419,4,6:49.0,,J. Harden misses 3-pt jump shot from 27 ft,93,110
420,4,6:49.0,Defensive rebound by O. Spellman,,93,110
421,4,6:36.0,G. Robinson makes 2-pt layup at rim (assist by O. Spellman),,95,110
422,4,6:18.0,,D. House makes 3-pt jump shot from 26 ft (assist by J. Harden),95,113
423,4,5:59.0,J. Poole misses 3-pt jump shot from 28 ft,,95,113
424,4,5:57.0,,Defensive rebound by C. Capela,95,113
425,4,5:57.0,W. Cauley-Stein enters the game for O. Spellman,,95,113
426,4,5:49.0,,P. Tucker makes 3-pt jump shot from 24 ft (assist by J. Harden),95,116
427,4,5:33.0,,Violation by Team (kicked ball),95,116
428,4,5:33.0,A. Burks enters the game for J. Poole,,95,116
429,4,5:16.0,A. Burks makes 2-pt layup from 1 ft (assist by E. Paschall),,97,116
430,4,5:09.0,,Flagrant foul type 1 by W. Cauley-Stein (drawn by J. Harden),97,116
431,4,5:09.0,,Instant Replay (Request: Ruling Stands),97,116
432,4,5:09.0,,J. Harden misses flagrant free throw 1 of 3,97,116
433,4,5:09.0,,Offensive rebound by Team,97,116
434,4,5:09.0,,J. Harden makes flagrant free throw 2 of 3,97,117
435,4,5:09.0,,J. Harden misses flagrant free throw 3 of 3,97,117
436,4,5:09.0,,Offensive rebound by Team,97,117
437,4,4:59.0,,J. Harden misses 3-pt jump shot from 26 ft,97,117
438,4,4:58.0,Defensive rebound by G. Robinson,,97,117
439,4,4:49.0,G. Robinson makes 3-pt jump shot from 26 ft (assist by E. Paschall),,100,117
440,4,4:35.0,,C. Capela misses 2-pt layup from 1 ft,100,117
441,4,4:34.0,,Offensive rebound by Team,100,117
442,4,4:22.0,,D. House makes 3-pt jump shot from 25 ft (assist by A. Rivers),100,120
443,4,3:58.0,W. Cauley-Stein misses 2-pt hook shot from 9 ft (block by C. Capela),,100,120
444,4,3:57.0,,Defensive rebound by C. Capela,100,120
445,4,3:43.0,,C. Capela makes 2-pt dunk from 1 ft (assist by J. Harden),100,122
446,4,3:28.0,G. Robinson makes 3-pt jump shot from 23 ft (assist by E. Paschall),,103,122
447,4,3:09.0,,P. Tucker makes 3-pt jump shot from 23 ft (assist by J. Harden),103,125
448,4,2:56.0,Shooting foul by C. Capela (drawn by W. Cauley-Stein),,103,125
449,4,2:56.0,W. Cauley-Stein makes free throw 1 of 2,,104,125
450,4,2:56.0,O. Spellman enters the game for E. Paschall,,104,125
451,4,2:56.0,,C. Clemons enters the game for J. Harden,104,125
452,4,2:56.0,,B. McLemore enters the game for P. Tucker,104,125
453,4,2:56.0,W. Cauley-Stein makes free throw 2 of 2,,105,125
454,4,2:43.0,,Turnover by C. Capela (out of bounds lost ball),105,125
455,4,2:30.0,G. Robinson makes 3-pt jump shot from 28 ft,,108,125
456,4,2:12.0,,C. Clemons misses 3-pt jump shot from 27 ft,108,125
457,4,2:11.0,Defensive rebound by G. Robinson,,108,125
458,4,2:07.0,G. Robinson misses 3-pt jump shot from 25 ft,,108,125
459,4,2:05.0,Offensive rebound by W. Cauley-Stein,,108,125
460,4,2:04.0,W. Cauley-Stein misses 2-pt layup from 7 ft (block by C. Capela),,108,125
461,4,2:03.0,Offensive rebound by W. Cauley-Stein,,108,125
462,4,2:03.0,W. Cauley-Stein misses 2-pt layup from 7 ft (block by C. Capela),,108,125
463,4,2:02.0,Offensive rebound by Team,,108,125
464,4,1:49.0,A. Burks makes 2-pt layup from 1 ft,,110,125
465,4,1:36.0,,A. Rivers misses 2-pt layup from 1 ft,110,125
466,4,1:35.0,,Offensive rebound by C. Capela,110,125
467,4,1:35.0,,C. Capela makes 2-pt layup at rim,110,127
468,4,1:26.0,W. Cauley-Stein makes 2-pt dunk at rim (assist by K. Bowman),,112,127
469,4,1:08.0,,D. House misses 2-pt layup from 2 ft,112,127
470,4,1:07.0,,Offensive rebound by C. Capela,112,127
471,4,1:06.0,,C. Capela makes 2-pt dunk from 1 ft,112,129
472,4,0:47.0,G. Robinson misses 2-pt jump shot from 8 ft,,112,129
473,4,0:47.0,,Defensive rebound by C. Capela,112,129
474,4,0:41.0,,C. Clemons misses 3-pt jump shot from 23 ft,112,129
475,4,0:40.0,Defensive rebound by O. Spellman,,112,129
476,4,0:26.0,G. Robinson misses 3-pt jump shot from 23 ft,,112,129
477,4,0:25.0,,Defensive rebound by A. Rivers,112,129
478,4,0:01.0,,Turnover by Team (shot clock),112,129
