,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,GOLDEN STATE_ACTION,PHILADELPHIA_SCORE,GOLDEN STATE_SCORE
380,4,3:11.0,,A. Wiggins misses free throw 1 of 2,108,106
381,4,3:11.0,,Offensive rebound by Team,108,106
382,4,3:11.0,,A. Wiggins makes free throw 2 of 2,108,107
383,4,2:52.0,A. Horford misses 2-pt hook shot from 9 ft,,108,107
384,4,2:51.0,,Defensive rebound by M. Chriss,108,107
385,4,2:40.0,,A. Wiggins misses 2-pt jump shot from 7 ft,108,107
386,4,2:39.0,Defensive rebound by A. Horford,,108,107
387,4,2:20.0,S. Milton misses 2-pt jump shot from 17 ft,,108,107
388,4,2:19.0,,Defensive rebound by E. Paschall,108,107
389,4,2:11.0,,M. Mulder makes 3-pt jump shot from 27 ft (assist by E. Paschall),108,110
390,4,1:51.0,T. Harris makes 2-pt hook shot from 8 ft,,110,110
391,4,1:51.0,Shooting foul by A. Wiggins (drawn by T. Harris),,110,110
392,4,1:51.0,T. Harris makes free throw 1 of 1,,111,110
393,4,1:40.0,,D. Lee makes 2-pt jump shot from 12 ft (assist by M. Chriss),111,112
394,4,1:40.0,,Shooting foul by G. Robinson (drawn by D. Lee),111,112
395,4,1:40.0,,D. Lee makes free throw 1 of 1,111,113
396,4,1:31.0,T. Harris makes 3-pt jump shot from 29 ft (assist by A. Horford),,114,113
397,4,1:21.0,,D. Lee misses 3-pt jump shot from 27 ft,114,113
398,4,1:19.0,Defensive rebound by A. Horford,,114,113
399,4,1:02.0,Turnover by T. Harris (3 sec),,114,113
400,4,1:02.0,,Golden State full timeout,114,113
401,4,0:51.0,,Shooting foul by M. Scott (drawn by E. Paschall),114,113
402,4,0:51.0,,E. Paschall makes free throw 1 of 2,114,114
403,4,0:51.0,,J. Toscano-Anderson enters the game for M. Mulder,114,114
404,4,0:51.0,,E. Paschall makes free throw 2 of 2,114,115
405,4,0:33.0,A. Horford misses 3-pt jump shot from 26 ft,,114,115
406,4,0:29.0,Offensive rebound by T. Harris,,114,115
407,4,0:27.0,M. Scott misses 2-pt layup from 5 ft (block by M. Chriss),,114,115
408,4,0:25.0,Offensive rebound by M. Scott,,114,115
409,4,0:16.0,S. Milton misses 3-pt jump shot from 32 ft,,114,115
410,4,0:13.0,,Defensive rebound by Team,114,115
411,4,0:13.0,,M. Mulder enters the game for M. Chriss,114,115
412,4,0:07.0,,Personal take foul by S. Milton (drawn by M. Mulder),114,115
413,4,0:07.0,,M. Mulder makes free throw 1 of 2,114,116
414,4,0:07.0,,M. Mulder makes free throw 2 of 2,114,117
415,4,0:07.0,Philadelphia full timeout,,114,117
416,4,0:07.0,F. Korkmaz enters the game for M. Scott,,114,117
417,4,0:06.0,Turnover by F. Korkmaz (step out of bounds),,114,117
418,4,0:06.0,,M. Chriss enters the game for J. Toscano-Anderson,114,117
419,4,0:05.0,,Personal take foul by S. Milton (drawn by M. Mulder),114,117
420,4,0:05.0,,M. Mulder makes free throw 1 of 2,114,118
421,4,0:05.0,,M. Mulder misses free throw 2 of 2,114,118
422,4,0:04.0,Defensive rebound by T. Harris,,114,118
423,4,0:04.0,Philadelphia full timeout,,114,118
424,4,0:04.0,M. Scott enters the game for G. Robinson,,114,118
425,4,0:04.0,,J. Toscano-Anderson enters the game for M. Chriss,114,118
426,4,0:03.0,T. Harris misses 3-pt jump shot from 24 ft,,114,118
427,4,0:01.0,,Defensive rebound by D. Lee,114,118
