,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,TORONTO_ACTION,CHARLOTTE_SCORE,TORONTO_SCORE
373,4,6:58.0,,Defensive rebound by P. Siakam,81,110
374,4,6:43.0,,T. Davis makes 3-pt jump shot from 24 ft (assist by R. Hollis-Jefferson),81,113
375,4,6:28.0,C. Martin misses 3-pt jump shot from 26 ft,,81,113
376,4,6:25.0,,Defensive rebound by M. Thomas,81,113
377,4,6:22.0,,Shooting foul by M. Kidd-Gilchrist (drawn by T. Davis),81,113
378,4,6:22.0,,Toronto full timeout,81,113
379,4,6:22.0,,D. Hernandez enters the game for R. Hollis-Jefferson,81,113
380,4,6:22.0,,M. Miller enters the game for P. Siakam,81,113
381,4,6:22.0,,T. Davis makes free throw 1 of 2,81,114
382,4,6:22.0,,T. Davis makes free throw 2 of 2,81,115
383,4,6:14.0,Personal foul by M. Miller (drawn by D. Bacon),,81,115
384,4,6:08.0,Shooting foul by D. Hernandez (drawn by W. Hernangómez),,81,115
385,4,6:08.0,W. Hernangómez misses free throw 1 of 2,,81,115
386,4,6:08.0,Offensive rebound by Team,,81,115
387,4,6:08.0,W. Hernangómez makes free throw 2 of 2,,82,115
388,4,5:54.0,,M. Thomas misses 3-pt jump shot from 27 ft,82,115
389,4,5:50.0,,Offensive rebound by C. Boucher,82,115
390,4,5:43.0,,T. Davis makes 2-pt dunk from 1 ft,82,117
391,4,5:28.0,M. Kidd-Gilchrist misses 2-pt jump shot from 12 ft,,82,117
392,4,5:24.0,,Defensive rebound by D. Hernandez,82,117
393,4,5:20.0,,T. Davis makes 3-pt jump shot from 26 ft (assist by M. Thomas),82,120
394,4,5:19.0,Charlotte full timeout,,82,120
395,4,5:19.0,,O. Brissett enters the game for M. Thomas,82,120
396,4,5:07.0,D. Bacon makes 2-pt hook shot from 4 ft (assist by C. Martin),,84,120
397,4,4:40.0,,O. Brissett misses 2-pt hook shot from 4 ft,84,120
398,4,4:37.0,Defensive rebound by W. Hernangómez,,84,120
399,4,4:27.0,C. Martin misses 3-pt jump shot from 28 ft,,84,120
400,4,4:24.0,Offensive rebound by W. Hernangómez,,84,120
401,4,4:19.0,W. Hernangómez misses 3-pt jump shot from 26 ft,,84,120
402,4,4:16.0,Offensive rebound by M. Bridges,,84,120
403,4,4:14.0,M. Bridges makes 2-pt hook shot from 4 ft,,86,120
404,4,4:07.0,,Offensive foul by D. Hernandez (drawn by C. Martin),86,120
405,4,4:07.0,,Turnover by D. Hernandez (offensive foul),86,120
406,4,4:02.0,Personal foul by D. Hernandez (drawn by W. Hernangómez),,86,120
407,4,4:02.0,W. Hernangómez misses free throw 1 of 2,,86,120
408,4,4:02.0,Offensive rebound by Team,,86,120
409,4,4:02.0,W. Hernangómez makes free throw 2 of 2,,87,120
410,4,3:45.0,,C. Boucher makes 2-pt dunk from 1 ft (assist by T. Davis),87,122
411,4,3:45.0,,Shooting foul by C. Martin (drawn by C. Boucher),87,122
412,4,3:45.0,,C. Boucher misses free throw 1 of 1,87,122
413,4,3:43.0,Defensive rebound by M. Kidd-Gilchrist,,87,122
414,4,3:33.0,D. Bacon makes 3-pt jump shot from 24 ft (assist by M. Kidd-Gilchrist),,90,122
415,4,3:12.0,,Turnover by T. Davis (lost ball; steal by M. Bridges),90,122
416,4,3:12.0,Personal foul by T. Davis (drawn by M. Kidd-Gilchrist),,90,122
417,4,3:12.0,M. Kidd-Gilchrist makes free throw 1 of 2,,91,122
418,4,3:12.0,M. Kidd-Gilchrist makes free throw 2 of 2,,92,122
419,4,2:54.0,,Turnover by C. Boucher (lost ball; steal by C. Martin),92,122
420,4,2:48.0,Personal foul by T. Davis (drawn by W. Hernangómez),,92,122
421,4,2:48.0,W. Hernangómez makes free throw 1 of 2,,93,122
422,4,2:48.0,W. Hernangómez misses free throw 2 of 2,,93,122
423,4,2:46.0,,Defensive rebound by M. Miller,93,122
424,4,2:29.0,,C. Boucher makes 3-pt jump shot from 26 ft (assist by T. Davis),93,125
425,4,2:12.0,M. Bridges makes 3-pt jump shot from 27 ft (assist by C. Martin),,96,125
426,4,2:00.0,,M. Miller makes 3-pt jump shot from 23 ft (assist by T. Davis),96,128
427,4,1:51.0,M. Kidd-Gilchrist misses 3-pt jump shot from 28 ft,,96,128
428,4,1:47.0,,Defensive rebound by D. Hernandez,96,128
429,4,1:37.0,,M. Miller makes 2-pt layup from 1 ft (assist by T. Davis),96,130
430,4,1:25.0,Turnover by C. Martin (bad pass; steal by D. Hernandez),,96,130
431,4,1:21.0,,D. Hernandez makes 2-pt layup from 3 ft,96,132
432,4,1:06.0,D. Bacon misses 2-pt jump shot from 17 ft,,96,132
433,4,1:04.0,,Defensive rebound by D. Hernandez,96,132
434,4,0:54.0,,D. Hernandez misses 3-pt jump shot from 26 ft,96,132
435,4,0:52.0,Defensive rebound by C. Martin,,96,132
436,4,0:44.0,M. Kidd-Gilchrist misses 3-pt jump shot from 25 ft,,96,132
437,4,0:41.0,,Defensive rebound by D. Hernandez,96,132
438,4,0:26.0,,O. Brissett misses 2-pt jump shot from 10 ft,96,132
439,4,0:24.0,Defensive rebound by W. Hernangómez,,96,132
440,4,0:18.0,D. Bacon misses 3-pt jump shot from 26 ft,,96,132
441,4,0:15.0,,Defensive rebound by C. Boucher,96,132
