,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,MIAMI_ACTION,MILWAUKEE_SCORE,MIAMI_SCORE
376,4,8:02.0,Offensive rebound by G. Hill,,75,86
377,4,7:59.0,G. Hill makes 2-pt layup from 2 ft,,77,86
378,4,7:40.0,,Offensive foul by B. Adebayo (drawn by G. Antetokounmpo),77,86
379,4,7:40.0,,Turnover by B. Adebayo (offensive foul),77,86
380,4,7:40.0,,J. Butler enters the game for A. Iguodala,77,86
381,4,7:24.0,G. Hill misses 3-pt jump shot from 26 ft,,77,86
382,4,7:23.0,Offensive rebound by W. Matthews,,77,86
383,4,7:23.0,W. Matthews makes 2-pt layup from 2 ft,,79,86
384,4,7:23.0,,Miami full timeout,79,86
385,4,7:23.0,D. DiVincenzo enters the game for E. Bledsoe,,79,86
386,4,7:01.0,,D. Robinson misses 3-pt jump shot from 25 ft,79,86
387,4,7:01.0,Defensive rebound by Team,,79,86
388,4,6:43.0,G. Antetokounmpo misses 2-pt layup from 2 ft,,79,86
389,4,6:42.0,,Defensive rebound by D. Robinson,79,86
390,4,6:36.0,,G. Dragić makes 2-pt layup from 1 ft (assist by J. Crowder),79,88
391,4,6:20.0,Offensive foul by G. Hill (drawn by G. Dragić),,79,88
392,4,6:20.0,Turnover by G. Hill (offensive foul),,79,88
393,4,6:04.0,,J. Butler misses 2-pt jump shot from 12 ft,79,88
394,4,6:03.0,Defensive rebound by G. Antetokounmpo,,79,88
395,4,5:55.0,G. Antetokounmpo misses 3-pt jump shot from 26 ft,,79,88
396,4,5:52.0,,Defensive rebound by J. Butler,79,88
397,4,5:34.0,,J. Butler makes 2-pt jump shot from 9 ft (assist by J. Crowder),79,90
398,4,5:20.0,D. DiVincenzo misses 3-pt jump shot from 26 ft,,79,90
399,4,5:15.0,,Defensive rebound by G. Dragić,79,90
400,4,5:14.0,,Shooting foul by D. DiVincenzo (drawn by G. Dragić),79,90
401,4,5:14.0,,G. Dragić makes free throw 1 of 2,79,91
402,4,5:14.0,,G. Dragić makes free throw 2 of 2,79,92
403,4,4:57.0,G. Antetokounmpo misses 2-pt jump shot from 13 ft,,79,92
404,4,4:54.0,,Defensive rebound by D. Robinson,79,92
405,4,4:49.0,,Personal foul by D. DiVincenzo (drawn by J. Butler),79,92
406,4,4:49.0,B. Lopez enters the game for P. Connaughton,,79,92
407,4,4:49.0,K. Middleton enters the game for D. DiVincenzo,,79,92
408,4,4:43.0,,G. Dragić misses 2-pt jump shot from 13 ft,79,92
409,4,4:41.0,Defensive rebound by W. Matthews,,79,92
410,4,4:36.0,Turnover by W. Matthews (bad pass; steal by J. Butler),,79,92
411,4,4:33.0,,J. Crowder makes 2-pt dunk from 1 ft (assist by B. Adebayo),79,94
412,4,4:33.0,Milwaukee full timeout,,79,94
413,4,4:33.0,E. Bledsoe enters the game for G. Antetokounmpo,,79,94
414,4,4:33.0,M. Williams enters the game for G. Hill,,79,94
415,4,4:15.0,K. Middleton misses 3-pt jump shot from 26 ft,,79,94
416,4,4:12.0,,Defensive rebound by J. Crowder,79,94
417,4,3:55.0,,J. Butler makes 2-pt jump shot from 11 ft,79,96
418,4,3:42.0,Shooting foul by J. Crowder (drawn by B. Lopez),,79,96
419,4,3:42.0,B. Lopez makes free throw 1 of 2,,80,96
420,4,3:42.0,S. Brown enters the game for E. Bledsoe,,80,96
421,4,3:42.0,P. Connaughton enters the game for W. Matthews,,80,96
422,4,3:42.0,D. Wilson enters the game for K. Middleton,,80,96
423,4,3:42.0,B. Lopez makes free throw 2 of 2,,81,96
424,4,3:31.0,,B. Adebayo makes 2-pt layup from 2 ft,81,98
425,4,3:16.0,B. Lopez makes 3-pt jump shot from 22 ft (assist by D. Wilson),,84,98
426,4,3:15.0,,Miami full timeout,84,98
427,4,3:15.0,E. İlyasova enters the game for B. Lopez,,84,98
428,4,2:59.0,,G. Dragić misses 2-pt layup from 2 ft,84,98
429,4,2:58.0,,Offensive rebound by B. Adebayo,84,98
430,4,2:58.0,,B. Adebayo misses 2-pt layup from 4 ft,84,98
431,4,2:56.0,Defensive rebound by M. Williams,,84,98
432,4,2:40.0,D. Wilson misses 3-pt jump shot from 23 ft,,84,98
433,4,2:37.0,,Defensive rebound by J. Butler,84,98
434,4,2:20.0,,D. Robinson misses 2-pt jump shot from 14 ft,84,98
435,4,2:18.0,Defensive rebound by P. Connaughton,,84,98
436,4,2:06.0,P. Connaughton makes 3-pt jump shot from 26 ft,,87,98
437,4,1:44.0,,B. Adebayo makes 2-pt hook shot from 5 ft (assist by G. Dragić),87,100
438,4,1:33.0,Turnover by S. Brown (bad pass; steal by B. Adebayo),,87,100
439,4,1:30.0,,B. Adebayo makes 2-pt layup from 2 ft (assist by J. Crowder),87,102
440,4,1:15.0,S. Brown makes 2-pt layup from 2 ft (assist by E. İlyasova),,89,102
441,4,0:52.0,,J. Butler makes 3-pt jump shot from 23 ft (assist by G. Dragić),89,105
442,4,0:45.0,S. Brown misses 2-pt layup from 1 ft,,89,105
443,4,0:42.0,,Defensive rebound by J. Butler,89,105
444,4,0:21.0,,Turnover by Team (shot clock),89,105
