,QUARTER,TIME_REMAINING,MIAMI_ACTION,WASHINGTON_ACTION,MIAMI_SCORE,WASHINGTON_SCORE
385,4,8:15.0,G. Dragić misses free throw 2 of 3,,84,96
386,4,8:15.0,Offensive rebound by Team,,84,96
387,4,8:15.0,G. Dragić makes free throw 3 of 3,,85,96
388,4,7:56.0,,T. Brown makes 3-pt jump shot from 25 ft (assist by A. Pasečņiks),85,99
389,4,7:42.0,J. Butler makes 2-pt layup from 2 ft,,87,99
390,4,7:42.0,Shooting foul by A. Pasečņiks (drawn by J. Butler),,87,99
391,4,7:42.0,J. Butler makes free throw 1 of 1,,88,99
392,4,7:26.0,,I. Smith misses 2-pt layup from 10 ft,88,99
393,4,7:23.0,Defensive rebound by M. Leonard,,88,99
394,4,7:05.0,Turnover by M. Leonard (bad pass; steal by I. Smith),,88,99
395,4,7:00.0,,T. Brown misses 3-pt jump shot from 29 ft,88,99
396,4,6:56.0,,Offensive rebound by A. Pasečņiks,88,99
397,4,6:55.0,,Shooting foul by G. Dragić (drawn by G. Mathews),88,99
398,4,6:55.0,,G. Mathews makes free throw 1 of 3,88,100
399,4,6:55.0,,G. Mathews makes free throw 2 of 3,88,101
400,4,6:55.0,D. Robinson enters the game for G. Dragić,,88,101
401,4,6:55.0,,G. Mathews makes free throw 3 of 3,88,102
402,4,6:44.0,Turnover by K. Nunn (lost ball; steal by J. McRae),,88,102
403,4,6:40.0,,Shooting foul by D. Robinson (drawn by J. McRae),88,102
404,4,6:40.0,,J. McRae misses free throw 1 of 2,88,102
405,4,6:40.0,,Offensive rebound by Team,88,102
406,4,6:40.0,,J. McRae makes free throw 2 of 2,88,103
407,4,6:27.0,K. Nunn makes 3-pt jump shot from 25 ft (assist by J. Butler),,91,103
408,4,6:04.0,,J. McRae makes 3-pt jump shot from 27 ft,91,106
409,4,5:48.0,K. Nunn misses 2-pt jump shot from 17 ft,,91,106
410,4,5:44.0,Offensive rebound by J. Butler,,91,106
411,4,5:44.0,Shooting foul by J. McRae (drawn by J. Butler),,91,106
412,4,5:44.0,J. Butler makes free throw 1 of 2,,92,106
413,4,5:44.0,D. Jones enters the game for M. Leonard,,92,106
414,4,5:44.0,J. Butler makes free throw 2 of 2,,93,106
415,4,5:19.0,,I. Smith makes 2-pt layup from 4 ft,93,108
416,4,5:10.0,Offensive foul by B. Adebayo (drawn by A. Pasečņiks),,93,108
417,4,5:10.0,Turnover by B. Adebayo (offensive foul),,93,108
418,4,5:10.0,,I. Mahinmi enters the game for A. Pasečņiks,93,108
419,4,4:58.0,,I. Smith makes 2-pt jump shot from 16 ft,93,110
420,4,4:56.0,Miami full timeout,,93,110
421,4,4:38.0,Shooting foul by G. Mathews (drawn by D. Robinson),,93,110
422,4,4:38.0,D. Robinson makes free throw 1 of 3,,94,110
423,4,4:38.0,D. Robinson makes free throw 2 of 3,,95,110
424,4,4:38.0,D. Robinson makes free throw 3 of 3,,96,110
425,4,4:20.0,,T. Brown misses 2-pt jump shot from 14 ft,96,110
426,4,4:17.0,Defensive rebound by D. Robinson,,96,110
427,4,4:10.0,D. Robinson misses 3-pt jump shot from 25 ft,,96,110
428,4,4:07.0,,Defensive rebound by J. McRae,96,110
429,4,3:54.0,,J. McRae misses 2-pt jump shot from 14 ft,96,110
430,4,3:51.0,Defensive rebound by J. Butler,,96,110
431,4,3:49.0,Personal take foul by T. Brown (drawn by K. Nunn),,96,110
432,4,3:49.0,K. Nunn makes free throw 1 of 2,,97,110
433,4,3:49.0,K. Nunn misses free throw 2 of 2,,97,110
434,4,3:47.0,,Defensive rebound by J. McRae,97,110
435,4,3:34.0,,Shooting foul by K. Nunn (drawn by G. Mathews),97,110
436,4,3:34.0,,G. Mathews makes free throw 1 of 3,97,111
437,4,3:34.0,,G. Mathews makes free throw 2 of 3,97,112
438,4,3:34.0,,G. Mathews makes free throw 3 of 3,97,113
439,4,3:16.0,Shooting foul by J. McRae (drawn by D. Jones),,97,113
440,4,3:16.0,D. Jones misses free throw 1 of 2,,97,113
441,4,3:16.0,Offensive rebound by Team,,97,113
442,4,3:16.0,,Washington full timeout,97,113
443,4,3:16.0,D. Jones makes free throw 2 of 2,,98,113
444,4,2:57.0,,I. Smith makes 2-pt layup from 2 ft,98,115
445,4,2:39.0,D. Robinson makes 2-pt layup from 1 ft (assist by J. Butler),,100,115
446,4,2:19.0,,I. Mahinmi makes 3-pt jump shot from 22 ft (assist by I. Smith),100,118
447,4,2:05.0,D. Robinson makes 2-pt layup from 1 ft (assist by K. Nunn),,102,118
448,4,1:46.0,,I. Smith makes 2-pt layup from 2 ft,102,120
449,4,1:36.0,Personal foul by G. Mathews (drawn by J. Butler),,102,120
450,4,1:36.0,J. Butler misses free throw 1 of 2,,102,120
451,4,1:36.0,Offensive rebound by Team,,102,120
452,4,1:36.0,J. Butler makes free throw 2 of 2,,103,120
453,4,1:18.0,,I. Smith misses 2-pt jump shot from 17 ft,103,120
454,4,1:14.0,Defensive rebound by B. Adebayo,,103,120
455,4,1:08.0,B. Adebayo misses 2-pt layup from 1 ft,,103,120
456,4,1:05.0,,Defensive rebound by I. Smith,103,120
457,4,0:46.0,,J. McRae makes 3-pt jump shot from 28 ft,103,123
458,4,0:38.0,D. Robinson misses 3-pt jump shot from 27 ft,,103,123
459,4,0:35.0,,Defensive rebound by J. McRae,103,123
460,4,0:13.0,,Turnover by Team (shot clock),103,123
461,4,0:13.0,T. Herro enters the game for B. Adebayo,,103,123
462,4,0:13.0,C. Silva enters the game for J. Butler,,103,123
463,4,0:07.0,K. Nunn makes 2-pt layup from 2 ft,,105,123
