,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,DENVER_ACTION,LA CLIPPERS_SCORE,DENVER_SCORE
389,4,6:53.0,,M. Morris makes 3-pt jump shot from 25 ft (assist by W. Barton),85,103
390,4,6:51.0,LA Clippers full timeout,,85,103
391,4,6:51.0,P. Beverley enters the game for L. Williams,,85,103
392,4,6:51.0,,J. Grant enters the game for T. Craig,85,103
393,4,6:51.0,,J. Murray enters the game for M. Morris,85,103
394,4,6:36.0,Personal foul by N. Jokić (drawn by M. Harrell),,85,103
395,4,6:34.0,L. Shamet misses 3-pt jump shot from 26 ft,,85,103
396,4,6:29.0,Offensive rebound by J. Green,,85,103
397,4,6:29.0,J. Green makes 2-pt dunk from 1 ft,,87,103
398,4,6:12.0,,N. Jokić makes 2-pt hook shot from 5 ft (assist by G. Harris),87,105
399,4,5:53.0,Personal foul by W. Barton (drawn by M. Harrell),,87,105
400,4,5:45.0,P. Beverley makes 3-pt jump shot from 25 ft (assist by K. Leonard),,90,105
401,4,5:26.0,,Turnover by J. Murray (bad pass; steal by M. Harrell),90,105
402,4,5:23.0,K. Leonard makes 2-pt dunk at rim (assist by L. Shamet),,92,105
403,4,5:06.0,,Turnover by W. Barton (lost ball; steal by K. Leonard),92,105
404,4,4:56.0,M. Harrell makes 2-pt layup from 1 ft (assist by P. Beverley),,94,105
405,4,4:56.0,,Denver full timeout,94,105
406,4,4:56.0,,T. Craig enters the game for G. Harris,94,105
407,4,4:39.0,,Personal foul by M. Harrell (drawn by N. Jokić),94,105
408,4,4:31.0,,Turnover by T. Craig (traveling),94,105
409,4,4:09.0,Turnover by P. Beverley (bad pass; steal by N. Jokić),,94,105
410,4,4:03.0,,J. Grant misses 2-pt layup from 1 ft (block by J. Green),94,105
411,4,4:02.0,Defensive rebound by J. Green,,94,105
412,4,3:56.0,K. Leonard makes 3-pt jump shot from 25 ft (assist by L. Shamet),,97,105
413,4,3:30.0,,Personal foul by J. Green (drawn by J. Grant),97,105
414,4,3:23.0,,W. Barton misses 2-pt jump shot from 20 ft,97,105
415,4,3:20.0,Defensive rebound by P. Beverley,,97,105
416,4,3:14.0,J. Green misses 3-pt jump shot from 25 ft,,97,105
417,4,3:11.0,,Defensive rebound by N. Jokić,97,105
418,4,2:52.0,,Personal foul by J. Green (drawn by N. Jokić),97,105
419,4,2:52.0,L. Williams enters the game for L. Shamet,,97,105
420,4,2:52.0,,M. Morris enters the game for T. Craig,97,105
421,4,2:47.0,,N. Jokić misses 3-pt jump shot from 25 ft,97,105
422,4,2:44.0,Defensive rebound by K. Leonard,,97,105
423,4,2:41.0,Offensive foul by M. Harrell (drawn by J. Grant),,97,105
424,4,2:41.0,Turnover by M. Harrell (offensive foul),,97,105
425,4,2:41.0,LA Clippers full timeout,,97,105
426,4,2:41.0,Instant Replay (Challenge: Stands),,97,105
427,4,2:26.0,,Shooting foul by M. Harrell (drawn by N. Jokić),97,105
428,4,2:26.0,,N. Jokić misses free throw 1 of 2,97,105
429,4,2:26.0,,Offensive rebound by Team,97,105
430,4,2:26.0,,T. Craig enters the game for M. Morris,97,105
431,4,2:26.0,,N. Jokić makes free throw 2 of 2,97,106
432,4,2:12.0,Shooting foul by W. Barton (drawn by L. Williams),,97,106
433,4,2:12.0,L. Williams makes free throw 1 of 3,,98,106
434,4,2:12.0,L. Williams makes free throw 2 of 3,,99,106
435,4,2:12.0,,M. Morris enters the game for T. Craig,99,106
436,4,2:12.0,L. Williams misses free throw 3 of 3,,99,106
437,4,2:10.0,,Defensive rebound by W. Barton,99,106
438,4,1:55.0,,N. Jokić misses 2-pt jump shot from 17 ft,99,106
439,4,1:51.0,Defensive rebound by M. Harrell,,99,106
440,4,1:45.0,Shooting foul by N. Jokić (drawn by M. Harrell),,99,106
441,4,1:45.0,M. Harrell makes free throw 1 of 2,,100,106
442,4,1:45.0,M. Harrell misses free throw 2 of 2,,100,106
443,4,1:45.0,,Defensive rebound by Team,100,106
444,4,1:45.0,Loose ball foul by J. Green (drawn by J. Grant),,100,106
445,4,1:45.0,,J. Grant makes free throw 1 of 2,100,107
446,4,1:45.0,,T. Craig enters the game for N. Jokić,100,107
447,4,1:45.0,,M. Plumlee enters the game for M. Morris,100,107
448,4,1:45.0,,J. Grant makes free throw 2 of 2,100,108
449,4,1:26.0,M. Harrell makes 2-pt layup from 3 ft (assist by P. Beverley),,102,108
450,4,1:26.0,Shooting foul by J. Grant (drawn by M. Harrell),,102,108
451,4,1:26.0,,N. Jokić enters the game for T. Craig,102,108
452,4,1:26.0,,M. Morris enters the game for M. Plumlee,102,108
453,4,1:26.0,M. Harrell misses free throw 1 of 1,,102,108
454,4,1:24.0,,Defensive rebound by W. Barton,102,108
455,4,1:11.0,,Personal foul by P. Beverley (drawn by N. Jokić),102,108
456,4,1:11.0,L. Shamet enters the game for P. Beverley,,102,108
457,4,1:11.0,,N. Jokić makes free throw 1 of 2,102,109
458,4,1:11.0,,T. Craig enters the game for M. Morris,102,109
459,4,1:11.0,,N. Jokić makes free throw 2 of 2,102,110
460,4,1:11.0,,Technical foul by D. Rivers,102,110
461,4,1:11.0,,Technical foul by D. Rivers,102,110
462,4,1:11.0,D. Rivers ejected from game,,102,110
463,4,1:11.0,,J. Murray makes technical free throw,102,111
464,4,1:11.0,,J. Murray makes technical free throw,102,112
465,4,1:11.0,,M. Plumlee enters the game for N. Jokić,102,112
466,4,0:56.0,K. Leonard misses 2-pt jump shot from 12 ft,,102,112
467,4,0:54.0,,Defensive rebound by M. Plumlee,102,112
468,4,0:36.0,,J. Murray misses 2-pt jump shot from 20 ft,102,112
469,4,0:32.0,Defensive rebound by J. Green,,102,112
470,4,0:28.0,K. Leonard makes 2-pt layup from 3 ft,,104,112
471,4,0:24.0,,Personal take foul by L. Shamet (drawn by T. Craig),104,112
472,4,0:24.0,,T. Craig makes free throw 1 of 2,104,113
473,4,0:24.0,T. Mann enters the game for J. Green,,104,113
474,4,0:24.0,R. McGruder enters the game for M. Harrell,,104,113
475,4,0:24.0,J. Robinson enters the game for K. Leonard,,104,113
476,4,0:24.0,D. Walton enters the game for L. Williams,,104,113
477,4,0:24.0,,V. Čančar enters the game for J. Grant,104,113
478,4,0:24.0,,M. Morris enters the game for J. Murray,104,113
479,4,0:24.0,,T. Craig makes free throw 2 of 2,104,114
480,4,0:10.0,J. Robinson misses 2-pt jump shot from 8 ft,,104,114
481,4,0:07.0,,Defensive rebound by T. Craig,104,114
