,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,NEW YORK_ACTION,CLEVELAND_SCORE,NEW YORK_SCORE
393,4,8:58.0,Personal foul by J. Randle (drawn by A. Žižić),,73,100
394,4,8:58.0,D. Wade enters the game for A. McKinnie,,73,100
395,4,8:47.0,B. Knight makes 3-pt jump shot from 25 ft,,76,100
396,4,8:33.0,,J. Randle makes 2-pt layup from 2 ft,76,102
397,4,8:22.0,A. Žižić makes 2-pt hook shot from 6 ft (assist by B. Knight),,78,102
398,4,8:09.0,,B. Portis misses 3-pt jump shot from 27 ft,78,102
399,4,8:07.0,Defensive rebound by B. Knight,,78,102
400,4,8:00.0,B. Knight misses 3-pt jump shot from 25 ft,,78,102
401,4,7:58.0,,Defensive rebound by B. Portis,78,102
402,4,7:42.0,,D. Dotson misses 2-pt layup from 1 ft,78,102
403,4,7:40.0,Defensive rebound by D. Garland,,78,102
404,4,7:32.0,D. Garland makes 2-pt layup from 2 ft,,80,102
405,4,7:26.0,,New York full timeout,80,102
406,4,7:26.0,A. McKinnie enters the game for J. Clarkson,,80,102
407,4,7:26.0,K. Porter enters the game for A. Žižić,,80,102
408,4,7:26.0,,R. Barrett enters the game for D. Dotson,80,102
409,4,7:26.0,,M. Robinson enters the game for B. Portis,80,102
410,4,7:19.0,,Turnover by R. Barrett (bad pass; steal by D. Wade),80,102
411,4,7:13.0,A. McKinnie misses 3-pt jump shot from 25 ft,,80,102
412,4,7:11.0,,Defensive rebound by K. Knox,80,102
413,4,6:58.0,,K. Knox misses 2-pt jump shot from 18 ft,80,102
414,4,6:56.0,Defensive rebound by A. McKinnie,,80,102
415,4,6:41.0,D. Wade misses 2-pt layup from 2 ft,,80,102
416,4,6:39.0,,Defensive rebound by D. Smith,80,102
417,4,6:39.0,,M. Morris enters the game for J. Randle,80,102
418,4,6:39.0,,F. Ntilikina enters the game for D. Smith,80,102
419,4,6:24.0,,R. Barrett misses 2-pt dunk from 3 ft,80,102
420,4,6:23.0,,Offensive rebound by M. Morris,80,102
421,4,6:21.0,,Turnover by M. Robinson (3 sec),80,102
422,4,6:04.0,D. Garland misses 2-pt layup from 2 ft (block by M. Robinson),,80,102
423,4,6:02.0,,Defensive rebound by R. Barrett,80,102
424,4,6:00.0,,R. Barrett makes 2-pt layup from 1 ft,80,104
425,4,6:00.0,,Shooting foul by D. Wade (drawn by R. Barrett),80,104
426,4,6:00.0,,R. Barrett makes free throw 1 of 1,80,105
427,4,5:42.0,A. McKinnie misses 2-pt layup from 4 ft (block by M. Robinson),,80,105
428,4,5:40.0,,Defensive rebound by M. Robinson,80,105
429,4,5:32.0,,Personal foul by D. Wade (drawn by M. Robinson),80,105
430,4,5:22.0,,R. Barrett misses 2-pt layup from 1 ft,80,105
431,4,5:20.0,,Offensive rebound by M. Robinson,80,105
432,4,5:20.0,,M. Robinson makes 2-pt dunk from 1 ft,80,107
433,4,5:03.0,K. Porter makes 2-pt jump shot from 22 ft,,82,107
434,4,4:49.0,,F. Ntilikina misses 2-pt jump shot from 20 ft,82,107
435,4,4:48.0,Defensive rebound by Team,,82,107
436,4,4:48.0,,Loose ball foul by M. Robinson (drawn by D. Wade),82,107
437,4,4:48.0,A. Žižić enters the game for D. Garland,,82,107
438,4,4:36.0,Personal foul by K. Knox (drawn by A. Žižić),,82,107
439,4,4:27.0,K. Porter makes 3-pt jump shot from 27 ft,,85,107
440,4,4:15.0,,Shooting foul by K. Porter (drawn by M. Morris),85,107
441,4,4:15.0,,Instant Replay (Request: Stands),85,107
442,4,4:15.0,,M. Morris makes free throw 1 of 3,85,108
443,4,4:15.0,,M. Morris makes free throw 2 of 3,85,109
444,4,4:15.0,,M. Morris makes free throw 3 of 3,85,110
445,4,4:07.0,Personal foul by F. Ntilikina (drawn by B. Knight),,85,110
446,4,4:03.0,B. Knight makes 3-pt jump shot from 23 ft,,88,110
447,4,3:46.0,,K. Knox misses 3-pt jump shot from 25 ft,88,110
448,4,3:44.0,Defensive rebound by B. Knight,,88,110
449,4,3:34.0,Shooting foul by F. Ntilikina (drawn by A. McKinnie),,88,110
450,4,3:34.0,A. McKinnie makes free throw 1 of 3,,89,110
451,4,3:34.0,A. McKinnie makes free throw 2 of 3,,90,110
452,4,3:34.0,A. McKinnie misses free throw 3 of 3,,90,110
453,4,3:32.0,Offensive rebound by A. McKinnie,,90,110
454,4,3:30.0,Turnover by K. Porter (bad pass),,90,110
455,4,3:17.0,,M. Robinson misses 2-pt dunk at rim,90,110
456,4,3:15.0,,Offensive rebound by M. Robinson,90,110
457,4,3:13.0,,M. Robinson makes 2-pt dunk from 1 ft,90,112
458,4,3:04.0,B. Knight makes 3-pt jump shot from 25 ft,,93,112
459,4,2:45.0,,M. Robinson makes 2-pt dunk from 1 ft (assist by M. Morris),93,114
460,4,2:30.0,B. Knight makes 3-pt jump shot from 25 ft,,96,114
461,4,2:12.0,,R. Barrett makes 2-pt layup from 1 ft,96,116
462,4,2:00.0,K. Porter makes 2-pt layup from 1 ft,,98,116
463,4,2:00.0,Shooting foul by M. Morris (drawn by K. Porter),,98,116
464,4,2:00.0,Cleveland full timeout,,98,116
465,4,2:00.0,,D. Dotson enters the game for R. Barrett,98,116
466,4,2:00.0,,W. Ellington enters the game for M. Morris,98,116
467,4,2:00.0,,B. Portis enters the game for F. Ntilikina,98,116
468,4,2:00.0,,D. Smith enters the game for M. Robinson,98,116
469,4,2:00.0,K. Porter makes free throw 1 of 1,,99,116
470,4,1:44.0,,Shooting foul by A. Žižić (drawn by K. Knox),99,116
471,4,1:44.0,,K. Knox misses free throw 1 of 2,99,116
472,4,1:44.0,,Offensive rebound by Team,99,116
473,4,1:44.0,,K. Knox makes free throw 2 of 2,99,117
474,4,1:32.0,B. Knight misses 3-pt jump shot from 26 ft,,99,117
475,4,1:31.0,Offensive rebound by Team,,99,117
476,4,1:31.0,,Loose ball foul by B. Portis (drawn by A. Žižić),99,117
477,4,1:31.0,A. Žižić makes free throw 1 of 2,,100,117
478,4,1:31.0,A. Žižić misses free throw 2 of 2,,100,117
479,4,1:27.0,Offensive rebound by A. McKinnie,,100,117
480,4,1:25.0,K. Porter misses 3-pt jump shot from 25 ft,,100,117
481,4,1:23.0,,Defensive rebound by W. Ellington,100,117
482,4,1:19.0,,Personal foul by D. Wade (drawn by D. Smith),100,117
483,4,1:19.0,,D. Smith makes free throw 1 of 2,100,118
484,4,1:19.0,,D. Smith makes free throw 2 of 2,100,119
485,4,1:07.0,A. McKinnie makes 3-pt jump shot from 25 ft (assist by K. Porter),,103,119
486,4,0:54.0,,D. Smith makes 2-pt jump shot from 18 ft,103,121
487,4,0:41.0,B. Knight misses 3-pt jump shot from 28 ft,,103,121
488,4,0:39.0,,Defensive rebound by B. Portis,103,121
489,4,0:29.0,,D. Smith makes 2-pt layup from 2 ft,103,123
490,4,0:20.0,A. Žižić makes 2-pt layup from 1 ft (assist by B. Knight),,105,123
